Time Difference,user.screen_name
0 days 01:28:39.000000000,packy_glennie
0 days 01:28:42.000000000,dmorkra
0 days 01:28:44.000000000,cassssssiieeee
0 days 01:28:48.000000000,PhilomeneKereon
0 days 01:28:50.000000000,CellaTella
0 days 01:28:51.000000000,tommi_wn
0 days 01:28:52.000000000,CUGregersen
0 days 01:28:55.000000000,kowgdog
0 days 01:28:55.000000000,jennsright
0 days 01:29:06.000000000,Harrykim333
0 days 01:29:07.000000000,cmccaff542
0 days 01:29:09.000000000,mikey83x
0 days 01:29:09.000000000,becasilverstein
0 days 01:29:11.000000000,sskyhty
0 days 01:29:13.000000000,johnpoweris
0 days 01:29:22.000000000,sundrop45
0 days 01:29:25.000000000,ahpjax
0 days 01:29:26.000000000,smich61
0 days 01:29:39.000000000,Yingfei8
0 days 01:29:39.000000000,kathy_hoffman
0 days 01:29:41.000000000,GregScheinert
0 days 01:29:46.000000000,Catheri74950303
0 days 01:29:59.000000000,mlora53
0 days 01:30:02.000000000,Realismusjihad
0 days 01:30:02.000000000,RoninsRampage
0 days 01:30:03.000000000,BadgerFool
0 days 01:30:03.000000000,MugsyNMoxies
0 days 01:30:07.000000000,hamster_ai
0 days 01:30:14.000000000,nachshon_roth
0 days 01:30:17.000000000,austinktime
0 days 01:30:21.000000000,ddlsdca
0 days 01:30:28.000000000,tlynn561
0 days 01:30:29.000000000,MichelleDaviso6
0 days 01:30:33.000000000,Break08Stephane
0 days 01:30:35.000000000,aspiesmom
0 days 01:30:40.000000000,Cappy_Cappiello
0 days 01:30:41.000000000,JMSteele77
0 days 01:30:47.000000000,lil_emmu
0 days 01:30:47.000000000,Trump_for_USA
0 days 01:30:48.000000000,TBoBrewdog
0 days 01:30:49.000000000,Rightwinger65
0 days 01:30:52.000000000,MazurekPaul
0 days 01:30:54.000000000,jchap2150
0 days 01:31:01.000000000,theboyjai
0 days 01:31:02.000000000,JABNM82
0 days 01:31:03.000000000,Barbara531
0 days 01:31:08.000000000,momotomcho
0 days 01:31:08.000000000,NadineV44
0 days 01:31:09.000000000,TroyFranks8
0 days 01:31:10.000000000,Wendizub
0 days 01:31:11.000000000,mabynshingleton
0 days 01:31:11.000000000,LANHAMDAVID
0 days 01:31:11.000000000,Texaswild7
0 days 01:31:14.000000000,JamesWHicks
0 days 01:31:13.000000000,CRISmyBUTT
0 days 01:31:22.000000000,Gov_Girl76
0 days 01:31:27.000000000,Shado69Zulu
0 days 01:31:35.000000000,williamderraugh
0 days 01:31:37.000000000,danielbeltejar
0 days 01:31:38.000000000,Carol_Mertz
0 days 01:31:39.000000000,summer1997shine
0 days 01:31:41.000000000,rl9_pl
0 days 01:31:43.000000000,TaroKuroyoko
0 days 01:31:43.000000000,Nindster
0 days 01:31:51.000000000,barb2939
0 days 01:31:53.000000000,Larry0053
0 days 01:31:57.000000000,wyodebbie
0 days 01:31:58.000000000,NeedToPray
0 days 01:32:03.000000000,us_stryker21
0 days 01:32:06.000000000,realGaryBritt
0 days 01:32:10.000000000,rkm812
0 days 01:32:11.000000000,The_MichaelT
0 days 01:32:14.000000000,BigMan_OnCampus
0 days 01:32:15.000000000,TroyHershey
0 days 01:32:16.000000000,KcKeshav
0 days 01:32:18.000000000,Ledukid
0 days 01:32:22.000000000,Acadians
0 days 01:32:24.000000000,hayhead47
0 days 01:32:34.000000000,ErynGreenfield
0 days 01:32:35.000000000,rod93624
0 days 01:32:39.000000000,nancyerkencomca
0 days 01:32:44.000000000,danielbeltejar
0 days 01:32:46.000000000,LibertyHacking
0 days 01:32:48.000000000,cat25RIII2
0 days 01:32:49.000000000,sunshinette
0 days 01:32:51.000000000,Anachronistic33
0 days 01:32:54.000000000,Bujji_Sundar
0 days 01:33:00.000000000,mejoesan
0 days 01:33:06.000000000,HandsomeRob10
0 days 01:33:07.000000000,george_mcfc_
0 days 01:33:18.000000000,2goys1Cup
0 days 01:33:18.000000000,xysiekb
0 days 01:33:24.000000000,B_Richards425
0 days 01:33:25.000000000,lbrot1
0 days 01:33:27.000000000,fxlozano
0 days 01:33:30.000000000,AlexandreKosti2
0 days 01:33:32.000000000,aoafam
0 days 01:33:33.000000000,michelleaukamp
0 days 01:33:36.000000000,mcicero10
0 days 01:33:38.000000000,dcarrell25
0 days 01:33:45.000000000,RhoCaldwell
0 days 01:33:57.000000000,rgoakley4
0 days 01:34:04.000000000,Luca_Mussati
0 days 01:34:26.000000000,Aoregoniangirl
0 days 01:33:53.000000000,namusca
0 days 01:34:29.000000000,DeVon_190
0 days 01:34:39.000000000,ss396camaro
0 days 01:34:41.000000000,Lily42065536
0 days 01:34:42.000000000,vicki_spatz
0 days 01:34:52.000000000,CharlesRutled18
0 days 01:34:39.000000000,DeeC748
0 days 01:34:56.000000000,mqttttttttttt
0 days 01:35:08.000000000,4Freedom4ever
0 days 01:35:09.000000000,mtngma
0 days 01:35:15.000000000,fastfrank42
0 days 01:34:43.000000000,sethatkinson2
0 days 01:35:27.000000000,KShoatzbey
0 days 01:35:27.000000000,ruthieanne70
0 days 01:35:27.000000000,ruthieanne70
0 days 01:35:08.000000000,iphooey
0 days 01:35:40.000000000,jakeandmagic4
0 days 01:35:44.000000000,Babbles28
0 days 01:35:58.000000000,keithweather1
0 days 01:35:59.000000000,drSaini1988
0 days 01:36:02.000000000,karey_donna
0 days 01:36:03.000000000,paoegilles
0 days 01:36:03.000000000,SBuydens
0 days 01:35:11.000000000,JohnMWatkins3
0 days 01:34:30.000000000,wwy117
0 days 01:35:43.000000000,ydaisy3
0 days 01:35:57.000000000,delvde
0 days 01:35:55.000000000,rstephenhinds
0 days 01:36:09.000000000,Tigerdell
0 days 01:36:18.000000000,AmiraBouaziz97
0 days 01:36:16.000000000,JonathanSmith06
0 days 01:36:33.000000000,GOTH_PLUG
0 days 01:36:37.000000000,TrueStory2Tell
0 days 01:36:36.000000000,luiscruz31
0 days 01:36:37.000000000,clck7221
0 days 01:36:42.000000000,MaxBelke
0 days 01:36:48.000000000,gypsie626
0 days 01:36:51.000000000,PeteyPots
0 days 01:36:53.000000000,caincutter67
0 days 01:36:57.000000000,Squidman708
0 days 01:37:00.000000000,n_patron1
0 days 01:37:00.000000000,m_cebulski
0 days 01:37:09.000000000,TaylorTuri
0 days 01:37:09.000000000,Snap_Politics
0 days 01:37:14.000000000,Creekredman
0 days 01:37:07.000000000,rbhurtel1
0 days 01:37:21.000000000,GrannieAnnieTo4
0 days 01:37:27.000000000,Deplorablepam
0 days 01:37:30.000000000,HenrySommo
0 days 01:37:31.000000000,ngom202918
0 days 01:37:37.000000000,luckyone6565
0 days 01:37:45.000000000,LisaCTerry
0 days 01:37:53.000000000,T_Camp19
0 days 01:37:56.000000000,janelle_huntley
0 days 01:38:05.000000000,jimblackburn21
0 days 01:38:07.000000000,redlipstckkiss
0 days 01:38:07.000000000,SoudersAlex
0 days 01:38:11.000000000,riniriniz581
0 days 01:38:14.000000000,Chanalesings
0 days 01:38:14.000000000,skeetor84
0 days 01:38:15.000000000,CRUSSE_withme
0 days 01:38:15.000000000,JackiesClean98
0 days 01:38:20.000000000,sfkaw69
0 days 01:38:20.000000000,inquisitivduck
0 days 01:38:29.000000000,B_Lukasz
0 days 01:38:39.000000000,rosentc8
0 days 01:38:45.000000000,damartin32
0 days 01:38:50.000000000,TomMarfizo
0 days 01:38:51.000000000,DawnFos83
0 days 01:38:59.000000000,carroll_kevin
0 days 01:38:59.000000000,SERD1983
0 days 01:39:11.000000000,degnan40
0 days 01:39:14.000000000,captain_nero
0 days 01:39:16.000000000,kjfriend2
0 days 01:39:19.000000000,LindaEpai457450
0 days 01:39:19.000000000,MurphyLillian
0 days 01:39:20.000000000,cherspunky1
0 days 01:39:22.000000000,MarksMagicStick
0 days 01:39:26.000000000,CarolBa88945394
0 days 01:39:37.000000000,keith_sandy
0 days 01:39:39.000000000,bdlavey
0 days 01:39:40.000000000,nonnie_to_4
0 days 01:39:42.000000000,DaleEvans78
0 days 01:39:43.000000000,hotstreak_
0 days 01:39:44.000000000,melanieusn1979
0 days 01:39:44.000000000,hoosierxheart
0 days 01:39:45.000000000,gvanpelt361
0 days 01:39:47.000000000,kylerkristo
0 days 01:39:49.000000000,harleyrider97
0 days 01:39:51.000000000,prichardson1265
0 days 01:39:52.000000000,Stevekallay1
0 days 01:39:55.000000000,lenfuson
0 days 01:40:02.000000000,tweetybird2009
0 days 01:40:02.000000000,NateDiamond1
0 days 01:40:09.000000000,wnpcat
0 days 01:40:09.000000000,willpont04
0 days 01:40:18.000000000,6thCarrierFleet
0 days 01:40:20.000000000,CodeClue
0 days 01:40:21.000000000,PeeVee1977
0 days 01:40:23.000000000,outsideingirl
0 days 01:40:29.000000000,alexalvarc
0 days 01:40:34.000000000,bowen_45
0 days 01:40:55.000000000,s_kupp
0 days 01:41:04.000000000,dmerritt915
0 days 01:41:08.000000000,KNDetweiler
0 days 01:41:16.000000000,hcato1
0 days 01:41:17.000000000,armitageblogger
0 days 01:41:23.000000000,CountessElena
0 days 01:41:29.000000000,Delmzz
0 days 01:41:45.000000000,letimunoz0004
0 days 01:41:46.000000000,RepStevenSmith
0 days 01:41:46.000000000,tkkober
0 days 01:41:50.000000000,SeanzP
0 days 01:41:53.000000000,fdscottiv
0 days 01:41:54.000000000,PaigeinPI
0 days 01:41:57.000000000,Helen47
0 days 01:41:58.000000000,JP_Speed97
0 days 01:42:02.000000000,benupeedy_
0 days 01:42:06.000000000,GGNJ2000
0 days 01:42:07.000000000,624524
0 days 01:42:07.000000000,importslife
0 days 01:42:10.000000000,mouser_jeanie
0 days 01:42:12.000000000,3rdxsCharm
0 days 01:42:27.000000000,slim2go1
0 days 01:42:29.000000000,aspiesmom
0 days 01:42:30.000000000,constitutionguy
0 days 01:42:44.000000000,SonyaSkelton
0 days 01:42:58.000000000,danwhit1954
0 days 01:42:59.000000000,Sheilahoover12
0 days 01:43:06.000000000,0606Green
0 days 01:43:14.000000000,Jemsec
0 days 01:43:15.000000000,PoliticClipper
0 days 01:43:19.000000000,upstatecriminal
0 days 01:43:22.000000000,Karen10668
0 days 01:43:25.000000000,FanaticalGOP
0 days 01:43:27.000000000,DALLASMISAR
0 days 01:43:32.000000000,waretheresa1
0 days 01:43:36.000000000,jackgrisan35
0 days 01:43:42.000000000,MakeNEGrrAgain
0 days 01:43:42.000000000,Jessica_TVfan
0 days 01:43:52.000000000,LiLGrace1234
0 days 01:43:58.000000000,jeren011
0 days 01:44:03.000000000,Patdolen
0 days 01:44:05.000000000,beckypike34
0 days 01:44:08.000000000,Kwilson474
0 days 01:44:12.000000000,CStrength23
0 days 01:44:15.000000000,Squeakey6
0 days 01:44:17.000000000,West1Bateman
0 days 01:44:17.000000000,superjosefa
0 days 01:44:17.000000000,ChadBrown888
0 days 01:44:24.000000000,zoeziz
0 days 01:44:36.000000000,patriot81700
0 days 01:44:43.000000000,bigcadey
0 days 01:44:48.000000000,wojnarar
0 days 01:44:49.000000000,pjgentle
0 days 01:44:53.000000000,rljflowerchild
0 days 01:44:53.000000000,Stumper_EU
0 days 01:45:00.000000000,ScottSmisco
0 days 01:45:05.000000000,GburPatricia
0 days 01:45:13.000000000,sgspurr
0 days 01:45:33.000000000,GILGONZA1
0 days 01:45:33.000000000,kevmac03
0 days 01:45:38.000000000,Panteraswift
0 days 01:45:41.000000000,RaginCelt
0 days 01:45:45.000000000,RayUngerer
0 days 01:45:51.000000000,Genesis_Sound
0 days 01:45:58.000000000,izzysroses
0 days 01:46:02.000000000,GoldieSue
0 days 01:46:03.000000000,lexiekihyun22
0 days 01:46:03.000000000,GODSONofICE
0 days 01:46:06.000000000,heharrison14
0 days 01:46:13.000000000,JStunek4
0 days 01:46:21.000000000,AltRightMemes
0 days 01:46:23.000000000,Owlie17
0 days 01:46:25.000000000,vepchl
0 days 01:46:29.000000000,vikingmom7
0 days 01:46:48.000000000,Koozie23
0 days 01:46:50.000000000,Shackel88
0 days 01:46:54.000000000,Kirito77777777
0 days 01:46:57.000000000,hardontruth
0 days 01:47:02.000000000,A31X64Vijay
0 days 01:47:06.000000000,Rooster_Gold
0 days 01:47:09.000000000,fat_dutchman
0 days 01:47:10.000000000,fayfaydanielle
0 days 01:47:10.000000000,JobPazzi
0 days 01:47:11.000000000,ncilliersvn
0 days 01:47:15.000000000,lars16pr
0 days 01:47:16.000000000,ScienceGuy66
0 days 01:47:24.000000000,austinjessup96
0 days 01:47:25.000000000,MWarbey
0 days 01:47:27.000000000,iswho
0 days 01:47:30.000000000,huffmantom16
0 days 01:47:30.000000000,daanagriizz
0 days 01:47:35.000000000,patbick55
0 days 01:47:35.000000000,kgaylandb
0 days 01:47:37.000000000,Alpha_Blaster
0 days 01:47:42.000000000,sweeneyman18
0 days 01:47:44.000000000,SimhaVTorah
0 days 01:47:46.000000000,mandersonhare1
0 days 01:47:46.000000000,brianwhitacre
0 days 01:47:49.000000000,RobertD89815787
0 days 01:47:55.000000000,masspolitica
0 days 01:47:58.000000000,Ravil_kem
0 days 01:48:04.000000000,DickGossett
0 days 01:48:09.000000000,johnkerr23
0 days 01:48:11.000000000,Alannamerritt1
0 days 01:48:20.000000000,Rockycole13
0 days 01:48:24.000000000,Csense_plz
0 days 01:48:24.000000000,talkwithself
0 days 01:48:26.000000000,FreedomFromNWO
0 days 01:48:28.000000000,michaelwilson99
0 days 01:48:28.000000000,1Nation2Parties
0 days 01:48:28.000000000,notbuyingthat54
0 days 01:48:29.000000000,tapperdon
0 days 01:48:30.000000000,jrdudas
0 days 01:48:35.000000000,mirkis
0 days 01:48:39.000000000,DanielMestas
0 days 01:48:44.000000000,majic200
0 days 01:48:45.000000000,Michileene22
0 days 01:48:46.000000000,AsterixNYC
0 days 01:48:46.000000000,StealthTeacher
0 days 01:48:51.000000000,Mammagistweetin
0 days 01:48:51.000000000,Tommy_Pineiro
0 days 01:48:52.000000000,KnucklDraginSam
0 days 01:49:02.000000000,bakerjmw2016
0 days 01:49:04.000000000,upgradepcfr
0 days 01:49:07.000000000,lulabelldesigns
0 days 01:49:10.000000000,mel_aben
0 days 01:49:12.000000000,NevermindtheNah
0 days 01:49:14.000000000,RosaRosahenry30
0 days 01:49:15.000000000,Chinita711
0 days 01:49:22.000000000,Patrickduarte97
0 days 01:49:33.000000000,claroscureaux
0 days 01:49:41.000000000,MrsSpooksDale
0 days 01:49:51.000000000,joyefull55
0 days 01:49:55.000000000,LChristine99
0 days 01:50:02.000000000,ctsew377
0 days 01:50:02.000000000,glikman_patty
0 days 01:50:03.000000000,Wemyss_Koehler
0 days 01:50:04.000000000,willie_c
0 days 01:50:05.000000000,elbonyeoj
0 days 01:50:11.000000000,d_correia17
0 days 01:50:18.000000000,desi0202014
0 days 01:50:18.000000000,DeplorableMikeX
0 days 01:50:21.000000000,bextabos
0 days 01:50:23.000000000,willyval22
0 days 01:50:23.000000000,RobinEnochs
0 days 01:50:26.000000000,SEmmett732
0 days 01:50:26.000000000,Deplorable_ret1
0 days 01:50:23.000000000,RobinEnochs
0 days 01:50:43.000000000,ArcadianQ
0 days 01:50:45.000000000,james1100011
0 days 01:50:47.000000000,vwoodruff55
0 days 01:50:48.000000000,JrGraci
0 days 01:50:52.000000000,second_down
0 days 01:50:59.000000000,RobrtGregory
0 days 01:50:59.000000000,clotilde_souper
0 days 01:51:01.000000000,AngDonlon
0 days 01:51:03.000000000,Wezlyyyy
0 days 01:51:04.000000000,VaasOne
0 days 01:51:04.000000000,Drew__Rodgers
0 days 01:51:07.000000000,Cosmopolitka
0 days 01:51:09.000000000,GunLazer
0 days 01:51:10.000000000,BelindaSimons77
0 days 01:51:12.000000000,jelemon
0 days 01:51:20.000000000,Trump4America3
0 days 01:51:23.000000000,dallashoot
0 days 01:51:26.000000000,pf_fan
0 days 01:51:26.000000000,d_chura
0 days 01:51:28.000000000,Heatherhamama
0 days 01:51:28.000000000,astraestralys
0 days 01:51:26.000000000,pf_fan
0 days 01:51:32.000000000,aaazuca
0 days 01:51:40.000000000,KillianMay
0 days 01:51:41.000000000,bamtx01
0 days 01:51:45.000000000,DonaldU13
0 days 01:51:45.000000000,greatagain4
0 days 01:51:46.000000000,yrwol7
0 days 01:51:48.000000000,ltwolfe1023
0 days 01:51:50.000000000,Adam1Baum
0 days 01:51:51.000000000,vistanaudeus
0 days 01:51:53.000000000,buybuydandavis
0 days 01:51:53.000000000,BispoSidney
0 days 01:51:54.000000000,ericsch333
0 days 01:51:54.000000000,65chinell
0 days 01:52:00.000000000,WiseGirl_AP
0 days 01:52:00.000000000,LadyG8tor51
0 days 01:52:03.000000000,Shazza1uk
0 days 01:52:38.000000000,AlannaEmanuelli
0 days 01:52:40.000000000,rt_libertarian
0 days 01:52:45.000000000,redostoneage
0 days 01:52:45.000000000,Gavinnguyen6
0 days 01:52:52.000000000,Jollarn
0 days 01:52:54.000000000,mmfloyd69
0 days 01:52:55.000000000,SterlingDenis
0 days 01:52:57.000000000,ThreeBeersInn
0 days 01:53:10.000000000,LJR1106
0 days 01:53:19.000000000,josephtracy82
0 days 01:53:21.000000000,pinkbeachlady
0 days 01:53:22.000000000,SlowZen
0 days 01:53:30.000000000,saspinks58
0 days 01:53:33.000000000,AugustaBuytend1
0 days 01:53:36.000000000,Blueyes401
0 days 01:53:38.000000000,Mich4Trump
0 days 01:53:39.000000000,IQBEAUTYMAKEUP
0 days 01:53:41.000000000,_sean_casey
0 days 01:53:41.000000000,tloubee
0 days 01:53:45.000000000,deb_sadie
0 days 01:53:47.000000000,plainjane5555
0 days 01:54:00.000000000,Kathryn9000
0 days 01:54:06.000000000,Saint2205
0 days 01:54:10.000000000,Pichelmanngroup
0 days 01:54:11.000000000,DevinX2017
0 days 01:54:12.000000000,HaleYeah24
0 days 01:54:15.000000000,FreemanFroman
0 days 01:54:21.000000000,diannalyynn
0 days 01:54:38.000000000,PunditErrant
0 days 01:54:39.000000000,BrienDalton
0 days 01:54:53.000000000,__FutureDoctor_
0 days 01:55:18.000000000,AliceMaughan
0 days 01:55:24.000000000,GrandOldNews
0 days 01:55:30.000000000,Lilichka_radost
0 days 01:55:32.000000000,joeldmartens
0 days 01:55:33.000000000,Maximus21jr
0 days 01:55:35.000000000,trump_pence_now
0 days 01:55:36.000000000,mvtwoedged
0 days 01:55:44.000000000,tommylandz
0 days 01:55:44.000000000,ThatRowdyGent
0 days 01:55:49.000000000,Fordrinn
0 days 01:55:51.000000000,RobbieRotten04
0 days 01:55:59.000000000,charlyjuanka
0 days 01:55:59.000000000,Rond_m
0 days 01:56:02.000000000,4liberty4usa
0 days 01:56:10.000000000,antipas777
0 days 01:56:12.000000000,angryfishersmom
0 days 01:56:15.000000000,fjski3
0 days 01:56:23.000000000,msuechef
0 days 01:56:25.000000000,Savage_Mode21
0 days 01:56:31.000000000,Len194868
0 days 01:56:32.000000000,HippieInk
0 days 01:56:39.000000000,MARTYBRAEMER
0 days 01:56:40.000000000,maria56infante
0 days 01:56:44.000000000,stacmof3
0 days 01:56:45.000000000,MarilynJLevins1
0 days 01:56:49.000000000,TheConk
0 days 01:56:50.000000000,AuddyGriggs
0 days 01:56:52.000000000,neci608
0 days 01:56:59.000000000,mcjagreb
0 days 01:57:01.000000000,timmridgeway
0 days 01:57:08.000000000,grams63
0 days 01:57:10.000000000,Msblowana
0 days 01:57:12.000000000,ed429eaf0c71400
0 days 01:57:14.000000000,Cooz2BFree
0 days 01:57:15.000000000,TNrina
0 days 01:57:16.000000000,SahasraraGirl
0 days 01:57:24.000000000,4ValarMorghulis
0 days 01:57:26.000000000,clantro
0 days 01:57:27.000000000,MyInfo98613809
0 days 01:57:27.000000000,halezmom
0 days 01:57:38.000000000,albybrava
0 days 01:57:45.000000000,paullypittsteel
0 days 01:57:46.000000000,Allfortrump31
0 days 01:57:52.000000000,jennalhuntt
0 days 01:57:59.000000000,SherriBlissReed
0 days 01:58:00.000000000,llindalu
0 days 01:58:01.000000000,saviddaleeba
0 days 01:58:03.000000000,Vegan_Mary
0 days 01:58:03.000000000,Christo53422819
0 days 01:58:07.000000000,jcostea93
0 days 01:58:11.000000000,SceryScott
0 days 01:58:19.000000000,Livnltlv
0 days 01:58:20.000000000,ldb4evermycrew
0 days 01:58:28.000000000,planetpanic5
0 days 01:58:30.000000000,scottalphonso98
0 days 01:58:39.000000000,JestersCapxXx
0 days 01:58:41.000000000,ABPolitical
0 days 01:58:41.000000000,AliceBallard27
0 days 01:58:43.000000000,jokesonus4sure
0 days 01:58:46.000000000,annapolitova66
0 days 01:58:46.000000000,netwrkguy
0 days 01:58:53.000000000,Jelina_Avenetti
0 days 01:58:53.000000000,ZDAuburn60
0 days 01:58:59.000000000,KasmineJilburn
0 days 01:59:03.000000000,Repubbanter
0 days 01:59:04.000000000,daxtonbrown
0 days 01:59:06.000000000,blackprophet101
0 days 01:59:15.000000000,ChristieC733
0 days 01:59:21.000000000,harrybrown1976
0 days 01:59:31.000000000,SadieTurner17
0 days 01:59:33.000000000,zxinxb
0 days 01:59:35.000000000,mayawolf
0 days 01:59:35.000000000,grrrilla
0 days 01:59:36.000000000,LydiaLynn89
0 days 01:59:44.000000000,conserv2mysoul
0 days 01:59:45.000000000,AndrewDover1
0 days 01:59:47.000000000,LenaSakuraBlume
0 days 01:59:49.000000000,bigE4paint
0 days 01:59:53.000000000,govdyr2014
0 days 01:59:54.000000000,KevinApperson
0 days 01:59:57.000000000,kimberly_kranz
0 days 01:59:57.000000000,SylviaGam
0 days 02:00:06.000000000,tilned
0 days 02:00:06.000000000,MarcyW511
0 days 02:00:11.000000000,NotPoliticalyC
0 days 02:00:19.000000000,aspiesmom
0 days 02:00:25.000000000,DeplorableDame
0 days 02:00:26.000000000,LordPalladia
0 days 02:00:27.000000000,lauriemallen
0 days 02:00:25.000000000,WestonWyatt88
0 days 02:00:32.000000000,cyndy1920
0 days 02:00:32.000000000,tatine47
0 days 02:00:33.000000000,BizzMacc
0 days 02:00:40.000000000,4everIndigo
0 days 02:00:50.000000000,delohouse
0 days 02:00:52.000000000,Cain_de_Madrid
0 days 02:00:57.000000000,liroje2002
0 days 02:01:01.000000000,Timber_Ginger
0 days 02:01:06.000000000,ForRealDana
0 days 02:01:11.000000000,Laurie86811617
0 days 02:01:14.000000000,Deb4trump66
0 days 02:01:16.000000000,AlanAdrian3
0 days 02:01:17.000000000,ManeCoon51
0 days 02:01:18.000000000,BabsHazel
0 days 02:01:19.000000000,UshiKay
0 days 02:01:21.000000000,MattMolitov
0 days 02:01:22.000000000,lexpete5
0 days 02:01:26.000000000,garthkirkwood
0 days 02:01:38.000000000,HarryTuttl3
0 days 02:01:41.000000000,ClubBayern
0 days 02:01:43.000000000,BDMoody88
0 days 02:01:46.000000000,TheBrillo12
0 days 02:01:48.000000000,hillary_shit
0 days 02:01:54.000000000,MikeMtk63
0 days 02:01:58.000000000,wildkardalex
0 days 02:02:06.000000000,jackie_shan23
0 days 02:02:17.000000000,gbread2481
0 days 02:02:21.000000000,monroe_msu
0 days 02:02:23.000000000,ganggreenie36
0 days 02:02:29.000000000,CarrionSoul
0 days 02:02:33.000000000,edseldope666
0 days 02:02:34.000000000,cheekykmk
0 days 02:02:42.000000000,dinic62
0 days 02:02:43.000000000,RockNHot1
0 days 02:02:44.000000000,BMadre
0 days 02:02:47.000000000,Jamie_Mcguire
0 days 02:02:50.000000000,IndianaTrump4US
0 days 02:02:50.000000000,countryboyexec
0 days 02:02:51.000000000,endorushmusic
0 days 02:03:05.000000000,RNRMississippi
0 days 02:03:07.000000000,boonecutler
0 days 02:03:12.000000000,ejjpridmore
0 days 02:03:13.000000000,ChristinaW54321
0 days 02:03:17.000000000,TD28771438
0 days 02:03:23.000000000,Loganrayne
0 days 02:03:24.000000000,BigBro14
0 days 02:03:25.000000000,CPaige74
0 days 02:03:27.000000000,notraided
0 days 02:03:31.000000000,je777ep
0 days 02:03:34.000000000,jordanXrachel
0 days 02:03:37.000000000,TheAnswer_14
0 days 02:03:37.000000000,griswold_gwen
0 days 02:03:48.000000000,RoniSeale
0 days 02:03:52.000000000,kkiibbee
0 days 02:03:52.000000000,kris10feb22
0 days 02:03:53.000000000,KCRovin
0 days 02:04:00.000000000,SmowJ
0 days 02:04:01.000000000,BradPerrin1
0 days 02:04:10.000000000,biggrumpysur1
0 days 02:04:11.000000000,marsh_cameron
0 days 02:04:20.000000000,asgardlodge
0 days 02:04:29.000000000,orangechicken42
0 days 02:04:33.000000000,PanasiukPiotr
0 days 02:04:42.000000000,bpags85
0 days 02:04:45.000000000,hurbrough
0 days 02:04:48.000000000,c446591fcb1a479
0 days 02:05:00.000000000,brian_66798
0 days 02:05:01.000000000,BethSavini
0 days 02:05:03.000000000,GG1725
0 days 02:05:05.000000000,RockNHot1
0 days 02:05:12.000000000,DRicebowl
0 days 02:05:20.000000000,littlebitgood
0 days 02:05:20.000000000,treeshster
0 days 02:05:24.000000000,JakeGreen1775
0 days 02:05:26.000000000,GuyDaryl
0 days 02:05:30.000000000,derekjhumphrey
0 days 02:05:30.000000000,DianneK01652832
0 days 02:05:43.000000000,chasejones12
0 days 02:05:50.000000000,28bayy
0 days 02:05:55.000000000,ole_47
0 days 02:06:00.000000000,patriotusa77b
0 days 02:06:03.000000000,OCSoCalHomes
0 days 02:06:07.000000000,M19Brown
0 days 02:06:15.000000000,JeanLuue
0 days 02:06:20.000000000,firetribez
0 days 02:06:23.000000000,Britts2118
0 days 02:06:38.000000000,JasonNature1972
0 days 02:06:39.000000000,BigBlue1180
0 days 02:06:41.000000000,KSouth4trump
0 days 02:06:43.000000000,mike03car
0 days 02:06:53.000000000,tmacm98
0 days 02:06:59.000000000,lorri_burke
0 days 02:07:01.000000000,humanitarmakt
0 days 02:07:04.000000000,SandyRansome
0 days 02:07:16.000000000,nomad_mitchell
0 days 02:07:16.000000000,MBGlotzbach
0 days 02:07:19.000000000,buytherv
0 days 02:07:27.000000000,catherineceltic
0 days 02:07:28.000000000,BillSClayton
0 days 02:07:28.000000000,BethEva61266867
0 days 02:07:28.000000000,5395_1
0 days 02:07:42.000000000,RoxethMyLord
0 days 02:07:50.000000000,rockinrobin831
0 days 02:08:02.000000000,sc_rugg1011
0 days 02:08:13.000000000,Leo_eight20
0 days 02:08:19.000000000,Sarah_Jimison95
0 days 02:08:22.000000000,Debbierg51
0 days 02:08:22.000000000,kirchbabe
0 days 02:08:22.000000000,JuttaDurham
0 days 02:08:27.000000000,billymagz13
0 days 02:08:32.000000000,AlmightyJacob_
0 days 02:08:38.000000000,philopoetical
0 days 02:08:39.000000000,kennyhaupricht
0 days 02:09:05.000000000,robertthedeuce
0 days 02:09:09.000000000,Zeruyu
0 days 02:09:14.000000000,redsonic17
0 days 02:09:15.000000000,ericsworrell
0 days 02:09:15.000000000,Scottjoy45
0 days 02:09:19.000000000,Zskim777
0 days 02:09:21.000000000,pjcobbrocks5
0 days 02:09:27.000000000,Rwolf1944Bob
0 days 02:09:28.000000000,kade_roach
0 days 02:09:30.000000000,c_murdaa_
0 days 02:09:39.000000000,kmf829
0 days 02:09:43.000000000,VPNibbles
0 days 02:09:50.000000000,mamiedoux29
0 days 02:09:50.000000000,tevet
0 days 02:09:52.000000000,ThomasPane
0 days 02:09:55.000000000,Mark_Brien
0 days 02:10:00.000000000,joseppic
0 days 02:10:01.000000000,MsLina12
0 days 02:10:01.000000000,adkinsfamily4
0 days 02:10:04.000000000,StarDude455
0 days 02:10:07.000000000,HarvirKalirai
0 days 02:10:10.000000000,FelixFelix7070
0 days 02:10:18.000000000,lakerfantlc
0 days 02:10:24.000000000,imsure
0 days 02:10:28.000000000,samnakos1
0 days 02:10:33.000000000,mkbc
0 days 02:10:32.000000000,SunnDesign
0 days 02:10:37.000000000,Veronica_Hope
0 days 02:10:41.000000000,adrimux
0 days 02:10:45.000000000,fontenot_allen
