Time Difference,user.screen_name
0 days 00:18:17.000000000,hillsy1143
0 days 00:18:18.000000000,occidental14
0 days 00:18:22.000000000,jason_bhardwaj
0 days 00:18:29.000000000,Hawk_Eye_79
0 days 00:18:33.000000000,Murptnomad
0 days 00:18:39.000000000,DBravaco
0 days 00:18:46.000000000,TEXASDENNY
0 days 00:18:57.000000000,Youkhanis01
0 days 00:18:57.000000000,trout_jill
0 days 00:19:17.000000000,TrumpSpeaks4US
0 days 00:19:19.000000000,genevac5
0 days 00:19:24.000000000,kle410
0 days 00:19:24.000000000,DiAnnHand1
0 days 00:19:27.000000000,wilmerots
0 days 00:19:27.000000000,HootenNick
0 days 00:19:24.000000000,kle410
0 days 00:19:37.000000000,TessyMeena
0 days 00:19:50.000000000,BillboTex
0 days 00:19:55.000000000,LeroyJohansson
0 days 00:19:57.000000000,joette_hayward
0 days 00:19:58.000000000,erreebus
0 days 00:19:59.000000000,peters999999
0 days 00:20:04.000000000,Free_Pepe_2016
0 days 00:20:13.000000000,LEFTH00K
0 days 00:20:17.000000000,t_f_o_s_t
0 days 00:20:21.000000000,KittyKittyKimmy
0 days 00:20:27.000000000,BLINGTODAY362
0 days 00:20:30.000000000,allnighttom
0 days 00:20:38.000000000,tteneralli
0 days 00:20:42.000000000,Matthew_1834
0 days 00:20:46.000000000,linkehenkie
0 days 00:20:55.000000000,BIGSHOW401
0 days 00:21:03.000000000,MOMS4TRUMP
0 days 00:21:03.000000000,BornPatriotUSA
0 days 00:21:05.000000000,deploraBill
0 days 00:21:05.000000000,BonVaka
0 days 00:21:13.000000000,OneCityInEu
0 days 00:21:23.000000000,TylerDerner
0 days 00:21:24.000000000,PregnantSlore
0 days 00:21:25.000000000,douds86
0 days 00:21:41.000000000,harpus88
0 days 00:21:47.000000000,RandleMe
0 days 00:21:54.000000000,203Haze
0 days 00:21:56.000000000,NinaNina010109
0 days 00:21:59.000000000,BethComans
0 days 00:22:08.000000000,mactaylor300
0 days 00:22:15.000000000,InThe7thDay
0 days 00:22:17.000000000,CantStopTheDon
0 days 00:22:23.000000000,Biglymontana
0 days 00:22:32.000000000,pigeonsaint
0 days 00:22:34.000000000,RaychelABarry
0 days 00:22:39.000000000,dojiedojie
0 days 00:22:42.000000000,AllieMaee21
0 days 00:22:57.000000000,SandroMacul
0 days 00:23:03.000000000,smashleyiebo
0 days 00:23:07.000000000,JoleneKazmierc1
0 days 00:23:12.000000000,Notmanipulated7
0 days 00:23:12.000000000,mrswendylong
0 days 00:23:23.000000000,reneenilseb
0 days 00:23:57.000000000,susanm8631
0 days 00:24:00.000000000,baumsche
0 days 00:24:01.000000000,TomSeward84
0 days 00:24:07.000000000,Ceraphh
0 days 00:24:08.000000000,radbiird
0 days 00:24:10.000000000,uluvsaz
0 days 00:24:26.000000000,Vikingblood
0 days 00:24:29.000000000,MingusDingus
0 days 00:24:34.000000000,pichrtkr
0 days 00:24:47.000000000,riversharkart
0 days 00:24:47.000000000,Hakymyy
0 days 00:24:47.000000000,tom_trupiano
0 days 00:25:02.000000000,michaelstarseed
0 days 00:25:10.000000000,EllsDiana
0 days 00:25:15.000000000,david_guimond
0 days 00:25:16.000000000,PiNuFall11
0 days 00:25:20.000000000,Aca_No_Es
0 days 00:25:22.000000000,No_2_PC
0 days 00:25:31.000000000,TaraLawlor2
0 days 00:25:47.000000000,forreal78
0 days 00:25:48.000000000,EmmaDuval15
0 days 00:25:52.000000000,mariela10898025
0 days 00:25:55.000000000,RomainEvelyn
0 days 00:25:58.000000000,veroplan1
0 days 00:26:01.000000000,TheFreezer6
0 days 00:26:01.000000000,cbud_
0 days 00:26:31.000000000,mini_wiki
0 days 00:26:33.000000000,CriscioneLauri
0 days 00:26:42.000000000,1432721
0 days 00:26:45.000000000,sckintoki
0 days 00:27:03.000000000,jld423
0 days 00:27:16.000000000,Xatos1337
0 days 00:27:23.000000000,jude888rl
0 days 00:27:30.000000000,9Zepoun
0 days 00:27:32.000000000,haller1_brenda
0 days 00:27:40.000000000,kwaizume81
0 days 00:27:46.000000000,SCs_HotMess
0 days 00:27:57.000000000,WilliamMathis9
0 days 00:28:05.000000000,reginat_
0 days 00:28:14.000000000,beefman46
0 days 00:28:20.000000000,alexbeckett141
0 days 00:28:32.000000000,CasideeFisher
0 days 00:28:37.000000000,France_Eternel
0 days 00:28:45.000000000,brewitgirl
0 days 00:28:52.000000000,32_jokerZ
0 days 00:29:04.000000000,20_insight
0 days 00:29:05.000000000,nnafive
0 days 00:29:13.000000000,21_soft_
0 days 00:29:16.000000000,rivera_evetta
0 days 00:29:38.000000000,donah1121
0 days 00:29:54.000000000,Brexitnutter
0 days 00:29:55.000000000,TheTascon
0 days 00:29:59.000000000,jrallan4
0 days 00:30:13.000000000,schavittickim
0 days 00:30:14.000000000,LisaShi17185385
0 days 00:30:17.000000000,realtor_henault
0 days 00:30:20.000000000,quist_valerie
0 days 00:30:33.000000000,HappyDeplorable
0 days 00:31:08.000000000,kentucarolinian
0 days 00:31:12.000000000,KateBDM
0 days 00:31:48.000000000,Italian_Trend
0 days 00:31:56.000000000,Moanamcara0131
0 days 00:32:02.000000000,mmburke54
0 days 00:32:14.000000000,alan_NornIron
0 days 00:32:30.000000000,mdsaint62
0 days 00:32:48.000000000,runngcr8z
0 days 00:32:59.000000000,callmecupcake84
0 days 00:33:43.000000000,Kweznuz
0 days 00:33:52.000000000,g8rpro
0 days 00:34:14.000000000,voooodooopriest
0 days 00:34:14.000000000,cci317
0 days 00:34:20.000000000,NancyB0726
0 days 00:34:32.000000000,b34d34
0 days 00:34:48.000000000,SREinFLA1
0 days 00:34:58.000000000,CCCEconomics
0 days 00:35:00.000000000,garyln7
0 days 00:35:01.000000000,sandyshoresoffl
0 days 00:35:02.000000000,Sounderstylish
0 days 00:35:48.000000000,Dannyj1230
0 days 00:35:59.000000000,maujaime1976
0 days 00:36:08.000000000,29_play
0 days 00:36:19.000000000,30Megaman
0 days 00:36:31.000000000,31ColdSoul
0 days 00:36:33.000000000,33_snap_
0 days 00:36:35.000000000,Madeinfrance34
0 days 00:36:38.000000000,35_stress
0 days 00:36:39.000000000,36_down
0 days 00:36:48.000000000,dj_hennessey
0 days 00:36:55.000000000,purplemarshcat
0 days 00:37:21.000000000,davidtkelly01
0 days 00:37:47.000000000,GinaForTrump
0 days 00:37:49.000000000,BiblicalContent
0 days 00:37:53.000000000,IremTuncel
0 days 00:38:06.000000000,VulturePG
0 days 00:38:22.000000000,KatVonAwesome
0 days 00:38:52.000000000,19MANOFSTEEL78
0 days 00:39:17.000000000,runningforpizza
0 days 00:39:20.000000000,GarryDNye
0 days 00:39:46.000000000,Bikezilla1
0 days 00:40:00.000000000,seanburk1
0 days 00:40:09.000000000,American_Girl_9
0 days 00:40:39.000000000,RealJeffKelley
0 days 00:40:58.000000000,PolskiLwow
0 days 00:41:00.000000000,SanpakuChi
0 days 00:41:13.000000000,Mitsuko77610758
0 days 00:41:15.000000000,bwtthead
0 days 00:41:15.000000000,7Coralyne
0 days 00:41:18.000000000,8Kardon
0 days 00:41:20.000000000,FalloutBunker
0 days 00:41:21.000000000,poochie0428
0 days 00:42:03.000000000,Diamondust80
0 days 00:42:37.000000000,FinchieBird89
0 days 00:42:52.000000000,NotWithH
0 days 00:43:10.000000000,atulism
0 days 00:43:23.000000000,JPrusasky
0 days 00:43:35.000000000,sunnyallamerica
0 days 00:43:35.000000000,JodiandJonny
0 days 00:43:48.000000000,Tee_Posts
0 days 00:43:50.000000000,ashleyxospencer
0 days 00:43:56.000000000,johnp0desta
0 days 00:43:56.000000000,nuckledragger
0 days 00:44:07.000000000,RxheemTheDream
0 days 00:44:09.000000000,lilmonkeeee
0 days 00:44:13.000000000,RevalationSaint
0 days 00:44:35.000000000,baseballusna
0 days 00:44:38.000000000,PopNorwood
0 days 00:44:40.000000000,ibnunoraini
0 days 00:44:58.000000000,sdkfz171
0 days 00:45:01.000000000,mririshjew
0 days 00:45:03.000000000,WD_Lady
0 days 00:45:27.000000000,rukiddingme35
0 days 00:45:31.000000000,darlenewise39
0 days 00:45:37.000000000,hutch316
0 days 00:46:05.000000000,nobelpatriot
0 days 00:46:18.000000000,Sansla0
0 days 00:46:21.000000000,DakeJale
0 days 00:47:08.000000000,awoll2016
0 days 00:47:36.000000000,10Zepoun
0 days 00:47:37.000000000,Jean_M_Soranno
0 days 00:47:54.000000000,13_there
0 days 00:47:56.000000000,12Zepoun
0 days 00:48:03.000000000,_wkearn
0 days 00:48:10.000000000,11Potos
0 days 00:48:12.000000000,14Frizi
0 days 00:48:26.000000000,TechnologieA
0 days 00:48:28.000000000,cobycoby
0 days 00:48:28.000000000,16TheoLife
0 days 00:48:37.000000000,amymurdock
0 days 00:48:42.000000000,17WTF1
0 days 00:48:44.000000000,17lasamba1
0 days 00:48:52.000000000,Latent_Fury
0 days 00:49:01.000000000,19_tuit
0 days 00:49:30.000000000,AllForChange16
0 days 00:49:48.000000000,MAGAEveryDay
0 days 00:49:51.000000000,CSlone1329
0 days 00:50:01.000000000,wtmckay
0 days 00:50:02.000000000,heidi_fell
0 days 00:50:41.000000000,Deplorable_X
0 days 00:51:17.000000000,RichardBay8
0 days 00:51:46.000000000,TyMikulec
0 days 00:52:01.000000000,cosmiksoup1
0 days 00:52:05.000000000,MacUidhir4162
0 days 00:52:09.000000000,lightningDusten
0 days 00:52:13.000000000,spacecadetniko
0 days 00:52:19.000000000,Erosunique
0 days 00:52:23.000000000,NYorker79
0 days 00:52:43.000000000,ThurwangerJason
0 days 00:52:47.000000000,David4Irons
0 days 00:52:49.000000000,duchess1201
0 days 00:53:14.000000000,ChuckCollier76
0 days 00:53:24.000000000,ThejusB
0 days 00:53:30.000000000,alsharkk
0 days 00:54:01.000000000,GinoA797
0 days 00:54:01.000000000,angelinthepine
0 days 00:54:02.000000000,Ladydiann2
0 days 00:54:35.000000000,macvolley1
0 days 00:54:40.000000000,rodger_sutton
0 days 00:54:52.000000000,vonRomberg
0 days 00:55:05.000000000,VhsellsTori
0 days 00:55:08.000000000,batlander1
0 days 00:55:11.000000000,DirgeKnight
0 days 00:55:26.000000000,Oliver_Zhang_
0 days 00:55:35.000000000,americanradical
0 days 00:55:38.000000000,GOPChild
0 days 00:56:18.000000000,NovaCrewZombie
0 days 00:56:24.000000000,_Gefjon_
0 days 00:56:36.000000000,WTFHorizon
0 days 00:56:42.000000000,foto2021
0 days 00:56:46.000000000,arimoh419
0 days 00:56:49.000000000,24SPRITZ
0 days 00:56:49.000000000,udasalt
0 days 00:56:51.000000000,Katchur_21
0 days 00:56:51.000000000,TorsenJ
0 days 00:56:53.000000000,3cb9882c032b43e
0 days 00:57:00.000000000,emylou_81
0 days 00:57:00.000000000,johnJG421
0 days 00:57:01.000000000,Aelurioturambar
0 days 00:57:14.000000000,StromTonya
0 days 00:57:20.000000000,skeeteronmy
0 days 00:57:29.000000000,Juicifer666
0 days 00:57:37.000000000,JohnHKelly3
0 days 00:57:56.000000000,LauraLanardi
0 days 00:58:08.000000000,Hany_SkyWalker
0 days 00:58:18.000000000,romanichel35
0 days 00:58:45.000000000,JulieYankee
0 days 00:58:55.000000000,Michael67166063
0 days 00:59:11.000000000,trookvlt
0 days 00:59:20.000000000,Sawyer__85
0 days 00:59:20.000000000,Knigge
0 days 00:59:30.000000000,janibomd3
0 days 00:59:34.000000000,HoesLoveStefan
0 days 00:59:44.000000000,Vardtash
0 days 00:59:51.000000000,ItsRickOhio
0 days 00:59:58.000000000,GoYankees4
0 days 01:00:13.000000000,LauraSm46106143
0 days 01:00:35.000000000,OMFDitsJonDodd
0 days 01:00:36.000000000,HangEmHigh69
0 days 01:00:43.000000000,emmutolo
0 days 01:00:55.000000000,NotJustin618
0 days 01:01:04.000000000,3Panda3
0 days 01:01:33.000000000,Hillarysearpie1
0 days 01:01:47.000000000,purple_lizzard
0 days 01:03:03.000000000,Alison_mayhem37
0 days 01:03:03.000000000,kelly_cjokelly1
0 days 01:03:28.000000000,MaryMas02838779
0 days 01:03:28.000000000,AnnaHern77
0 days 01:03:35.000000000,Kalsaign
0 days 01:03:41.000000000,DavidHudson04
0 days 01:04:11.000000000,TruthAndTime4
0 days 01:04:12.000000000,beaudaniel
0 days 01:04:14.000000000,electroblazer
0 days 01:04:33.000000000,marydemedeiros
0 days 01:04:47.000000000,Kacy1000
0 days 01:05:07.000000000,BoJ415
0 days 01:05:16.000000000,BadBoy__Gilinsk
0 days 01:05:20.000000000,savannahrose96
0 days 01:05:22.000000000,Harry261103951
0 days 01:05:28.000000000,dreamxfloater
0 days 01:05:33.000000000,iKaitg16
0 days 01:06:12.000000000,Ajit_Doval
0 days 01:06:20.000000000,Denise48027750
0 days 01:06:36.000000000,Liz22561
0 days 01:06:41.000000000,MtnMan5555
0 days 01:06:43.000000000,Everdine12
0 days 01:07:11.000000000,docmurdock
0 days 01:07:21.000000000,edrilmao
0 days 01:07:23.000000000,Teritee66
0 days 01:07:24.000000000,FredericCasadei
0 days 01:07:36.000000000,rex_ckiis
0 days 01:07:37.000000000,Cduncan26
0 days 01:07:46.000000000,ironwork118
0 days 01:07:50.000000000,francisdominicu
0 days 01:08:02.000000000,spiritsdoc
0 days 01:08:12.000000000,HmrncnrnHolli
0 days 01:08:15.000000000,zzCHERYLzz
0 days 01:08:23.000000000,awakenewsfeed
0 days 01:08:31.000000000,AParadigms
0 days 01:08:58.000000000,AndrewsAMC
0 days 01:09:14.000000000,momsizer3
0 days 01:09:29.000000000,taliaghoul74
0 days 01:09:32.000000000,sammarazzi
0 days 01:09:45.000000000,itallia1171
0 days 01:09:52.000000000,Crysnoch
0 days 01:09:54.000000000,CjdrJerry
0 days 01:10:00.000000000,MegFord7
0 days 01:10:07.000000000,manos_greg
0 days 01:10:32.000000000,tnewton22
0 days 01:10:34.000000000,Hannaharobbins
0 days 01:10:34.000000000,catal13
0 days 01:10:49.000000000,LostHumphrey
0 days 01:10:50.000000000,wkirby12
0 days 01:11:44.000000000,coleman_amason
0 days 01:11:48.000000000,wbm888365
0 days 01:12:03.000000000,JimDesert1
0 days 01:12:04.000000000,Bocephus_OH
0 days 01:12:12.000000000,sakindevam
0 days 01:12:17.000000000,Gomeznsude
0 days 01:12:25.000000000,WhirlyBird053
0 days 01:12:37.000000000,LiberalsLose
0 days 01:12:43.000000000,kimbeauslice12
0 days 01:13:01.000000000,miri5310
0 days 01:13:16.000000000,Isaak216N
0 days 01:13:37.000000000,POff101
0 days 01:13:48.000000000,GlendaHodges11
0 days 01:14:07.000000000,PsychDoc99
0 days 01:14:16.000000000,rrgelm
0 days 01:14:23.000000000,SaS2AFoundation
0 days 01:14:25.000000000,austrumpfan
0 days 01:14:45.000000000,optasia555
0 days 01:14:52.000000000,B1G_Dee
0 days 01:15:04.000000000,AnnaDink8
0 days 01:15:06.000000000,AhavatYisraeI
0 days 01:15:08.000000000,Heinrich_Krug
0 days 01:15:22.000000000,MMA_Beth
0 days 01:15:27.000000000,AriTimensky
0 days 01:15:37.000000000,alyshiabarron
0 days 01:15:45.000000000,givethatsucc
0 days 01:15:49.000000000,HulaZen
0 days 01:16:10.000000000,DataBoots
0 days 01:16:13.000000000,Ferreke71
0 days 01:16:31.000000000,johnnypepe2
0 days 01:16:32.000000000,jageradeheraus
0 days 01:16:34.000000000,WowIHateIdiots
0 days 01:16:36.000000000,Mazzillest
0 days 01:16:52.000000000,davisiain0
0 days 01:16:58.000000000,pilyralee14
0 days 01:17:00.000000000,Jamesmi86669363
0 days 01:17:34.000000000,sarahsteich
0 days 01:17:45.000000000,MicheleATittler
0 days 01:17:46.000000000,Byrn67
0 days 01:18:01.000000000,crab_aesthetics
0 days 01:18:08.000000000,Srshay33
0 days 01:18:24.000000000,johnhenrey4
0 days 01:18:24.000000000,EthanolAddicted
0 days 01:18:24.000000000,EthanolAddicted
0 days 01:18:33.000000000,IamChrisAaron
0 days 01:18:49.000000000,EvilJuiceyOne
0 days 01:18:49.000000000,steppo_hi5
0 days 01:18:57.000000000,Lying2yourselfe
0 days 01:19:26.000000000,hbartlettt7
0 days 01:19:33.000000000,MarkMcAmerica2
0 days 01:19:52.000000000,jessica_teti
0 days 01:20:04.000000000,Beautiful__Briy
0 days 01:20:15.000000000,Dcsmiley6
0 days 01:20:25.000000000,rbyrnes10
0 days 01:20:35.000000000,OptionoutAndrew
0 days 01:20:42.000000000,riversstreetx
0 days 01:20:42.000000000,janirasanen
0 days 01:20:52.000000000,WestonWar
0 days 01:21:46.000000000,censorednewsnow
0 days 01:22:09.000000000,james_creelman_
0 days 01:22:19.000000000,eddiefitz51
0 days 01:22:33.000000000,GodsChild0218
0 days 01:22:35.000000000,Lukefreemannn
0 days 01:22:56.000000000,ceshelborne
0 days 01:22:56.000000000,BoDonovanLondon
0 days 01:23:11.000000000,PharaohTweetus
0 days 01:23:39.000000000,richirich1963
0 days 01:23:43.000000000,jedisurfer
0 days 01:23:50.000000000,CJSTanner
0 days 01:23:55.000000000,Junebug1952
0 days 01:23:57.000000000,divablah
0 days 01:24:02.000000000,CisWiteFitProud
0 days 01:24:14.000000000,DontBlowItTrump
0 days 01:24:19.000000000,MPScrofani
0 days 01:24:27.000000000,Urantia1
0 days 01:24:49.000000000,mdlandeene
0 days 01:24:55.000000000,scrogfill69
0 days 01:25:01.000000000,vtoast3
0 days 01:25:34.000000000,Angela_M_Neal
0 days 01:25:34.000000000,ekka120572
0 days 01:25:54.000000000,ChrisJonesFL
0 days 01:26:03.000000000,williamhede
0 days 01:26:18.000000000,imlitforduty
0 days 01:26:22.000000000,socialknit
0 days 01:26:24.000000000,Jaeden357x
0 days 01:27:14.000000000,christine1noel
0 days 01:27:17.000000000,heyimkylee
0 days 01:27:20.000000000,kenzperry766
0 days 01:27:23.000000000,Mea19692
0 days 01:27:25.000000000,tyson7899
0 days 01:27:33.000000000,HawksWynette
0 days 01:27:42.000000000,realchristyring
0 days 01:27:44.000000000,Swollz27
0 days 01:27:47.000000000,enigmagolfer
0 days 01:28:13.000000000,CakeRoyalewsm
0 days 01:28:17.000000000,SarahhSmlless
0 days 01:28:23.000000000,ThotPacShakur
0 days 01:28:27.000000000,RWhisler
0 days 01:28:47.000000000,BurnetteJayden
0 days 01:28:48.000000000,lack78
0 days 01:29:00.000000000,HotNostrilsrFun
0 days 01:29:07.000000000,HunterDrake00
0 days 01:29:52.000000000,cferrer777
0 days 01:29:57.000000000,StacyBrewer18
0 days 01:30:00.000000000,HarryChandlerjr
0 days 01:30:14.000000000,Darla4Unity
0 days 01:30:30.000000000,ZachLthrmn
0 days 01:30:42.000000000,MCherfan01
0 days 01:30:47.000000000,sigguy_jim
0 days 01:30:50.000000000,lockleyira
0 days 01:30:52.000000000,SAfricans4Trump
0 days 01:31:03.000000000,1j45
0 days 01:31:04.000000000,godlewski72
0 days 01:31:18.000000000,JeniferHollers
0 days 01:31:23.000000000,Matt60606
0 days 01:31:41.000000000,amlm1959
0 days 01:32:02.000000000,richardnbirch
0 days 01:32:11.000000000,GatorsDominate
0 days 01:32:21.000000000,Lynx_3
0 days 01:32:33.000000000,AJNazario5
0 days 01:33:05.000000000,paexia
0 days 01:33:12.000000000,Sarcastic_Hate
0 days 01:33:31.000000000,RedSquirreland
0 days 01:33:44.000000000,Kianslmone
0 days 01:33:46.000000000,Veldee_Gaming
0 days 01:33:57.000000000,rgoakley4
0 days 01:34:03.000000000,gidget1228
0 days 01:34:04.000000000,WheredidMaGo
0 days 01:34:10.000000000,lakyn_makenzie
0 days 01:34:12.000000000,Rialto__Theatre
0 days 01:34:17.000000000,legendx123
0 days 01:34:19.000000000,YoYoDietByBy
0 days 01:34:26.000000000,79uptowngirl
0 days 01:34:52.000000000,JustinB1267
0 days 01:35:06.000000000,brooke_drezek16
0 days 01:34:45.000000000,glockarmor25
0 days 01:35:31.000000000,oikono1885
0 days 01:35:46.000000000,team__amERIKA
0 days 01:36:01.000000000,DybaAlex
0 days 01:36:05.000000000,VlsionCrewPR
0 days 01:36:12.000000000,MoonCricketThug
0 days 01:36:12.000000000,LetMeEiaboRAEte
0 days 01:36:28.000000000,Draxman9
0 days 01:36:57.000000000,Sammymomoney
0 days 01:37:29.000000000,njptcruz
0 days 01:37:38.000000000,3timeallstar99
0 days 01:37:44.000000000,Invader_Z
0 days 01:37:53.000000000,seenandheard2o1
0 days 01:38:06.000000000,cassidyg132
0 days 01:38:34.000000000,Nasmds1984
0 days 01:38:35.000000000,SBremner559
0 days 01:38:38.000000000,dxlynnd
0 days 01:38:46.000000000,dantee_g
0 days 01:38:51.000000000,muhd__ijoe
0 days 01:38:53.000000000,AlanThorold
0 days 01:39:02.000000000,sherri4Milo
0 days 01:39:11.000000000,letaitjr
0 days 01:39:22.000000000,alexamufasa
0 days 01:39:33.000000000,petercmargate
0 days 01:39:43.000000000,JamesKerle
0 days 01:39:44.000000000,RicSjostrom
0 days 01:40:00.000000000,enkai_pan
0 days 01:40:39.000000000,JayTheRebei
0 days 01:40:40.000000000,DaveSalimeno
0 days 01:40:43.000000000,RealSteveScaf
0 days 01:40:47.000000000,13konman
0 days 01:40:53.000000000,Not_a_bumpkin
0 days 01:41:08.000000000,AiexandraSD
0 days 01:41:24.000000000,Big_Shot_Images
0 days 01:41:43.000000000,clairewee1
0 days 01:41:52.000000000,BuffLlama
0 days 01:41:57.000000000,JewishPolitico
0 days 01:42:20.000000000,BergaStyie
0 days 01:42:28.000000000,MediaUnfiltered
0 days 01:42:35.000000000,irontigers5
0 days 01:42:43.000000000,Joseph_Greely
0 days 01:42:47.000000000,alyssaxdream
0 days 01:42:49.000000000,G0FastPay
0 days 01:42:55.000000000,destlnymikos
0 days 01:43:05.000000000,mikey__mac
0 days 01:43:41.000000000,Jeanette4Trump
0 days 01:43:53.000000000,a1el
0 days 01:43:53.000000000,Ris1Scott
0 days 01:43:56.000000000,hilaryoung95
0 days 01:43:59.000000000,Fuckboymikep
0 days 01:44:38.000000000,kimbrown_0684
0 days 01:44:54.000000000,Davahkiin89
0 days 01:45:07.000000000,Capitalist1911
0 days 01:45:10.000000000,symbiosis__fx
0 days 01:45:28.000000000,americansr4DT
0 days 01:45:32.000000000,Caleb_Maddas
0 days 01:45:33.000000000,travelervt
0 days 01:45:53.000000000,AngleareyouOK
0 days 01:46:30.000000000,tortugarosado
0 days 01:46:39.000000000,ledrummond
0 days 01:46:43.000000000,magnifier661
0 days 01:46:48.000000000,4everconstant
0 days 01:46:51.000000000,GreekDeech
0 days 01:47:04.000000000,JMSMark5
0 days 01:47:17.000000000,ModernLifeDater
0 days 01:47:18.000000000,aschiff15
0 days 01:47:54.000000000,medford_mark
0 days 01:48:04.000000000,jmansour52
0 days 01:48:10.000000000,realKathlena
0 days 01:48:11.000000000,Scts5163Scott
0 days 01:48:14.000000000,practlcesimple
0 days 01:49:00.000000000,ramantatian
0 days 01:49:30.000000000,ZWardelman
0 days 01:49:37.000000000,Chaps3Ed
0 days 01:50:05.000000000,janicevergeer
0 days 01:50:16.000000000,chris_mankin
0 days 01:50:20.000000000,JuliusBlumberg
0 days 01:50:24.000000000,CaroRodri_
0 days 01:50:25.000000000,hukicyrypub
0 days 01:50:28.000000000,pexuvyruloje
0 days 01:50:29.000000000,lyqaxeqebane
0 days 01:50:30.000000000,FlJuan_
0 days 01:50:30.000000000,sergiomelchorav
0 days 01:50:42.000000000,alanfreeman23
0 days 01:50:45.000000000,BugattiThump
0 days 01:51:00.000000000,rayvon63
0 days 01:51:06.000000000,EdBrown92
0 days 01:51:11.000000000,dbar55
0 days 01:51:30.000000000,Pepinusmaximus
0 days 01:51:33.000000000,nocuruption69
0 days 01:51:36.000000000,millerrcm
0 days 01:52:05.000000000,Zank_73
0 days 01:52:06.000000000,lsdj01
0 days 01:52:33.000000000,theRealEllelow
0 days 01:52:34.000000000,FunniesPolitics
0 days 01:53:08.000000000,Hensel23
0 days 01:53:58.000000000,KayWalker10
0 days 01:54:01.000000000,joergbamberger
0 days 01:54:10.000000000,KipSiller
0 days 01:54:19.000000000,steves1115
0 days 01:54:31.000000000,xSarahGaliagher
0 days 01:54:34.000000000,Vannahbanana17
0 days 01:54:43.000000000,CaptainGifster
0 days 01:55:21.000000000,DeploreMomVet
0 days 01:55:31.000000000,filippovade
0 days 01:55:51.000000000,rhondawfleming1
0 days 01:55:52.000000000,49f8f38790164c4
0 days 01:56:30.000000000,n8jake94
0 days 01:56:32.000000000,HonestGov2016
0 days 01:56:59.000000000,jaded_gal05
0 days 01:57:27.000000000,shafthegreatest
0 days 01:57:52.000000000,Sunglare
0 days 01:58:06.000000000,Prodigalson52
0 days 01:58:09.000000000,BJones1767
0 days 01:58:23.000000000,Reb_Trumper
0 days 01:58:52.000000000,TuckerandGrady1
0 days 01:59:18.000000000,Zed_Ned
0 days 01:59:42.000000000,theyoungtrads
0 days 01:59:54.000000000,CharlotteLuerss
0 days 02:00:07.000000000,AltRightAid
0 days 02:00:08.000000000,Rouge_Etoile
0 days 02:00:15.000000000,DontYaKnoImLoco
0 days 02:00:35.000000000,Dvpee188
0 days 02:00:37.000000000,baweights
0 days 02:00:41.000000000,Fortney_3
0 days 02:01:31.000000000,Thefuckhappened
0 days 02:01:31.000000000,SuddenlyMAGA
0 days 02:01:49.000000000,we3rus
0 days 02:02:24.000000000,Watkinsmfg
0 days 02:03:05.000000000,RSanjamino
0 days 02:03:20.000000000,harrisdavid49
0 days 02:03:29.000000000,PlymptonProper
0 days 02:03:31.000000000,Ron2221Dww3Core
0 days 02:03:32.000000000,crissyrdrgz
0 days 02:04:16.000000000,eaglewolf55
0 days 02:04:26.000000000,frannyisapug
0 days 02:04:39.000000000,me2anyone
0 days 02:04:43.000000000,Sametime333
0 days 02:04:48.000000000,JSara1234
0 days 02:05:15.000000000,TheFirstBukkake
0 days 02:05:17.000000000,NSVN47
0 days 02:05:27.000000000,lukeflaherty
0 days 02:05:51.000000000,jen_girouard
0 days 02:05:56.000000000,andrewloftusk
0 days 02:06:00.000000000,huskernthearmy
0 days 02:06:02.000000000,EireTEX
0 days 02:06:13.000000000,MrXiTox
0 days 02:06:17.000000000,easaubert
0 days 02:06:20.000000000,callmetess
0 days 02:06:27.000000000,frspch
0 days 02:06:29.000000000,jd103150
0 days 02:06:33.000000000,LighthouseRanch
0 days 02:06:42.000000000,ConanTCimmerian
0 days 02:06:52.000000000,Xavier_Trumpin
0 days 02:07:35.000000000,BATLOTKIV
0 days 02:07:52.000000000,AngelinaRuffolo
0 days 02:07:52.000000000,charlemagne1968
0 days 02:08:25.000000000,JrdDonn
0 days 02:08:29.000000000,b007xx
0 days 02:08:30.000000000,lightman_guo
0 days 02:08:34.000000000,outlawjimmycom
0 days 02:08:39.000000000,ScottGarciaLatt
0 days 02:08:40.000000000,adrianirvan
0 days 02:08:43.000000000,Korn_Flower
0 days 02:08:47.000000000,heideman250
0 days 02:08:55.000000000,Kathy32562005
0 days 02:09:28.000000000,TnTrumpFan1
0 days 02:09:49.000000000,Cam787Miller
0 days 02:10:25.000000000,chrism2417
0 days 02:10:48.000000000,RAVnzla
0 days 02:11:27.000000000,Matthew53913746
0 days 02:11:36.000000000,leveeen_masse
0 days 02:11:37.000000000,Loriisright
0 days 02:11:40.000000000,DieAnnaChapa_
0 days 02:11:45.000000000,Teh_Landstander
0 days 02:12:14.000000000,paydurtpete
0 days 02:12:15.000000000,DoyleD1
0 days 02:12:30.000000000,michaelpjess
0 days 02:12:56.000000000,AlexMayMcGregor
0 days 02:13:00.000000000,bentonja
0 days 02:13:24.000000000,bolner_lane
0 days 02:13:26.000000000,YihlaMoja
0 days 02:13:28.000000000,Thugnificent537
0 days 02:13:36.000000000,johnconkel
0 days 02:13:49.000000000,Exal__
0 days 02:14:42.000000000,_KaitlynMyers
0 days 02:15:29.000000000,steven_w_blu
