id,retweeted_status.id,created_at,retweeted_status.created_at,user.id,user.screen_name,user.friends_count,user.followers_count,retweeted_status.user.id,retweeted_status.user.screen_name,retweeted_status.user.friends_count,retweeted_status.user.followers_count,text,retweeted_status.retweet_count
795970248939802624,795970006475567104,Tue Nov 08 12:44:30 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,258558517,pain___killer,1261,1908,75541946,LaraLeaTrump,373,96774,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",20
795970250198151168,795970006475567104,Tue Nov 08 12:44:30 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,4279295662,brian_vanvreede,196,292,75541946,LaraLeaTrump,373,96774,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",21
795970264664342528,795970006475567104,Tue Nov 08 12:44:34 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,782734099245129729,sroark19,199,168,75541946,LaraLeaTrump,373,96774,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",22
795970270179762176,795970006475567104,Tue Nov 08 12:44:35 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,72346752,2alphabet6,888,202,75541946,LaraLeaTrump,373,96774,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",23
795970283886837761,795970006475567104,Tue Nov 08 12:44:38 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,1886062400,AprilRobinson26,354,232,75541946,LaraLeaTrump,373,96774,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",24
795970287317745664,795970006475567104,Tue Nov 08 12:44:39 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,3519657916,Disseminator64,250,182,75541946,LaraLeaTrump,373,96774,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",25
795970290975199232,795970006475567104,Tue Nov 08 12:44:40 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,2427917704,ChynaphillyHall,134,78,75541946,LaraLeaTrump,373,96774,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",26
795970304715661312,795970006475567104,Tue Nov 08 12:44:43 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,2584896210,EasonFree,294,130,75541946,LaraLeaTrump,373,96774,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",27
795970313288904704,795970006475567104,Tue Nov 08 12:44:45 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,934824404,ajbuckner85,2190,1479,75541946,LaraLeaTrump,373,96774,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",28
795970325280391169,795970006475567104,Tue Nov 08 12:44:48 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,514639148,cmurchisonn,2180,724,75541946,LaraLeaTrump,373,96775,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",29
795970326572187649,795970006475567104,Tue Nov 08 12:44:48 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,1342089816,BrianFeldbusch,91,704,75541946,LaraLeaTrump,373,96775,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",30
795970338236624896,795970006475567104,Tue Nov 08 12:44:51 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,360373188,Westforged,70,55,75541946,LaraLeaTrump,373,96775,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",31
795970350211211264,795970006475567104,Tue Nov 08 12:44:54 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,1240172366,RandhawaCalvin,182,332,75541946,LaraLeaTrump,373,96773,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",32
795970379584012288,795970006475567104,Tue Nov 08 12:45:01 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,790053017773076480,vikingmom7,32,29,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",33
795970399439884288,795970006475567104,Tue Nov 08 12:45:06 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,3279796530,Bradley90583123,142,161,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",35
795970417328529408,795970006475567104,Tue Nov 08 12:45:10 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,441158172,LouDAngelo1,245,359,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",37
795970419526430721,795970006475567104,Tue Nov 08 12:45:11 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,237578173,jordantjanssen,277,76,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",38
795970420033933312,795970006475567104,Tue Nov 08 12:45:11 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,112873910,pennylee1953,113,67,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",38
795970432868433921,795970006475567104,Tue Nov 08 12:45:14 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,2284215249,DwyerSage,77,57,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",40
