,id,created_at,retweeted_status.created_at,user.id,user.screen_name,user.friends_count,user.followers_count,retweeted_status.user.id,retweeted_status.user.screen_name,retweeted_status.user.friends_count,retweeted_status.user.followers_count,text,retweeted_status.retweet_count,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,795970006475567104,12:43:32,,75541946,LaraLeaTrump,373,96771,,,,,"Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… https://t.co/w9Cu0kFCd0",,,,259.4396782841823,75541946.0,0.0021009963244625067,0.2,0.8,0.3,0.3,0.025471598156045747,0.041106740219567735,0.0
1,795970042169008128,12:43:41,12:43:32,3845611534,jupiter_attic,226,390,75541946.0,LaraLeaTrump,373.0,96771.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",1.0,0 days 00:00:09.000000000,960.0,1.7256637168141593,3845611534.0,,,,,,,,-1.0
2,795970062142361600,12:43:45,12:43:32,275467066,saady76,3146,758,75541946.0,LaraLeaTrump,373.0,96771.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",2.0,0 days 00:00:13.000000000,664.6153846153845,0.2409408773045137,275467066.0,0.007183846426565749,1.4,1.4,1.9,0.6,0.06783456974919343,0.13802618960216584,0.0
3,795970123949572097,12:44:00,12:43:32,123974443,SculptNewYork,614,380,75541946.0,LaraLeaTrump,373.0,96771.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",5.0,0 days 00:00:28.000000000,308.57142857142856,0.6188925081433225,123974443.0,0.002571043998532308,1.7,0.8,2.6,3.5,0.07343326191269152,0.05624491210051878,0.0
4,795970133512650752,12:44:02,12:43:32,1226167963,BattleBeagle,891,1623,75541946.0,LaraLeaTrump,373.0,96771.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",6.0,0 days 00:00:30.000000000,288.0,1.8215488215488216,1226167963.0,0.0033536770167744536,0.3,0.7,0.3,0.2,0.045343501437382056,0.07651310672792835,0.0
5,795970149941727236,12:44:06,12:43:32,900434648,429shirls,296,128,75541946.0,LaraLeaTrump,373.0,96772.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",8.0,0 days 00:00:34.000000000,254.1176470588235,0.4324324324324325,900434648.0,,,,,,,,-1.0
6,795970156572839936,12:44:08,12:43:32,1513610102,Benrichards7777,66,17,75541946.0,LaraLeaTrump,373.0,96773.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",9.0,0 days 00:00:36.000000000,240.0,0.2575757575757576,1513610102.0,0.09360841931572117,2.2,1.2,3.3,3.1,0.38055185706699796,0.4950575640080462,0.0
7,795970156614864897,12:44:08,12:43:32,1932827204,RhondaEllisTX,697,414,75541946.0,LaraLeaTrump,373.0,96773.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",9.0,0 days 00:00:36.000000000,240.0,0.5939741750358679,1932827204.0,0.005213309669283597,1.0,0.5,3.1,0.5,0.057807182984135924,0.11116719108518804,0.0
8,795970167041880064,12:44:10,12:43:32,738746968885895168,JamesAWitomski,707,821,75541946.0,LaraLeaTrump,373.0,96773.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",11.0,0 days 00:00:38.000000000,227.36842105263162,1.1612446958981613,7.38746968885895e+17,0.0033536770167744536,0.8,1.5,1.3,1.5,0.1167953743919475,0.07651310672792835,0.0
9,795970174096670724,12:44:12,12:43:32,390499415,chuckkirby2,4977,854,75541946.0,LaraLeaTrump,373.0,96773.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",12.0,0 days 00:00:40.000000000,216.0,0.17158931082981715,390499415.0,0.021041094138717437,1.9,1.0,0.9,2.2,0.28621206238390096,0.25152334764543,0.0
10,795970175765987328,12:44:12,12:43:32,757215132472774657,tinachawkins,241,142,75541946.0,LaraLeaTrump,373.0,96773.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",13.0,0 days 00:00:40.000000000,216.0,0.5892116182572614,7.572151324727745e+17,0.05430460982015838,1.1,1.7,1.5,2.7,0.25265321740844954,0.393746460000491,0.0
11,795970180253945856,12:44:14,12:43:32,740390230516240385,JewishPolitico,97,335,75541946.0,LaraLeaTrump,373.0,96773.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",14.0,0 days 00:00:42.000000000,205.7142857142857,3.453608247422681,7.403902305162404e+17,,,,,,,,-1.0
12,795970187111567360,12:44:15,12:43:32,1429178299,birdie2win1,444,297,75541946.0,LaraLeaTrump,373.0,96773.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",15.0,0 days 00:00:43.000000000,200.93023255813952,0.668918918918919,1429178299.0,0.0024313661894161107,0.7,0.8,0.8,1.5,0.06783456974919343,0.05202936550695904,0.0
13,795970206589980672,12:44:20,12:43:32,362618462,hkmeehan,172,38,75541946.0,LaraLeaTrump,373.0,96773.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",16.0,0 days 00:00:48.000000000,180.0,0.22093023255813954,362618462.0,0.03045044484823993,2.5,2.3,2.5,3.4,0.13558257714003935,0.30081671152725603,0.0
14,795970212570996736,12:44:21,12:43:32,787909745386684416,ladedi5,557,243,75541946.0,LaraLeaTrump,373.0,96773.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",17.0,0 days 00:00:49.000000000,176.32653061224488,0.4362657091561939,7.879097453866844e+17,0.006431292840898396,3.2,1.2,0.8,2.6,0.10030935716061676,0.1285158337598371,0.0
15,795970221295235072,12:44:23,12:43:32,98452094,stacynolanamato,1190,376,75541946.0,LaraLeaTrump,373.0,96773.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",18.0,0 days 00:00:51.000000000,169.41176470588238,0.31596638655462184,98452094.0,0.009037049400998034,1.0,1.2,0.6,0.9,0.12588928944948308,0.15881746424200632,0.0
16,795970236273008640,12:44:27,12:43:32,261266404,lasteferih,169,244,75541946.0,LaraLeaTrump,373.0,96774.0,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",19.0,0 days 00:00:55.000000000,157.0909090909091,1.4437869822485208,261266404.0,0.0021984408773070953,1.7,1.4,2.4,3.4,0.10030935716061676,0.04447883217419818,0.0
