,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,19:48:00,796076827299037185,19:47:01,7,14941,1972725774,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,529,489,615928172,blood220,0 days 00:00:59.000000000,146.44067796610167,1.081799591002045,615928172.0,0.0021984408773070953,0.3,0.5,0.3,0.7,0.04918384795249982,0.04447883217419818,0.0
1,19:48:00,796076827412463616,19:47:01,7,14941,1972725774,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,1385,693,605573427,LILBADOULA,0 days 00:00:59.000000000,146.44067796610167,1.9985569985569984,605573427.0,,,,,,,,-1.0
2,19:48:08,796076860845228033,19:47:01,10,14941,1972725774,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,2254,2219,3041446592,latroyanicole16,0 days 00:01:07.000000000,128.955223880597,1.0157728706624605,3041446592.0,0.003940623559956331,0.6,0.6,0.4,0.2,0.045343501437382056,0.08899515596679244,0.0
3,19:48:09,796076863781240832,19:47:01,11,14941,1972725774,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,8852,154,1358220085,thicccmani,0 days 00:01:08.000000000,127.05882352941177,57.480519480519476,1358220085.0,0.002910297329738761,0.5,0.8,0.6,0.4,0.08592399976334196,0.06565556198004288,0.0
4,19:48:16,796076895259373568,19:47:01,14,14941,1972725774,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,1058,1310,1316557902,ianlvcs,0 days 00:01:15.000000000,115.2,0.8076335877862595,1316557902.0,,,,,,,,-1.0
5,19:48:25,796076931854794752,19:47:01,19,14941,1972725774,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,11652,431,30342583,ChannyyXOXO,0 days 00:01:24.000000000,102.85714285714286,27.034802784222737,30342583.0,0.0027296301902785666,0.3,0.4,0.4,0.7,0.027677698437753848,0.06078011352084069,0.0
6,19:48:31,796076957205168129,19:47:01,22,14941,1972725774,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,557,513,2733594370,VIRTUALBOYTOY,0 days 00:01:30.000000000,96.0,1.0857699805068226,2733594370.0,0.003940623559956331,2.0,1.4,0.5,2.1,0.07945465272791494,0.08899515596679244,0.0
7,19:48:33,796076966529171456,19:47:01,24,14941,1972725774,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,359,157,1708371546,kamrynmichelle_,0 days 00:01:32.000000000,93.91304347826086,2.2866242038216558,1708371546.0,,,,,,,,-1.0
8,19:48:37,796076981418913792,19:47:01,27,14941,1972725774,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,907,409,53117546,mintberryjaz,0 days 00:01:36.000000000,90.0,2.21760391198044,53117546.0,0.0018655051726169808,0.4,0.3,0.3,0.3,0.027677698437753848,0.032398754737074244,0.0
9,19:48:38,796076987106422784,19:47:01,28,14941,1972725774,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,1499,150,135585505,ahmedchoudhury,0 days 00:01:37.000000000,89.0721649484536,9.993333333333334,135585505.0,0.003626193494014071,0.3,0.3,0.3,0.3,0.023437100509770627,0.0825396626774012,0.0
