created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size
18:15:39,796053587830960128,18:15:29,2,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",110,444,2314049376,i_am_lis_trash,0 days 00:00:10.000000000,864.0,0.24774774774774774
18:15:46,796053613445410817,18:15:29,4,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",677,1245,361658332,Irwin_Elaine,0 days 00:00:17.000000000,508.235294117647,0.5437751004016064
18:15:46,796053616909877248,18:15:29,5,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",2515,2513,518248535,MargaretSteib,0 days 00:00:17.000000000,508.235294117647,1.0007958615200956
18:15:47,796053621230174208,18:15:29,6,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",359,491,722087539788554240,Carlapaul18,0 days 00:00:18.000000000,480.0,0.7311608961303462
18:15:53,796053645724786688,18:15:29,11,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",86,60,4296482000,christinelroy,0 days 00:00:24.000000000,360.0,1.4333333333333333
18:15:53,796053646026883072,18:15:29,11,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",378,1009,76433131,auburnengineer,0 days 00:00:24.000000000,360.0,0.37462834489593655
18:16:00,796053675781275648,18:15:29,16,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",296,239,2533636562,iiSmokeReggiie,0 days 00:00:31.000000000,278.7096774193548,1.2384937238493723
18:16:01,796053680042561536,18:15:29,17,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",287,992,763069822313766912,lalosmith655,0 days 00:00:32.000000000,270.0,0.28931451612903225
18:16:02,796053682873835520,18:15:29,19,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",46,162,455309667,Joanalee2,0 days 00:00:33.000000000,261.8181818181818,0.2839506172839506
18:16:11,796053721914318849,18:15:29,25,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",1439,1721,22280891,Alecmecox,0 days 00:00:42.000000000,205.71428571428572,0.8361417780360255
18:16:13,796053730579845120,18:15:29,26,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",402,822,73034638,Tonis218,0 days 00:00:44.000000000,196.36363636363637,0.48905109489051096
18:16:16,796053742420447232,18:15:29,29,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",732,607,2255799025,TheBleachLord,0 days 00:00:47.000000000,183.82978723404256,1.2059308072487644
18:16:23,796053772351000580,18:15:29,34,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",66,88,786657812172705793,trump20164prez,0 days 00:00:54.000000000,160.0,0.75
18:16:37,796053830492450820,18:15:29,42,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",189,46,753797257237893121,maga_bane,0 days 00:01:08.000000000,127.05882352941175,4.108695652173913
18:16:38,796053831540830208,18:15:29,43,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",196,744,43999064,Nfamous209,0 days 00:01:09.000000000,125.21739130434783,0.26344086021505375
18:16:38,796053834804199424,18:15:29,44,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",314,1026,785843729781428224,Ennuipundit,0 days 00:01:09.000000000,125.21739130434783,0.3060428849902534
18:16:51,796053889460092932,18:15:29,50,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",93,221,782034206784417792,Matilda711711,0 days 00:01:22.000000000,105.3658536585366,0.42081447963800905
18:16:55,796053906342064128,18:15:29,51,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",3561,4009,3278060623,ORiverway,0 days 00:01:26.000000000,100.46511627906976,0.888251434272886
18:16:58,796053919151620097,18:15:29,53,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",7,66,755854054559887360,MadDogandBeanzz,0 days 00:01:29.000000000,97.07865168539325,0.10606060606060606
18:17:01,796053931902337025,18:15:29,55,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",241,245,1608213596,ELNMAC,0 days 00:01:32.000000000,93.91304347826086,0.9836734693877551
18:17:02,796053935865917440,18:15:29,56,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",1109,747,203847280,prosaique7,0 days 00:01:33.000000000,92.90322580645162,1.4846050870147256
18:17:08,796053961102897153,18:15:29,59,118092,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",255,442,1447105584,MFlorezWritez,0 days 00:01:39.000000000,87.27272727272728,0.5769230769230769
18:17:14,796053986285649920,18:15:29,60,118092,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",36,79,48404556,STsection31,0 days 00:01:45.000000000,82.28571428571429,0.45569620253164556
18:17:18,796053999136829440,18:15:29,61,118094,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",37,158,795825512476131328,silverdoe3168,0 days 00:01:49.000000000,79.26605504587157,0.23417721518987342
18:17:25,796054031806382081,18:15:29,65,118094,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",2248,2568,1150914516,nooneishere51,0 days 00:01:56.000000000,74.48275862068967,0.8753894080996885
18:17:26,796054032729018369,18:15:29,66,118094,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",270,132,781224578890604544,JackDavisAZ,0 days 00:01:57.000000000,73.84615384615384,2.0454545454545454
18:17:36,796054078501457920,18:15:29,71,118094,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",215,66,2371345020,ts2000me,0 days 00:02:07.000000000,68.03149606299213,3.257575757575758
18:17:48,796054128170414080,18:15:29,75,118094,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",80,145,786312777136648193,SeanStyles68,0 days 00:02:19.000000000,62.15827338129496,0.5517241379310345
18:18:01,796054182155481089,18:15:29,81,118094,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",39,141,784897974967033856,LombardRandy,0 days 00:02:32.000000000,56.8421052631579,0.2765957446808511
18:18:08,796054211679154176,18:15:29,84,118094,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",1990,1072,44041065,JohnTrumpGuy,0 days 00:02:39.000000000,54.339622641509436,1.8563432835820894
18:18:13,796054229752410112,18:15:29,86,118095,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",10989,10532,865636782,Maxinerunner,0 days 00:02:44.000000000,52.6829268292683,1.0433915685529813
18:18:17,796054250174513154,18:15:29,90,118095,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",228,340,702861324368408576,poli_psych,0 days 00:02:48.000000000,51.42857142857143,0.6705882352941176
18:18:32,796054313458077696,18:15:29,95,118095,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",41,136,787812868758482944,charleshildebr9,0 days 00:03:03.000000000,47.213114754098356,0.3014705882352941
18:18:43,796054359226351616,18:15:29,99,118095,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",7,53,796000372791853056,sakindevam,0 days 00:03:14.000000000,44.5360824742268,0.1320754716981132
18:18:44,796054359964401664,18:15:29,100,118095,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",229,93,4756733365,Maku1316,0 days 00:03:15.000000000,44.30769230769231,2.4623655913978495
18:18:57,796054417774612480,18:15:29,102,118095,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",619,531,324290289,sandrali07,0 days 00:03:28.000000000,41.53846153846153,1.1657250470809792
