,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,18:15:39,796053587830960128,18:15:29,2,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",110,444,2314049376,i_am_lis_trash,0 days 00:00:10.000000000,864.0,0.2477477477477477,2314049376.0,0.018599227273446532,0.4,1.2,0.8,0.5,0.07945465272791494,0.23633691139538374,0.0
1,18:15:46,796053613445410817,18:15:29,4,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",677,1245,361658332,Irwin_Elaine,0 days 00:00:17.000000000,508.235294117647,0.5437751004016064,361658332.0,0.0033536770167744536,0.4,1.0,0.4,0.5,0.057807182984135924,0.07651310672792835,0.0
2,18:15:46,796053616909877248,18:15:29,5,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",2515,2513,518248535,MargaretSteib,0 days 00:00:17.000000000,508.235294117647,1.0007958615200956,518248535.0,,,,,,,,-1.0
3,18:15:47,796053621230174208,18:15:29,6,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",359,491,722087539788554240,Carlapaul18,0 days 00:00:18.000000000,480.0,0.7311608961303462,7.220875397885542e+17,0.06747906081432216,2.9,2.7,1.9,3.4,0.3412193545017134,0.4336774335329319,0.0
4,18:15:53,796053645724786688,18:15:29,11,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",86,60,4296482000,christinelroy,0 days 00:00:24.000000000,360.0,1.4333333333333331,4296482000.0,0.004725361816828223,1.2,0.9,2.0,0.6,0.09286695366967546,0.10328573467123618,0.0
5,18:15:53,796053646026883072,18:15:29,11,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",378,1009,76433131,auburnengineer,0 days 00:00:24.000000000,360.0,0.37462834489593655,76433131.0,0.006431292840898396,0.6,0.5,0.7,0.4,0.07945465272791494,0.1285158337598371,0.0
6,18:16:00,796053675781275648,18:15:29,16,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",296,239,2533636562,iiSmokeReggiie,0 days 00:00:31.000000000,278.7096774193548,1.2384937238493725,2533636562.0,,,,,,,,-1.0
7,18:16:01,796053680042561536,18:15:29,17,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",287,992,763069822313766912,lalosmith655,0 days 00:00:32.000000000,270.0,0.28931451612903225,7.630698223137669e+17,,,,,,,,-1.0
8,18:16:02,796053682873835520,18:15:29,19,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",46,162,455309667,Joanalee2,0 days 00:00:33.000000000,261.8181818181818,0.2839506172839506,455309667.0,0.018599227273446532,2.6,2.6,4.0,3.3,0.28621206238390096,0.23633691139538374,0.0
9,18:16:11,796053721914318849,18:15:29,25,118091,9934,328878936,JaredWyand,"RT @JaredWyand: The media wants to intimidate you into voting Hillary but nobody will know who you push that button for

Break the cycle #M…",1439,1721,22280891,Alecmecox,0 days 00:00:42.000000000,205.7142857142857,0.8361417780360255,22280891.0,0.003116817556886547,1.1,1.0,0.9,0.3,0.10030935716061676,0.07089257330076087,0.0
