,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,17:22:15,796040147234148353,,,,,,,"WARNING:  PA ""Machine Malfunctions"" - if you vote STRAIGHT REP, it votes ALL DEM (why is it never the other way aro… https://t.co/mLFPE323Y2",93095,60516,710990834972233728,Always_Trump,,,1.5383534932910303,7.109908349722337e+17,0.008048111281043234,4.0,2.2,3.3,2.3,0.19374947883382485,0.14812070832967306,0.0
1,17:22:27,796040195762167808,17:22:15,2.0,93095.0,60516.0,7.109908349722337e+17,Always_Trump,"RT @Always_Trump: WARNING:  PA ""Machine Malfunctions"" - if you vote STRAIGHT REP, it votes ALL DEM (why is it never the other way aro… ",75,172,2574395512,bsbb2u,0 days 00:00:12.000000000,720.0,0.43604651162790703,2574395512.0,0.008048111281043234,2.7,1.4,0.8,3.0,0.16847316644464133,0.14812070832967306,0.0
2,17:22:35,796040231518633984,17:22:15,8.0,93095.0,60516.0,7.109908349722337e+17,Always_Trump,"RT @Always_Trump: WARNING:  PA ""Machine Malfunctions"" - if you vote STRAIGHT REP, it votes ALL DEM (why is it never the other way aro… ",59,105,67723205,cyrium1,0 days 00:00:20.000000000,432.0,0.5619047619047619,67723205.0,0.07519311407072778,2.6,2.3,3.7,2.1,0.6698271269837389,0.4540057291614072,1.0
3,17:22:39,796040246462939137,17:22:15,9.0,93095.0,60516.0,7.109908349722337e+17,Always_Trump,"RT @Always_Trump: WARNING:  PA ""Machine Malfunctions"" - if you vote STRAIGHT REP, it votes ALL DEM (why is it never the other way aro… ",1879,421,52931083,flaunttnualf,0 days 00:00:24.000000000,360.0,4.463182897862233,52931083.0,,,,,,,,-1.0
4,17:22:49,796040291346067456,17:22:15,15.0,93094.0,60518.0,7.109908349722337e+17,Always_Trump,"RT @Always_Trump: WARNING:  PA ""Machine Malfunctions"" - if you vote STRAIGHT REP, it votes ALL DEM (why is it never the other way aro… ",250,533,77829431,ChristianLestin,0 days 00:00:34.000000000,254.1176470588235,0.4690431519699813,77829431.0,,,,,,,,-1.0
5,17:22:50,796040294378668032,17:22:15,17.0,93096.0,60516.0,7.109908349722337e+17,Always_Trump,"RT @Always_Trump: WARNING:  PA ""Machine Malfunctions"" - if you vote STRAIGHT REP, it votes ALL DEM (why is it never the other way aro… ",476,358,784813082371588096,DmcpartlDavid,0 days 00:00:35.000000000,246.85714285714283,1.3296089385474859,7.848130823715881e+17,0.009037049400998034,1.7,0.8,2.6,2.1,0.19374947883382485,0.15881746424200632,0.0
6,17:22:51,796040299973705728,17:22:15,18.0,93094.0,60518.0,7.109908349722337e+17,Always_Trump,"RT @Always_Trump: WARNING:  PA ""Machine Malfunctions"" - if you vote STRAIGHT REP, it votes ALL DEM (why is it never the other way aro… ",426,221,742828749448564736,TRUMPISNOW,0 days 00:00:36.000000000,240.0,1.9276018099547512,7.428287494485646e+17,0.010164988287386762,2.1,0.8,1.9,1.0,0.07945465272791494,0.1701324265302999,0.0
7,17:22:51,796040300405747712,17:22:15,19.0,93094.0,60518.0,7.109908349722337e+17,Always_Trump,"RT @Always_Trump: WARNING:  PA ""Machine Malfunctions"" - if you vote STRAIGHT REP, it votes ALL DEM (why is it never the other way aro… ",829,1799,22216351,GreenDiplomacy,0 days 00:00:36.000000000,240.0,0.4608115619788771,22216351.0,0.008048111281043234,2.7,1.9,1.2,1.7,0.20742796687543466,0.14812070832967306,0.0
8,17:22:54,796040312368074752,17:22:15,20.0,93096.0,60516.0,7.109908349722337e+17,Always_Trump,"RT @Always_Trump: WARNING:  PA ""Machine Malfunctions"" - if you vote STRAIGHT REP, it votes ALL DEM (why is it never the other way aro… ",22,64,756516404254371840,suanne4224,0 days 00:00:39.000000000,221.5384615384616,0.34375,7.565164042543718e+17,0.0057783009738140365,0.3,0.6,0.6,0.3,0.057807182984135924,0.11956986651967942,0.0
9,17:23:06,796040363286859777,17:22:15,28.0,93097.0,60516.0,7.109908349722337e+17,Always_Trump,"RT @Always_Trump: WARNING:  PA ""Machine Malfunctions"" - if you vote STRAIGHT REP, it votes ALL DEM (why is it never the other way aro… ",119,89,702168623402455040,ailuy7,0 days 00:00:51.000000000,169.41176470588238,1.3370786516853932,7.02168623402455e+17,0.38545888128841016,4.3,3.2,2.9,3.9,0.8701191997119831,0.7564524646655568,1.0
