,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,18:23:39,796055597594578944,,,,,,,#ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,13064629,41,25073877,realDonaldTrump,,,318649.48780487804,25073877.0,0.0018018679035892227,0.3,0.9,0.3,0.3,0.030068974042493608,0.02991382335142128,0.0
1,18:23:48,796055635318153216,18:23:39,2.0,13064648.0,41.0,25073877.0,realDonaldTrump,RT @realDonaldTrump: #ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,95,110,788582685581021184,TheSwampDC,0 days 00:00:09.000000000,960.0,0.8636363636363636,7.885826855810212e+17,0.0021984408773070953,0.2,0.8,0.5,0.3,0.032659909566836086,0.04447883217419818,0.0
2,18:23:49,796055641869656064,18:23:39,3.0,13064651.0,41.0,25073877.0,realDonaldTrump,RT @realDonaldTrump: #ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,14,28,794744669536141312,gulfvet9091,0 days 00:00:10.000000000,864.0,0.5,7.947446695361413e+17,,,,,,,,-1.0
3,18:23:49,796055642905673729,18:23:39,4.0,13064644.0,41.0,25073877.0,realDonaldTrump,RT @realDonaldTrump: #ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,226,413,1918766005,GrifH17,0 days 00:00:10.000000000,864.0,0.5472154963680388,1918766005.0,,,,,,,,-1.0
4,18:23:51,796055650556137473,18:23:39,7.0,13064655.0,41.0,25073877.0,realDonaldTrump,RT @realDonaldTrump: #ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,1547,2326,2567835569,duckworks2505,0 days 00:00:12.000000000,720.0,0.6650902837489252,2567835569.0,0.13065598435976788,3.6,2.2,3.1,4.4,0.5487020083865324,0.5565870373496533,0.0
5,18:23:53,796055658902749184,18:23:39,16.0,13064624.0,41.0,25073877.0,realDonaldTrump,RT @realDonaldTrump: #ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,569,902,751482508798103553,MadridMagical,0 days 00:00:14.000000000,617.1428571428571,0.6308203991130821,7.514825087981036e+17,0.35515431108103784,3.7,1.3,1.5,3.1,0.6506901031179089,0.7409598586102422,0.0
6,18:23:54,796055662778122240,18:23:39,21.0,13064732.0,41.0,25073877.0,realDonaldTrump,RT @realDonaldTrump: #ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,1599,510,3160117038,godblessameriga,0 days 00:00:15.000000000,576.0,3.1352941176470583,3160117038.0,,,,,,,,-1.0
7,18:23:54,796055663675777024,18:23:39,23.0,13064702.0,41.0,25073877.0,realDonaldTrump,RT @realDonaldTrump: #ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,143,279,2937480602,Mattpq91,0 days 00:00:15.000000000,576.0,0.5125448028673835,2937480602.0,0.0021984408773070953,0.6,0.9,2.3,0.3,0.038503444945083086,0.04447883217419818,0.0
8,18:23:54,796055663290056704,18:23:39,22.0,13064651.0,41.0,25073877.0,realDonaldTrump,RT @realDonaldTrump: #ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,507,348,3297179657,GioDDiG,0 days 00:00:15.000000000,576.0,1.4568965517241383,3297179657.0,,,,,,,,-1.0
9,18:23:54,796055663491383296,18:23:39,23.0,13064662.0,41.0,25073877.0,realDonaldTrump,RT @realDonaldTrump: #ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,97,154,703721506036195333,GR1_Leader,0 days 00:00:15.000000000,576.0,0.6298701298701299,7.037215060361953e+17,,,,,,,,-1.0
