,Time Difference,user.screen_name
6018,0 days 00:22:48.000000000,zoralyoropeza
6022,0 days 00:22:49.000000000,Once_A_Booker
6029,0 days 00:22:50.000000000,BlakeSm95166521
6033,0 days 00:22:51.000000000,trewen_
6036,0 days 00:22:52.000000000,nazir_zaeem
6038,0 days 00:22:53.000000000,FotisChlvts
6047,0 days 00:22:57.000000000,bogdylyca
6049,0 days 00:22:58.000000000,Vochko
6082,0 days 00:23:11.000000000,lucasmendonca13
6092,0 days 00:23:16.000000000,aaron_plays
6095,0 days 00:23:16.000000000,felipetweets_
6118,0 days 00:23:28.000000000,JV_Esteves
6154,0 days 00:23:43.000000000,Jacan2002
6167,0 days 00:23:49.000000000,m2e3v
6169,0 days 00:23:43.000000000,MaxHendrikx
6174,0 days 00:23:51.000000000,hamzahkw
6175,0 days 00:23:53.000000000,ddmunhoz
6176,0 days 00:23:53.000000000,Devin_Sova
6179,0 days 00:23:54.000000000,B0NGI0
6187,0 days 00:23:59.000000000,SirZeedin
6188,0 days 00:23:59.000000000,danielfmbrandao
6190,0 days 00:24:00.000000000,mandyjatt
6196,0 days 00:24:03.000000000,brikholl
6213,0 days 00:24:10.000000000,SadMic
6215,0 days 00:24:10.000000000,surojithalder
6228,0 days 00:24:17.000000000,Degdo38
6257,0 days 00:24:34.000000000,NickiDerII
6259,0 days 00:24:35.000000000,kamalsavla
6279,0 days 00:24:47.000000000,Raging__Llama
6280,0 days 00:24:49.000000000,Mronthis
6281,0 days 00:24:49.000000000,yuriybatrakov
6285,0 days 00:24:51.000000000,tatwab
6297,0 days 00:24:55.000000000,rand0musername3
6307,0 days 00:25:03.000000000,topijam
6333,0 days 00:25:14.000000000,itzamangarg
6340,0 days 00:25:18.000000000,mfcuber
6367,0 days 00:25:31.000000000,DemeireDries
6370,0 days 00:25:34.000000000,RamrattanRommel
6379,0 days 00:25:40.000000000,99kash99
6392,0 days 00:25:44.000000000,JonindaHood
6410,0 days 00:25:56.000000000,ootodesigns
6419,0 days 00:26:00.000000000,EoinReardon
6422,0 days 00:26:02.000000000,mndyprry
6427,0 days 00:26:02.000000000,SpencerGGlover
6447,0 days 00:26:10.000000000,Spitzbua
6465,0 days 00:26:19.000000000,martin_hovde
6471,0 days 00:26:23.000000000,Indiboy54
6480,0 days 00:26:25.000000000,ramencrayon
6493,0 days 00:26:31.000000000,nikunjrules619
6503,0 days 00:26:36.000000000,Tahmid000
6514,0 days 00:26:41.000000000,youngmoney66200
6522,0 days 00:26:46.000000000,Aliasgar123456
6530,0 days 00:26:49.000000000,horeckyt
6542,0 days 00:26:55.000000000,nwrnrsn
6547,0 days 00:26:57.000000000,xaverweidner
6549,0 days 00:26:57.000000000,k3dyous
6555,0 days 00:27:01.000000000,AbhiGhere
6558,0 days 00:27:02.000000000,cannon_gage
6581,0 days 00:27:14.000000000,mikematic
6588,0 days 00:27:17.000000000,cristlanderos
6590,0 days 00:27:17.000000000,005metalhead
6601,0 days 00:27:23.000000000,rohan141572
6625,0 days 00:27:33.000000000,campbellkraemer
6626,0 days 00:27:33.000000000,crsandeep
6627,0 days 00:27:35.000000000,Cameron_Shiner
6633,0 days 00:27:38.000000000,anonym12467
6644,0 days 00:27:45.000000000,TomDawson__
6659,0 days 00:27:54.000000000,stefanmtl
6666,0 days 00:27:57.000000000,vaterlandscholz
6700,0 days 00:28:13.000000000,ZachHutchery
6705,0 days 00:28:17.000000000,iRedstoner
6717,0 days 00:28:20.000000000,S16Stefan
6734,0 days 00:28:28.000000000,SarjoySubba
6742,0 days 00:28:30.000000000,XtremeSeb
6747,0 days 00:28:34.000000000,Neotileo
6757,0 days 00:28:39.000000000,Brtrd_P
6764,0 days 00:28:41.000000000,bkudiess
6771,0 days 00:28:42.000000000,HamzahAyaz
6773,0 days 00:28:43.000000000,_Capocaccia
6790,0 days 00:28:52.000000000,Benji199b
6808,0 days 00:29:00.000000000,raghav_bhola17
6827,0 days 00:29:08.000000000,sonic_beatz
6829,0 days 00:29:08.000000000,alex_lard
6839,0 days 00:29:11.000000000,james_cachia
6849,0 days 00:29:16.000000000,Emily_is_busy
6865,0 days 00:29:20.000000000,Elzeriah
6867,0 days 00:29:21.000000000,itshard2find
6869,0 days 00:29:22.000000000,SirLol__
6900,0 days 00:29:31.000000000,aurelienpiat
6907,0 days 00:29:34.000000000,SmilingSloths
6918,0 days 00:29:43.000000000,HealthyPoisonFS
6964,0 days 00:30:07.000000000,garciacastillon
6966,0 days 00:30:08.000000000,NejyNoah
6981,0 days 00:30:15.000000000,Waschbaer38
6985,0 days 00:30:18.000000000,ragboness
6995,0 days 00:30:26.000000000,IGCW627
7011,0 days 00:30:34.000000000,KyleSchnyder11
7013,0 days 00:30:35.000000000,Jakeydad1
7025,0 days 00:30:42.000000000,lue_khang
7038,0 days 00:30:50.000000000,mkarimjee1000
7041,0 days 00:30:51.000000000,AB40_
7042,0 days 00:30:51.000000000,jakubsliva
7063,0 days 00:31:02.000000000,EngstrFl
7081,0 days 00:31:11.000000000,avishkasd
7083,0 days 00:31:12.000000000,Shahbaz_Kazi_
7084,0 days 00:31:13.000000000,Florian3426
7127,0 days 00:31:30.000000000,JosipKocijan
7141,0 days 00:31:35.000000000,Perezx_317
7163,0 days 00:31:43.000000000,pizzaisba_e
7184,0 days 00:31:56.000000000,xheggs
7204,0 days 00:32:08.000000000,loperaster09
7214,0 days 00:32:11.000000000,Georgiev1337
7220,0 days 00:32:18.000000000,SKRIVFEBERse
7232,0 days 00:32:22.000000000,gd215
7238,0 days 00:32:24.000000000,valentinhobusch
7265,0 days 00:32:35.000000000,yakovk110
7266,0 days 00:32:35.000000000,_bigsam79
7269,0 days 00:32:36.000000000,ettasel
7288,0 days 00:32:45.000000000,turtlemuncha
7296,0 days 00:32:49.000000000,anonym0es
7298,0 days 00:32:50.000000000,chilizusa
7317,0 days 00:33:04.000000000,smdanq10
7320,0 days 00:33:05.000000000,pena676
7364,0 days 00:33:27.000000000,mrblalm
7385,0 days 00:33:37.000000000,zmichaelzhang
7389,0 days 00:33:35.000000000,NHernes
7394,0 days 00:33:43.000000000,ericybarra
7402,0 days 00:33:46.000000000,Affinity4Green
7412,0 days 00:33:51.000000000,UnknownUdon
7416,0 days 00:33:53.000000000,migge98
7419,0 days 00:33:55.000000000,Gasparr0
7425,0 days 00:33:58.000000000,sergibalart
7434,0 days 00:34:01.000000000,JanKolupaev
7441,0 days 00:34:06.000000000,Imagin3_dragons
7445,0 days 00:34:10.000000000,PabloPulidoV
7458,0 days 00:34:20.000000000,flimflamthejim
7470,0 days 00:34:29.000000000,Atefsaad77
7493,0 days 00:34:37.000000000,DrewNorthway
7506,0 days 00:34:44.000000000,Pandapper
7509,0 days 00:34:45.000000000,g_pickart88
7517,0 days 00:34:49.000000000,KapetanMorgan
7524,0 days 00:34:51.000000000,IPN81
7535,0 days 00:34:55.000000000,samcrowe98
7571,0 days 00:35:15.000000000,IsDaGe
7586,0 days 00:35:24.000000000,neophytos_
7588,0 days 00:35:25.000000000,FilesGrey
7596,0 days 00:35:30.000000000,rearedbus88
7604,0 days 00:35:34.000000000,Miransert
7619,0 days 00:35:41.000000000,ijustin
7620,0 days 00:35:42.000000000,graphicalcake95
7656,0 days 00:35:59.000000000,TheThirdMan1915
7662,0 days 00:36:02.000000000,maccasmack_mac
7663,0 days 00:36:02.000000000,MrNandez
7673,0 days 00:36:09.000000000,bryantj81
7686,0 days 00:36:19.000000000,DreamMajesty
7690,0 days 00:36:20.000000000,robertdiaz086
7692,0 days 00:36:23.000000000,Som_Reporter
7701,0 days 00:36:28.000000000,OE3STC
7733,0 days 00:36:42.000000000,raorellana09
7755,0 days 00:36:55.000000000,mlgmarcuss
7770,0 days 00:37:00.000000000,nullstalgia
7775,0 days 00:37:04.000000000,urbanmouth
7781,0 days 00:37:08.000000000,July0o0
7782,0 days 00:37:08.000000000,Mich_lefever
7784,0 days 00:37:10.000000000,nullstalgia
7791,0 days 00:37:13.000000000,CsabaSlemmer
7813,0 days 00:37:22.000000000,ryanwbarnhart
7817,0 days 00:37:23.000000000,tunesupreme
7826,0 days 00:37:30.000000000,fernandezer1
7835,0 days 00:37:34.000000000,OmarBoy
7863,0 days 00:37:48.000000000,AdamCurtisVT
7864,0 days 00:37:48.000000000,King_Alp_Arslan
7875,0 days 00:37:53.000000000,IzaacTunas
7903,0 days 00:38:10.000000000,jakubakakuba
7940,0 days 00:38:30.000000000,Chuy_004
7941,0 days 00:38:30.000000000,taylorcoady
7943,0 days 00:38:30.000000000,WilliamDussault
7944,0 days 00:38:31.000000000,goosewarner
7950,0 days 00:38:32.000000000,Landre_25
7957,0 days 00:38:34.000000000,AndreAyton_
7959,0 days 00:38:35.000000000,Louis_Kz
7982,0 days 00:38:44.000000000,driezr
7984,0 days 00:38:45.000000000,HenriquePaIma
7996,0 days 00:38:51.000000000,hv22z2001
7999,0 days 00:38:53.000000000,__ro_dawg__
8008,0 days 00:38:58.000000000,helloitsaperson
8010,0 days 00:39:00.000000000,montebourque
8035,0 days 00:39:09.000000000,KWechana
8039,0 days 00:39:10.000000000,Arch_ways
8067,0 days 00:39:20.000000000,KartikGawate
8082,0 days 00:39:26.000000000,Martinarvidsso1
8085,0 days 00:39:28.000000000,Jwbsmall
8097,0 days 00:39:31.000000000,Toorolein
8099,0 days 00:39:32.000000000,conaxyx
8103,0 days 00:39:33.000000000,stmarek
8111,0 days 00:39:38.000000000,BernardMarx439
8121,0 days 00:39:44.000000000,hzsafwan
8148,0 days 00:40:00.000000000,DHuamantica
8149,0 days 00:40:00.000000000,evega999
8151,0 days 00:40:01.000000000,The_Tweeter_Guy
8152,0 days 00:40:01.000000000,heredai24
8154,0 days 00:40:02.000000000,Akawo_
8160,0 days 00:40:05.000000000,FTSIO1
8166,0 days 00:40:08.000000000,CalinCaldararu
8175,0 days 00:40:10.000000000,IlanCvagic
8188,0 days 00:40:12.000000000,GHebbard8
8190,0 days 00:40:12.000000000,GHebbard8
8200,0 days 00:40:26.000000000,TejadaAmado
8202,0 days 00:40:27.000000000,benontwitty
8216,0 days 00:40:35.000000000,iMidhunPeter
8219,0 days 00:40:37.000000000,Matt174Matt
8221,0 days 00:40:38.000000000,drumminovertime
8228,0 days 00:40:43.000000000,Stupidfish72
8241,0 days 00:40:47.000000000,milkshakegif
8259,0 days 00:41:00.000000000,hassan1w1
8262,0 days 00:41:01.000000000,Nils_Kns
8266,0 days 00:41:03.000000000,MatsNaess
8270,0 days 00:41:05.000000000,anday3
8286,0 days 00:41:12.000000000,levonau
8305,0 days 00:41:20.000000000,pavankrish33
8311,0 days 00:41:23.000000000,joyjordanhuang
8323,0 days 00:41:28.000000000,aviikat
8342,0 days 00:41:40.000000000,ppdwjj
8348,0 days 00:41:41.000000000,Mykolas82
8349,0 days 00:41:41.000000000,adam_sw11
8365,0 days 00:41:48.000000000,Chris200002
8379,0 days 00:41:53.000000000,faaraxfooddheer
8416,0 days 00:42:11.000000000,HypeBea23458173
8421,0 days 00:42:14.000000000,MaxRiemersma
8422,0 days 00:42:15.000000000,Drumavarium
8432,0 days 00:42:21.000000000,Ruijie_Liu
8457,0 days 00:42:38.000000000,Nikfinn99_2
8467,0 days 00:42:42.000000000,Not_Marco_Polo
8483,0 days 00:42:47.000000000,vang_dante
8488,0 days 00:42:50.000000000,dhason98
8496,0 days 00:42:53.000000000,Teo_TheDrummer
8498,0 days 00:42:55.000000000,jeremybrinker
8499,0 days 00:42:55.000000000,didierduval
8508,0 days 00:43:02.000000000,abhishek747478
8511,0 days 00:43:04.000000000,PufaPufosescu
8523,0 days 00:43:09.000000000,erlendkvi
8525,0 days 00:43:11.000000000,PawlikowskiJ29
8535,0 days 00:43:16.000000000,bruh63211
8540,0 days 00:43:17.000000000,LaznikJan
8544,0 days 00:43:20.000000000,Ashwin_Subu
8556,0 days 00:43:25.000000000,SenorDK
8564,0 days 00:43:28.000000000,drazen_prelevic
8621,0 days 00:43:55.000000000,ketankrshn
8624,0 days 00:43:57.000000000,laubfrosch00
8669,0 days 00:44:22.000000000,Vineeth_Vincent
8681,0 days 00:44:28.000000000,CrapForCrap
8717,0 days 00:44:50.000000000,97oli01
8730,0 days 00:45:00.000000000,Fr2535
8736,0 days 00:45:03.000000000,BosstotheP
8747,0 days 00:45:09.000000000,antoniostoilkov
8749,0 days 00:45:11.000000000,greeksmasher
8759,0 days 00:45:16.000000000,kokerosas
8766,0 days 00:45:22.000000000,ankur_sum13
8775,0 days 00:45:27.000000000,OscaKjaer
8789,0 days 00:45:40.000000000,pedrazagoods
8806,0 days 00:45:51.000000000,DejanBrdar
8807,0 days 00:45:52.000000000,_seanitokaz_
8822,0 days 00:46:01.000000000,antoniostoilkov
8834,0 days 00:46:09.000000000,foolosopher
8839,0 days 00:46:13.000000000,fasdiablos
8861,0 days 00:46:24.000000000,TheSahelian
8871,0 days 00:46:29.000000000,hector_fdz08
8889,0 days 00:46:42.000000000,PatrickEins1
8896,0 days 00:46:47.000000000,petyodelta
8897,0 days 00:46:48.000000000,nikhilkumar009
8904,0 days 00:46:53.000000000,NathanielRTR
8906,0 days 00:46:55.000000000,Souheil_A
8934,0 days 00:47:11.000000000,Lizz_Otavio
8937,0 days 00:47:12.000000000,MarcusMonts
8943,0 days 00:47:16.000000000,Devansh007861
9001,0 days 00:47:45.000000000,makexi
9027,0 days 00:47:56.000000000,GermanCyberwehr
9035,0 days 00:48:00.000000000,alepapa12
9054,0 days 00:48:14.000000000,JirkaPalounek
9061,0 days 00:48:19.000000000,grafotopia
9064,0 days 00:48:20.000000000,Citronnier133
9071,0 days 00:48:22.000000000,danparnella
9093,0 days 00:48:35.000000000,joshuahwangs
9097,0 days 00:48:37.000000000,arvidnilber
9114,0 days 00:48:48.000000000,ladbanternike
9127,0 days 00:49:00.000000000,simadulla
9132,0 days 00:48:58.000000000,just1ce101
9143,0 days 00:49:08.000000000,bamber123rts
9161,0 days 00:49:22.000000000,adripessolano
9170,0 days 00:49:29.000000000,AlucardsBro95
9190,0 days 00:49:43.000000000,nfischer98
9195,0 days 00:49:47.000000000,pfriederichs
9205,0 days 00:49:52.000000000,YsenGrimm
9208,0 days 00:49:54.000000000,McmLorenzo
9216,0 days 00:49:57.000000000,Dood_Giraffe
9231,0 days 00:50:04.000000000,Elstel696
9276,0 days 00:50:31.000000000,Runtuk_
9277,0 days 00:50:31.000000000,JakubAbrahoim
9283,0 days 00:50:37.000000000,Dinopappa
9292,0 days 00:50:41.000000000,trip_newfield
9295,0 days 00:50:43.000000000,_LuisBettini_
9308,0 days 00:50:51.000000000,TijmenvanGroeze
9309,0 days 00:50:51.000000000,AwesomePiroxy54
9323,0 days 00:51:02.000000000,NyikosZoltan
9342,0 days 00:51:14.000000000,Fahlgrenen
9344,0 days 00:51:16.000000000,JIDBurr
9374,0 days 00:51:36.000000000,B1GBAU
9381,0 days 00:51:40.000000000,Sjdkable
9383,0 days 00:51:41.000000000,RadicoleCR
9413,0 days 00:52:02.000000000,JackDobson15
9415,0 days 00:52:03.000000000,Mrsandkill08
9419,0 days 00:52:04.000000000,ScottPark4
9436,0 days 00:52:21.000000000,Broomfilms3
9438,0 days 00:52:23.000000000,epicrayray
9443,0 days 00:52:27.000000000,typhlomusic
9446,0 days 00:52:29.000000000,Kevin_V26
9470,0 days 00:52:44.000000000,nickdeoki
9472,0 days 00:52:45.000000000,skwerlhurder
9475,0 days 00:52:45.000000000,jigabrielli
9480,0 days 00:52:50.000000000,Sleepy_Teepy
9500,0 days 00:53:03.000000000,sschlz
9515,0 days 00:53:10.000000000,MiguelCatalan7
9541,0 days 00:53:24.000000000,Vulpinewolf
9551,0 days 00:53:35.000000000,ZalewskiJake
9570,0 days 00:53:46.000000000,KajaBolcina
9611,0 days 00:54:09.000000000,AsherThurer
9618,0 days 00:54:11.000000000,chusetealons
9632,0 days 00:54:21.000000000,poofy_puff
9644,0 days 00:54:29.000000000,therealrobin93
9647,0 days 00:54:30.000000000,poofy_puff
9648,0 days 00:54:31.000000000,Ottokarl32
9651,0 days 00:54:33.000000000,2guys1cumputer
9655,0 days 00:54:35.000000000,AFI_A47
9661,0 days 00:54:39.000000000,raspuchin_zaba
9668,0 days 00:54:41.000000000,TheChrisTinsley
9671,0 days 00:54:45.000000000,Navi_Kimi
9676,0 days 00:54:48.000000000,BEASTLAD_123
9680,0 days 00:54:50.000000000,davondell
9690,0 days 00:54:57.000000000,dkyk0929
9717,0 days 00:55:15.000000000,asviking28
9765,0 days 00:55:47.000000000,jesse_james446
9768,0 days 00:55:51.000000000,PuranjayR
9769,0 days 00:55:50.000000000,DrEvilNumber1
9804,0 days 00:56:17.000000000,PuranjayR
9806,0 days 00:56:19.000000000,jvergara09
9808,0 days 00:56:19.000000000,LochingerDesign
9809,0 days 00:56:21.000000000,ParamShah18
9810,0 days 00:56:21.000000000,prateeksaxena05
9823,0 days 00:56:27.000000000,josh_rut_
9825,0 days 00:56:29.000000000,devin27labot
9827,0 days 00:56:29.000000000,FidodiF
9844,0 days 00:56:42.000000000,FTorx
9850,0 days 00:56:45.000000000,MaAtTsS1
9852,0 days 00:56:46.000000000,DaviesGarrett
9864,0 days 00:56:54.000000000,FinnLangley1
9865,0 days 00:56:54.000000000,azhsek
9871,0 days 00:57:00.000000000,csmike8
9883,0 days 00:57:06.000000000,jackcbentley
9919,0 days 00:57:33.000000000,e7han_p1ayz
9923,0 days 00:57:36.000000000,aidancrawford14
9950,0 days 00:57:54.000000000,5c32300ec2324f9
9953,0 days 00:57:55.000000000,NikosKyrm
9955,0 days 00:57:56.000000000,Ihaveasecrettt
9964,0 days 00:57:59.000000000,Russyp102
9972,0 days 00:58:04.000000000,azhsek
9976,0 days 00:58:07.000000000,MattWhitmore13
9979,0 days 00:58:09.000000000,DzokoD
10001,0 days 00:58:26.000000000,mikle1kon
10005,0 days 00:58:29.000000000,Happykfmonkey
10024,0 days 00:58:39.000000000,AckermanSamuel
10029,0 days 00:58:45.000000000,ghambyte
10030,0 days 00:58:45.000000000,GregMLucas
10042,0 days 00:58:52.000000000,AhmedFAttia
10058,0 days 00:59:06.000000000,SleepySteve86
10081,0 days 00:59:23.000000000,Jakubik_Miso
10089,0 days 00:59:31.000000000,catalin_jitea
10091,0 days 00:59:32.000000000,sunlight10f
10097,0 days 00:59:36.000000000,clairoux93
10100,0 days 00:59:37.000000000,JSzejgiec
10104,0 days 00:59:39.000000000,Maryamalbatoul
10106,0 days 00:59:39.000000000,Erisiate
10111,0 days 00:59:42.000000000,4kKake
10122,0 days 00:59:48.000000000,AronBillian
10131,0 days 00:59:54.000000000,SamIsAllVenom
10155,0 days 01:00:05.000000000,rstrajher
10162,0 days 01:00:08.000000000,MAgNuM1620
10165,0 days 01:00:10.000000000,Abbad23562338
10183,0 days 01:00:21.000000000,utkarsh124
10211,0 days 01:00:47.000000000,gummystyle
10239,0 days 01:01:12.000000000,roshanrn
10246,0 days 01:01:15.000000000,FoxKydro
10253,0 days 01:01:21.000000000,CKeywordbot
10255,0 days 01:01:24.000000000,geirinhasmr
10263,0 days 01:01:29.000000000,p44444ter
10272,0 days 01:01:36.000000000,HarryFindlay03
10277,0 days 01:01:40.000000000,vmoeslein
10283,0 days 01:01:42.000000000,titolis
10284,0 days 01:01:43.000000000,cameron_Deavin
10289,0 days 01:01:46.000000000,ValkonenMarkus
10294,0 days 01:01:48.000000000,jon8002
10312,0 days 01:01:58.000000000,benevans_92
10313,0 days 01:01:59.000000000,ABMBadman
10320,0 days 01:02:02.000000000,Frobotussin
10342,0 days 01:02:16.000000000,pueschel92
10343,0 days 01:02:17.000000000,JakobNyborg
10346,0 days 01:02:19.000000000,__aidano
10351,0 days 01:02:21.000000000,akaphx
10360,0 days 01:02:29.000000000,Red_D14
10384,0 days 01:02:45.000000000,rkhmtlv
10405,0 days 01:03:02.000000000,KingJamesX845
10408,0 days 01:03:04.000000000,steve_rc
10413,0 days 01:03:09.000000000,KingJamesX845
10420,0 days 01:03:12.000000000,cheesemo_
10421,0 days 01:03:12.000000000,giovanni0614
10430,0 days 01:03:17.000000000,LukeisWell
10436,0 days 01:03:20.000000000,Derp_a_Holic
10439,0 days 01:03:24.000000000,malikmakkawi
10446,0 days 01:03:31.000000000,sai_vsv
10455,0 days 01:03:43.000000000,AISShaikh
10463,0 days 01:03:48.000000000,yuichuchuu
10468,0 days 01:03:51.000000000,zacharypillman1
10470,0 days 01:03:52.000000000,AWallis97
10471,0 days 01:03:53.000000000,red0range
10481,0 days 01:03:59.000000000,surfordie731
10489,0 days 01:04:05.000000000,mrc4130
10498,0 days 01:04:12.000000000,GvidasValaitis
10514,0 days 01:04:23.000000000,sjsilves
10544,0 days 01:04:41.000000000,MackenzieAnton
10557,0 days 01:04:47.000000000,jorgeabel27
10561,0 days 01:04:53.000000000,About_Fred
10562,0 days 01:04:54.000000000,Muhammed_khr
10567,0 days 01:04:59.000000000,victor_rrojas
10577,0 days 01:05:02.000000000,othnielmichael1
10592,0 days 01:05:15.000000000,ZigaH2
10599,0 days 01:05:20.000000000,TharbadMTB
10617,0 days 01:05:33.000000000,princebertoro
10636,0 days 01:05:45.000000000,Unlucky_Nuke
10654,0 days 01:05:58.000000000,uniquename2344
10655,0 days 01:05:58.000000000,joseph_niblock
10701,0 days 01:06:29.000000000,_DavidJegou_
10720,0 days 01:06:46.000000000,andresvilas
10778,0 days 01:07:28.000000000,larsolof12345
10793,0 days 01:07:40.000000000,F_Hernandez2
10797,0 days 01:07:41.000000000,TusharAbrar
10806,0 days 01:07:50.000000000,rosholtalex
10808,0 days 01:07:51.000000000,bulbazavr13
10818,0 days 01:08:00.000000000,QStahuber
10820,0 days 01:08:01.000000000,virtualprawn
10826,0 days 01:08:07.000000000,Chris5weet
10827,0 days 01:08:07.000000000,KoffiKmil
10829,0 days 01:08:07.000000000,nathan___b
10831,0 days 01:08:08.000000000,Ghos7Face
10842,0 days 01:08:13.000000000,Ricearonie
10853,0 days 01:08:19.000000000,renehansen86
10878,0 days 01:08:33.000000000,SecondJoker
10896,0 days 01:08:49.000000000,kuhn_v
10902,0 days 01:08:53.000000000,Vadien_
10905,0 days 01:08:55.000000000,mario__lz
10906,0 days 01:08:55.000000000,giucdc
10907,0 days 01:08:56.000000000,KristianGudmest
10914,0 days 01:09:00.000000000,BaertWard
10935,0 days 01:09:12.000000000,Serguillen_10
10939,0 days 01:09:14.000000000,nikolajcan
10970,0 days 01:09:37.000000000,hasanarshad1
10997,0 days 01:09:58.000000000,MasatMatic
10998,0 days 01:09:58.000000000,cduzpalau
11010,0 days 01:10:08.000000000,TurturSuspicari
11015,0 days 01:10:13.000000000,devin__lambo
11016,0 days 01:10:13.000000000,DavidZajdo
11017,0 days 01:10:14.000000000,marcelopbecker
11019,0 days 01:10:16.000000000,arhamsami223
11020,0 days 01:10:16.000000000,Benitaaaa_
11021,0 days 01:10:17.000000000,mpciciriello
11027,0 days 01:10:23.000000000,splatnelson
11030,0 days 01:10:24.000000000,speller_
11040,0 days 01:10:37.000000000,simenopsahl
11051,0 days 01:10:43.000000000,Ahmad_F_yasin
11077,0 days 01:11:06.000000000,moiJAP
11096,0 days 01:11:19.000000000,pdj94
11100,0 days 01:11:22.000000000,xypizzaboy
11102,0 days 01:11:22.000000000,Elias96
11115,0 days 01:11:30.000000000,johanzeelindahl
11117,0 days 01:11:32.000000000,BrendanOMahony8
11137,0 days 01:11:46.000000000,swanksocks
11141,0 days 01:11:51.000000000,michustolarski
11146,0 days 01:11:56.000000000,dutranc
11150,0 days 01:11:59.000000000,JacobSteggar
11188,0 days 01:12:24.000000000,Ak415Al
11191,0 days 01:12:26.000000000,marshalbrown4
11192,0 days 01:12:26.000000000,Deimian
11197,0 days 01:12:29.000000000,melonnaps
11206,0 days 01:12:34.000000000,Macerka
11221,0 days 01:12:50.000000000,d4niel1010
11238,0 days 01:13:00.000000000,VictorLagerfors
11246,0 days 01:13:08.000000000,smkyle42
11266,0 days 01:13:20.000000000,alconut
11274,0 days 01:13:25.000000000,NrgaardCasper
11276,0 days 01:13:26.000000000,Tacopastry
11298,0 days 01:13:41.000000000,JDM0NEY
11306,0 days 01:13:47.000000000,ntsho_
11308,0 days 01:13:50.000000000,PavicFilip
11322,0 days 01:14:00.000000000,Wongdong690
11328,0 days 01:14:02.000000000,_anthony_ryan_
11330,0 days 01:14:03.000000000,QEMILLER
11339,0 days 01:14:08.000000000,Maasa2k
11386,0 days 01:14:48.000000000,tobyrt
11392,0 days 01:14:51.000000000,GarySaini_
11400,0 days 01:14:58.000000000,alexandergknoll
11412,0 days 01:15:04.000000000,grahamplata
11416,0 days 01:15:08.000000000,PCasaert
11428,0 days 01:15:15.000000000,kane_loper
11431,0 days 01:15:16.000000000,MonstersGrin
11458,0 days 01:15:31.000000000,Krompirus
11460,0 days 01:15:33.000000000,gorp_8
11463,0 days 01:15:35.000000000,U_Wish007
11479,0 days 01:15:45.000000000,bruni959
11482,0 days 01:15:45.000000000,JoasiaLesnik
11485,0 days 01:15:45.000000000,Taltol2100
11487,0 days 01:15:46.000000000,abxxyy
11489,0 days 01:15:49.000000000,aaddiiaann
11493,0 days 01:15:52.000000000,Kruser96
11501,0 days 01:15:56.000000000,GCANTERO95
11503,0 days 01:15:59.000000000,mramos2017
11515,0 days 01:16:12.000000000,AsseDuus
11518,0 days 01:16:15.000000000,kahhau
11530,0 days 01:16:26.000000000,darkellington
11554,0 days 01:16:36.000000000,samimi_shayan
11556,0 days 01:16:37.000000000,BenGripman
11557,0 days 01:16:40.000000000,SahooAnkur
11564,0 days 01:16:44.000000000,akwasi1277
11568,0 days 01:16:48.000000000,KammRichard
11606,0 days 01:17:18.000000000,Rawrmuffinz_
11618,0 days 01:17:26.000000000,Edress185
11619,0 days 01:17:26.000000000,thomas_jc19
11641,0 days 01:17:49.000000000,albertolimasoto
11652,0 days 01:17:55.000000000,JohnDalPonte
11661,0 days 01:18:01.000000000,TobiasDeMarco
11665,0 days 01:18:03.000000000,Aketeus
11667,0 days 01:18:06.000000000,graesonrg
11683,0 days 01:18:14.000000000,_leeandy
11685,0 days 01:18:16.000000000,umutk96
11687,0 days 01:18:17.000000000,Diaboloe_g
11711,0 days 01:18:36.000000000,notthatsawyer
11715,0 days 01:18:40.000000000,G3RVA15
11752,0 days 01:19:05.000000000,Mng46996088
11756,0 days 01:19:06.000000000,lukasz_ut
11759,0 days 01:19:07.000000000,Peter_Ply
11765,0 days 01:19:12.000000000,hashtag_ethan
11783,0 days 01:19:25.000000000,DavideGalli1
11790,0 days 01:19:30.000000000,BCouter7
11794,0 days 01:19:31.000000000,Hekkkke
11797,0 days 01:19:32.000000000,Rocky0write
11802,0 days 01:19:35.000000000,christophurlee
11828,0 days 01:19:51.000000000,ataul_wahid
11839,0 days 01:20:05.000000000,amjohnson227
11850,0 days 01:20:14.000000000,ryanvn2015
11854,0 days 01:20:19.000000000,BrentBradley01
11862,0 days 01:20:25.000000000,Tonyyleo
11872,0 days 01:20:29.000000000,notinstyle1
11893,0 days 01:20:45.000000000,JjjR365
11897,0 days 01:20:47.000000000,albertdls6
11900,0 days 01:20:48.000000000,deathimage
11901,0 days 01:20:48.000000000,krtteg
11910,0 days 01:21:02.000000000,linyihao
11970,0 days 01:21:56.000000000,Stjepan_Sabljic
11974,0 days 01:22:00.000000000,nielsvoorbij
11989,0 days 01:22:12.000000000,ChaosOnce
11991,0 days 01:22:11.000000000,RVBT20
12024,0 days 01:22:36.000000000,lexi_styles0
12028,0 days 01:22:40.000000000,ShaheenAlaa
12038,0 days 01:22:50.000000000,Cass_Outlaw
12060,0 days 01:23:10.000000000,stratosfot
12066,0 days 01:23:15.000000000,BogdanCira
12071,0 days 01:23:17.000000000,patornague
12072,0 days 01:23:18.000000000,lecraynay
