Time Difference,user.screen_name
00:00:15,mikedahlen
00:00:15,DarkShard_
00:00:15,SamBamBurtonHam
00:00:16,rootworm41
00:00:16,APaezT
00:00:17,ritfortat
00:00:17,sargampr
00:00:18,RobotCockatoo
00:00:19,ReadyBasher01
00:00:19,jpizzle569
00:00:19,gillaman21
00:00:20,miamiblackatl
00:00:21,defernandez
00:00:21,mikeypixels
00:00:21,jeffmcnd
00:00:21,iam_vishnuts
00:00:21,ayushdg
00:00:22,UShah911
00:00:22,whatthewillus
00:00:22,MouldyGoldie
00:00:22,Uffie360
00:00:23,bryanjeal
00:00:23,NerminNjurko
00:00:23,Liimero
00:00:23,007Antonm
00:00:23,grahamlalor95
00:00:23,eterwithap
00:00:24,sekofella_
00:00:24,JDverster16
00:00:24,Lepa911
00:00:24,OscarOropeza7
00:00:25,pankaddy
00:00:25,MrNonaco
00:00:25,Rudbacken
00:00:25,varunjajala
00:00:25,agamms10
00:00:25,kebabthebest
00:00:25,Edward_Pellew
00:00:26,TechBrownieYT
00:00:26,MarcoGadotti
00:00:27,MalcolmTCat
00:00:27,Sabbertran
00:00:27,rurre17
00:00:27,FlyGreatWhite
00:00:27,mitran__
00:00:27,Dark_Impact150
00:00:27,Tsmitty223
00:00:28,elijahprice11
00:00:28,HenrickRivera
00:00:28,ALBERT_GALLARDO
00:00:28,AaronNarwhon
00:00:28,andyhardiman
00:00:29,iamsaraswa
00:00:29,fixeman69
00:00:29,joshbascom
00:00:29,Canad_adry
00:00:29,suhitbaxi
00:00:30,jlopez1698
00:00:30,raumil_cool2
00:00:21,ayushdg
00:00:30,zgn95
00:00:30,__khairul_
00:00:30,Rithdor73
00:00:30,Niss187
00:00:31,_mynameanwar
00:00:31,syedbdusa
00:00:31,igorekdrug
00:00:31,harshav59369022
00:00:28,lajjjan
00:00:29,R_Y_O_M_V
00:00:32,JZoze
00:00:32,rakeshms6792
00:00:32,Banzhie
00:00:32,ApothegmRyan
00:00:32,bultimaker
00:00:32,AntonJohansso20
00:00:33,MolenaarVincent
00:00:33,chrispens4
00:00:33,Manu_at1999
00:00:33,Josh97_UK
00:00:33,mkotlinski
00:00:33,ConorWalton_
00:00:34,akshaykumar2806
00:00:34,britishbornA
00:00:34,Mariogrimskull9
00:00:34,matti_on_ice
00:00:34,vunica4real
00:00:35,asteroidsp
00:00:35,krishams
00:00:35,tonytrujillo
00:00:35,_JackLanglois
00:00:35,dedChar
00:00:36,TheMeteoalex
00:00:36,DavenFerranco
