,Time Difference,user.screen_name
6692,0 days 00:28:09.000000000,ArthurBcn
6693,0 days 00:28:09.000000000,madmikkz
6694,0 days 00:28:10.000000000,vikuuvivek
6695,0 days 00:28:10.000000000,johnschnorr
6696,0 days 00:28:10.000000000,Marfourx
6698,0 days 00:28:12.000000000,Irelands_The
6701,0 days 00:28:14.000000000,sdawnlink
6702,0 days 00:28:15.000000000,MagicMarcus10
6704,0 days 00:28:16.000000000,nazimar462
6706,0 days 00:28:17.000000000,IamRye2
6707,0 days 00:28:17.000000000,AngeelHernandez
6708,0 days 00:28:18.000000000,NathanAbrahams1
6709,0 days 00:28:18.000000000,TechBowss
6710,0 days 00:28:18.000000000,MrJoshBentley
6711,0 days 00:28:18.000000000,SaovadaSktr
6712,0 days 00:28:19.000000000,TOMMYHULL_LFC
6715,0 days 00:28:19.000000000,drywitgeek
6716,0 days 00:28:20.000000000,TheWeakLink001
6718,0 days 00:28:20.000000000,ozzeasjourne
6719,0 days 00:28:20.000000000,Dewiz_45
6720,0 days 00:28:20.000000000,TheDustinRyan
6721,0 days 00:28:21.000000000,musaif93
6722,0 days 00:28:21.000000000,K4ds3
6723,0 days 00:28:22.000000000,FoldedDice
6724,0 days 00:28:22.000000000,dbanswan
6725,0 days 00:28:23.000000000,KevinMiller_13
6727,0 days 00:28:25.000000000,KushaggrRastogi
6728,0 days 00:28:25.000000000,vigues93
6730,0 days 00:28:26.000000000,fredlm3
6732,0 days 00:28:27.000000000,DeepakA80386182
6735,0 days 00:28:29.000000000,JesseJoseph2
6738,0 days 00:28:29.000000000,CTremblay85
6741,0 days 00:28:30.000000000,pietryszakpawel
6745,0 days 00:28:33.000000000,musingsofaginge
6748,0 days 00:28:34.000000000,rrvr44
6749,0 days 00:28:35.000000000,MaelstromZA
6750,0 days 00:28:36.000000000,AbdullahONE_
6752,0 days 00:28:38.000000000,__ellipsis
6753,0 days 00:28:38.000000000,Spilker22
6754,0 days 00:28:38.000000000,guischmitt
6755,0 days 00:28:38.000000000,KelliAnstine
6756,0 days 00:28:39.000000000,jcamachott
6759,0 days 00:28:39.000000000,dpacemaker
6760,0 days 00:28:39.000000000,AnkitBhavan
6761,0 days 00:28:39.000000000,HalogenSkies
6763,0 days 00:28:41.000000000,jdimm09
6765,0 days 00:28:42.000000000,Poppycomments
6766,0 days 00:28:42.000000000,mialynify
6772,0 days 00:28:43.000000000,Marco_Mojicevic
6775,0 days 00:28:44.000000000,S97Dev
6776,0 days 00:28:44.000000000,SerarefM
6777,0 days 00:28:44.000000000,TheNameIsSerg
6781,0 days 00:28:48.000000000,maazchowhan
6782,0 days 00:28:48.000000000,FilmyNerd
6783,0 days 00:28:49.000000000,GiovanniFletes
6784,0 days 00:28:50.000000000,Wayneblayaboki
6785,0 days 00:28:50.000000000,deniman
6786,0 days 00:28:51.000000000,CaptnLyvers
6787,0 days 00:28:51.000000000,Rollingfoxes
6788,0 days 00:28:51.000000000,brianccUA
6791,0 days 00:28:52.000000000,alisher_kabiyev
6792,0 days 00:28:55.000000000,JonathanL1989
6793,0 days 00:28:55.000000000,Frei_Cebolinha
6795,0 days 00:28:55.000000000,Akshunz
6796,0 days 00:28:56.000000000,Navas_Fan
6797,0 days 00:28:56.000000000,PhillyD32Dota
6799,0 days 00:28:57.000000000,olliecolebrook
6800,0 days 00:28:57.000000000,PavelYarema
6801,0 days 00:28:58.000000000,Sch0nning
6805,0 days 00:28:59.000000000,iamerikq
6806,0 days 00:28:59.000000000,boowoo06
6810,0 days 00:29:01.000000000,kjhank
6811,0 days 00:29:01.000000000,InDistans
6812,0 days 00:29:02.000000000,EthanMoyaBolt
6814,0 days 00:29:02.000000000,Kaisarasdi
6815,0 days 00:29:03.000000000,Carlos_lantigua
6819,0 days 00:29:05.000000000,AwkwardSince_96
6821,0 days 00:29:06.000000000,mackeblake
6822,0 days 00:29:06.000000000,azvargas
6823,0 days 00:29:06.000000000,imHUNG
6824,0 days 00:29:06.000000000,Muhammad_Tanbal
6825,0 days 00:29:07.000000000,Kumas_Wrath
6826,0 days 00:29:07.000000000,daltonlong93
6830,0 days 00:29:08.000000000,BC_Blabber
6831,0 days 00:29:08.000000000,scottbramblett
6835,0 days 00:29:11.000000000,croney8
6836,0 days 00:29:11.000000000,FumyLikes
6837,0 days 00:29:11.000000000,JasonCsrc
6840,0 days 00:29:12.000000000,CarlosS3544
6841,0 days 00:29:13.000000000,MarcouxRick
6842,0 days 00:29:14.000000000,Dario_Saleme
6843,0 days 00:29:14.000000000,yfrobot
6844,0 days 00:29:15.000000000,VaibhavDaBomb
6845,0 days 00:29:15.000000000,Zeke5002
6846,0 days 00:29:15.000000000,Mohitjandial
6847,0 days 00:29:15.000000000,elsupertrone
6848,0 days 00:29:16.000000000,MikeBrown989
6851,0 days 00:29:16.000000000,stretchgoddess
6852,0 days 00:29:16.000000000,Ric7N
6853,0 days 00:29:17.000000000,PhoRamen
6854,0 days 00:29:17.000000000,intha_a
6855,0 days 00:29:17.000000000,udaraau
6857,0 days 00:29:17.000000000,GRiZzLY1510
6858,0 days 00:29:18.000000000,AxelA1ejos
6859,0 days 00:29:19.000000000,Raym9n6
6860,0 days 00:29:18.000000000,hilmihisham
6861,0 days 00:29:19.000000000,RiotShaneytron
6863,0 days 00:29:19.000000000,LebaneseCheese_
6864,0 days 00:29:20.000000000,JDrewes95
6866,0 days 00:29:21.000000000,chaitanya421995
6868,0 days 00:29:21.000000000,MarkSoFla
6870,0 days 00:29:22.000000000,PetrosBleyan
6871,0 days 00:29:22.000000000,duduSEP1914
6874,0 days 00:29:23.000000000,DennizMast
6875,0 days 00:29:24.000000000,GSEGDirtyMoney
6876,0 days 00:29:24.000000000,nimitdell
6877,0 days 00:29:24.000000000,pascalsdesigns
6878,0 days 00:29:24.000000000,jgarciama
6879,0 days 00:29:24.000000000,dhinario_
6880,0 days 00:29:25.000000000,aletroncosod
6881,0 days 00:29:25.000000000,adampjobrien
6882,0 days 00:29:25.000000000,gabofanfare
6883,0 days 00:29:26.000000000,Y45HW4N7
6884,0 days 00:29:26.000000000,twiterlessbryan
6886,0 days 00:29:26.000000000,emerich
6887,0 days 00:29:27.000000000,adamcarter
6889,0 days 00:29:27.000000000,novavbob
6890,0 days 00:29:27.000000000,Mopgaw
6894,0 days 00:29:29.000000000,OLEGU3R
6895,0 days 00:29:30.000000000,krjepsen
6898,0 days 00:29:31.000000000,brabius10
6902,0 days 00:29:32.000000000,uncle_grimey
6904,0 days 00:29:32.000000000,Rowegd
6905,0 days 00:29:33.000000000,marneleigh
6906,0 days 00:29:33.000000000,awad_007x
6909,0 days 00:29:34.000000000,jj_vanderhoof
6910,0 days 00:29:35.000000000,TarnjotO
6912,0 days 00:29:37.000000000,austingasbarra
6913,0 days 00:29:38.000000000,ariffidlan
6914,0 days 00:29:38.000000000,PetersDaniel
6915,0 days 00:29:40.000000000,_CarlosCalibre
6916,0 days 00:29:41.000000000,GeorgeJohnson97
6917,0 days 00:29:42.000000000,EyeZehUhh
6919,0 days 00:29:43.000000000,ThePaulitician
6920,0 days 00:29:44.000000000,isinghora
6921,0 days 00:29:44.000000000,ZoostarIT
6922,0 days 00:29:45.000000000,AnishNagpal18
6923,0 days 00:29:46.000000000,Kaotic_Shadow
6924,0 days 00:29:47.000000000,v7shomesh
6925,0 days 00:29:47.000000000,altxf4_
6926,0 days 00:29:47.000000000,NathanielGregg5
6927,0 days 00:29:48.000000000,DB_Out_Front
6928,0 days 00:29:48.000000000,That_Boi_Jimmie
6929,0 days 00:29:48.000000000,cemince6
6931,0 days 00:29:49.000000000,WAREAGLEof95
6932,0 days 00:29:50.000000000,BetoLlamas_
6933,0 days 00:29:50.000000000,_hijack_
6934,0 days 00:29:52.000000000,Phaceial
6935,0 days 00:29:52.000000000,TheJambls
6936,0 days 00:29:52.000000000,e_nONeil
6937,0 days 00:29:53.000000000,jielin0v0
6938,0 days 00:29:53.000000000,KurtBert
6941,0 days 00:29:56.000000000,timothysstewart
6943,0 days 00:29:57.000000000,lfcaust
6944,0 days 00:29:57.000000000,mosierjoe
6945,0 days 00:29:58.000000000,RingTheDoorbeII
6946,0 days 00:30:00.000000000,Handyboy123
6947,0 days 00:30:00.000000000,bootog
6948,0 days 00:30:00.000000000,arnitorfa
6950,0 days 00:30:04.000000000,Shelbruhh
6951,0 days 00:30:04.000000000,Osama_Khokhar
6954,0 days 00:30:05.000000000,Nirabnawal
6956,0 days 00:30:06.000000000,MohanraamS
6957,0 days 00:30:06.000000000,funkadunkalunk
6959,0 days 00:30:06.000000000,mpchristofides
6960,0 days 00:30:07.000000000,zxccccccccccc
6961,0 days 00:30:07.000000000,juhoa00
6963,0 days 00:30:07.000000000,Chezterfield
6965,0 days 00:30:07.000000000,dervyn17
6967,0 days 00:30:09.000000000,AsgerMadsen96
6968,0 days 00:30:09.000000000,tommylower
6969,0 days 00:30:09.000000000,quaesitum77
6975,0 days 00:30:13.000000000,jozrua
6976,0 days 00:30:13.000000000,66sweep
6977,0 days 00:30:13.000000000,theVICvicious
6978,0 days 00:30:14.000000000,crazy_lzz
6979,0 days 00:30:14.000000000,snkrscloset
6980,0 days 00:30:15.000000000,der_gre
6982,0 days 00:30:17.000000000,Austin117_
6983,0 days 00:30:17.000000000,MicaelDowe
6987,0 days 00:30:19.000000000,AlphieSpeaks
6988,0 days 00:30:21.000000000,alpha_omega_v
6990,0 days 00:30:22.000000000,helphrey_ian
6991,0 days 00:30:22.000000000,noah_trims
6992,0 days 00:30:22.000000000,R________v
6993,0 days 00:30:24.000000000,TheEpicGunZ
6994,0 days 00:30:24.000000000,GotzLotz
6996,0 days 00:30:27.000000000,VianaLP
6999,0 days 00:30:28.000000000,Searan15
7000,0 days 00:30:28.000000000,inzanehanson
7001,0 days 00:30:28.000000000,DenisseHTorres
7002,0 days 00:30:29.000000000,sim_race
7003,0 days 00:30:31.000000000,pumo4ka
7004,0 days 00:30:32.000000000,Odd1n
7006,0 days 00:30:33.000000000,EvBlades
7007,0 days 00:30:33.000000000,CourtneyFPhoto
7008,0 days 00:30:33.000000000,BimsNiko
7009,0 days 00:30:33.000000000,TewariVarun
7012,0 days 00:30:35.000000000,FlavioAvila8
7014,0 days 00:30:35.000000000,freashstart
7016,0 days 00:30:35.000000000,broken_remote
7017,0 days 00:30:36.000000000,jasmineNE1999
7018,0 days 00:30:37.000000000,JohnBobafet
7019,0 days 00:30:38.000000000,enriqueacanto
7020,0 days 00:30:38.000000000,CameronCable
7021,0 days 00:30:38.000000000,Nezza961
7022,0 days 00:30:39.000000000,digsyss
7026,0 days 00:30:41.000000000,Stay_a_Panda
7029,0 days 00:30:42.000000000,Xwilson66
7030,0 days 00:30:42.000000000,lukikanapki
7031,0 days 00:30:43.000000000,Dustinb17
7032,0 days 00:30:44.000000000,MarkNebraska
7033,0 days 00:30:45.000000000,DiljinderNagra
7034,0 days 00:30:45.000000000,GurnelGaddafi
7035,0 days 00:30:47.000000000,Mr_Voorakkara
7036,0 days 00:30:48.000000000,johffin
7037,0 days 00:30:50.000000000,challanasandy
7039,0 days 00:30:50.000000000,5Alexxx
7044,0 days 00:30:52.000000000,Manuel_GT1
7045,0 days 00:30:53.000000000,barbonchulo
7046,0 days 00:30:54.000000000,shitler89
7047,0 days 00:30:54.000000000,JEck8727
7048,0 days 00:30:54.000000000,ariana_burnell
7049,0 days 00:30:56.000000000,CornOn_JaCob
7051,0 days 00:30:56.000000000,OOOO000O
7052,0 days 00:30:58.000000000,thewolfekc32
7053,0 days 00:30:58.000000000,geekinterpretr
7054,0 days 00:30:58.000000000,jpspn_
7056,0 days 00:30:59.000000000,samirgupta11
7058,0 days 00:31:00.000000000,NiklasSpZ
7060,0 days 00:31:01.000000000,MistaStickuh
7062,0 days 00:31:01.000000000,azrko43
7064,0 days 00:31:02.000000000,_Prelevic
7065,0 days 00:31:03.000000000,RIP212
7066,0 days 00:31:03.000000000,OnlineCrsLady
7067,0 days 00:31:04.000000000,mercedeslyne
7068,0 days 00:31:05.000000000,DailerPani
7069,0 days 00:31:05.000000000,MyDamnFood
7070,0 days 00:31:05.000000000,akshaypawale21
7072,0 days 00:31:06.000000000,udy_99
7073,0 days 00:31:06.000000000,Lulhasafotn
7074,0 days 00:31:06.000000000,LeoSlvberg
7075,0 days 00:31:06.000000000,rohanbhuhi
7076,0 days 00:31:07.000000000,pastorfurman
7077,0 days 00:31:08.000000000,FrantaSkuhra
7078,0 days 00:31:08.000000000,Fra_Doretto
7079,0 days 00:31:09.000000000,P_o_S
7082,0 days 00:31:12.000000000,evriviadisk
7085,0 days 00:31:13.000000000,silvetherus
7086,0 days 00:31:13.000000000,noah_dubeau
7087,0 days 00:31:14.000000000,ericlin
7088,0 days 00:31:15.000000000,ohlad
7089,0 days 00:31:15.000000000,xxyzzyx
7090,0 days 00:31:15.000000000,amerfarge_
7091,0 days 00:31:15.000000000,Vcognition
7092,0 days 00:31:16.000000000,alvarezskinner
7093,0 days 00:31:17.000000000,kila73
7094,0 days 00:31:17.000000000,Johnnythewoo
7095,0 days 00:31:19.000000000,MarineEden
7096,0 days 00:31:19.000000000,xXdab0mbXx
7097,0 days 00:31:19.000000000,mcnarya
7098,0 days 00:31:20.000000000,akaFL1P
7100,0 days 00:31:21.000000000,jeffhorne12
7102,0 days 00:31:22.000000000,5FeetSomeone
7103,0 days 00:31:22.000000000,DimitriLyon
7104,0 days 00:31:22.000000000,KortschakTheo
7105,0 days 00:31:23.000000000,thenaterea
7108,0 days 00:31:24.000000000,Erik23Castillo
7109,0 days 00:31:24.000000000,DeBeverSquad45
7113,0 days 00:31:25.000000000,kenundrem
7114,0 days 00:31:25.000000000,Mister_IDK
7115,0 days 00:31:26.000000000,tim_ha1999
7116,0 days 00:31:26.000000000,_Zsemle
7117,0 days 00:31:27.000000000,Kinglife_jay
7118,0 days 00:31:27.000000000,JustinIsAFace
7119,0 days 00:31:27.000000000,aryko
7121,0 days 00:31:28.000000000,mrfochs
7123,0 days 00:31:28.000000000,LaugeBiro
7124,0 days 00:31:29.000000000,ImKarlose
7125,0 days 00:31:29.000000000,beinglikechetan
7126,0 days 00:31:29.000000000,Paranoea_x
7129,0 days 00:31:30.000000000,siddybouy
7130,0 days 00:31:31.000000000,Zombyslayer89
7131,0 days 00:31:31.000000000,7amadnasser
7132,0 days 00:31:31.000000000,Geotechd8
7133,0 days 00:31:31.000000000,MaxmygoB_Xu3pu
7134,0 days 00:31:31.000000000,kurtajohnson
7136,0 days 00:31:33.000000000,gusta_vog
7137,0 days 00:31:33.000000000,princodprdejci
7138,0 days 00:31:34.000000000,TeamZehef
7139,0 days 00:31:34.000000000,RAS070
7140,0 days 00:31:35.000000000,Xcube360
7142,0 days 00:31:36.000000000,RajMadisetti
7144,0 days 00:31:38.000000000,ItsRasyid
7145,0 days 00:31:38.000000000,cschaetzle
7146,0 days 00:31:38.000000000,Bisenth
7147,0 days 00:31:39.000000000,Lt_Dangle7
7148,0 days 00:31:39.000000000,aharris916
7149,0 days 00:31:39.000000000,Roosee_xx
7151,0 days 00:31:39.000000000,CoachTNT
7152,0 days 00:31:40.000000000,pangalactic
7153,0 days 00:31:40.000000000,wweiss_
7154,0 days 00:31:40.000000000,danrodneytweets
7155,0 days 00:31:40.000000000,UGHWHERESMYMEDS
7156,0 days 00:31:41.000000000,erstam
7158,0 days 00:31:42.000000000,ultimatepeach37
7159,0 days 00:31:42.000000000,MadhavGajjar
7160,0 days 00:31:43.000000000,FatCowsGaming
7161,0 days 00:31:43.000000000,meep9999
7164,0 days 00:31:44.000000000,jeff_unicorns
7165,0 days 00:31:45.000000000,ArbidYusuf
7167,0 days 00:31:48.000000000,gauthamscity
7169,0 days 00:31:48.000000000,EmteeDubyew
7171,0 days 00:31:49.000000000,Kal_aMari
7172,0 days 00:31:50.000000000,topper102
7173,0 days 00:31:51.000000000,MykalDager
7174,0 days 00:31:52.000000000,lolhaedal
7175,0 days 00:31:52.000000000,primary0
7176,0 days 00:31:53.000000000,kookE_monster
7177,0 days 00:31:53.000000000,galenirias
7179,0 days 00:31:53.000000000,zackisdope
7180,0 days 00:31:54.000000000,hareshdc
7181,0 days 00:31:55.000000000,Hugo_ijslijk
7182,0 days 00:31:56.000000000,Georgizzzzle
7183,0 days 00:31:55.000000000,warluke
7185,0 days 00:31:56.000000000,Abhinav4312
7187,0 days 00:31:58.000000000,ArykAlaykse
7189,0 days 00:31:58.000000000,cocotheduck
7190,0 days 00:32:00.000000000,SeintoSeiya_CoC
7191,0 days 00:32:01.000000000,aba374
7192,0 days 00:32:01.000000000,RossWarnerrr
7194,0 days 00:32:02.000000000,alexdodger
7196,0 days 00:32:04.000000000,joeprekz
7198,0 days 00:32:05.000000000,OoRITE_C4
7199,0 days 00:32:05.000000000,shannemc
7200,0 days 00:32:07.000000000,Casey_Wise124
7201,0 days 00:32:07.000000000,DDewar10
7203,0 days 00:32:08.000000000,Seattleite
7206,0 days 00:32:09.000000000,RountreeBrandon
7209,0 days 00:32:09.000000000,stanpanicker
7211,0 days 00:32:11.000000000,sahbazomer
7212,0 days 00:32:11.000000000,srulyh123
7213,0 days 00:32:11.000000000,MarkBayman1
7216,0 days 00:32:15.000000000,RafaVera_
7217,0 days 00:32:15.000000000,Archon561
7218,0 days 00:32:17.000000000,baldygator
7219,0 days 00:32:18.000000000,bamxangiee_
7221,0 days 00:32:19.000000000,SpudCakez
7223,0 days 00:32:20.000000000,karl_rantai
7226,0 days 00:32:20.000000000,SQvistgaard
7227,0 days 00:32:20.000000000,Tomhlord
7228,0 days 00:32:21.000000000,Chris_john24
7229,0 days 00:32:21.000000000,RaksoSpielt
7230,0 days 00:32:22.000000000,2Ballz1Strike
7234,0 days 00:32:22.000000000,n3rozz
7235,0 days 00:32:22.000000000,Swannage123
7237,0 days 00:32:24.000000000,NSuknyarov
7239,0 days 00:32:24.000000000,JoseManuAlmonte
7240,0 days 00:32:25.000000000,klevintrejos
7242,0 days 00:32:25.000000000,matthewway
7243,0 days 00:32:26.000000000,Baba_Chu
7245,0 days 00:32:26.000000000,sirvar_
7246,0 days 00:32:27.000000000,ZindyMx
7248,0 days 00:32:27.000000000,meatdeluxe
7250,0 days 00:32:28.000000000,zero_comics
7251,0 days 00:32:28.000000000,BrianPraseuth
7252,0 days 00:32:28.000000000,JCruz1291
7253,0 days 00:32:28.000000000,jhaveriraj
7254,0 days 00:32:28.000000000,ricksan
7255,0 days 00:32:29.000000000,deefarfman
7256,0 days 00:32:29.000000000,doosondoovy
7258,0 days 00:32:31.000000000,David_Opf
7259,0 days 00:32:31.000000000,chrsvarma
7261,0 days 00:32:32.000000000,peoplearemusic
7262,0 days 00:32:33.000000000,mcfan1999
7264,0 days 00:32:34.000000000,neuissa
7267,0 days 00:32:35.000000000,_Cynesis
7268,0 days 00:32:35.000000000,MarcAntoFerr
7270,0 days 00:32:37.000000000,IbrahimKhwaja
7271,0 days 00:32:37.000000000,StiffUpperHip
7272,0 days 00:32:37.000000000,Edgar_Rueda10
7274,0 days 00:32:37.000000000,BaronVonClack
7275,0 days 00:32:38.000000000,Jake_likesCake3
7276,0 days 00:32:39.000000000,msahil143
7277,0 days 00:32:39.000000000,SymoneKeisha
7279,0 days 00:32:39.000000000,ilyaskeaadat
7280,0 days 00:32:39.000000000,AlexCroninLFC
7283,0 days 00:32:40.000000000,villaareeal
7284,0 days 00:32:41.000000000,Lone_Wolf_Joe
7287,0 days 00:32:42.000000000,AugustSnibser
7289,0 days 00:32:45.000000000,bertverschaeve
7290,0 days 00:32:45.000000000,gilbert_makore
7291,0 days 00:32:46.000000000,nadim_adra
7294,0 days 00:32:48.000000000,ShettyPrathvi
7295,0 days 00:32:48.000000000,LeoNyknen
7297,0 days 00:32:49.000000000,BasedCanada
7299,0 days 00:32:50.000000000,ronak_doshi1
7300,0 days 00:32:51.000000000,kamaretech
7301,0 days 00:32:51.000000000,uyiokao
7302,0 days 00:32:52.000000000,mohammedy941
7303,0 days 00:32:52.000000000,lizardman_23
7304,0 days 00:32:53.000000000,Sok_Pot
7305,0 days 00:32:53.000000000,JustinMWebb
7306,0 days 00:32:53.000000000,mario_sanchez21
7307,0 days 00:32:54.000000000,rubenabarai
7308,0 days 00:32:54.000000000,t_thorngate
7309,0 days 00:32:54.000000000,henocookie
7310,0 days 00:32:56.000000000,P_Samra
7312,0 days 00:32:58.000000000,johnruhlman
7314,0 days 00:32:51.000000000,OwenP22
7315,0 days 00:33:02.000000000,Vageniuss
7316,0 days 00:33:03.000000000,rotimiokungbaye
7319,0 days 00:33:05.000000000,Shizzle92
7321,0 days 00:33:05.000000000,MsDeLSFA
7322,0 days 00:33:06.000000000,RazzaqLineBling
7323,0 days 00:33:07.000000000,Dhama07
7325,0 days 00:33:08.000000000,fredricfieber
7326,0 days 00:33:09.000000000,_MrMoe
7327,0 days 00:33:09.000000000,gurtej_93
7329,0 days 00:33:10.000000000,eduignan18
7330,0 days 00:33:10.000000000,Clements95Jack
7331,0 days 00:33:11.000000000,lemurf
7333,0 days 00:33:11.000000000,skggamer
7334,0 days 00:33:11.000000000,yxvang
7335,0 days 00:33:11.000000000,pratikonomics
7336,0 days 00:33:13.000000000,sunitpani
7338,0 days 00:33:13.000000000,memeslives
7339,0 days 00:33:15.000000000,dsmith6182
7341,0 days 00:33:16.000000000,TheLittleJoe27
7342,0 days 00:33:16.000000000,_michaelkc
7343,0 days 00:33:16.000000000,grillrd
7344,0 days 00:33:17.000000000,MKomyanek
7345,0 days 00:33:17.000000000,MidoGomez
7346,0 days 00:33:17.000000000,Ferardo_TF2
7347,0 days 00:33:17.000000000,erickjaimes81
7348,0 days 00:33:17.000000000,Hair_in_a_can
7349,0 days 00:33:18.000000000,michelleeliang
7350,0 days 00:33:18.000000000,smilingArab
7351,0 days 00:33:18.000000000,TillOwlglass
7352,0 days 00:33:18.000000000,reyromo9
7353,0 days 00:33:21.000000000,squimjay
7355,0 days 00:33:21.000000000,MuSiCaDDiCt661
7356,0 days 00:33:21.000000000,melibu1984
7357,0 days 00:33:22.000000000,TheZacAbbott
7358,0 days 00:33:23.000000000,RDS7_99
7362,0 days 00:33:27.000000000,cmdrcluckcluck
7363,0 days 00:33:27.000000000,RobertoPeixoto
7365,0 days 00:33:28.000000000,nermemea
7366,0 days 00:33:28.000000000,sjr101696
7370,0 days 00:33:30.000000000,brendonme
7372,0 days 00:33:32.000000000,Captain_Kirkus
7377,0 days 00:33:33.000000000,RodrigoQuero
7378,0 days 00:33:33.000000000,jevtor
7379,0 days 00:33:33.000000000,X5ATFTW
7380,0 days 00:33:34.000000000,EndeImGelaende_
7381,0 days 00:33:34.000000000,bragzter
7383,0 days 00:33:36.000000000,GeorgallidesGeo
7384,0 days 00:33:36.000000000,RolandsMelnis
7386,0 days 00:33:38.000000000,michaelszilly
7387,0 days 00:33:38.000000000,babylynsoriano
7390,0 days 00:33:41.000000000,Names_Drew
7391,0 days 00:33:42.000000000,Gudinator
7392,0 days 00:33:43.000000000,mbimanugraha
7395,0 days 00:33:43.000000000,kwalkerza
7396,0 days 00:33:43.000000000,TheFalross
7397,0 days 00:33:44.000000000,tbui817
7399,0 days 00:33:44.000000000,Revengeance
7400,0 days 00:33:45.000000000,Inoverse
7401,0 days 00:33:45.000000000,nmalsch
7403,0 days 00:33:46.000000000,niko_sta
7404,0 days 00:33:46.000000000,G2bb101
7405,0 days 00:33:47.000000000,bcericola
7407,0 days 00:33:48.000000000,_christianb_
7408,0 days 00:33:49.000000000,Gregle_
7411,0 days 00:33:50.000000000,youtube45569667
7413,0 days 00:33:51.000000000,kevinbennylee
7414,0 days 00:33:51.000000000,NaserBaniHammad
7415,0 days 00:33:51.000000000,Papey89
7417,0 days 00:33:54.000000000,JLane01
7418,0 days 00:33:54.000000000,PublicEnemyAJ
7420,0 days 00:33:55.000000000,SerhanSayed
7421,0 days 00:33:55.000000000,UtassyD
7423,0 days 00:33:57.000000000,erione_
7424,0 days 00:33:58.000000000,ckessinger13
7426,0 days 00:33:58.000000000,m_deacon
7427,0 days 00:33:58.000000000,sprestridge
7428,0 days 00:33:48.000000000,PadrickSalton
7429,0 days 00:33:58.000000000,TaikhumBurhan
7432,0 days 00:34:00.000000000,Carias93
7433,0 days 00:34:00.000000000,tochs1
7435,0 days 00:34:03.000000000,Joeliftstuff
7438,0 days 00:34:04.000000000,dpez52
7439,0 days 00:34:05.000000000,jksrollins759
7440,0 days 00:34:05.000000000,vmarni
7442,0 days 00:34:06.000000000,SBBsuechtig
7443,0 days 00:34:08.000000000,SeeMuralsNMusic
7444,0 days 00:34:10.000000000,uncleb704
7446,0 days 00:34:10.000000000,briandukes
7450,0 days 00:34:13.000000000,tom_logghe
7451,0 days 00:34:15.000000000,mmuratgr
7453,0 days 00:34:17.000000000,melin_sanchez
7454,0 days 00:34:17.000000000,AlfredoLunaFoto
7455,0 days 00:34:17.000000000,barthoefs
7456,0 days 00:34:19.000000000,BrendonForan
7457,0 days 00:34:19.000000000,andrewjwright
7459,0 days 00:34:22.000000000,NMReilly
7460,0 days 00:34:23.000000000,danielmemud
7461,0 days 00:34:24.000000000,kenahng
7462,0 days 00:34:23.000000000,MrDarknessWolf
7463,0 days 00:34:25.000000000,SomethingChang
7464,0 days 00:34:25.000000000,Esco_CNK
7465,0 days 00:34:25.000000000,spankhunt42
7466,0 days 00:34:27.000000000,andypook
7467,0 days 00:34:28.000000000,matni01
7468,0 days 00:34:28.000000000,jacopers
7471,0 days 00:34:29.000000000,kalani7one
7472,0 days 00:34:30.000000000,jordanneves125
7473,0 days 00:34:31.000000000,JustThatGuy17_
7474,0 days 00:34:31.000000000,wiltshire_harry
7475,0 days 00:34:31.000000000,chanakya_ck
7476,0 days 00:34:32.000000000,iAmCraigy
7477,0 days 00:34:33.000000000,slothchasin
7479,0 days 00:34:34.000000000,MBilalZia
7480,0 days 00:34:34.000000000,fryguyse
7481,0 days 00:34:35.000000000,josiah_schurter
7483,0 days 00:34:35.000000000,anifox2
7484,0 days 00:34:35.000000000,DavidMartinFoto
7485,0 days 00:34:36.000000000,Lidistus
7486,0 days 00:34:36.000000000,TerryDugas
7487,0 days 00:34:36.000000000,TheKleinhans
7488,0 days 00:34:36.000000000,hazem7277
7490,0 days 00:34:37.000000000,that1S_H
7492,0 days 00:34:37.000000000,_maariya19
7494,0 days 00:34:37.000000000,cmlndz09
7498,0 days 00:34:39.000000000,UtsavGoel1
7500,0 days 00:34:40.000000000,NixonNow84
7503,0 days 00:34:42.000000000,dbulli
7505,0 days 00:34:43.000000000,JUNAEDHUSSAIN10
7507,0 days 00:34:44.000000000,JahanAndress
7511,0 days 00:34:47.000000000,joeb30
7512,0 days 00:34:47.000000000,nickfoon
7514,0 days 00:34:47.000000000,pandhersaab27
7515,0 days 00:34:48.000000000,s_kleiman
7518,0 days 00:34:50.000000000,AgustinChesa12
7519,0 days 00:34:50.000000000,Marlow89
7520,0 days 00:34:50.000000000,DDellAngelo
7521,0 days 00:34:50.000000000,GetExposedYT
7522,0 days 00:34:51.000000000,SkywalkerJa
7523,0 days 00:34:51.000000000,alekkbankss
7525,0 days 00:34:51.000000000,Owen_D3
7526,0 days 00:34:52.000000000,sDonoho
7529,0 days 00:34:54.000000000,Austin_Coughlan
7530,0 days 00:34:54.000000000,frecklebisexual
7531,0 days 00:34:54.000000000,idooidooi
7532,0 days 00:34:55.000000000,lamia_farjana
7533,0 days 00:34:55.000000000,cakejawley
7536,0 days 00:34:56.000000000,Meowsically
7537,0 days 00:34:56.000000000,nims90_
7538,0 days 00:34:56.000000000,debish_
7539,0 days 00:34:57.000000000,semaj2k16
7540,0 days 00:34:57.000000000,pedroaugusto
7541,0 days 00:34:58.000000000,iamhasan_92
7542,0 days 00:34:58.000000000,RangersDen
