,Time Difference,user.screen_name
3871,0 days 00:10:17.000000000,SuhAustin
3875,0 days 00:10:18.000000000,Official_AminP
3882,0 days 00:10:20.000000000,maptehsoul
3885,0 days 00:10:20.000000000,blegueni
3894,0 days 00:10:24.000000000,bananapancke23
3909,0 days 00:10:29.000000000,Parentella
3910,0 days 00:10:29.000000000,__IHD__
3921,0 days 00:10:33.000000000,ojcrpr
3925,0 days 00:10:33.000000000,SeanAM1310
3942,0 days 00:10:38.000000000,perolikejan
3943,0 days 00:10:39.000000000,kipj87
3944,0 days 00:10:39.000000000,megamanchris12
3948,0 days 00:10:39.000000000,_Martdawg
3950,0 days 00:10:40.000000000,philippfulg
3969,0 days 00:10:45.000000000,Iche_Parker
3976,0 days 00:10:47.000000000,Kevinmonster13
3983,0 days 00:10:49.000000000,dan_harting
3984,0 days 00:10:49.000000000,iamdonjuanc
3991,0 days 00:10:51.000000000,marcosreves
3993,0 days 00:10:51.000000000,SamAhmed12345
4006,0 days 00:10:54.000000000,TheWolveride
4012,0 days 00:10:55.000000000,iamcjwilliams
4021,0 days 00:10:56.000000000,AshwinMariS
4024,0 days 00:10:57.000000000,aaronschmied
4025,0 days 00:10:57.000000000,JoePinon
4033,0 days 00:11:00.000000000,RobertKaroyan
4036,0 days 00:11:01.000000000,patrick__connor
4037,0 days 00:11:01.000000000,shotGundam
4038,0 days 00:11:02.000000000,Ak_Mittal
4044,0 days 00:11:03.000000000,SebastienPeek
4048,0 days 00:11:05.000000000,MZorzy
4049,0 days 00:10:56.000000000,GoldnDream
4058,0 days 00:11:07.000000000,nochilltayler
4068,0 days 00:11:09.000000000,AsapDevsJC
4071,0 days 00:11:10.000000000,hussain1401
4072,0 days 00:11:10.000000000,j_dub_b
4086,0 days 00:11:14.000000000,swapifout
4098,0 days 00:11:16.000000000,weisquared2
4102,0 days 00:11:18.000000000,barq5e
4117,0 days 00:11:21.000000000,toukimeiki
4122,0 days 00:11:22.000000000,MajorMeteor
4134,0 days 00:11:25.000000000,Deanaldoo
4136,0 days 00:11:26.000000000,Fede_Gras_2001
4142,0 days 00:11:28.000000000,rokask33
4143,0 days 00:11:28.000000000,slickster91
4153,0 days 00:11:30.000000000,elVeganista
4155,0 days 00:11:30.000000000,CoCoBytez
4180,0 days 00:11:39.000000000,DrDankstorm
4182,0 days 00:11:39.000000000,Cristian_Zazo
4183,0 days 00:11:40.000000000,bdzierot
4192,0 days 00:11:43.000000000,KamiDaikoenen
4193,0 days 00:11:43.000000000,b_l_cba
4214,0 days 00:11:50.000000000,andyalta12
4215,0 days 00:11:50.000000000,Luisamae9809
4216,0 days 00:11:50.000000000,jessestr0ud
4222,0 days 00:11:51.000000000,Will_DArcy
4224,0 days 00:11:52.000000000,Shapovalov_24
4230,0 days 00:11:55.000000000,mccrdall
4233,0 days 00:11:57.000000000,Almeida3096
4240,0 days 00:12:00.000000000,JoeFitzy_
4245,0 days 00:12:03.000000000,DewiAzaria
4277,0 days 00:12:11.000000000,realdonutking
4284,0 days 00:12:13.000000000,coldesire3
4293,0 days 00:12:17.000000000,_FH09_
4296,0 days 00:12:17.000000000,Raiden_597
4313,0 days 00:12:24.000000000,Petman12player
4317,0 days 00:12:25.000000000,on_day_four
4328,0 days 00:12:28.000000000,Rayce_Carr
4333,0 days 00:12:29.000000000,BlackMorpheus07
4340,0 days 00:12:32.000000000,dave_kovacs3
4348,0 days 00:12:34.000000000,J_P_96
4351,0 days 00:12:35.000000000,koobeta
4359,0 days 00:12:38.000000000,hellojao
4362,0 days 00:12:39.000000000,brandonkt02
4367,0 days 00:12:40.000000000,asyrafrhmn
4370,0 days 00:12:41.000000000,Victoria__tweet
4372,0 days 00:12:42.000000000,AbbatyKori
4378,0 days 00:12:43.000000000,iamsuperfro
4380,0 days 00:12:44.000000000,jonahjohnson70
4401,0 days 00:12:49.000000000,BenSmithart
4405,0 days 00:12:50.000000000,audiomoddified
4415,0 days 00:12:54.000000000,SNLHD
4417,0 days 00:12:55.000000000,JustPlainTed
4422,0 days 00:12:57.000000000,Keeter127
4432,0 days 00:12:58.000000000,reubenallan123
4438,0 days 00:12:54.000000000,ludvickk
4445,0 days 00:13:04.000000000,cancerise
4455,0 days 00:13:09.000000000,aamerhussain17
4456,0 days 00:13:10.000000000,ag04030
4459,0 days 00:13:11.000000000,aaronmalikoff
4462,0 days 00:13:12.000000000,Gerty23
4470,0 days 00:13:13.000000000,aBaYa25
4473,0 days 00:13:14.000000000,BrandonPrologue
4478,0 days 00:13:00.000000000,EIeventhPonds
4499,0 days 00:13:20.000000000,retrymy
4504,0 days 00:13:15.000000000,danieIaguilarrr
4507,0 days 00:13:22.000000000,steelspiral
4521,0 days 00:13:27.000000000,jonasmelander
4524,0 days 00:13:28.000000000,mgkote
4526,0 days 00:13:21.000000000,_Buzink
4537,0 days 00:13:07.000000000,tepbj
4542,0 days 00:13:35.000000000,kelvincr9
4546,0 days 00:13:35.000000000,LautaroLovotti
4549,0 days 00:13:36.000000000,FCBlnk
4555,0 days 00:13:38.000000000,YankThaTank
4556,0 days 00:13:39.000000000,GoldenAgeX
4560,0 days 00:13:40.000000000,Hollywoodheat
4580,0 days 00:13:45.000000000,_checksterDBo
4596,0 days 00:13:51.000000000,ChaserLovelacer
4610,0 days 00:13:59.000000000,KeshPokhun
4613,0 days 00:13:59.000000000,KingerDinger04
4617,0 days 00:14:01.000000000,HaamedSultani
4632,0 days 00:14:04.000000000,janderksen_
4652,0 days 00:14:11.000000000,sinakazemi6
4656,0 days 00:14:13.000000000,Sebastian03
4663,0 days 00:14:16.000000000,Jonah_Lolo
4665,0 days 00:14:16.000000000,SamySexton
4666,0 days 00:14:16.000000000,Valecha_harsh
4678,0 days 00:14:20.000000000,Nishit1218
4681,0 days 00:14:21.000000000,zuramarus
4685,0 days 00:14:22.000000000,ramirocaba
4686,0 days 00:14:22.000000000,paulketzler
4694,0 days 00:14:25.000000000,Bl36TheBoss
4699,0 days 00:14:25.000000000,AlexRugerMusic
4706,0 days 00:14:29.000000000,mjamesFilm
4714,0 days 00:14:30.000000000,LGeffray
4724,0 days 00:14:32.000000000,cooperbcampbell
4733,0 days 00:14:34.000000000,Josh_Harrison__
4735,0 days 00:14:35.000000000,EmilioLozano14
4751,0 days 00:14:40.000000000,ninjabdude
4754,0 days 00:14:42.000000000,austincarter7
4759,0 days 00:14:46.000000000,SamGagner
4761,0 days 00:14:47.000000000,alex_21c
4763,0 days 00:14:47.000000000,pauladomeni
4764,0 days 00:14:47.000000000,YugiM2
4766,0 days 00:14:48.000000000,pxl_guy
4767,0 days 00:14:49.000000000,goponchi
4768,0 days 00:14:50.000000000,itsAndy96
4780,0 days 00:14:54.000000000,brendan_yoder
4785,0 days 00:14:56.000000000,zervos_giorgos
4788,0 days 00:14:56.000000000,HEngvall
4795,0 days 00:14:59.000000000,aboutpedro
4817,0 days 00:15:06.000000000,jfgrec
4829,0 days 00:15:10.000000000,RyanParks1988
4833,0 days 00:15:11.000000000,BChohan14
4837,0 days 00:15:11.000000000,Trii_Cky_Fuu
4842,0 days 00:15:13.000000000,Alejann_DRO
4843,0 days 00:15:14.000000000,furballsahin
4847,0 days 00:15:14.000000000,de_ranter
4865,0 days 00:15:22.000000000,GulhanG1
4874,0 days 00:15:24.000000000,trongable
4880,0 days 00:15:26.000000000,saphirr_
4881,0 days 00:15:26.000000000,kistler_grey
4883,0 days 00:15:26.000000000,JackyHB076
4890,0 days 00:15:29.000000000,AryGoel
4892,0 days 00:15:30.000000000,rich_Dawg_714
4897,0 days 00:15:33.000000000,htownxj
4899,0 days 00:15:34.000000000,guptah99
4908,0 days 00:15:40.000000000,devlifehax
4910,0 days 00:15:40.000000000,luisho99
4914,0 days 00:15:41.000000000,nj_smithh
4922,0 days 00:15:44.000000000,PetersenHansen
4923,0 days 00:15:44.000000000,Filippus_
4925,0 days 00:15:45.000000000,ikenoturner
4926,0 days 00:15:45.000000000,leightonfloyd
4931,0 days 00:15:46.000000000,nathancolitto
4939,0 days 00:15:50.000000000,SureshCabraal
4952,0 days 00:15:55.000000000,fyfe2k
4953,0 days 00:15:55.000000000,BryanRxs
4954,0 days 00:15:55.000000000,SteezyWin
4955,0 days 00:15:56.000000000,modywattar14
4957,0 days 00:15:56.000000000,dolenc_ales
4959,0 days 00:15:57.000000000,Perciiiiii
4963,0 days 00:15:59.000000000,hit_the_switch
4967,0 days 00:16:00.000000000,xR0B1N_
4971,0 days 00:16:01.000000000,mintmote
4975,0 days 00:16:03.000000000,iBBzeyHD
4986,0 days 00:16:07.000000000,AbdoulayeBh
4990,0 days 00:16:10.000000000,sipandavidian
4999,0 days 00:16:14.000000000,HarmHarmsen
5003,0 days 00:16:16.000000000,thisischrispeak
5007,0 days 00:16:19.000000000,Ephamer
5009,0 days 00:16:19.000000000,matthu981620
5022,0 days 00:16:24.000000000,Nauj_1017
5023,0 days 00:16:24.000000000,IAMSOKONFUSED
5034,0 days 00:16:28.000000000,Jeff7269
5036,0 days 00:16:29.000000000,HollandsRyan
5043,0 days 00:16:35.000000000,_lizzys
5046,0 days 00:16:36.000000000,brimgill
5052,0 days 00:16:39.000000000,nitinrathee01
5061,0 days 00:16:41.000000000,PixellTech
5062,0 days 00:16:41.000000000,kevincull82
5069,0 days 00:16:45.000000000,oshuayoung
5070,0 days 00:16:45.000000000,orkahmrust
5075,0 days 00:16:46.000000000,av8id
5080,0 days 00:16:47.000000000,FrankieKhor
5084,0 days 00:16:49.000000000,kevincull82
5089,0 days 00:16:49.000000000,kieranwlawrence
5097,0 days 00:16:54.000000000,JohnLBehnke
5106,0 days 00:16:56.000000000,josedlgb
5107,0 days 00:16:56.000000000,TehDarkYT
5114,0 days 00:17:01.000000000,gustavomello
5141,0 days 00:17:12.000000000,alidhamalang
5143,0 days 00:17:13.000000000,Elhostil
5153,0 days 00:17:17.000000000,oloko
5162,0 days 00:17:20.000000000,raisedbypreps
5173,0 days 00:17:23.000000000,Ollie_Oswin
5175,0 days 00:17:25.000000000,RCArmho
5193,0 days 00:17:31.000000000,Paironic
5197,0 days 00:17:32.000000000,NickvHeugten
5204,0 days 00:17:35.000000000,A3isy0daddy
5207,0 days 00:17:36.000000000,1alexcam
5212,0 days 00:17:38.000000000,ryanherlich
5219,0 days 00:17:41.000000000,daandman
5222,0 days 00:17:42.000000000,virtuatony
5228,0 days 00:17:44.000000000,larubiapeque
5243,0 days 00:17:50.000000000,Struntzy
5244,0 days 00:17:50.000000000,pedropithan
5245,0 days 00:17:50.000000000,daveslake
5252,0 days 00:17:51.000000000,lilltoolate
5258,0 days 00:17:52.000000000,CWHall94
5266,0 days 00:17:56.000000000,AntoniooooG
5277,0 days 00:18:02.000000000,enbayae
5288,0 days 00:18:06.000000000,kingzielinski01
5289,0 days 00:18:07.000000000,faniskog
5293,0 days 00:18:08.000000000,DrewFowler412
5295,0 days 00:18:09.000000000,iTecSp0t
5301,0 days 00:18:09.000000000,zacharyrohrbach
5302,0 days 00:18:10.000000000,nurinadinan
5303,0 days 00:18:11.000000000,gianluk2002kr
5304,0 days 00:18:11.000000000,ferry_sbr
5320,0 days 00:18:19.000000000,CaarlosCruz_
5321,0 days 00:18:20.000000000,1997Arijit
5329,0 days 00:18:24.000000000,follow_me_77777
5334,0 days 00:18:25.000000000,phunglulu
5337,0 days 00:18:25.000000000,strob
5340,0 days 00:18:27.000000000,prisshagerald_
5343,0 days 00:18:28.000000000,ztrost11
5345,0 days 00:18:29.000000000,JoostenLukas
5350,0 days 00:18:30.000000000,santhoshknn
5352,0 days 00:18:31.000000000,im_not_milton
5355,0 days 00:18:33.000000000,EliasDeuss
5356,0 days 00:18:33.000000000,_realrob_
5358,0 days 00:18:34.000000000,Elliott__0
5360,0 days 00:18:35.000000000,TheShockaa
5365,0 days 00:18:36.000000000,bipperjoejoe
5377,0 days 00:18:40.000000000,sinxda
5380,0 days 00:18:41.000000000,tigerM_
5391,0 days 00:18:45.000000000,MDCostantini
5392,0 days 00:18:45.000000000,littleARTPOPx
5399,0 days 00:18:47.000000000,Y4Q00B
5401,0 days 00:18:48.000000000,net_sly
5414,0 days 00:18:52.000000000,ReNINE16
5420,0 days 00:18:54.000000000,yung_axel
5432,0 days 00:18:57.000000000,SShajohn
5433,0 days 00:18:58.000000000,HAPPY_CHIEF1
5447,0 days 00:19:05.000000000,krti678
5462,0 days 00:19:09.000000000,sideshowjackj
5482,0 days 00:19:14.000000000,JakobKoenen
5501,0 days 00:19:23.000000000,HeiiWat
5504,0 days 00:19:23.000000000,NoWayJose93
5517,0 days 00:19:28.000000000,JacobiOS
5527,0 days 00:19:32.000000000,BCovarruvias
5536,0 days 00:19:35.000000000,gaah_otavio
5563,0 days 00:19:46.000000000,Levi_Applegate
5565,0 days 00:19:46.000000000,ddpruel
5566,0 days 00:19:46.000000000,JeanDjedje
5567,0 days 00:19:47.000000000,JaggerSvach
5568,0 days 00:19:47.000000000,JoeLudwig4
5570,0 days 00:19:48.000000000,fearlessdrummer
5574,0 days 00:19:50.000000000,LuminesFire
5581,0 days 00:19:52.000000000,alexandrujac
5587,0 days 00:19:53.000000000,AdamJSexton
5588,0 days 00:19:54.000000000,NoahNorenberg
5594,0 days 00:19:58.000000000,DidakKarlo
5600,0 days 00:20:00.000000000,alec__davis__
5610,0 days 00:20:03.000000000,idkwtdowtmyself
5613,0 days 00:20:05.000000000,rgeorge_28
5614,0 days 00:20:05.000000000,TreyDub
5625,0 days 00:20:12.000000000,UltimateGav
5639,0 days 00:20:17.000000000,TrevinoPam_
5652,0 days 00:20:21.000000000,Stromenzenwrift
5661,0 days 00:20:26.000000000,mahamoud93
5667,0 days 00:20:27.000000000,MarcFretter
5675,0 days 00:20:32.000000000,bmorgan_22
5682,0 days 00:20:35.000000000,batesbordel
5685,0 days 00:20:35.000000000,_JonnyyM_
5703,0 days 00:20:42.000000000,LukaJavornik
5706,0 days 00:20:44.000000000,adanacevedo2
5707,0 days 00:20:45.000000000,gp2791
5708,0 days 00:20:45.000000000,Ken8129
5728,0 days 00:20:54.000000000,beavin27
5732,0 days 00:20:56.000000000,the3mh
5736,0 days 00:20:57.000000000,gianluk2002kr
5737,0 days 00:20:57.000000000,jmargevich
5755,0 days 00:21:06.000000000,BoPLindberg
5767,0 days 00:21:11.000000000,KimeTime3553
5771,0 days 00:21:12.000000000,ac_92indie
5777,0 days 00:21:14.000000000,LehyaniMD
5781,0 days 00:21:15.000000000,StefanOomen1
5782,0 days 00:21:17.000000000,miggl123
5783,0 days 00:21:18.000000000,davenoob1
5786,0 days 00:21:18.000000000,antoinecornet3
5787,0 days 00:21:18.000000000,siddharthVuriti
5794,0 days 00:21:23.000000000,L_u_k_e_912012
5799,0 days 00:21:24.000000000,lefonski
5813,0 days 00:21:27.000000000,matecsiha
5821,0 days 00:21:30.000000000,PascalMemes
5828,0 days 00:21:33.000000000,Zhomboss
5833,0 days 00:21:35.000000000,yawnhai
5844,0 days 00:21:40.000000000,d_razaq
5850,0 days 00:21:43.000000000,_IntoDream
5862,0 days 00:21:49.000000000,oliveiraa_v1
5865,0 days 00:21:50.000000000,Tomcib
5868,0 days 00:21:52.000000000,fifaaddict4ever
5878,0 days 00:21:57.000000000,thisisclaytonk
5881,0 days 00:21:58.000000000,alwaysaterrier
5883,0 days 00:21:59.000000000,STRRVCA
5899,0 days 00:22:06.000000000,JonathanDahlq
5916,0 days 00:22:13.000000000,YasminaElissa
5920,0 days 00:22:15.000000000,nursealpha
5925,0 days 00:22:15.000000000,csigger
5933,0 days 00:22:18.000000000,tryinghard
5938,0 days 00:22:19.000000000,rvmachin
5943,0 days 00:22:20.000000000,lucasbarr90
5945,0 days 00:22:21.000000000,4hunny
5952,0 days 00:22:23.000000000,corbinwaterski
5953,0 days 00:22:24.000000000,TahinaAudun
5966,0 days 00:22:30.000000000,GLopezGonzalez
5969,0 days 00:22:31.000000000,kepbor
5989,0 days 00:22:38.000000000,Gingyvitis
6000,0 days 00:22:42.000000000,ThellMadridreal
6001,0 days 00:22:42.000000000,elliotmcdade
6004,0 days 00:22:43.000000000,vibishaninfo
6015,0 days 00:22:47.000000000,Haggis_Bofin
6020,0 days 00:22:48.000000000,Schumacherf2015
6021,0 days 00:22:48.000000000,redmine55
6028,0 days 00:22:50.000000000,shmaymay
6030,0 days 00:22:50.000000000,Antsajou
6032,0 days 00:22:51.000000000,NithinGourineni
6037,0 days 00:22:53.000000000,Lance_Harper
6045,0 days 00:22:55.000000000,hysteriaegg
6050,0 days 00:22:59.000000000,Joao_Pedro_22
6051,0 days 00:22:59.000000000,JoeDarazi
6057,0 days 00:23:02.000000000,AKAbetin
6058,0 days 00:23:02.000000000,QUNO65
6064,0 days 00:23:04.000000000,ocole28
6071,0 days 00:23:08.000000000,Millaniv
6072,0 days 00:23:08.000000000,Brendan5000
6074,0 days 00:23:09.000000000,GarretSwanson9
6078,0 days 00:23:10.000000000,taemeans
6096,0 days 00:23:17.000000000,SunflowerSkip
6098,0 days 00:23:17.000000000,yousif1236
6099,0 days 00:23:18.000000000,CarbonNerve
6100,0 days 00:23:18.000000000,godIessheathen
6109,0 days 00:23:24.000000000,Tanaygc
6116,0 days 00:23:28.000000000,MTvariable
6121,0 days 00:23:30.000000000,Joey90la
6125,0 days 00:23:31.000000000,funkywoody90
6127,0 days 00:23:32.000000000,walterismydog
6131,0 days 00:23:34.000000000,MikeBieleny
6133,0 days 00:23:20.000000000,pmaabrams
6140,0 days 00:23:38.000000000,madkad_
6146,0 days 00:23:40.000000000,WajahatAliAbid
6149,0 days 00:23:41.000000000,EndlessMike
6150,0 days 00:23:41.000000000,007SA_
6151,0 days 00:23:42.000000000,FuentesJessie13
6153,0 days 00:23:42.000000000,DexFordio
6159,0 days 00:23:46.000000000,RMdSantos
6165,0 days 00:23:48.000000000,RainT_Cloud
6180,0 days 00:23:54.000000000,robtehdog
6185,0 days 00:23:56.000000000,skarbek29
6194,0 days 00:24:02.000000000,glisiny
6199,0 days 00:24:04.000000000,EarthNemo
6207,0 days 00:24:08.000000000,90tenperform
6234,0 days 00:24:21.000000000,vitorugo_8
6236,0 days 00:24:22.000000000,WillsonYu
6238,0 days 00:24:23.000000000,LeNerdNextDoor
6243,0 days 00:24:24.000000000,dominion_e
6249,0 days 00:24:28.000000000,Starvinginla
6254,0 days 00:24:28.000000000,SSspeedwolf66
6262,0 days 00:24:36.000000000,kaithomasfoster
6267,0 days 00:24:40.000000000,Sellinass_69
6270,0 days 00:24:44.000000000,SantolajaJosh
6271,0 days 00:24:44.000000000,LP_Pepin
6283,0 days 00:24:50.000000000,alexarshadi
6301,0 days 00:24:59.000000000,irrtaza_1
6304,0 days 00:25:01.000000000,_mjyx
6305,0 days 00:25:01.000000000,ChinghisFob
6308,0 days 00:25:04.000000000,A5Aleksandros
6311,0 days 00:25:05.000000000,FusOnRoblox
6313,0 days 00:25:06.000000000,Abdullahi_SAB
6326,0 days 00:25:11.000000000,dtansquared
6327,0 days 00:25:11.000000000,Darrenddmp
6328,0 days 00:25:13.000000000,nickmcfarland1
6342,0 days 00:25:18.000000000,Bulmerrr
6344,0 days 00:25:19.000000000,CrashDavus
6350,0 days 00:25:21.000000000,Relantic
6361,0 days 00:25:28.000000000,UmutAntakya
6362,0 days 00:25:28.000000000,Threepoint_Nerd
6363,0 days 00:25:28.000000000,Harry_Bhogal
6374,0 days 00:25:36.000000000,CarterrH03
6385,0 days 00:25:42.000000000,osamajvd
6388,0 days 00:25:44.000000000,jakeburleson9
6401,0 days 00:25:50.000000000,Savehc
6404,0 days 00:25:52.000000000,desgod1
6408,0 days 00:25:56.000000000,ZabiGabi
6409,0 days 00:25:56.000000000,hannaharryyy0
6417,0 days 00:25:59.000000000,gui_nevees
6421,0 days 00:26:01.000000000,Arteaga137
6425,0 days 00:26:02.000000000,Rittick_Cule
6428,0 days 00:26:02.000000000,ShoddySkill
6431,0 days 00:26:03.000000000,elekboy_
6443,0 days 00:26:11.000000000,JoRod94
6445,0 days 00:26:11.000000000,_hidayay
6448,0 days 00:26:12.000000000,AlbertMatthew05
6449,0 days 00:26:11.000000000,kumyzilalugo
6455,0 days 00:26:13.000000000,Mathizzlee
6469,0 days 00:26:21.000000000,namyabcire
6481,0 days 00:26:26.000000000,___MarkoPolo
6486,0 days 00:26:28.000000000,campbelljlowman
6488,0 days 00:26:29.000000000,StopReadingNoww
6491,0 days 00:26:30.000000000,tb2liam
6495,0 days 00:26:32.000000000,CoreyDeSanti
6496,0 days 00:26:32.000000000,eckoDee5
6507,0 days 00:26:38.000000000,shaqmediapcs
6508,0 days 00:26:38.000000000,denysbutenko
6516,0 days 00:26:42.000000000,spthd1
6525,0 days 00:26:46.000000000,ThSheerman
6538,0 days 00:26:52.000000000,vijayxo
6541,0 days 00:26:54.000000000,baptisedatheist
6546,0 days 00:26:57.000000000,Justinhnnn
6548,0 days 00:26:57.000000000,cleyt007
6552,0 days 00:27:00.000000000,adamdaniel_fit
6560,0 days 00:27:04.000000000,askardenni
6564,0 days 00:27:05.000000000,alfieamoruso
6566,0 days 00:27:07.000000000,FidoRiad
6567,0 days 00:27:07.000000000,ressl67
6570,0 days 00:27:09.000000000,udeycheema
6575,0 days 00:27:11.000000000,markfaerbes
6576,0 days 00:27:11.000000000,furyfeels
6578,0 days 00:27:12.000000000,alejandraaavega
6579,0 days 00:27:13.000000000,AN94overM8A1
6584,0 days 00:27:14.000000000,robwtwo
6596,0 days 00:27:20.000000000,IAmTheHuff
6597,0 days 00:27:21.000000000,AxelP1000
6600,0 days 00:27:21.000000000,shabd4747
6605,0 days 00:27:26.000000000,oddarildk
6619,0 days 00:27:31.000000000,C_C0LE
6621,0 days 00:27:33.000000000,FlySocietyAbdi
6630,0 days 00:27:37.000000000,SuperSpace07
6637,0 days 00:27:39.000000000,zee_ween
6638,0 days 00:27:40.000000000,FGtat
6640,0 days 00:27:42.000000000,be_a_salad
6661,0 days 00:27:55.000000000,kentonbruno
6663,0 days 00:27:55.000000000,user978543
6668,0 days 00:27:58.000000000,iswoo9
6675,0 days 00:28:03.000000000,TittyBoiz
6676,0 days 00:28:03.000000000,Michalis_Neo
6685,0 days 00:28:08.000000000,_asvsa_
6697,0 days 00:28:11.000000000,RicoInReverse
6699,0 days 00:28:12.000000000,md5hashtag
6703,0 days 00:28:16.000000000,Abdullahh_M
6713,0 days 00:28:19.000000000,kingofdemise666
6714,0 days 00:28:19.000000000,nevadogory
6726,0 days 00:28:24.000000000,villo_2
6729,0 days 00:28:26.000000000,CasanoRobert
6731,0 days 00:28:27.000000000,KaiAhern
6733,0 days 00:28:28.000000000,NoBueno215
6736,0 days 00:28:29.000000000,SShah43
6737,0 days 00:28:29.000000000,JaseRuss
6743,0 days 00:28:32.000000000,touchtechtoday
6744,0 days 00:28:33.000000000,Aeithien
6751,0 days 00:28:37.000000000,DEATHBYAPE
6758,0 days 00:28:39.000000000,marstweetsalot
6762,0 days 00:28:39.000000000,jamestarver1
6768,0 days 00:28:42.000000000,jbhill2598
6774,0 days 00:28:44.000000000,seoulman
6780,0 days 00:28:48.000000000,Canon_Goal
6789,0 days 00:28:51.000000000,thecrockedile
6794,0 days 00:28:55.000000000,wmdnc1990
6802,0 days 00:28:58.000000000,PerezArmando521
6803,0 days 00:28:58.000000000,CodenameKingT
6804,0 days 00:28:59.000000000,itsSahilVerma
6807,0 days 00:29:00.000000000,mwilliams330
6809,0 days 00:29:00.000000000,KillerOvall3
6816,0 days 00:29:03.000000000,DHussain_786
6817,0 days 00:29:03.000000000,Vernoff
6818,0 days 00:29:04.000000000,parad0_oX
6820,0 days 00:29:05.000000000,huangrant
6834,0 days 00:29:10.000000000,rbking99
6850,0 days 00:29:16.000000000,Cathal_Lanigan
6856,0 days 00:29:17.000000000,futuregomez
6862,0 days 00:29:19.000000000,Damnjohntagle
6872,0 days 00:29:22.000000000,JakeBell98
6888,0 days 00:29:27.000000000,mardvida
6891,0 days 00:29:28.000000000,KobeBryyyant
6892,0 days 00:29:28.000000000,SockiRonja2001
6896,0 days 00:29:31.000000000,Gwal29
6897,0 days 00:29:31.000000000,ScottOkamura
6899,0 days 00:29:31.000000000,GrandMasteRoy
6903,0 days 00:29:32.000000000,danunez44
6908,0 days 00:29:34.000000000,arrrmiin
6911,0 days 00:29:36.000000000,anothergreenhat
6930,0 days 00:29:48.000000000,roseabel496
6939,0 days 00:29:55.000000000,LADY_TJ_CJ
6942,0 days 00:29:56.000000000,ArnalOMallet
6949,0 days 00:30:03.000000000,TaterLordz
6953,0 days 00:30:05.000000000,RBLX_Mike
6955,0 days 00:30:05.000000000,chiptycent
6958,0 days 00:30:06.000000000,Toastedeveryday
6962,0 days 00:30:07.000000000,cindyprado13
6970,0 days 00:30:09.000000000,Reevesy856
6971,0 days 00:30:10.000000000,TrajanBurtonKY
6972,0 days 00:30:11.000000000,SayaniThing_
6973,0 days 00:30:12.000000000,Shikshin8
6974,0 days 00:30:12.000000000,rich_ukoha
6986,0 days 00:30:19.000000000,call_me_celo
7005,0 days 00:30:32.000000000,onesimpleclik
7023,0 days 00:30:40.000000000,Shaydlife
7024,0 days 00:30:41.000000000,Danny7Martinez
7027,0 days 00:30:41.000000000,tomy_romero98
7028,0 days 00:30:41.000000000,1Waffleman
7043,0 days 00:30:51.000000000,RealWaryaa
7057,0 days 00:30:59.000000000,TheSpatializer
7059,0 days 00:31:00.000000000,SWiselius
7061,0 days 00:31:01.000000000,MatijaZupanic
7071,0 days 00:31:05.000000000,abbbasalli
7080,0 days 00:31:11.000000000,janianiankit
7101,0 days 00:31:22.000000000,iOSunrab
7106,0 days 00:31:24.000000000,sobiasumaira
7107,0 days 00:31:24.000000000,LockedBlock
7111,0 days 00:31:25.000000000,sh3ndk
7112,0 days 00:31:25.000000000,Ish1222
7120,0 days 00:31:27.000000000,EricoVdss
7122,0 days 00:31:28.000000000,Benobram
7135,0 days 00:31:32.000000000,BillsStavros
7150,0 days 00:31:39.000000000,MichaelTse90
7162,0 days 00:31:43.000000000,mcc_cian
7166,0 days 00:31:48.000000000,Patton3Dj
7170,0 days 00:31:48.000000000,Ayman7ssas
7188,0 days 00:31:58.000000000,nash_chita
7195,0 days 00:32:03.000000000,Amine_Bouh
7197,0 days 00:32:05.000000000,Z_A_K_I_S
7205,0 days 00:32:09.000000000,diomurillo
7215,0 days 00:32:14.000000000,johanmensah
7222,0 days 00:32:19.000000000,waseem0690
7224,0 days 00:32:20.000000000,caro_v20
7241,0 days 00:32:25.000000000,crazyazn222
7244,0 days 00:32:26.000000000,Thokeosaurus
7247,0 days 00:32:27.000000000,nickvitelli_
7249,0 days 00:32:27.000000000,sky__thomas
7257,0 days 00:32:31.000000000,imrahul_k
7260,0 days 00:32:32.000000000,Stark_RTL
7263,0 days 00:32:34.000000000,kidus_michael
7273,0 days 00:32:37.000000000,v1st3
7281,0 days 00:32:40.000000000,IsmaiilGalal
7282,0 days 00:32:41.000000000,ItsMicahMan
7285,0 days 00:32:42.000000000,lxvinglili
7286,0 days 00:32:42.000000000,edenskii
7293,0 days 00:32:48.000000000,rman604
7313,0 days 00:32:59.000000000,calebvaroga
7318,0 days 00:33:05.000000000,grimlockprim3
7328,0 days 00:33:10.000000000,Craig_F_
7332,0 days 00:33:11.000000000,jaemijaem
7337,0 days 00:33:13.000000000,fonfon_ru
7340,0 days 00:33:15.000000000,JorreWag
7360,0 days 00:33:24.000000000,Azhar_MUFC
7361,0 days 00:33:25.000000000,Vasuvius2933
7367,0 days 00:33:28.000000000,yeeitsjc
7368,0 days 00:33:29.000000000,JohnOdedeji
7369,0 days 00:33:30.000000000,bsp0808
7371,0 days 00:33:31.000000000,nnnnnnathan
7373,0 days 00:33:32.000000000,brianhuckaby
7374,0 days 00:33:32.000000000,aakraska
