created_at,id,retweeted_status.created_at,Source,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,Target
17:36:25,796043713243922436,17:35:58,7.960436003710853e+17,2.0,14658.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,80,117,4350985586,IHatethemedia01,0 days 00:00:27.000000000,320.0,0.6837606837606838,796043713243922436
17:37:28,796043977334079488,17:35:58,7.960436003710853e+17,8.0,14659.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,565,622,220830116,vetrps,0 days 00:01:30.000000000,96.0,0.9083601286173634,796043977334079488
17:38:05,796044133550985216,17:35:58,7.960436003710853e+17,12.0,14660.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,323,215,2744839145,dan2melz,0 days 00:02:07.000000000,68.03149606299213,1.5023255813953489,796044133550985216
17:38:30,796044238592970754,17:35:58,7.960436003710853e+17,14.0,14660.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,411,399,15706904,Tigerlili99,0 days 00:02:32.000000000,56.8421052631579,1.0300751879699248,796044238592970754
17:38:44,796044293882396672,17:35:58,7.960436003710853e+17,17.0,14660.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,267,653,340551401,CynthiaWilliam6,0 days 00:02:46.000000000,52.04819277108434,0.40888208269525267,796044293882396672
17:39:14,796044423389855745,17:35:58,7.960436003710853e+17,19.0,14660.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,234,55,711395361177214977,_VictoryorDeath,0 days 00:03:16.000000000,44.08163265306122,4.254545454545455,796044423389855745
17:40:01,796044619712696320,17:35:58,7.960436003710853e+17,23.0,14660.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,10174,9756,3306240758,MalsLAW,0 days 00:04:03.000000000,35.55555555555556,1.0428454284542845,796044619712696320
17:40:19,796044692768985089,17:35:58,7.960436003710853e+17,25.0,14660.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,457,360,2422582753,TheEarlOfOz,0 days 00:04:21.000000000,33.10344827586207,1.2694444444444444,796044692768985089
17:40:23,796044711534493696,17:35:58,7.960436003710853e+17,26.0,14660.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,2300,1131,740637475,NYlovesTrump,0 days 00:04:25.000000000,32.60377358490566,2.033598585322723,796044711534493696
17:40:25,796044720644493312,17:35:58,7.960436003710853e+17,27.0,14660.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,25,84,4646793541,TheTigerFundLLP,0 days 00:04:27.000000000,32.359550561797754,0.2976190476190476,796044720644493312
17:41:32,796045001415335936,17:35:58,7.960436003710853e+17,31.0,14660.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,1080,2009,22707143,DoreenParrish,0 days 00:05:34.000000000,25.86826347305389,0.5375808860129417,796045001415335936
17:42:47,796045315497410560,17:35:58,7.960436003710853e+17,39.0,14661.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,392,797,786977767304925186,joseph22104,0 days 00:06:49.000000000,21.124694376528115,0.4918444165621079,796045315497410560
17:43:10,796045412880629761,17:35:58,7.960436003710853e+17,40.0,14662.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,1153,992,576280217,Killface_B00sh,0 days 00:07:12.000000000,20.0,1.1622983870967742,796045412880629761
17:44:50,796045832596361216,17:35:58,7.960436003710853e+17,43.0,14663.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,1385,1897,3239739028,ddendz,0 days 00:08:52.000000000,16.2406015037594,0.7301001581444386,796045832596361216
17:45:12,796045924665475072,17:35:58,7.960436003710853e+17,44.0,14663.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,294,391,705097012736200704,Margare04323327,0 days 00:09:14.000000000,15.5956678700361,0.7519181585677749,796045924665475072
17:45:18,796045949105803265,17:35:58,7.960436003710853e+17,45.0,14663.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,2612,2639,23723528,belynda13,0 days 00:09:20.000000000,15.428571428571427,0.9897688518378174,796045949105803265
17:45:36,796046025106436096,17:35:58,7.960436003710853e+17,48.0,14663.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,47,461,3736424545,klahaya,0 days 00:09:38.000000000,14.948096885813149,0.1019522776572668,796046025106436096
17:46:16,796046193054728192,17:35:58,7.960436003710853e+17,50.0,14663.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,1306,1085,3220418570,coastin42,0 days 00:10:18.000000000,13.980582524271844,1.2036866359447005,796046193054728192
17:47:10,796046418813263873,17:35:58,7.960436003710853e+17,52.0,14663.0,7.119771555429212e+17,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,14590,9978,27958450,randytuggle,0 days 00:11:12.000000000,12.857142857142858,1.4622168771296853,796046418813263873
