created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 17:35:58 +0000 2016,796043600371085312,,,,,,BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay https://t.co/y3iFtWHo8p,14658,3943,711977155542921216,emrutherford90
Tue Nov 08 17:36:25 +0000 2016,796043713243922436,Tue Nov 08 17:35:58 +0000 2016,796043600371085312,2,14658,711977155542921216,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,80,117,4350985586,IHatethemedia01
Tue Nov 08 17:37:28 +0000 2016,796043977334079488,Tue Nov 08 17:35:58 +0000 2016,796043600371085312,8,14659,711977155542921216,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,565,622,220830116,vetrps
Tue Nov 08 17:38:05 +0000 2016,796044133550985216,Tue Nov 08 17:35:58 +0000 2016,796043600371085312,12,14660,711977155542921216,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,323,215,2744839145,dan2melz
Tue Nov 08 17:38:30 +0000 2016,796044238592970754,Tue Nov 08 17:35:58 +0000 2016,796043600371085312,14,14660,711977155542921216,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,411,399,15706904,Tigerlili99
Tue Nov 08 17:38:44 +0000 2016,796044293882396672,Tue Nov 08 17:35:58 +0000 2016,796043600371085312,17,14660,711977155542921216,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,267,653,340551401,CynthiaWilliam6
Tue Nov 08 17:39:14 +0000 2016,796044423389855745,Tue Nov 08 17:35:58 +0000 2016,796043600371085312,19,14660,711977155542921216,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,234,55,711395361177214977,_VictoryorDeath
Tue Nov 08 17:40:01 +0000 2016,796044619712696320,Tue Nov 08 17:35:58 +0000 2016,796043600371085312,23,14660,711977155542921216,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,10174,9756,3306240758,MalsLAW
Tue Nov 08 17:40:19 +0000 2016,796044692768985089,Tue Nov 08 17:35:58 +0000 2016,796043600371085312,25,14660,711977155542921216,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,457,360,2422582753,TheEarlOfOz
Tue Nov 08 17:40:23 +0000 2016,796044711534493696,Tue Nov 08 17:35:58 +0000 2016,796043600371085312,26,14660,711977155542921216,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,2300,1131,740637475,NYlovesTrump
Tue Nov 08 17:40:25 +0000 2016,796044720644493312,Tue Nov 08 17:35:58 +0000 2016,796043600371085312,27,14660,711977155542921216,RT @emrutherford90: BREAKING: ICE agents have reportedly arrested over 40 illegals trying to vote in Cali! Get this rising! #ElectionDay ht…,25,84,4646793541,TheTigerFundLLP
