id,retweeted_status.id,created_at,retweeted_status.created_at,user.screen_name,user.id,user.followers_count,user.friends_count,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.followers_count,retweeted_status.user.friends_count
retweeted_status.retweet_count
803364982087892993,365694278845997057,Mon Nov 28 22:28:32 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,BurlyBearcat,981149515,266,222,realDonaldTrump,25073877,16211997,40,1055
803365088249913348,365694278845997057,Mon Nov 28 22:28:57 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,209twitch,263861118,1355,498,realDonaldTrump,25073877,16212023,40,1056
803365879572353024,365694278845997057,Mon Nov 28 22:32:06 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,SORS_Bot,791444810607497217,56,125,realDonaldTrump,25073877,16212202,40,1057
803366382947696640,365694278845997057,Mon Nov 28 22:34:06 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,RazalasTrebla,784830270,358,684,realDonaldTrump,25073877,16212282,40,1058
803366601315729410,365694278845997057,Mon Nov 28 22:34:58 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,horchathot,159169721,921,246,realDonaldTrump,25073877,16212339,40,1059
803367590252965888,365694278845997057,Mon Nov 28 22:38:54 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,bound_02,704139603079397376,195,210,realDonaldTrump,25073877,16212549,40,1060
803368371295232005,365694278845997057,Mon Nov 28 22:42:00 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,ExcaliburLost,502368920,633,740,realDonaldTrump,25073877,16212694,40,1061
803368439561748481,365694278845997057,Mon Nov 28 22:42:16 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,siIlygoose,2787187088,211,179,realDonaldTrump,25073877,16212711,40,1062
803368876465684480,365694278845997057,Mon Nov 28 22:44:00 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,KayOfToday,71652420,2292,373,realDonaldTrump,25073877,16212798,40,1063
803369109991919616,365694278845997057,Mon Nov 28 22:44:56 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,ratfathers,3413279938,111,206,realDonaldTrump,25073877,16212854,40,1064
803379335973441536,365694278845997057,Mon Nov 28 23:25:34 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,bradleyechoes,2890072030,15,128,realDonaldTrump,25073877,16215081,40,1066
803391591931117568,365694278845997057,Tue Nov 29 00:14:16 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,StinsonEsteban,2448824099,118,113,realDonaldTrump,25073877,16217967,40,1066
803513864172302336,365694278845997057,Tue Nov 29 08:20:08 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,Kuzunoha_Raido,2297123872,1440,512,realDonaldTrump,25073877,16240697,40,1067
803513965682847748,365694278845997057,Tue Nov 29 08:20:32 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,ContentCops,499617752,3588,337,realDonaldTrump,25073877,16240708,40,1068
803514382600826880,365694278845997057,Tue Nov 29 08:22:12 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,Prowler5X5,4828981965,354,278,realDonaldTrump,25073877,16240753,40,1069
803515350570663936,365694278845997057,Tue Nov 29 08:26:02 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,wholehog_,766007445860847616,63,103,realDonaldTrump,25073877,16240869,40,1070
803555404957433856,365694278845997057,Tue Nov 29 11:05:12 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,LeniWodring,2868384747,278,224,realDonaldTrump,25073877,16244794,40,1071
803559209690341376,365694278845997057,Tue Nov 29 11:20:19 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,NotASkeleton_,3238497801,230,238,realDonaldTrump,25073877,16245165,40,1072
803560751952785408,365694278845997057,Tue Nov 29 11:26:27 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,IgnobleImpFalz,3040693218,523,571,realDonaldTrump,25073877,16245341,40,1073
803561039727968256,365694278845997057,Tue Nov 29 11:27:35 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,trilllizard420,2792243463,233,416,realDonaldTrump,25073877,16245429,40,1074
803561088667164672,365694278845997057,Tue Nov 29 11:27:47 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,SkoomaPipe2,800269511718879234,353,253,realDonaldTrump,25073877,16245434,40,1075
803561335204315136,365694278845997057,Tue Nov 29 11:28:46 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,CommanderLovely,159307390,10111,571,realDonaldTrump,25073877,16245412,40,1076
803561341415866368,365694278845997057,Tue Nov 29 11:28:47 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,coolestguyontwi,4762764188,1088,267,realDonaldTrump,25073877,16245459,40,1077
