created_at,id,retweeted_status.created_at,Source,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,Target
13:45:01,795985478940061696,13:08:13,7.959762189863772e+17,1.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,14433,6324,3068811118,HillaryforOH,0 days 00:36:48.000000000,3.9130434782608696,2.282258064516129,795985478940061696
13:45:26,795985583327748097,13:08:13,7.959762189863772e+17,2.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,73,76,1349688206,ZZooflesley_ros,0 days 00:37:13.000000000,3.8692342140618003,0.9605263157894737,795985583327748097
13:46:24,795985826828185600,13:08:13,7.959762189863772e+17,3.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,897,1671,1464869166,mcharles72,0 days 00:38:11.000000000,3.771278917503273,0.5368043087971275,795985826828185600
13:46:56,795985960668434433,13:08:13,7.959762189863772e+17,4.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,296,560,917893604,DenihanMary,0 days 00:38:43.000000000,3.719328454584589,0.5285714285714286,795985960668434433
13:48:10,795986271751507968,13:08:13,7.959762189863772e+17,5.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,570,444,1321040010,wondermomwic,0 days 00:39:57.000000000,3.6045056320400497,1.2837837837837838,795986271751507968
13:48:25,795986333810376705,13:08:13,7.959762189863772e+17,6.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,1151,2016,427183263,FIERCEDEFENDER1,0 days 00:40:12.000000000,3.5820895522388065,0.5709325396825397,795986333810376705
13:48:59,795986477264072705,13:08:13,7.959762189863772e+17,7.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,439,2102,272642967,goodwillfiction,0 days 00:40:46.000000000,3.5322976287816843,0.20884871550903902,795986477264072705
13:49:01,795986485019295744,13:08:13,7.959762189863772e+17,8.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,259,239,739250210510131200,helmuth_bh,0 days 00:40:48.000000000,3.5294117647058827,1.0836820083682008,795986485019295744
13:49:07,795986510650740736,13:08:13,7.959762189863772e+17,9.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,271,218,759205132391313408,LittleRed623,0 days 00:40:54.000000000,3.52078239608802,1.2431192660550459,795986510650740736
13:49:43,795986662102880257,13:08:13,7.959762189863772e+17,10.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,3564,2190,164377995,ZantiMisft,0 days 00:41:30.000000000,3.469879518072289,1.6273972602739726,795986662102880257
13:49:50,795986690963808256,13:08:13,7.959762189863772e+17,11.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,105,324,547720779,margaretlowry,0 days 00:41:37.000000000,3.460152182619143,0.32407407407407407,795986690963808256
13:49:56,795986714179358720,13:08:13,7.959762189863772e+17,12.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,308,860,764942960651743232,redrawings,0 days 00:41:43.000000000,3.45185777067519,0.3581395348837209,795986714179358720
13:50:11,795986780545687552,13:08:13,7.959762189863772e+17,13.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,11279,7032,22454663,Marv_Vien,0 days 00:41:58.000000000,3.4312946783161236,1.6039533560864618,795986780545687552
13:50:17,795986805271183360,13:08:13,7.959762189863772e+17,14.0,4461.0,2215.0,15878218.0,JeremyShorr,RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her… ,2209,890,814001,wendymfelton,0 days 00:42:04.000000000,3.4231378763866878,2.4820224719101125,795986805271183360
