created_at,id,retweeted_status.created_at,Source,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,Target
17:26:43,796041269772488704,17:26:09,796041126960578560,12,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",145,249,337276849,TyHeinrich,0 days 00:00:34.000000000,254.1176470588235,0.5823293172690763,796041269772488704
17:26:44,796041273853485056,17:26:09,796041126960578560,14,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",14,149,226050904,thalls37,0 days 00:00:35.000000000,246.85714285714283,0.09395973154362416,796041273853485056
17:26:44,796041277364142080,17:26:09,796041126960578560,15,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",180,341,2911590961,GregFlowers12,0 days 00:00:35.000000000,246.85714285714283,0.5278592375366569,796041277364142080
17:26:46,796041284876193792,17:26:09,796041126960578560,16,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",228,437,1084679774,geddie21,0 days 00:00:37.000000000,233.5135135135135,0.5217391304347826,796041284876193792
17:26:48,796041290421047298,17:26:09,796041126960578560,17,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",576,357,334385065,tommyramsey12,0 days 00:00:39.000000000,221.53846153846158,1.6134453781512605,796041290421047298
17:26:49,796041294577541121,17:26:09,796041126960578560,19,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",62,261,2418992530,dylan_bruser,0 days 00:00:40.000000000,216.0,0.23754789272030652,796041294577541121
17:26:51,796041306313211908,17:26:09,796041126960578560,23,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",591,1021,1380003583,grog1324,0 days 00:00:42.000000000,205.71428571428572,0.5788442703232125,796041306313211908
17:26:52,796041309949665281,17:26:09,796041126960578560,27,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",712,570,248222648,tvavs15,0 days 00:00:43.000000000,200.93023255813952,1.249122807017544,796041309949665281
17:26:52,796041309958049792,17:26:09,796041126960578560,27,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",174,242,2148819581,JWA_Two,0 days 00:00:43.000000000,200.93023255813952,0.71900826446281,796041309958049792
17:26:52,796041310549458944,17:26:09,796041126960578560,28,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",225,206,1718843653,Parker_Samples3,0 days 00:00:43.000000000,200.93023255813952,1.0922330097087378,796041310549458944
17:26:53,796041311937826817,17:26:09,796041126960578560,31,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",880,768,25193850,JessBlevinsOH,0 days 00:00:44.000000000,196.36363636363637,1.1458333333333333,796041311937826817
17:26:54,796041319344992256,17:26:09,796041126960578560,34,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",615,289,174164617,inGODLEYwetrust,0 days 00:00:45.000000000,192.0,2.1280276816608996,796041319344992256
17:26:56,796041327255453696,17:26:09,796041126960578560,39,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",237,202,548813134,Sean_Carlson21,0 days 00:00:47.000000000,183.82978723404256,1.1732673267326732,796041327255453696
17:26:57,796041331101630464,17:26:09,796041126960578560,40,593461,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",41,69,3369347242,ASchwierjohann,0 days 00:00:48.000000000,180.0,0.5942028985507246,796041331101630464
17:26:58,796041336264728577,17:26:09,796041126960578560,43,593462,35006336,"RT @Reds: #Reds #ElectionDay giveaway! Vote for a prize, then RT this poll and follow us to be entered to win the prize getting the most vo…",639,130,71737560,BrandonMillman,0 days 00:00:49.000000000,176.32653061224488,4.915384615384616,796041336264728577
