created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size
16:37:57,796028999986282496,16:37:41,1,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",226,124,765207622169616384,iamdansim,0 days 00:00:16.000000000,540.0,1.8225806451612903
16:37:58,796029004742586368,16:37:41,2,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",1250,1241,102774350,realtortto,0 days 00:00:17.000000000,508.235294117647,1.0072522159548751
16:38:04,796029026259365888,16:37:41,4,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",238,103,4754073205,Russelltucker15,0 days 00:00:23.000000000,375.65217391304344,2.3106796116504853
16:38:20,796029093921914880,16:37:41,9,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",77,291,3656734762,ChrissyCelena,0 days 00:00:39.000000000,221.53846153846158,0.2646048109965636
16:38:28,796029130752016384,16:37:41,12,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",2913,4956,2826216461,alstegner,0 days 00:00:47.000000000,183.82978723404256,0.587772397094431
16:38:41,796029184246095872,16:37:41,14,38296,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",78,141,98683388,banubian,0 days 00:01:00.000000000,144.0,0.5531914893617021
16:38:44,796029197865119745,16:37:41,16,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",163,92,267267854,beefman46,0 days 00:01:03.000000000,137.14285714285714,1.7717391304347827
16:38:48,796029213643968512,16:37:41,17,38296,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",844,1171,2335458098,Imjusthere_hey,0 days 00:01:07.000000000,128.955223880597,0.7207514944491887
16:38:53,796029235089575936,16:37:41,18,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",257,112,271957908,MBGunner,0 days 00:01:12.000000000,120.0,2.294642857142857
16:39:14,796029323044159489,16:37:41,23,38296,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",1288,338,580235440,ItsKrejci46,0 days 00:01:33.000000000,92.90322580645162,3.8106508875739644
16:39:27,796029375153983488,16:37:41,24,38297,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",131,91,167199433,MattHenard,0 days 00:01:46.000000000,81.50943396226415,1.4395604395604396
16:39:27,796029377356169216,16:37:41,25,38296,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",4381,5000,415175014,MiriamRoseMc,0 days 00:01:46.000000000,81.50943396226415,0.8762
