created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 16:37:57 +0000 2016,796028999986282496,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,1,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",226,124,765207622169616384,iamdansim
Tue Nov 08 16:37:58 +0000 2016,796029004742586368,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,2,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",1250,1241,102774350,realtortto
Tue Nov 08 16:38:04 +0000 2016,796029026259365888,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,4,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",238,103,4754073205,Russelltucker15
Tue Nov 08 16:38:20 +0000 2016,796029093921914880,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,9,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",77,291,3656734762,ChrissyCelena
Tue Nov 08 16:38:28 +0000 2016,796029130752016384,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,12,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",2913,4956,2826216461,alstegner
Tue Nov 08 16:38:41 +0000 2016,796029184246095872,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,14,38296,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",78,141,98683388,banubian
Tue Nov 08 16:38:44 +0000 2016,796029197865119745,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,16,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",163,92,267267854,beefman46
Tue Nov 08 16:38:48 +0000 2016,796029213643968512,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,17,38296,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",844,1171,2335458098,Imjusthere_hey
Tue Nov 08 16:38:53 +0000 2016,796029235089575936,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,18,38295,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",257,112,271957908,MBGunner
Tue Nov 08 16:39:14 +0000 2016,796029323044159489,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,23,38296,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",1288,338,580235440,ItsKrejci46
Tue Nov 08 16:39:27 +0000 2016,796029375153983488,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,24,38297,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",131,91,167199433,MattHenard
Tue Nov 08 16:39:27 +0000 2016,796029377356169216,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,25,38296,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",4381,5000,415175014,MiriamRoseMc
Tue Nov 08 16:40:16 +0000 2016,796029583808045056,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,31,38298,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",220,185,796742695,blawatid
Tue Nov 08 16:40:23 +0000 2016,796029612568346624,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,35,38298,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",139,203,782279402260267008,BasedD3plorable
Tue Nov 08 16:40:24 +0000 2016,796029617236647937,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,36,38298,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",79,168,2258618585,henry_martone
Tue Nov 08 16:40:27 +0000 2016,796029625998708736,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,38,38297,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",937,781,756326999556259844,tdobbs431
Tue Nov 08 16:41:05 +0000 2016,796029789442375681,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,46,38297,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",214,128,1837417136,elwood_jack
Tue Nov 08 16:41:09 +0000 2016,796029804961112066,Tue Nov 08 16:37:41 +0000 2016,796028931577171968,47,38298,4510755552,"RT @_Makada_: REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay 

https://t.co/Zw4MbGuxvP",160,514,1871356207,MilburnCherian
