Time Difference,user.screen_name
00:05:12,MaeroCarol
00:29:21,PrimeauNeil
00:30:04,smithalamd
00:41:24,clintonchineduc
00:53:04,BertiniJohn
01:09:48,MatthewJinx
01:45:08,NwekeJero
02:16:44,Mike_Sand_Man
02:25:53,AngryCitizen8
03:04:26,CherishedSolace
