,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,18:55:00,796063490301566976,,,,,"Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",155435,1152,358545917,Cernovich,,,134.92621527777777,358545917.0,0.0021009963244625067,0.3,0.7,0.3,0.2,0.027677698437753848,0.041106740219567735,0.0
1,18:55:15,796063552012451841,18:55:00,2.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",658,611,3224641229,deepfriedthots,0 days 00:00:15.000000000,576.0,1.0769230769230769,3224641229.0,,,,,,,,-1.0
2,18:55:15,796063553153355776,18:55:00,3.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",11,47,795992084620644352,TrumpOnNov8,0 days 00:00:15.000000000,576.0,0.23404255319148934,7.959920846206444e+17,0.5319634089641295,1.3,1.4,2.3,1.5,0.6506901031179089,0.8242118832176379,1.0
3,18:55:18,796063562724732928,18:55:00,5.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",320,118,4550786606,SPQRConsul,0 days 00:00:18.000000000,480.0,2.7118644067796613,4550786606.0,,,,,,,,-1.0
4,18:55:18,796063565018959872,18:55:00,6.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",429,167,17546242,TheSugarStudioC,0 days 00:00:18.000000000,480.0,2.568862275449102,17546242.0,0.018599227273446532,2.2,1.9,3.8,1.0,0.22180647190550212,0.23633691139538374,0.0
5,18:55:19,796063566587564032,18:55:00,7.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",206,184,742203829,DJCimmerian,0 days 00:00:19.000000000,454.73684210526324,1.1195652173913044,742203829.0,,,,,,,,-1.0
6,18:55:25,796063595066953728,18:55:00,11.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",157,190,757746620,oop1961,0 days 00:00:25.000000000,345.6,0.8263157894736842,757746620.0,0.003940623559956331,0.6,1.0,0.6,1.1,0.032659909566836086,0.08899515596679244,0.0
7,18:55:28,796063608140664832,18:55:00,16.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",1968,205,2559988867,dylanversity,0 days 00:00:28.000000000,308.57142857142856,9.6,2559988867.0,,,,,,,,-1.0
8,18:55:32,796063624175329280,18:55:00,18.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",758,1582,1499792275,Alpha_Blaster,0 days 00:00:32.000000000,270.0,0.4791403286978509,1499792275.0,0.010164988287386762,0.5,0.9,1.1,0.6,0.13558257714003935,0.1701324265302999,0.0
9,18:55:33,796063625408630784,18:55:00,19.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",70,107,776409663541800961,HvaMedical,0 days 00:00:33.000000000,261.8181818181818,0.6542056074766355,7.76409663541801e+17,0.008048111281043234,3.8,1.9,0.7,2.9,0.32230602190830704,0.14812070832967306,0.0
10,18:55:34,796063632174022656,18:55:00,21.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",75,96,316721035,veryinformative,0 days 00:00:34.000000000,254.1176470588235,0.78125,316721035.0,,,,,,,,-1.0
11,18:55:38,796063648925904896,18:55:00,26.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",195,252,42534115,CoachSchoen_22,0 days 00:00:38.000000000,227.36842105263162,0.7738095238095238,42534115.0,0.0021984408773070953,0.8,0.7,0.9,0.7,0.04178983547133819,0.04447883217419818,0.0
12,18:55:36,796063639568580608,18:55:00,24.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",109,142,723648895360724992,Mizzourah_Mom,0 days 00:00:36.000000000,240.0,0.7676056338028169,7.236488953607251e+17,0.034358494229070516,0.5,1.6,1.9,1.3,0.1807672693005155,0.3184188561317807,0.0
13,18:55:44,796063671306764289,18:55:00,28.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",133,332,778079331251687424,WorldPeaceFor2,0 days 00:00:44.000000000,196.3636363636364,0.4006024096385542,7.780793312516874e+17,,,,,,,,-1.0
14,18:55:46,796063683009015809,18:55:00,32.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",83,201,23083143,therring00,0 days 00:00:46.000000000,187.8260869565217,0.4129353233830846,23083143.0,,,,,,,,-1.0
15,18:55:47,796063687664607232,18:55:00,33.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",39548,144,438829074,d_seaman,0 days 00:00:47.000000000,183.82978723404256,274.6388888888889,438829074.0,,,,,,,,-1.0
16,18:55:49,796063695671529472,18:55:00,35.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",1886,2464,18220885,latmadays,0 days 00:00:49.000000000,176.32653061224488,0.7654220779220781,18220885.0,0.007183846426565749,1.4,1.0,1.1,2.1,0.10030935716061676,0.13802618960216584,0.0
17,18:55:51,796063703820943360,18:55:00,37.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",156,82,2937810548,schweddybawllz,0 days 00:00:51.000000000,169.41176470588238,1.902439024390244,2937810548.0,,,,,,,,-1.0
18,18:55:52,796063707528839172,18:55:00,38.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",21754,15853,714614269032198144,realjunsonchan,0 days 00:00:52.000000000,166.15384615384613,1.3722323850375324,7.146142690321981e+17,0.018599227273446532,2.1,0.7,0.5,1.1,0.16847316644464133,0.23633691139538374,0.0
19,18:55:53,796063712541114370,18:55:00,40.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",2812,2873,4737842607,Trump4NC,0 days 00:00:53.000000000,163.0188679245283,0.9787678384963452,4737842607.0,0.026940288992638697,0.4,1.5,0.9,0.7,0.36065190656573104,0.28378247513569405,0.0
20,18:55:55,796063717368721408,18:55:00,41.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",17,70,759498813467799553,ICnewmedia,0 days 00:00:55.000000000,157.0909090909091,0.24285714285714285,7.594988134677996e+17,0.009037049400998034,0.9,1.8,0.9,0.3,0.07945465272791494,0.15881746424200632,0.0
21,18:55:56,796063725480509441,18:55:00,46.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",485,1331,29050419,Jn0rtz,0 days 00:00:56.000000000,154.28571428571428,0.3643876784372652,29050419.0,,,,,,,,-1.0
22,18:55:57,796063725727940609,18:55:00,46.0,155435.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",656,145,3163263830,GaIIadite,0 days 00:00:57.000000000,151.57894736842104,4.524137931034483,3163263830.0,,,,,,,,-1.0
23,18:56:01,796063745395015681,18:55:00,51.0,155436.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",676,707,2997560407,kgaylandb,0 days 00:01:01.000000000,141.63934426229508,0.9561527581329562,2997560407.0,0.009037049400998034,2.1,1.4,2.3,1.1,0.15685510336103622,0.15881746424200632,0.0
24,18:56:12,796063791360393216,18:55:00,57.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",323,295,2527147581,MealsMichael,0 days 00:01:12.000000000,120.0,1.0949152542372882,2527147581.0,,,,,,,,-1.0
25,18:56:16,796063808846434304,18:55:00,60.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",137,84,757320917282394112,jan_camp001,0 days 00:01:16.000000000,113.68421052631581,1.630952380952381,7.573209172823941e+17,0.0043042404804791,0.6,1.2,1.5,0.4,0.06263387811083082,0.09590276214117437,0.0
26,18:56:17,796063812847890433,18:55:00,62.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",234,50,362117887,Mahouko8,0 days 00:01:17.000000000,112.20779220779221,4.68,362117887.0,0.0027296301902785666,2.5,0.7,2.2,0.6,0.038503444945083086,0.06078011352084069,0.0
27,18:56:18,796063817562255364,18:55:00,64.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",33,42,790701890073989121,Wolfden34489978,0 days 00:01:18.000000000,110.7692307692308,0.7857142857142857,7.907018900739891e+17,0.009037049400998034,1.6,1.7,2.4,1.5,0.10827700665723966,0.15881746424200632,0.0
28,18:56:20,796063825145405440,18:55:00,66.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",2992,4992,762318823,ElisabethPhili1,0 days 00:01:20.000000000,108.0,0.5993589743589743,762318823.0,0.03867703042523626,1.5,1.3,2.7,1.7,0.38055185706699796,0.3365551954871985,0.0
29,18:56:20,796063824910684160,18:55:00,66.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",168,353,2171121595,andrsnrobert,0 days 00:01:20.000000000,108.0,0.4759206798866856,2171121595.0,0.003626193494014071,2.3,1.0,1.4,3.8,0.04918384795249982,0.0825396626774012,0.0
30,18:56:21,796063829419397120,18:55:00,68.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",1231,798,759763645534314496,AmerPride777,0 days 00:01:21.000000000,106.66666666666669,1.5426065162907268,7.597636455343145e+17,0.018599227273446532,0.6,1.3,2.3,1.2,0.20742796687543466,0.23633691139538374,0.0
31,18:56:22,796063834133893120,18:55:00,69.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",90,67,787449090086952960,Nicklee9999999,0 days 00:01:22.000000000,105.3658536585366,1.3432835820895523,7.87449090086953e+17,0.05430460982015838,3.0,2.4,1.0,3.7,0.36065190656573104,0.393746460000491,0.0
32,18:56:24,796063841817939968,18:55:00,70.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",2690,4885,78481599,turk182182turk,0 days 00:01:24.000000000,102.85714285714286,0.5506653019447287,78481599.0,0.007183846426565749,0.6,1.1,0.6,0.4,0.07343326191269152,0.13802618960216584,0.0
33,18:56:29,796063862500028416,18:55:00,73.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",1568,2168,24993788,SafeLibraries,0 days 00:01:29.000000000,97.07865168539324,0.7232472324723247,24993788.0,0.003116817556886547,0.3,0.9,0.5,0.3,0.06783456974919343,0.07089257330076087,0.0
34,18:56:29,796063862839721986,18:55:00,73.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",200,57,778952146117165056,ZoroasterReborn,0 days 00:01:29.000000000,97.07865168539324,3.5087719298245608,7.789521461171649e+17,0.07519311407072778,3.7,2.1,1.7,3.2,0.6506901031179089,0.4540057291614072,1.0
35,18:56:29,796063861606678529,18:55:00,73.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",174,287,634786832,CyberIsReality,0 days 00:01:29.000000000,97.07865168539324,0.6062717770034843,634786832.0,,,,,,,,-1.0
36,18:56:33,796063880766222338,18:55:00,76.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",6731,5838,30523058,commonguy123,0 days 00:01:33.000000000,92.90322580645163,1.1529633436108255,30523058.0,0.01290743735099326,0.7,1.0,2.3,0.5,0.14589765727494236,0.19466773728450493,0.0
37,18:56:44,796063926073102337,18:55:00,82.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",114,31,309321148,LeeksM,0 days 00:01:44.000000000,83.07692307692307,3.6774193548387095,309321148.0,0.04861529098537897,4.5,2.7,2.3,4.4,0.7719542327261165,0.3742667881821624,1.0
38,18:56:47,796063938526019586,18:55:00,84.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",249,377,21047811,Purrcival,0 days 00:01:47.000000000,80.74766355140187,0.6604774535809018,21047811.0,0.0057783009738140365,1.1,0.6,0.8,0.9,0.13558257714003935,0.11956986651967942,0.0
39,18:56:56,796063976891105280,18:55:00,89.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",1190,15,20810795,SocialApocalyps,0 days 00:01:56.000000000,74.48275862068967,79.33333333333333,20810795.0,0.021041094138717437,2.7,0.3,3.1,2.9,0.25265321740844954,0.25152334764543,0.0
40,18:56:59,796063985791442944,18:55:00,91.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",511,172,713357922139418624,Donaldson2016,0 days 00:01:59.000000000,72.60504201680672,2.9709302325581395,7.133579221394186e+17,,,,,,,,-1.0
41,18:57:03,796064006188494849,18:55:00,95.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",990,1178,243464401,roadtosingapore,0 days 00:02:03.000000000,70.24390243902438,0.8404074702886248,243464401.0,0.01290743735099326,1.4,1.6,1.0,0.9,0.20742796687543466,0.19466773728450493,0.0
42,18:57:04,796064009732681728,18:55:00,96.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",494,304,4352293774,peggyd6710,0 days 00:02:04.000000000,69.6774193548387,1.625,4352293774.0,0.04861529098537897,1.4,1.6,1.3,1.1,0.22180647190550212,0.3742667881821624,0.0
43,18:57:05,796064010986749952,18:55:00,97.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",212,177,2858375682,alkemides,0 days 00:02:05.000000000,69.12,1.1977401129943503,2858375682.0,,,,,,,,-1.0
44,18:57:07,796064022235926529,18:55:00,100.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",222,99,2817835077,blacknyellow962,0 days 00:02:07.000000000,68.03149606299213,2.2424242424242418,2817835077.0,0.004725361816828223,1.2,1.5,0.9,0.7,0.10030935716061676,0.10328573467123618,0.0
45,18:57:11,796064039776362496,18:55:00,101.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",1058,1527,15813220,ArcheundHaus,0 days 00:02:11.000000000,65.95419847328245,0.6928618205631958,15813220.0,0.003116817556886547,0.4,1.3,0.5,0.4,0.04178983547133819,0.07089257330076087,0.0
46,18:57:13,796064047749701632,18:55:00,102.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",95,42,763536570246922240,SyntaxError1871,0 days 00:02:13.000000000,64.9624060150376,2.261904761904762,7.635365702469222e+17,0.004725361816828223,0.4,1.0,0.8,0.2,0.13558257714003935,0.10328573467123618,0.0
47,18:57:15,796064053118595073,18:55:00,103.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",670,554,711368248848211968,X5MSport15,0 days 00:02:15.000000000,64.0,1.2093862815884475,7.11368248848212e+17,0.06055916271173367,1.9,1.2,3.7,3.1,0.3039573320934062,0.413569897933165,0.0
48,18:57:15,796064056398532608,18:55:00,104.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",123,267,2935113300,SuperCowPig,0 days 00:02:15.000000000,64.0,0.4606741573033708,2935113300.0,0.002910297329738761,0.5,1.0,1.6,0.3,0.053331280568962636,0.06565556198004288,0.0
49,18:57:16,796064060508778497,18:55:00,105.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",4309,4691,25455235,noelphx,0 days 00:02:16.000000000,63.529411764705884,0.9185674696226818,25455235.0,0.004725361816828223,0.6,0.7,0.6,0.7,0.06263387811083082,0.10328573467123618,0.0
50,18:57:24,796064090565312513,18:55:00,110.0,155437.0,358545917.0,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",1,50,780049452329500672,osuboskimo,0 days 00:02:24.000000000,60.0,0.02,7.800494523295007e+17,,,,,,,,-1.0
