created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 18:55:00 +0000 2016,796063490301566976,,,,,,"Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",155435,1152,358545917,Cernovich
Tue Nov 08 18:55:15 +0000 2016,796063552012451841,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,2,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",658,611,3224641229,deepfriedthots
Tue Nov 08 18:55:15 +0000 2016,796063553153355776,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,3,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",11,47,795992084620644352,TrumpOnNov8
Tue Nov 08 18:55:18 +0000 2016,796063562724732928,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,5,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",320,118,4550786606,SPQRConsul
Tue Nov 08 18:55:18 +0000 2016,796063565018959872,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,6,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",429,167,17546242,TheSugarStudioC
Tue Nov 08 18:55:19 +0000 2016,796063566587564032,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,7,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",206,184,742203829,DJCimmerian
Tue Nov 08 18:55:25 +0000 2016,796063595066953728,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,11,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",157,190,757746620,oop1961
Tue Nov 08 18:55:28 +0000 2016,796063608140664832,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,16,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",1968,205,2559988867,dylanversity
Tue Nov 08 18:55:32 +0000 2016,796063624175329280,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,18,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",758,1582,1499792275,Alpha_Blaster
Tue Nov 08 18:55:33 +0000 2016,796063625408630784,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,19,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",70,107,776409663541800961,HvaMedical
Tue Nov 08 18:55:34 +0000 2016,796063632174022656,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,21,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",75,96,316721035,veryinformative
Tue Nov 08 18:55:38 +0000 2016,796063648925904896,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,26,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",195,252,42534115,CoachSchoen_22
Tue Nov 08 18:55:36 +0000 2016,796063639568580608,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,24,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",109,142,723648895360724992,Mizzourah_Mom
Tue Nov 08 18:55:44 +0000 2016,796063671306764289,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,28,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",133,332,778079331251687424,WorldPeaceFor2
Tue Nov 08 18:55:46 +0000 2016,796063683009015809,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,32,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",83,201,23083143,therring00
Tue Nov 08 18:55:47 +0000 2016,796063687664607232,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,33,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",39548,144,438829074,d_seaman
Tue Nov 08 18:55:49 +0000 2016,796063695671529472,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,35,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",1886,2464,18220885,latmadays
Tue Nov 08 18:55:51 +0000 2016,796063703820943360,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,37,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",156,82,2937810548,schweddybawllz
Tue Nov 08 18:55:52 +0000 2016,796063707528839172,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,38,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",21754,15853,714614269032198144,realjunsonchan
Tue Nov 08 18:55:53 +0000 2016,796063712541114370,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,40,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",2812,2873,4737842607,Trump4NC
Tue Nov 08 18:55:55 +0000 2016,796063717368721408,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,41,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",17,70,759498813467799553,ICnewmedia
Tue Nov 08 18:55:56 +0000 2016,796063725480509441,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,46,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",485,1331,29050419,Jn0rtz
Tue Nov 08 18:55:57 +0000 2016,796063725727940609,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,46,155435,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",656,145,3163263830,GaIIadite
Tue Nov 08 18:56:01 +0000 2016,796063745395015681,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,51,155436,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",676,707,2997560407,kgaylandb
Tue Nov 08 18:56:12 +0000 2016,796063791360393216,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,57,155437,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",323,295,2527147581,MealsMichael
Tue Nov 08 18:56:16 +0000 2016,796063808846434304,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,60,155437,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",137,84,757320917282394112,jan_camp001
Tue Nov 08 18:56:17 +0000 2016,796063812847890433,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,62,155437,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",234,50,362117887,Mahouko8
Tue Nov 08 18:56:18 +0000 2016,796063817562255364,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,64,155437,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",33,42,790701890073989121,Wolfden34489978
Tue Nov 08 18:56:20 +0000 2016,796063825145405440,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,66,155437,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",2992,4992,762318823,ElisabethPhili1
Tue Nov 08 18:56:20 +0000 2016,796063824910684160,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,66,155437,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",168,353,2171121595,andrsnrobert
Tue Nov 08 18:56:21 +0000 2016,796063829419397120,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,68,155437,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",1231,798,759763645534314496,AmerPride777
Tue Nov 08 18:56:22 +0000 2016,796063834133893120,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,69,155437,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",90,67,787449090086952960,Nicklee9999999
Tue Nov 08 18:56:24 +0000 2016,796063841817939968,Tue Nov 08 18:55:00 +0000 2016,796063490301566976,70,155437,358545917,"RT @Cernovich: Trump voter turn-out is way up, polls proven to be rigged. It's happening! #ElectionDay https://t.co/8m1cuzdsY2",2690,4885,78481599,turk182182turk
