created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 18:15:58 +0000 2016,796053667203821569,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,3,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,351,560,64216542,kias_mama
Tue Nov 08 18:16:01 +0000 2016,796053677194838017,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,4,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,15,159,3064035171,katydeco210
Tue Nov 08 18:16:07 +0000 2016,796053704331825152,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,5,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,32,59,4879514344,sjorlu
Tue Nov 08 18:16:21 +0000 2016,796053761085022209,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,10,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,111,88,241101807,PLPPEPPER
Tue Nov 08 18:16:21 +0000 2016,796053763056279552,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,11,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,1439,1721,22280891,Alecmecox
Tue Nov 08 18:16:26 +0000 2016,796053783868559360,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,12,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,202,272,726469349184299008,HmrncnrnHolli
Tue Nov 08 18:16:45 +0000 2016,796053864193650688,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,20,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,333,678,824382936,bigdealmomma
Tue Nov 08 18:16:54 +0000 2016,796053902319828992,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,22,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,67,317,21067606,jdptootall
Tue Nov 08 18:17:14 +0000 2016,796053986457636864,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,32,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,171,208,22211869,robbinlyn
Tue Nov 08 18:17:34 +0000 2016,796054069123039232,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,39,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,80,145,786312777136648193,SeanStyles68
Tue Nov 08 18:17:52 +0000 2016,796054144440213504,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,47,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,264,479,2772269179,carylg81
Tue Nov 08 18:17:55 +0000 2016,796054157635489796,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,49,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,55,87,131556377,RockinHB
Tue Nov 08 18:18:19 +0000 2016,796054258512642048,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,55,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,7334,7167,3286910690,RonBasler1
Tue Nov 08 18:18:20 +0000 2016,796054263092887556,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,56,141204,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,130,342,489966018,AEKouri
Tue Nov 08 18:18:57 +0000 2016,796054417023860736,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,64,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,268,196,2963259647,loyal_american
Tue Nov 08 18:19:00 +0000 2016,796054427299823616,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,65,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,2370,3221,735880227486715904,BeingSentinel
Tue Nov 08 18:19:09 +0000 2016,796054467435229184,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,68,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,1939,765,32304381,JxhnBinder
Tue Nov 08 18:19:43 +0000 2016,796054609072705536,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,78,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,247,1036,27569037,peoriaindian
Tue Nov 08 18:19:48 +0000 2016,796054631126155265,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,80,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,276,148,769542302570311681,Apple55552
Tue Nov 08 18:20:12 +0000 2016,796054731625992192,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,90,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,728,1227,4898611444,infidel_murdoc
Tue Nov 08 18:20:16 +0000 2016,796054748747141120,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,91,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,987,972,2298463846,daddinardonger
Tue Nov 08 18:20:17 +0000 2016,796054753197199360,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,92,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,73,152,29835084,sammarazzi
Tue Nov 08 18:20:19 +0000 2016,796054758448467970,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,93,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,87,152,713446816189009920,lasttooknow1121
Tue Nov 08 18:20:21 +0000 2016,796054769878056961,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,95,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,124,165,722150503371710465,joeyd541
Tue Nov 08 18:20:25 +0000 2016,796054786990833668,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,96,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,178,555,2491864584,Conlatinx
Tue Nov 08 18:20:40 +0000 2016,796054848630296578,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,99,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,2060,1365,29910265,bobrod42
Tue Nov 08 18:20:54 +0000 2016,796054908411740160,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,100,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,123,124,420739831,judiadkins1
Tue Nov 08 18:21:04 +0000 2016,796054950107197440,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,104,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,358,379,750417311744421888,Lindaco74692732
Tue Nov 08 18:21:06 +0000 2016,796054958617591808,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,105,141205,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,949,1899,3160108544,johnwarrior2015
Tue Nov 08 18:21:08 +0000 2016,796054965160701953,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,106,141206,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,18710,14846,377129602,DanMartin_cards
Tue Nov 08 18:21:45 +0000 2016,796055121985765377,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,114,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,64,247,3144180706,i_see_st4irs
Tue Nov 08 18:21:48 +0000 2016,796055132379168768,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,116,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,2564,4950,4707467188,rightroadnow
Tue Nov 08 18:21:51 +0000 2016,796055146346090496,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,117,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,196,744,43999064,Nfamous209
Tue Nov 08 18:21:56 +0000 2016,796055168987131912,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,118,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,2046,2082,96133244,spradlinok
Tue Nov 08 18:22:01 +0000 2016,796055189916684288,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,119,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,158,86,1542240896,bmcmeg04
Tue Nov 08 18:22:04 +0000 2016,796055201648168960,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,121,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,247,403,54271220,SRJ7
Tue Nov 08 18:22:09 +0000 2016,796055219750760448,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,122,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,119,370,773721072743157764,philo_kI
Tue Nov 08 18:22:25 +0000 2016,796055289619353600,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,127,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,600,1072,28902705,abe_labbad
Tue Nov 08 18:22:36 +0000 2016,796055335672741888,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,129,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,4727,5090,2565885570,potus1LIAR
Tue Nov 08 18:23:19 +0000 2016,796055516032028672,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,135,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,5599,6106,1327078226,HangEmHigh69
Tue Nov 08 18:23:22 +0000 2016,796055529856634880,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,136,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,56,26,937241833,wenzforfreedom
Tue Nov 08 18:23:27 +0000 2016,796055549892841473,Tue Nov 08 18:15:28 +0000 2016,796053539973922818,140,141207,10748,282695161,WayneDupreeShow,RT @WayneDupreeShow: My Name Is Brittany And I Just Witnessed Voter Fraud at PA Polling Place [VIDEO] https://t.co/49iYZnQehy #MyVote2016 #…,4167,4600,1606194716,paisleyspost
