created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size
20:50:38,796092589816639488,20:50:12,4,24804,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",292,128,1139455316,KennyLipp,0 days 00:00:26.000000000,332.30769230769226,2.28125
20:51:38,796092841760014336,20:50:12,8,24806,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",1534,199,2996627611,x7ekz,0 days 00:01:26.000000000,100.46511627906976,7.708542713567839
20:52:42,796093107418734592,20:50:12,11,24807,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",11800,12928,3927572774,hale4jesus,0 days 00:02:30.000000000,57.6,0.9127475247524752
20:52:56,796093168211161088,20:50:12,13,24807,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",1644,302,209274991,PinkBelgium,0 days 00:02:44.000000000,52.6829268292683,5.443708609271523
20:53:07,796093214507802625,20:50:12,14,24807,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",90,216,719605224114163712,cfrasher1,0 days 00:02:55.000000000,49.371428571428574,0.4166666666666667
20:53:30,796093311677239297,20:50:12,17,24807,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",160,682,1924766845,BHSFOFBulldog,0 days 00:03:18.000000000,43.63636363636364,0.23460410557184752
20:53:45,796093374541479936,20:50:12,21,24808,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",452,976,19380916,Anzers,0 days 00:03:33.000000000,40.563380281690144,0.46311475409836067
20:53:49,796093390983221248,20:50:12,23,24808,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",3263,5001,295558154,pwalkers80,0 days 00:03:37.000000000,39.815668202764975,0.6524695060987803
20:54:04,796093450726707200,20:50:12,24,24808,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",40,95,3092334764,Crutann,0 days 00:03:52.000000000,37.24137931034483,0.42105263157894735
20:54:25,796093541713899526,20:50:12,29,24809,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",256,415,2495796175,Hagster4,0 days 00:04:13.000000000,34.1501976284585,0.6168674698795181
20:54:36,796093587775635457,20:50:12,31,24809,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",2159,4994,308212534,MarcAardvark,0 days 00:04:24.000000000,32.72727272727273,0.4323187825390469
20:55:02,796093697012232192,20:50:12,33,24809,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",1249,1876,2443239192,cauzenyattagirl,0 days 00:04:50.000000000,29.79310344827586,0.6657782515991472
20:55:14,796093747620618241,20:50:12,34,24809,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",3385,4857,2865992597,Ward4Anderson,0 days 00:05:02.000000000,28.60927152317881,0.6969322627136092
20:55:18,796093763517116416,20:50:12,36,24809,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",396,925,332462413,turtle493,0 days 00:05:06.000000000,28.23529411764706,0.4281081081081081
20:55:49,796093894190632960,20:50:12,37,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",166,450,1056818634,ghailu2,0 days 00:05:37.000000000,25.6379821958457,0.3688888888888889
20:55:57,796093927963115521,20:50:12,38,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",51,61,703753194615250944,Johnnylovemefr,0 days 00:05:45.000000000,25.04347826086957,0.8360655737704918
20:55:58,796093931859611648,20:50:12,39,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",3235,4890,1608622200,OneLastRun54,0 days 00:05:46.000000000,24.971098265895954,0.6615541922290389
20:56:03,796093953741205504,20:50:12,40,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",254,316,3161498203,PrimaryMcCain,0 days 00:05:51.000000000,24.615384615384613,0.8037974683544303
20:56:05,796093961534406660,20:50:12,41,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",19,281,432133530,MissKatieBarry,0 days 00:05:53.000000000,24.475920679886684,0.06761565836298933
20:56:27,796094053267869696,20:50:12,43,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",141,93,2381998292,majic200,0 days 00:06:15.000000000,23.04,1.5161290322580645
20:56:31,796094070825291781,20:50:12,45,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",67,342,530829835,medicineranch,0 days 00:06:19.000000000,22.796833773087073,0.195906432748538
20:56:40,796094105554038784,20:50:12,46,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",25,60,708906017728299009,javierescobarus,0 days 00:06:28.000000000,22.2680412371134,0.4166666666666667
20:56:43,796094121605615617,20:50:12,47,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",215,685,94235099,alexus025,0 days 00:06:31.000000000,22.097186700767264,0.31386861313868614
20:56:56,796094175196381184,20:50:12,50,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",1554,2344,731175925,JPrstojevich,0 days 00:06:44.000000000,21.386138613861384,0.6629692832764505
20:57:01,796094195928735744,20:50:12,52,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",291,358,1600195111,JunkTruth,0 days 00:06:49.000000000,21.124694376528115,0.8128491620111732
20:57:09,796094226647941120,20:50:12,54,24810,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",271,281,824162569,woodsmanguy,0 days 00:06:57.000000000,20.719424460431657,0.9644128113879004
20:57:16,796094260009238528,20:50:12,56,24811,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",549,961,18711405,Greg_Messick,0 days 00:07:04.000000000,20.37735849056604,0.5712799167533819
20:57:20,796094276392325124,20:50:12,58,24812,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",1767,1752,4011800885,wrs1260,0 days 00:07:08.000000000,20.186915887850468,1.0085616438356164
20:57:24,796094289679970308,20:50:12,59,24812,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",104,243,794714325227335680,BurnalSanders,0 days 00:07:12.000000000,20.0,0.4279835390946502
20:57:24,796094292393652225,20:50:12,60,24812,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",1227,1098,742914907541274624,LegalForTrump,0 days 00:07:12.000000000,20.0,1.1174863387978142
20:57:33,796094330272358400,20:50:12,63,24812,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",4180,3496,573649780,PrimMrs,0 days 00:07:21.000000000,19.591836734693878,1.1956521739130435
