created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 20:50:38 +0000 2016,796092589816639488,Tue Nov 08 20:50:12 +0000 2016,796092478499721218,4,24804,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",292,128,1139455316,KennyLipp
Tue Nov 08 20:51:38 +0000 2016,796092841760014336,Tue Nov 08 20:50:12 +0000 2016,796092478499721218,8,24806,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",1534,199,2996627611,x7ekz
Tue Nov 08 20:52:42 +0000 2016,796093107418734592,Tue Nov 08 20:50:12 +0000 2016,796092478499721218,11,24807,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",11800,12928,3927572774,hale4jesus
Tue Nov 08 20:52:56 +0000 2016,796093168211161088,Tue Nov 08 20:50:12 +0000 2016,796092478499721218,13,24807,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",1644,302,209274991,PinkBelgium
Tue Nov 08 20:53:07 +0000 2016,796093214507802625,Tue Nov 08 20:50:12 +0000 2016,796092478499721218,14,24807,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",90,216,719605224114163712,cfrasher1
Tue Nov 08 20:53:30 +0000 2016,796093311677239297,Tue Nov 08 20:50:12 +0000 2016,796092478499721218,17,24807,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",160,682,1924766845,BHSFOFBulldog
Tue Nov 08 20:53:45 +0000 2016,796093374541479936,Tue Nov 08 20:50:12 +0000 2016,796092478499721218,21,24808,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",452,976,19380916,Anzers
Tue Nov 08 20:53:49 +0000 2016,796093390983221248,Tue Nov 08 20:50:12 +0000 2016,796092478499721218,23,24808,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",3263,5001,295558154,pwalkers80
Tue Nov 08 20:54:04 +0000 2016,796093450726707200,Tue Nov 08 20:50:12 +0000 2016,796092478499721218,24,24808,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",40,95,3092334764,Crutann
Tue Nov 08 20:54:25 +0000 2016,796093541713899526,Tue Nov 08 20:50:12 +0000 2016,796092478499721218,29,24809,12781,4218156466,America_1st_,"RT @America_1st_: 🚨VOTER FRAUD🚨

Votes flipped from Trump to Clinton in Pennsylvania.

#ElectionDay #Voted #Vote2016 https://t.co/EKy4TqxTiX",256,415,2495796175,Hagster4
