id,Source,created_at,retweeted_status.created_at,user.id,user.screen_name,user.friends_count,user.followers_count,retweeted_status.user.id,retweeted_status.user.screen_name,retweeted_status.user.followers_count,retweeted_status.user.friends_count,text,retweeted_status.retweet_count,Time Difference,Weight,size,Target
795970605673828352,7.959703233257964e+17,12:45:55,12:44:48,34717352,DavidKWilliams,5432,3987262,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",1.0,0 days 00:01:07.000000000,128.955223880597,734.0320324005891,795970605673828352
795970620697743360,7.959703233257964e+17,12:45:59,12:44:48,2369963228,VedantGua94tp,423,15,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",2.0,0 days 00:01:11.000000000,121.69014084507042,0.03546099290780142,795970620697743360
795970748582133760,7.959703233257964e+17,12:46:29,12:44:48,2462275098,1340WFKG,291,42,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",3.0,0 days 00:01:41.000000000,85.54455445544554,0.14432989690721648,795970748582133760
795970886889250817,7.959703233257964e+17,12:47:02,12:44:48,3288093430,GeInnovatiosn,765,32,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",4.0,0 days 00:02:14.000000000,64.4776119402985,0.04183006535947712,795970886889250817
795970919650856960,7.959703233257964e+17,12:47:10,12:44:48,3347936549,oirwqvuyua,422,11,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",5.0,0 days 00:02:22.000000000,60.84507042253521,0.026066350710900472,795970919650856960
795970964869804032,7.959703233257964e+17,12:47:21,12:44:48,2612012533,TechCrucali,445,15,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",6.0,0 days 00:02:33.000000000,56.47058823529412,0.033707865168539325,795970964869804032
795970983282798592,7.959703233257964e+17,12:47:25,12:44:48,2362598966,tSan35700p,1134,160,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",7.0,0 days 00:02:37.000000000,55.03184713375796,0.14109347442680775,795970983282798592
795971029894070272,7.959703233257964e+17,12:47:36,12:44:48,1964816718,tangibleyogtur,456,16,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",8.0,0 days 00:02:48.000000000,51.42857142857143,0.03508771929824561,795971029894070272
795971070037663746,7.959703233257964e+17,12:47:46,12:44:48,2668164614,WeilandBrewrye,478,20,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",9.0,0 days 00:02:58.000000000,48.53932584269663,0.04184100418410042,795971070037663746
795971071262400513,7.959703233257964e+17,12:47:46,12:44:48,3347815227,RemedyMediLaLC,690,36,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",10.0,0 days 00:02:58.000000000,48.53932584269663,0.05217391304347826,795971071262400513
795971094968561664,7.959703233257964e+17,12:47:52,12:44:48,2393992303,akthychurchmna,962,142,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",11.0,0 days 00:03:04.000000000,46.95652173913043,0.14760914760914762,795971094968561664
795971120901984256,7.959703233257964e+17,12:47:58,12:44:48,2327847541,ashleysin4gs1,581,33,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",12.0,0 days 00:03:10.000000000,45.473684210526315,0.05679862306368331,795971120901984256
795971159586000896,7.959703233257964e+17,12:48:07,12:44:48,2369799103,The_tznuH,447,13,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",13.0,0 days 00:03:19.000000000,43.41708542713568,0.029082774049217,795971159586000896
795971204914016256,7.959703233257964e+17,12:48:18,12:44:48,3391212465,stlstartupgilr,771,48,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",14.0,0 days 00:03:30.000000000,41.142857142857146,0.0622568093385214,795971204914016256
795971227089305600,7.959703233257964e+17,12:48:23,12:44:48,2596812882,RevisedGrapshci,465,16,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",15.0,0 days 00:03:35.000000000,40.18604651162791,0.034408602150537634,795971227089305600
795971260652064768,7.959703233257964e+17,12:48:31,12:44:48,2156860214,aparnasrik,466,21,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",16.0,0 days 00:03:43.000000000,38.74439461883408,0.045064377682403435,795971260652064768
795971292155482112,7.959703233257964e+17,12:48:39,12:44:48,2960329870,Jbyes46,525,24,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",17.0,0 days 00:03:51.000000000,37.40259740259741,0.045714285714285714,795971292155482112
795971317497405440,7.959703233257964e+17,12:48:45,12:44:48,2245450074,TheArmyMarathno,917,26,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",18.0,0 days 00:03:57.000000000,36.45569620253165,0.028353326063249727,795971317497405440
795971338217332736,7.959703233257964e+17,12:48:50,12:44:48,3159057281,VFbestdresesd,34,14,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",19.0,0 days 00:04:02.000000000,35.70247933884298,0.4117647058823529,795971338217332736
795971378948280321,7.959703233257964e+17,12:48:59,12:44:48,2548366909,rcubviews,1339,135,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",20.0,0 days 00:04:11.000000000,34.42231075697211,0.10082150858849888,795971378948280321
795971424632635392,7.959703233257964e+17,12:49:10,12:44:48,2313760231,susanbbsi,440,35,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",21.0,0 days 00:04:22.000000000,32.97709923664122,0.07954545454545454,795971424632635392
795971447365783552,7.959703233257964e+17,12:49:16,12:44:48,3346217013,ikhquvvpzc,551,21,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",22.0,0 days 00:04:28.000000000,32.23880597014925,0.038112522686025406,795971447365783552
795971481347891201,7.959703233257964e+17,12:49:24,12:44:48,2521698620,kimballgareh,458,17,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",23.0,0 days 00:04:36.000000000,31.304347826086957,0.03711790393013101,795971481347891201
795971500293517313,7.959703233257964e+17,12:49:28,12:44:48,2595605282,zagth_fa,367,24,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",24.0,0 days 00:04:40.000000000,30.857142857142854,0.0653950953678474,795971500293517313
795971515581726720,7.959703233257964e+17,12:49:32,12:44:48,702737015624896512,jlmqcp,296,34,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",25.0,0 days 00:04:44.000000000,30.422535211267604,0.11486486486486487,795971515581726720
795971543616647172,7.959703233257964e+17,12:49:39,12:44:48,3228540389,justin_roeerd,881,36,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",26.0,0 days 00:04:51.000000000,29.690721649484537,0.04086265607264472,795971543616647172
795971579339542528,7.959703233257964e+17,12:49:47,12:44:48,2699113993,ReggieLo3ev3,379,16,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",27.0,0 days 00:04:59.000000000,28.896321070234116,0.04221635883905013,795971579339542528
795971595600740352,7.959703233257964e+17,12:49:51,12:44:48,702360020856545285,Pokbballprocetj,205,46,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",28.0,0 days 00:05:03.000000000,28.51485148514852,0.22439024390243903,795971595600740352
795971618677760000,7.959703233257964e+17,12:49:56,12:44:48,3228369801,KJConsulgint,831,38,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",29.0,0 days 00:05:08.000000000,28.051948051948052,0.0457280385078219,795971618677760000
795971635862007809,7.959703233257964e+17,12:50:01,12:44:48,2825090210,ShowWatuSpkOaef,281,27,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",30.0,0 days 00:05:13.000000000,27.603833865814693,0.09608540925266904,795971635862007809
795971659085684736,7.959703233257964e+17,12:50:06,12:44:48,3184328286,investmentsahc,765,22,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",31.0,0 days 00:05:18.000000000,27.169811320754718,0.02875816993464052,795971659085684736
795971676324462592,7.959703233257964e+17,12:50:10,12:44:48,2331216398,Ros22s22,358,15,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",32.0,0 days 00:05:22.000000000,26.83229813664596,0.04189944134078212,795971676324462592
795971698843668480,7.959703233257964e+17,12:50:16,12:44:48,2286872346,TonTn7o2,475,18,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",33.0,0 days 00:05:28.000000000,26.34146341463415,0.037894736842105266,795971698843668480
795971742980259841,7.959703233257964e+17,12:50:26,12:44:48,2213529649,jazjustdonrceat,159,27,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",34.0,0 days 00:05:38.000000000,25.562130177514796,0.16981132075471697,795971742980259841
795971748839784448,7.959703233257964e+17,12:50:28,12:44:48,2783474108,jakewta_l,328,26,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",35.0,0 days 00:05:40.000000000,25.411764705882355,0.07926829268292683,795971748839784448
795971768787812354,7.959703233257964e+17,12:50:32,12:44:48,3336970169,piskrin,412,14,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",36.0,0 days 00:05:44.000000000,25.11627906976744,0.03398058252427184,795971768787812354
795971794117259264,7.959703233257964e+17,12:50:38,12:44:48,3296849683,ElectrocSolarKK,758,49,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",37.0,0 days 00:05:50.000000000,24.685714285714287,0.06464379947229551,795971794117259264
795971822676221952,7.959703233257964e+17,12:50:45,12:44:48,2510046846,OnealPrtero,434,14,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",38.0,0 days 00:05:57.000000000,24.20168067226891,0.03225806451612903,795971822676221952
795971851306438656,7.959703233257964e+17,12:50:52,12:44:48,3228655547,RadeecMkk,819,32,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",39.0,0 days 00:06:04.000000000,23.736263736263737,0.03907203907203907,795971851306438656
795971924287426560,7.959703233257964e+17,12:51:09,12:44:48,2484590540,sk8rchickshanua,501,21,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",40.0,0 days 00:06:21.000000000,22.67716535433071,0.041916167664670656,795971924287426560
795971939240148992,7.959703233257964e+17,12:51:13,12:44:48,2474037169,jakkzzc,431,16,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",41.0,0 days 00:06:25.000000000,22.44155844155844,0.037122969837587005,795971939240148992
795971990205014017,7.959703233257964e+17,12:51:25,12:44:48,2497957850,lorndjs,423,15,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",42.0,0 days 00:06:37.000000000,21.7632241813602,0.03546099290780142,795971990205014017
795972151035707392,7.959703233257964e+17,12:52:03,12:44:48,3320779174,JohnstoncYellin,791,31,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",43.0,0 days 00:07:15.000000000,19.862068965517242,0.039190897597977246,795972151035707392
795972169876520960,7.959703233257964e+17,12:52:08,12:44:48,3230837536,ConnecUMCt,789,41,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",44.0,0 days 00:07:20.000000000,19.636363636363633,0.051964512040557666,795972169876520960
795972193683288064,7.959703233257964e+17,12:52:14,12:44:48,2817951108,AndrewdeyaNar,384,20,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",45.0,0 days 00:07:26.000000000,19.37219730941704,0.052083333333333336,795972193683288064
795972212956110848,7.959703233257964e+17,12:52:18,12:44:48,4404056541,GAAS_UA,554,39,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",46.0,0 days 00:07:30.000000000,19.2,0.0703971119133574,795972212956110848
795972244241547264,7.959703233257964e+17,12:52:26,12:44:48,3262219212,SjcialWorldApp,745,32,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",47.0,0 days 00:07:38.000000000,18.864628820960696,0.042953020134228186,795972244241547264
795972248599490560,7.959703233257964e+17,12:52:27,12:44:48,2735057810,smokleein,384,11,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",48.0,0 days 00:07:39.000000000,18.823529411764703,0.028645833333333332,795972248599490560
795972277275762688,7.959703233257964e+17,12:52:34,12:44:48,2409849968,oCrdia_Bombich,942,20,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",49.0,0 days 00:07:46.000000000,18.54077253218884,0.021231422505307854,795972277275762688
795972287359025152,7.959703233257964e+17,12:52:36,12:44:48,3269067788,acrinatina,770,30,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",50.0,0 days 00:07:48.000000000,18.46153846153846,0.03896103896103896,795972287359025152
795972307730710529,7.959703233257964e+17,12:52:41,12:44:48,2434147489,DuncanMicha1e2l,480,22,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",51.0,0 days 00:07:53.000000000,18.266384778012686,0.04583333333333333,795972307730710529
795972344967757824,7.959703233257964e+17,12:52:50,12:44:48,4402238837,UNSIGNEDhyeSpU,586,30,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",52.0,0 days 00:08:02.000000000,17.925311203319502,0.051194539249146756,795972344967757824
795972348075712512,7.959703233257964e+17,12:52:50,12:44:48,2496977960,TNO_aPdan,430,13,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",53.0,0 days 00:08:02.000000000,17.925311203319502,0.030232558139534883,795972348075712512
795972381055614976,7.959703233257964e+17,12:52:58,12:44:48,2445000072,RafyaGr,451,23,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",54.0,0 days 00:08:10.000000000,17.632653061224488,0.050997782705099776,795972381055614976
795972389939150848,7.959703233257964e+17,12:53:00,12:44:48,2206535448,KGolu1d2,413,18,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",55.0,0 days 00:08:12.000000000,17.560975609756095,0.043583535108958835,795972389939150848
795972421912145920,7.959703233257964e+17,12:53:08,12:44:48,2395175137,PSpopMagic,983,34,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",56.0,0 days 00:08:20.000000000,17.28,0.03458799593082401,795972421912145920
795972449187676161,7.959703233257964e+17,12:53:14,12:44:48,2500652304,ShanoMlB,376,12,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",57.0,0 days 00:08:26.000000000,17.07509881422925,0.031914893617021274,795972449187676161
795972470901800960,7.959703233257964e+17,12:53:20,12:44:48,2611802906,GlobalInves2ort,440,11,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",58.0,0 days 00:08:32.000000000,16.875,0.025,795972470901800960
795972501939613696,7.959703233257964e+17,12:53:27,12:44:48,2186105634,allyextermenati,344,10,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",59.0,0 days 00:08:39.000000000,16.647398843930638,0.029069767441860465,795972501939613696
795972522185474048,7.959703233257964e+17,12:53:32,12:44:48,2438083302,massey_adybr,486,11,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",60.0,0 days 00:08:44.000000000,16.48854961832061,0.02263374485596708,795972522185474048
795972546831093760,7.959703233257964e+17,12:53:38,12:44:48,3347810829,GunsOfFredeom,837,103,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",61.0,0 days 00:08:50.000000000,16.30188679245283,0.12305854241338113,795972546831093760
795972564581576706,7.959703233257964e+17,12:53:42,12:44:48,706043926512345088,REPETEiDnC,334,42,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",62.0,0 days 00:08:54.000000000,16.179775280898877,0.12574850299401197,795972564581576706
795972587423727616,7.959703233257964e+17,12:53:47,12:44:48,3347875583,makingmoneyudgi,728,53,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",63.0,0 days 00:08:59.000000000,16.02968460111317,0.07280219780219781,795972587423727616
795972661914443777,7.959703233257964e+17,12:54:05,12:44:48,2595711295,Optimystic1l_a,440,16,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",64.0,0 days 00:09:17.000000000,15.511669658886897,0.03636363636363636,795972661914443777
795972693841604608,7.959703233257964e+17,12:54:13,12:44:48,2267952433,RobertZahpnCom,468,15,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",65.0,0 days 00:09:25.000000000,15.29203539823009,0.03205128205128205,795972693841604608
795972711604363264,7.959703233257964e+17,12:54:17,12:44:48,2523680406,Daveyg7g77g,259,21,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",66.0,0 days 00:09:29.000000000,15.184534270650264,0.08108108108108109,795972711604363264
795972753279057920,7.959703233257964e+17,12:54:27,12:44:48,2646078985,Ryanfulr6e9m,353,29,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",67.0,0 days 00:09:39.000000000,14.922279792746115,0.0821529745042493,795972753279057920
795972776003796993,7.959703233257964e+17,12:54:32,12:44:48,2603549528,mclaughlinawadr,580,29,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",68.0,0 days 00:09:44.000000000,14.794520547945206,0.05,795972776003796993
795972804810182656,7.959703233257964e+17,12:54:39,12:44:48,2971578916,MattSkillanm,484,24,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",69.0,0 days 00:09:51.000000000,14.619289340101522,0.049586776859504134,795972804810182656
795972822573129728,7.959703233257964e+17,12:54:44,12:44:48,3460836263,EdgaoWilson,869,40,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",70.0,0 days 00:09:56.000000000,14.496644295302014,0.04602991944764097,795972822573129728
795972891498184705,7.959703233257964e+17,12:55:00,12:44:48,2499479784,Justin_Wkacmo,375,13,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",71.0,0 days 00:10:12.000000000,14.11764705882353,0.034666666666666665,795972891498184705
795972911173537792,7.959703233257964e+17,12:55:05,12:44:48,705005760523149312,Josia653h,311,43,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",72.0,0 days 00:10:17.000000000,14.003241491085898,0.1382636655948553,795972911173537792
795972955608154112,7.959703233257964e+17,12:55:15,12:44:48,2232792511,StayEffinBlruta,392,21,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",73.0,0 days 00:10:27.000000000,13.779904306220095,0.05357142857142857,795972955608154112
795972987589718020,7.959703233257964e+17,12:55:23,12:44:48,2305261994,Lilchief0270,465,22,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",74.0,0 days 00:10:35.000000000,13.606299212598424,0.047311827956989246,795972987589718020
795972996603248640,7.959703233257964e+17,12:55:25,12:44:48,3353124735,eacsolution,628,23,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",75.0,0 days 00:10:37.000000000,13.563579277864992,0.03662420382165605,795972996603248640
795973019151822848,7.959703233257964e+17,12:55:30,12:44:48,3159124043,kerrigoldsitmh,55,7,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",76.0,0 days 00:10:42.000000000,13.457943925233645,0.12727272727272726,795973019151822848
795973041561817088,7.959703233257964e+17,12:55:36,12:44:48,2444793679,escarle7t97t,309,31,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",77.0,0 days 00:10:48.000000000,13.333333333333334,0.10032362459546926,795973041561817088
795973100823318532,7.959703233257964e+17,12:55:50,12:44:48,2226589578,RoscoetWyeh,538,17,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",78.0,0 days 00:11:02.000000000,13.051359516616316,0.031598513011152414,795973100823318532
795973134465667073,7.959703233257964e+17,12:55:58,12:44:48,2607920990,JimVenruto,358,25,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",79.0,0 days 00:11:10.000000000,12.8955223880597,0.06983240223463687,795973134465667073
795973160285904896,7.959703233257964e+17,12:56:04,12:44:48,2257855489,PierreTsniea,423,35,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",80.0,0 days 00:11:16.000000000,12.781065088757398,0.08274231678486997,795973160285904896
795973198462341120,7.959703233257964e+17,12:56:13,12:44:48,3182855389,DoctorNetXarys,783,26,336190254.0,DamiraMaricic,44843.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",81.0,0 days 00:11:25.000000000,12.613138686131387,0.033205619412515965,795973198462341120
795973219635331073,7.959703233257964e+17,12:56:18,12:44:48,2360425122,ojymacok,207,19,336190254.0,DamiraMaricic,44844.0,45917.0,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",82.0,0 days 00:11:30.000000000,12.521739130434785,0.09178743961352658,795973219635331073
