id,created_at,retweeted_status.created_at,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.friends_count,retweeted_status.user.followers_count,user.screen_name,user.id,user.friends_count,user.followers_count,retweeted_status.retweet_count,retweeted_status.text,Time Difference,Weight,size
795982963909357568,13:35:01,,,,,,jimmykimmel,26053643,488,8135767,,,,,16671.65368852459
795983016434671616,13:35:14,13:35:01,jimmykimmel,26053643.0,488.0,8135767.0,Ryan_M_Unicomb,430589068,1752,940,1.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:13.000000000,664.6153846153845,0.5365296803652968
795983018368212992,13:35:14,13:35:01,jimmykimmel,26053643.0,488.0,8135767.0,theriseofgomez,3435480864,5001,3929,2.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:13.000000000,664.6153846153845,0.7856428714257149
795983098894753792,13:35:34,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,distortedstan,2288457919,1602,550,3.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:33.000000000,261.8181818181818,0.3433208489388265
795983099733639168,13:35:34,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,itsveryverylate,22410360,1429,443,4.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:33.000000000,261.8181818181818,0.3100069979006298
795983134911328256,13:35:42,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,SUFCBlade,43638751,634,347,5.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:41.000000000,210.7317073170732,0.5473186119873817
795983140015767552,13:35:43,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,luizhsrodrigues,844085474,684,63,6.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:42.000000000,205.71428571428572,0.09210526315789473
795983148463034368,13:35:45,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,BuczekJ,2656244951,1301,196,7.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:44.000000000,196.36363636363637,0.1506533435818601
795983165823348737,13:35:50,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,Vic_Jr_,380943530,699,598,8.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:49.000000000,176.32653061224488,0.8555078683834049
795983181807845376,13:35:53,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,DamnJackiee,58836892,1697,504,9.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:52.000000000,166.15384615384613,0.29699469652327637
795983185863704576,13:35:54,13:35:01,jimmykimmel,26053643.0,488.0,8135778.0,JulianaGalvis09,713187660123217920,252,61,10.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:53.000000000,163.0188679245283,0.24206349206349206
795983198849101824,13:35:57,13:35:01,jimmykimmel,26053643.0,488.0,8135767.0,mikehonsberger,274763535,553,112,11.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:56.000000000,154.28571428571428,0.20253164556962025
795983200933859328,13:35:58,13:35:01,jimmykimmel,26053643.0,488.0,8135778.0,Parth29192,2231584570,292,192,12.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:00:57.000000000,151.57894736842104,0.6575342465753424
795983212031934464,13:36:01,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,OldManGeek88,311692649,1496,661,13.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:00.000000000,144.0,0.44184491978609625
795983219715805185,13:36:02,13:35:01,jimmykimmel,26053643.0,488.0,8135768.0,Muh_Sadam,64938395,103,867,14.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:01.000000000,141.63934426229508,8.41747572815534
795983230554042369,13:36:05,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,GeorgeAtkins20,1695841352,1840,826,15.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:04.000000000,135.0,0.4489130434782609
795983232600801280,13:36:05,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,Beubz11,455959611,251,110,16.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:04.000000000,135.0,0.43824701195219123
795983234257584128,13:36:06,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,AmPrincessOfPop,1020777962,3839,5074,17.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:05.000000000,132.92307692307693,1.3216983589476425
795983242369400832,13:36:08,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,boobinspecter69,3233851462,105,13,18.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:07.000000000,128.955223880597,0.12380952380952381
795983244571222016,13:36:08,13:35:01,jimmykimmel,26053643.0,488.0,8135768.0,Teesus,26342471,2163,3323,19.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:07.000000000,128.955223880597,1.5362921867776236
795983275617583104,13:36:16,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,wildestnights,2808653356,1021,1516,20.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:15.000000000,115.2,1.484818805093046
795983288821227520,13:36:19,13:35:01,jimmykimmel,26053643.0,488.0,8135778.0,RickSpears,15783150,960,1737,21.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:18.000000000,110.76923076923079,1.809375
795983293917396992,13:36:20,13:35:01,jimmykimmel,26053643.0,488.0,8135778.0,sethreznik,29476858,771,560,22.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:19.000000000,109.36708860759492,0.7263294422827496
795983300137537536,13:36:22,13:35:01,jimmykimmel,26053643.0,488.0,8135778.0,jwpsr,21962442,1061,535,23.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:21.000000000,106.66666666666667,0.5042412818096136
795983371390304257,13:36:39,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,215ProSports,3304426444,345,44,26.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:38.000000000,88.16326530612244,0.12753623188405797
795983377153331202,13:36:40,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,ChrisMySass,61604640,588,1880,27.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:39.000000000,87.27272727272728,3.197278911564626
795983403577286657,13:36:46,13:35:01,jimmykimmel,26053643.0,488.0,8135769.0,fher24,150483415,463,393,28.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:45.000000000,82.28571428571429,0.8488120950323974
795983416055341057,13:36:49,13:35:01,jimmykimmel,26053643.0,488.0,8135769.0,one9oo6,277722769,907,286,30.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:48.000000000,80.0,0.3153252480705623
795983423416496128,13:36:51,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,bella_99,55163750,1181,956,31.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:50.000000000,78.54545454545453,0.8094834885690093
795983427774205952,13:36:52,13:35:01,jimmykimmel,26053643.0,488.0,8135769.0,susmitchakrabo1,2156218140,1225,7765,32.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:51.000000000,77.83783783783784,6.338775510204082
795983446359375872,13:36:56,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,Kevwoodh24,3084647167,717,259,33.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:55.000000000,75.1304347826087,0.3612273361227336
795983451820171264,13:36:58,13:35:01,jimmykimmel,26053643.0,488.0,8135769.0,IAmWanheda307,360252737,1493,235,34.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:57.000000000,73.84615384615384,0.15740120562625587
795983453657374720,13:36:58,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,MattEPannell,118603693,1488,580,35.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:57.000000000,73.84615384615384,0.3897849462365591
795983454961737729,13:36:58,13:35:01,jimmykimmel,26053643.0,488.0,8135769.0,0427curie,40638230,594,110,37.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:57.000000000,73.84615384615384,0.18518518518518517
795983458396815361,13:36:59,13:35:01,jimmykimmel,26053643.0,488.0,8135769.0,alainemiranda,28262061,1265,748,39.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:58.000000000,73.22033898305085,0.591304347826087
795983458040508417,13:36:59,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,lildg54,22176444,338,779,39.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:01:58.000000000,73.22033898305085,2.304733727810651
795983465065971713,13:37:01,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,Brendan_Surrey,19455124,1435,1770,41.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:00.000000000,72.0,1.2334494773519165
795983469172183040,13:37:02,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,wiley_cyrus_,255288878,516,673,42.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:01.000000000,71.40495867768595,1.304263565891473
795983482690408448,13:37:05,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,mgmoody42,33029207,806,166,42.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:04.000000000,69.6774193548387,0.20595533498759305
795983487853596673,13:37:06,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,C_R_MacDonald,709081168084393985,441,252,43.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:05.000000000,69.12,0.5714285714285714
795983491183902720,13:37:07,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,ashyken,35235183,219,113,44.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:06.000000000,68.57142857142857,0.5159817351598174
795983497458569216,13:37:09,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,JtheKruse,890495882,1479,222,45.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:08.000000000,67.5,0.15010141987829614
795983501740736512,13:37:10,13:35:01,jimmykimmel,26053643.0,488.0,8135769.0,mclarent,18917246,349,190,46.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:09.000000000,66.9767441860465,0.5444126074498568
795983508292255744,13:37:11,13:35:01,jimmykimmel,26053643.0,488.0,8135769.0,Poseidon8734,3062437901,937,707,47.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:10.000000000,66.46153846153847,0.7545357524012807
795983520317534208,13:37:14,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,TiffanyRMelvin,29567850,154,47,48.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:13.000000000,64.9624060150376,0.3051948051948052
795983522699866112,13:37:15,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,CALLReza,25243796,2301,1104,49.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:14.000000000,64.4776119402985,0.47979139504563234
795983528731283456,13:37:16,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,justcabello1997,768101755053899776,180,446,50.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:15.000000000,64.0,2.477777777777778
795983529326866432,13:37:16,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,dallas__4968,2249818813,742,743,51.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:15.000000000,64.0,1.0013477088948788
795983533634441216,13:37:17,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,freebeergregg,408791094,442,15965,52.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:16.000000000,63.52941176470588,36.119909502262445
795983543209967616,13:37:20,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,InfamousTioAL,180206676,2152,1382,53.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:19.000000000,62.15827338129496,0.6421933085501859
795983543541387268,13:37:20,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,littoq_,2322652071,677,724,54.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:19.000000000,62.15827338129496,1.069423929098966
795983548381532160,13:37:21,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,brandicheb,254596897,616,137,55.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:20.000000000,61.71428571428571,0.2224025974025974
795983549878792192,13:37:21,13:35:01,jimmykimmel,26053643.0,488.0,8135769.0,Teesus,26342471,2163,3323,56.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:20.000000000,61.71428571428571,1.5362921867776236
795983552085196801,13:37:22,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,lord_anarchy,1280203669,1161,50362,57.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:21.000000000,61.27659574468085,43.37812230835487
795983559291011073,13:37:23,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,iNasidi,53886780,1145,553,58.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:22.000000000,60.84507042253521,0.4829694323144105
795983559852957697,13:37:23,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,missingreels,3300469492,86,97,58.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:22.000000000,60.84507042253521,1.127906976744186
795983562608705538,13:37:24,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,ArvinHenry,1363049130,286,23,59.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:23.000000000,60.41958041958041,0.08041958041958042
795983562893914113,13:37:24,13:35:01,jimmykimmel,26053643.0,488.0,8135780.0,bartupah,717131676,957,489,59.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:23.000000000,60.41958041958041,0.5109717868338558
795983571085361152,13:37:26,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,ScottJames_412,61329823,309,418,61.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:25.000000000,59.58620689655172,1.3527508090614886
795983571899088900,13:37:26,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,TheHaroldReyes,991732430,577,283,62.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:25.000000000,59.58620689655172,0.4904679376083189
795983576655339521,13:37:27,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,Josue_Aguiluz,1220379144,208,310,63.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:26.000000000,59.178082191780824,1.4903846153846154
795983579293646848,13:37:28,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,305Pirate,21469302,611,997,63.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:27.000000000,58.77551020408164,1.6317512274959083
795983584205144068,13:37:29,13:35:01,jimmykimmel,26053643.0,488.0,8135779.0,SteveTSRA,116734678,936,473,64.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:28.000000000,58.37837837837837,0.5053418803418803
795983589712261120,13:37:31,13:35:01,jimmykimmel,26053643.0,488.0,8135778.0,sallamm446,789779815427665924,77,80,65.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:30.000000000,57.6,1.0389610389610389
795983590769197056,13:37:31,13:35:01,jimmykimmel,26053643.0,488.0,8135778.0,BeccaR99,357706824,373,132,66.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:30.000000000,57.6,0.353887399463807
795983596079157248,13:37:32,13:35:01,jimmykimmel,26053643.0,488.0,8135778.0,JHarriettha,763921271604195328,219,112,67.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:31.000000000,57.21854304635762,0.5114155251141552
795983600311267328,13:37:33,13:35:01,jimmykimmel,26053643.0,488.0,8135777.0,ConnorSchell,24055603,357,1907,68.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:32.000000000,56.8421052631579,5.341736694677871
795983602643333120,13:37:34,13:35:01,jimmykimmel,26053643.0,488.0,8135777.0,SilviaAnasasi,93866260,378,78,69.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:33.000000000,56.47058823529412,0.20634920634920634
795983608922173440,13:37:35,13:35:01,jimmykimmel,26053643.0,488.0,8135777.0,ESneadDaBomb,345493657,1132,297,70.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:34.000000000,56.103896103896105,0.2623674911660777
795983610620809216,13:37:36,13:35:01,jimmykimmel,26053643.0,488.0,8135777.0,goat_musings,450052764,637,263,71.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:35.000000000,55.74193548387096,0.41287284144427
795983614907469824,13:37:37,13:35:01,jimmykimmel,26053643.0,488.0,8135777.0,jaron_vasquez,3735718637,187,114,72.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:36.000000000,55.384615384615394,0.6096256684491979
795983618518712320,13:37:37,13:35:01,jimmykimmel,26053643.0,488.0,8135777.0,atomicpunk13,274683355,114,77,73.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:36.000000000,55.384615384615394,0.6754385964912281
795983627939155968,13:37:40,13:35:01,jimmykimmel,26053643.0,488.0,8135777.0,_Fuckingvega,587996022,1180,1228,75.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:39.000000000,54.339622641509436,1.040677966101695
795983628354330624,13:37:40,13:35:01,jimmykimmel,26053643.0,488.0,8135777.0,lcf42,19408886,998,929,76.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:39.000000000,54.339622641509436,0.9308617234468938
795983631067906050,13:37:40,13:35:01,jimmykimmel,26053643.0,488.0,8135766.0,uptown_one,1450422866,2691,1190,77.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:39.000000000,54.339622641509436,0.442214790040877
795983635761528832,13:37:42,13:35:01,jimmykimmel,26053643.0,488.0,8135777.0,robincalhoun6,614880981,1471,66,78.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:41.000000000,53.66459627329192,0.04486743711760707
795983638248693760,13:37:42,13:35:01,jimmykimmel,26053643.0,488.0,8135777.0,bluekel,37454135,585,589,79.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:41.000000000,53.66459627329192,1.0068376068376068
795983643206238208,13:37:43,13:35:01,jimmykimmel,26053643.0,488.0,8135766.0,Shitter03757773,706576623739338752,73,3,80.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:42.000000000,53.333333333333336,0.0410958904109589
795983659790581760,13:37:47,13:35:01,jimmykimmel,26053643.0,488.0,8135765.0,LuciaLiliana,80711020,562,46,81.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:46.000000000,52.04819277108434,0.08185053380782918
795983671689936898,13:37:50,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,CalebRyman,1045789716,244,76,82.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:49.000000000,51.12426035502959,0.3114754098360656
795983675070513154,13:37:51,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,melodysworld_,47246767,644,641,83.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:50.000000000,50.82352941176471,0.9953416149068323
795983685707268098,13:37:53,13:35:01,jimmykimmel,26053643.0,488.0,8135774.0,heysammycat,18873165,211,63,84.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:52.000000000,50.23255813953488,0.2985781990521327
795983688660111361,13:37:54,13:35:01,jimmykimmel,26053643.0,488.0,8135774.0,oliana90986045,2468068772,109,13,85.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:53.000000000,49.94219653179191,0.11926605504587157
795983697929469952,13:37:56,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,holly70492856,2851824215,175,39,86.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:55.000000000,49.371428571428574,0.22285714285714286
795983698692833280,13:37:57,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,finding_naeemah,352421634,1326,1489,86.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:56.000000000,49.09090909090909,1.1229260935143288
795983704376143872,13:37:58,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,mmagin35,2744931285,294,106,88.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:57.000000000,48.813559322033896,0.36054421768707484
795983705508577280,13:37:58,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,monikabwatson,2945011552,260,54,89.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:57.000000000,48.813559322033896,0.2076923076923077
795983713645580289,13:38:00,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,Bullerdrengen,999074934,600,62,90.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:02:59.000000000,48.268156424581,0.10333333333333333
795983752581222400,13:38:09,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,reillymills,581828430,369,398,94.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:08.000000000,45.95744680851064,1.0785907859078592
795983753873133568,13:38:10,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,laisgoncalves2,116439951,430,669,95.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:09.000000000,45.71428571428571,1.5558139534883721
795983759875174400,13:38:11,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,Hangie30,43161403,203,27,96.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:10.000000000,45.473684210526315,0.1330049261083744
795983772571365376,13:38:14,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,Patty_Coffey,144212764,898,332,97.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:13.000000000,44.766839378238345,0.36971046770601335
795983775100530688,13:38:15,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,Roxane_I_am,250951895,372,34,98.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:14.000000000,44.5360824742268,0.0913978494623656
795983784202108928,13:38:17,13:35:01,jimmykimmel,26053643.0,488.0,8135776.0,deyowe,23198450,70,10,99.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:16.000000000,44.08163265306122,0.14285714285714285
795983797128986625,13:38:20,13:35:01,jimmykimmel,26053643.0,488.0,8135774.0,theveezkneez8,700820677583048704,198,213,101.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:19.000000000,43.41708542713568,1.0757575757575757
795983803680456705,13:38:22,13:35:01,jimmykimmel,26053643.0,488.0,8135774.0,KevinGFox,313675516,1286,8480,103.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:21.000000000,42.985074626865675,6.594090202177294
795983814124249088,13:38:24,13:35:01,jimmykimmel,26053643.0,488.0,8135773.0,diablos20cn,284603087,450,126,104.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:23.000000000,42.5615763546798,0.28
795983814438883332,13:38:24,13:35:01,jimmykimmel,26053643.0,488.0,8135773.0,supernovox,246412548,371,47,104.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:23.000000000,42.5615763546798,0.12668463611859837
795983834911305728,13:38:29,13:35:01,jimmykimmel,26053643.0,488.0,8135775.0,Juriasu488,3023028018,470,58,106.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:28.000000000,41.53846153846153,0.12340425531914893
