user_id,cap,content_score,display_score,friend_score,network_score,sentiment_score,english_score,universal_score
385752451,0.00272963,0.5,,1.3,0.9,0.3,0.030068974,0.060780114
545117065,0.002307921,1,,0.5,0.7,0.4,0.021561509,0.048113666
119287216,0.003353677,3.7,,1,2.6,4.3,0.085924,0.076513107
1626888536,0.355154311,4.6,,1.6,1.5,4.5,0.669827127,0.740959859
3296457758,0.003353677,0.4,,0.3,0.3,0.2,0.038503445,0.076513107
2407384147,,,,,,,,
988273964,0.003116818,3,,0.6,1.9,3.5,0.049183848,0.070892573
38535957,0.00430424,0.7,,0.8,1.1,0.7,0.062633878,0.095902762
119487381,0.002198441,0.7,,0.3,2.1,0.9,0.045343501,0.044478832
52628610,0.002307921,0.5,,0.6,2.2,0.4,0.021561509,0.048113666
49004849,0.021041094,2.7,,1.4,2.6,2.6,0.116795374,0.251523348
14455709,0.003116818,0.4,,0.7,0.4,0.3,0.019832967,0.070892573
4831042117,,,,,,,,
310879848,0.475301389,0.5,,0.5,0.5,0.6,0.771954233,0.799058441
736249556111884288,0.003116818,0.4,,0.6,0.3,0.4,0.053331281,0.070892573
2770240959,0.002571044,0.7,,0.3,0.7,0.4,0.053331281,0.056244912
57052582,,,,,,,,
512556063,0.001865505,0.9,,0.9,0.3,1.3,0.073433262,0.032398755
53562174,0.002307921,0.6,,0.7,1,3,0.041789835,0.048113666
1455396228,0.002100996,0.3,,0.3,0.8,0.3,0.025471598,0.04110674
427081634,0.002910297,0.4,,0.5,0.5,0.3,0.03265991,0.065655562
3882979773,0.006431293,0.7,,0.9,1,0.6,0.135582577,0.128515834
153551406,0.026940289,4,,1.1,1,3.6,0.610975721,0.283782475
2212766281,0.002571044,0.8,,0.4,0.3,0.8,0.041789835,0.056244912
2252693282,0.001744033,0.2,,0.3,0.6,0.3,0.023437101,0.027614043
362146212,0.006431293,4.1,,1.2,0.6,1.8,0.168473166,0.128515834
17883546,0.001598171,0.2,,0.4,0.4,0.3,0.027677698,0.021699646
2777909163,,,,,,,,
789285249188585472,0.026940289,1.5,,1.5,0.6,0.9,0.168473166,0.283782475
23891584,0.001801868,0.4,,0.4,0.6,0.2,0.025471598,0.029913823
86807178,0.016452305,0.5,,1.1,1.9,0.3,0.125889289,0.221795688
588723407,0.009037049,1.9,,1.1,1,1.2,0.125889289,0.158817464
327613904,0.002013937,1.2,,0.4,0.6,2.9,0.027677698,0.037980136
82225594,0.002910297,0.4,,0.8,1.2,0.3,0.035465933,0.065655562
176550998,0.001865505,2.6,,0.9,1.6,1.7,0.035465933,0.032398755
1445154139,0.002571044,0.9,,0.6,0.4,1.3,0.045343501,0.056244912
717046716093100033,0.021041094,2,,0.6,1.1,1.3,0.135582577,0.251523348
590165011,,,,,,,,
722052395736395777,0.093608419,4.6,,2.3,3.3,4,0.688417762,0.495057564
191471391,0.03867703,1.7,,0.8,1.9,2.5,0.135582577,0.336555195
4711404619,,,,,,,,
63580261,0.002198441,0.4,,0.6,0.5,0.2,0.023437101,0.044478832
3771048256,,,,,,,,
598877300,,,,,,,,
2330238139,,,,,,,,
1277516731,0.05430461,0.8,,1.8,2.5,0.8,0.092866954,0.39374646
2728928097,0.00521331,0.9,,1.3,0.8,0.2,0.062633878,0.111167191
317591010,,,,,,,,
764620170857844737,,,,,,,,
147440274,0.145776203,4.6,,1.4,1.7,4.7,0.849585601,0.576808656
763358356958568448,0.011448498,1.5,,1,0.8,0.9,0.108277007,0.182079031
2431816729,0.008048111,2.2,,3.3,2.1,1.1,0.100309357,0.148120708
2265236156,0.001744033,0.4,,0.4,0.6,0.6,0.021561509,0.027614043
968975479,0.00430424,0.7,,1.7,1.4,3.5,0.057807183,0.095902762
20133205,0.003940624,0.5,,0.5,1.1,0.4,0.035465933,0.088995156
4804437375,0.006431293,1.9,,0.6,3.2,2.2,0.145897657,0.128515834
349040640,0.002198441,0.7,,0.8,0.9,1,0.03265991,0.044478832
291904502,0.001801868,3.8,,0.5,2.2,2.6,0.027677698,0.029913823
606018621,0.002307921,0.2,,0.6,0.3,0.4,0.021561509,0.048113666
460693937,0.002198441,0.4,,0.8,0.5,0.4,0.041789835,0.044478832
374635301,0.030450445,1.4,,0.6,2.4,3.2,0.569731783,0.300816712
29714571,,,,,,,,
1442101465,0.003940624,1,,0.5,1.4,1,0.108277007,0.088995156
2308539789,0.004725362,2.5,,1.3,0.7,2.7,0.03265991,0.103285735
49476722,0.002198441,0.5,,1,0.3,0.3,0.03265991,0.044478832
786350364844929025,0.008048111,0.6,,1.1,1.1,0.6,0.116795374,0.148120708
575057290,0.003626193,0.9,,0.8,0.8,0.5,0.035465933,0.082539663
379047199,0.002431366,0.4,,0.5,0.9,0.2,0.038503445,0.052029366
4664749526,0.002307921,0.3,,0.4,0.3,0.4,0.023437101,0.048113666
749223040844591104,0.048615291,0.9,,1.3,1.7,0.5,0.322306022,0.374266788
51894977,0.002013937,0.9,,0.4,0.6,0.6,0.030068974,0.037980136
17809344,0.002307921,0.2,,0.7,0.6,0.4,0.049183848,0.048113666
1148964901,0.002307921,0.2,,0.9,0.5,0.3,0.027677698,0.048113666
794788770,0.002571044,4.5,,1.1,1.8,4.3,0.286212062,0.056244912
844244053,0.004725362,2.2,,2,3.4,2.7,0.125889289,0.103285735
26418212,0.002013937,0.4,,0.3,1,0.4,0.023437101,0.037980136
30333898,0.001865505,0.2,,0.8,0.3,0.2,0.025471598,0.032398755
89184768,0.002100996,0.2,,0.4,0.4,0.3,0.035465933,0.04110674
350493141,0.116935967,3.6,,2.2,3.7,3.8,0.484864583,0.536176148
21826349,0.002431366,0.2,,0.7,0.8,0.4,0.030068974,0.052029366
23820107,0.002100996,0.7,,0.3,0.3,0.2,0.027677698,0.04110674
809493019,,,,,,,,
24462568,0.002013937,1.4,,0.4,2.1,0.9,0.079454653,0.037980136
22829211,0.009037049,2.5,,2.3,1.8,3.3,0.116795374,0.158817464
1407754195,,,,,,,,
250766398,0.083851147,1.9,,0.7,1,0.6,0.506191959,0.474488541
468366618,0.00430424,0.4,,0.8,0.5,0.3,0.041789835,0.095902762
419167746,0.009037049,1.3,,0.9,0.7,2.7,0.108277007,0.158817464
915806731,,,,,,,,
337996821,0.002431366,0.9,,0.6,0.9,1.5,0.053331281,0.052029366
104620714,,,,,,,,
23838701,0.007183846,2.9,,1,1.6,3.8,0.100309357,0.13802619
1231525760,0.05430461,4.4,,1.1,2.5,3.2,0.527496824,0.39374646
895790208,0.130655984,2.5,,2.6,3.3,1.7,0.610975721,0.556587037
325913716,0.008048111,1.1,,1.6,2.9,0.7,0.125889289,0.148120708
312780145,0.002307921,0.8,,0.7,0.5,0.4,0.053331281,0.048113666
3313784810,0.002910297,0.4,,0.6,0.5,0.3,0.035465933,0.065655562
791266902068781058,,,,,,,,
1338024434,,,,,,,,
417493694,0.034358494,0.8,,1.9,1.9,1.4,0.322306022,0.318418856
290172031,0.001935846,0.9,,1,1.4,1.2,0.038503445,0.035082643
67302648,0.002307921,0.3,,0.5,0.4,0.3,0.041789835,0.048113666
2526113065,,,,,,,,
881158580,0.00521331,0.7,,0.8,0.5,3.8,0.193749479,0.111167191
1584732452,,,,,,,,
534932665,0.002100996,0.5,,0.4,1,0.5,0.035465933,0.04110674
1235074422,,,,,,,,
3179930468,0.006431293,0.5,,0.6,1.3,0.2,0.057807183,0.128515834
3064700933,0.093608419,1.3,,1.7,1.3,2.3,0.286212062,0.495057564
3108952426,,,,,,,,
420784475,0.002910297,0.2,,0.7,1.3,0.5,0.038503445,0.065655562
4490556389,0.002307921,0.4,,0.6,0.5,0.6,0.030068974,0.048113666
275149621,0.004725362,0.3,,0.4,1.5,0.3,0.06783457,0.103285735
2365077108,0.003626193,2.2,,1.7,1.5,3.5,0.092866954,0.082539663
707065761345310720,0.014565852,1.7,,2.5,0.5,1.5,0.116795374,0.207905573
226406908,0.003353677,0.2,,0.7,0.4,0.3,0.038503445,0.076513107
312470959,,,,,,,,
154551197,0.002307921,0.3,,0.6,0.4,0.5,0.035465933,0.048113666
735354019,0.002910297,0.6,,0.8,0.6,1,0.038503445,0.065655562
1327513344,0.010164988,3,,1.4,4.2,3,0.125889289,0.170132427
578661487,0.001865505,0.6,,0.6,1,3.6,0.030068974,0.032398755
23827113,0.00521331,0.4,,0.8,2.8,0.4,0.045343501,0.111167191
178408498,0.002910297,0.6,,0.6,0.3,0.3,0.03265991,0.065655562
2312332548,,,,,,,,
3038935982,,,,,,,,
403054100,0.002198441,0.7,,0.3,0.8,0.3,0.030068974,0.044478832
79843966,0.001691229,0.5,,0.4,0.7,1.8,0.021561509,0.025486425
747822822,,,,,,,,
46246199,0.003353677,0.3,,0.6,0.5,0.4,0.045343501,0.076513107
61333031,0.002013937,0.7,,0.5,0.8,1,0.021561509,0.037980136
1444993939,0.009037049,2.7,,1.6,1.7,3.4,0.180767269,0.158817464
341045866,0.014565852,0.3,,1.6,0.4,0.3,0.135582577,0.207905573
3421673511,0.00272963,0.2,,0.4,0.3,0.2,0.030068974,0.060780114
27367378,0.002571044,3.3,,0.8,0.7,1.3,0.038503445,0.056244912
400213382,0.003116818,1.4,,1,1.4,1.2,0.057807183,0.070892573
119101919,0.003940624,0.3,,0.4,0.8,0.2,0.035465933,0.088995156
33993178,0.003116818,0.5,,0.9,1.4,0.5,0.027677698,0.070892573
162537240,0.002307921,3.8,,0.8,1.2,4,0.049183848,0.048113666
306981118,0.043420869,2.1,,3.5,0.5,4.6,0.269102246,0.355186217
185825719,0.002013937,0.3,,0.3,0.3,0.3,0.023437101,0.037980136
42046241,0.005778301,1.1,,0.6,1.1,1.5,0.038503445,0.119569867
474842466,0.001865505,0.5,,0.6,0.6,0.3,0.021561509,0.032398755
218707466,0.002198441,2.4,,0.6,1,3.8,0.049183848,0.044478832
2203740620,0.00430424,1.7,,1,2.5,2.6,0.085924,0.095902762
1064644537,0.003940624,2.9,,1.8,0.7,2.4,0.06783457,0.088995156
371016984,0.001744033,0.6,,0.3,1,0.3,0.03265991,0.027614043
