created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 16:37:35 +0000 2016,796028908021743616,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,1,16194,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,556,561,871787154,Jacob9240
Tue Nov 08 16:37:38 +0000 2016,796028920957022208,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,2,16194,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,412,381,2730022668,alexgee_15
Tue Nov 08 16:38:32 +0000 2016,796029146396786692,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,3,16194,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,26,80,742858879873093632,Ajmeyer0430
Tue Nov 08 16:38:35 +0000 2016,796029156953686016,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,4,16194,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,302,360,3518751142,EjFalcone61
Tue Nov 08 16:39:18 +0000 2016,796029336683970565,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,6,16195,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,279,290,2680774345,BrockGunn
Tue Nov 08 16:39:30 +0000 2016,796029387040702464,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,8,16195,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,1173,729,19880131,mrwndrflxoxo
Tue Nov 08 16:42:34 +0000 2016,796030162533892096,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,24,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,59,114,790003634947887104,markcstevens14
Tue Nov 08 16:43:01 +0000 2016,796030274718961664,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,26,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,124,707,758700830165827584,NinjaPolitix
Tue Nov 08 16:43:46 +0000 2016,796030463202775044,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,29,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,965,825,312258152,dalton_hately
Tue Nov 08 16:44:32 +0000 2016,796030656740552704,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,34,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,17496,17296,300254302,_PatJohnson_
Tue Nov 08 16:45:15 +0000 2016,796030837531807746,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,36,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,360,1352,114671347,Chadispro
Tue Nov 08 16:45:59 +0000 2016,796031021242347520,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,37,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,4,10,794531090967003136,TennesseeTexan
Tue Nov 08 16:46:12 +0000 2016,796031076032540674,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,39,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,913,2102,73208930,Lane26kmp2205
Tue Nov 08 16:46:16 +0000 2016,796031093560459264,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,40,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,2428,872,3951148839,politicsinmemes
Tue Nov 08 16:46:19 +0000 2016,796031104729960450,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,41,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,764,259,437795613,TateHoag
Tue Nov 08 16:46:44 +0000 2016,796031209797206021,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,42,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,22,72,3305833433,greg_dent
Tue Nov 08 16:47:45 +0000 2016,796031466069233664,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,44,16199,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,200,513,2481874381,crystalkemp1967
Tue Nov 08 16:48:14 +0000 2016,796031586458279936,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,49,16199,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,154,787,1050950011,_MatthewLord
Tue Nov 08 16:48:46 +0000 2016,796031722706112512,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,52,16200,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,1524,709,161136330,RVA_Fireman
Tue Nov 08 16:48:58 +0000 2016,796031772815486976,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,53,16200,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,1062,1732,3395959787,CarolChupp
Tue Nov 08 16:49:10 +0000 2016,796031819783147520,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,55,16201,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,81,192,2151881160,DyerShaen
Tue Nov 08 16:49:19 +0000 2016,796031861189275648,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,57,16201,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,471,323,830291360,HalbigHaley
Tue Nov 08 16:50:16 +0000 2016,796032099509817344,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,60,16202,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,1192,694,569712503,T_Hamilton13
Tue Nov 08 16:51:19 +0000 2016,796032363906170880,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,67,16206,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,4167,4987,952296307,korrifoster
Tue Nov 08 16:51:49 +0000 2016,796032487143129089,Tue Nov 08 16:37:12 +0000 2016,796028811708088320,69,16206,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,428,443,78689495,clherre
