created_at,id,retweeted_status.created_at,Source,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,Target
16:37:38,796028920957022208,16:37:12,796028811708088320,2,16194,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,412,381,2730022668,alexgee_15,0 days 00:00:26.000000000,332.30769230769226,1.0813648293963254,796028920957022208
16:38:32,796029146396786692,16:37:12,796028811708088320,3,16194,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,26,80,742858879873093632,Ajmeyer0430,0 days 00:01:20.000000000,108.0,0.325,796029146396786692
16:38:35,796029156953686016,16:37:12,796028811708088320,4,16194,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,302,360,3518751142,EjFalcone61,0 days 00:01:23.000000000,104.09638554216868,0.8388888888888889,796029156953686016
16:39:18,796029336683970565,16:37:12,796028811708088320,6,16195,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,279,290,2680774345,BrockGunn,0 days 00:02:06.000000000,68.57142857142857,0.9620689655172414,796029336683970565
16:39:30,796029387040702464,16:37:12,796028811708088320,8,16195,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,1173,729,19880131,mrwndrflxoxo,0 days 00:02:18.000000000,62.608695652173914,1.6090534979423867,796029387040702464
16:42:34,796030162533892096,16:37:12,796028811708088320,24,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,59,114,790003634947887104,markcstevens14,0 days 00:05:22.000000000,26.83229813664596,0.5175438596491229,796030162533892096
16:43:01,796030274718961664,16:37:12,796028811708088320,26,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,124,707,758700830165827584,NinjaPolitix,0 days 00:05:49.000000000,24.75644699140401,0.1753889674681754,796030274718961664
16:43:46,796030463202775044,16:37:12,796028811708088320,29,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,965,825,312258152,dalton_hately,0 days 00:06:34.000000000,21.928934010152282,1.1696969696969697,796030463202775044
16:44:32,796030656740552704,16:37:12,796028811708088320,34,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,17496,17296,300254302,_PatJohnson_,0 days 00:07:20.000000000,19.636363636363633,1.011563367252544,796030656740552704
16:45:15,796030837531807746,16:37:12,796028811708088320,36,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,360,1352,114671347,Chadispro,0 days 00:08:03.000000000,17.888198757763977,0.26627218934911245,796030837531807746
16:45:59,796031021242347520,16:37:12,796028811708088320,37,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,4,10,794531090967003136,TennesseeTexan,0 days 00:08:47.000000000,16.394686907020873,0.4,796031021242347520
16:46:12,796031076032540674,16:37:12,796028811708088320,39,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,913,2102,73208930,Lane26kmp2205,0 days 00:09:00.000000000,16.0,0.43434823977164605,796031076032540674
16:46:16,796031093560459264,16:37:12,796028811708088320,40,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,2428,872,3951148839,politicsinmemes,0 days 00:09:04.000000000,15.88235294117647,2.7844036697247705,796031093560459264
16:46:19,796031104729960450,16:37:12,796028811708088320,41,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,764,259,437795613,TateHoag,0 days 00:09:07.000000000,15.79524680073126,2.9498069498069497,796031104729960450
16:46:44,796031209797206021,16:37:12,796028811708088320,42,16198,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,22,72,3305833433,greg_dent,0 days 00:09:32.000000000,15.104895104895103,0.3055555555555556,796031209797206021
16:47:45,796031466069233664,16:37:12,796028811708088320,44,16199,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,200,513,2481874381,crystalkemp1967,0 days 00:10:33.000000000,13.649289099526067,0.3898635477582846,796031466069233664
16:48:14,796031586458279936,16:37:12,796028811708088320,49,16199,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,154,787,1050950011,_MatthewLord,0 days 00:11:02.000000000,13.051359516616316,0.19567979669631513,796031586458279936
16:48:46,796031722706112512,16:37:12,796028811708088320,52,16200,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,1524,709,161136330,RVA_Fireman,0 days 00:11:34.000000000,12.449567723342938,2.14950634696756,796031722706112512
16:48:58,796031772815486976,16:37:12,796028811708088320,53,16200,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,1062,1732,3395959787,CarolChupp,0 days 00:11:46.000000000,12.237960339943342,0.6131639722863741,796031772815486976
16:49:10,796031819783147520,16:37:12,796028811708088320,55,16201,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,81,192,2151881160,DyerShaen,0 days 00:11:58.000000000,12.033426183844012,0.421875,796031819783147520
16:49:19,796031861189275648,16:37:12,796028811708088320,57,16201,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,471,323,830291360,HalbigHaley,0 days 00:12:07.000000000,11.88445667125172,1.458204334365325,796031861189275648
16:50:16,796032099509817344,16:37:12,796028811708088320,60,16202,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,1192,694,569712503,T_Hamilton13,0 days 00:13:04.000000000,11.020408163265305,1.717579250720461,796032099509817344
16:51:19,796032363906170880,16:37:12,796028811708088320,67,16206,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,4167,4987,952296307,korrifoster,0 days 00:14:07.000000000,10.200708382526564,0.8355724884700221,796032363906170880
16:51:49,796032487143129089,16:37:12,796028811708088320,69,16206,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,428,443,78689495,clherre,0 days 00:14:37.000000000,9.851767388825541,0.9661399548532731,796032487143129089
16:51:58,796032524745109504,16:37:12,796028811708088320,70,16207,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,365,424,2953107624,chandlermbrown5,0 days 00:14:46.000000000,9.751693002257337,0.8608490566037735,796032524745109504
16:52:04,796032553127911424,16:37:12,796028811708088320,72,16207,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,9660,9146,2557331785,JoeHNewYork,0 days 00:14:52.000000000,9.68609865470852,1.0561994314454406,796032553127911424
16:52:13,796032589781876736,16:37:12,796028811708088320,73,16207,703786376039374848,RT @TheOneandOnIyUS: BREAKING: Historic moment when FBI suspect casts vote for an FBI suspect #ElectionDay https://t.co/4ErJTTrHFy,391,341,3245688319,RTREYR1,0 days 00:15:01.000000000,9.589345172031077,1.1466275659824048,796032589781876736
