created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 13:29:28 +0000 2016,795981563863371780,,,,,,,,56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… https://t.co/fEGybzBjac,106126,104,52136185,MichaelCohen212
Tue Nov 08 13:29:39 +0000 2016,795981613075144704,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,1,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",28,38,791439367994617857,ironsights4545
Tue Nov 08 13:29:41 +0000 2016,795981621669298176,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,2,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",1858,5000,264719240,notinabluemoon
Tue Nov 08 13:29:42 +0000 2016,795981622742892544,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,3,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",488,1168,773217032871354368,tony74777755
Tue Nov 08 13:29:44 +0000 2016,795981632620609536,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,4,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",244,386,17756228,richierich62576
Tue Nov 08 13:29:45 +0000 2016,795981634940104709,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,5,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",66,178,714871085804732416,dan_helton11
Tue Nov 08 13:29:46 +0000 2016,795981642733010945,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,6,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",1060,1251,3185061097,grouchosharx
Tue Nov 08 13:29:47 +0000 2016,795981645711024128,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,7,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",233,134,1979666503,jennrobles96
Tue Nov 08 13:29:48 +0000 2016,795981647837589504,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,8,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",20,66,783806460954157056,mike_changeri
Tue Nov 08 13:29:48 +0000 2016,795981651344064512,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,9,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",1596,2744,81532553,maryann421
Tue Nov 08 13:29:51 +0000 2016,795981661171314688,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,10,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",25,92,3904003706,Sarawojo1
Tue Nov 08 13:29:51 +0000 2016,795981662710546433,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,11,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",84,327,368886939,_billpar1
Tue Nov 08 13:29:51 +0000 2016,795981662911762432,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,11,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",42977,78,787274090532876288,AnAmericanTruth
Tue Nov 08 13:29:52 +0000 2016,795981665407565825,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,13,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",249,122,3273686822,mrsh0neybee
Tue Nov 08 13:29:54 +0000 2016,795981673355677696,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,14,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",216,150,3910256217,Demoocunts
Tue Nov 08 13:29:56 +0000 2016,795981682046369792,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,15,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",406,484,787660822302498816,gal_deplorable
Tue Nov 08 13:29:58 +0000 2016,795981690342674432,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,16,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",1289,1377,338819390,kardyer
Tue Nov 08 13:29:58 +0000 2016,795981692045586433,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,17,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",1941,599,1106507400,hrhjmm
Tue Nov 08 13:30:03 +0000 2016,795981711863664640,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,18,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",455,652,526677951,hartsusi
Tue Nov 08 13:30:10 +0000 2016,795981740380667904,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,19,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",312,1074,800539231,KurtzCharlie
Tue Nov 08 13:30:11 +0000 2016,795981745996894209,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,20,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",290,368,719181118461911040,G8torDad66
Tue Nov 08 13:30:13 +0000 2016,795981753647251456,Tue Nov 08 13:29:28 +0000 2016,795981563863371780,21,106126,104,52136185,MichaelCohen212,"RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ",14,88,776449485496999936,vataft
