created_at,id,retweeted_status.created_at,Source,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,Target
13:29:39,795981613075144704,13:29:28,7.959815638633718e+17,1.0,106126.0,104.0,52136185.0,MichaelCohen212,RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ,28,38,791439367994617857,ironsights4545,0 days 00:00:11.000000000,785.4545454545455,0.7368421052631579,795981613075144704
13:29:41,795981621669298176,13:29:28,7.959815638633718e+17,2.0,106126.0,104.0,52136185.0,MichaelCohen212,RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ,1858,5000,264719240,notinabluemoon,0 days 00:00:13.000000000,664.6153846153845,0.3716,795981621669298176
13:29:42,795981622742892544,13:29:28,7.959815638633718e+17,3.0,106126.0,104.0,52136185.0,MichaelCohen212,RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ,488,1168,773217032871354368,tony74777755,0 days 00:00:14.000000000,617.1428571428571,0.4178082191780822,795981622742892544
13:29:44,795981632620609536,13:29:28,7.959815638633718e+17,4.0,106126.0,104.0,52136185.0,MichaelCohen212,RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ,244,386,17756228,richierich62576,0 days 00:00:16.000000000,540.0,0.6321243523316062,795981632620609536
13:29:45,795981634940104709,13:29:28,7.959815638633718e+17,5.0,106126.0,104.0,52136185.0,MichaelCohen212,RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ,66,178,714871085804732416,dan_helton11,0 days 00:00:17.000000000,508.235294117647,0.3707865168539326,795981634940104709
13:29:46,795981642733010945,13:29:28,7.959815638633718e+17,6.0,106126.0,104.0,52136185.0,MichaelCohen212,RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ,1060,1251,3185061097,grouchosharx,0 days 00:00:18.000000000,480.0,0.8473221422861711,795981642733010945
13:29:47,795981645711024128,13:29:28,7.959815638633718e+17,7.0,106126.0,104.0,52136185.0,MichaelCohen212,RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ,233,134,1979666503,jennrobles96,0 days 00:00:19.000000000,454.7368421052632,1.7388059701492538,795981645711024128
13:29:48,795981647837589504,13:29:28,7.959815638633718e+17,8.0,106126.0,104.0,52136185.0,MichaelCohen212,RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ,20,66,783806460954157056,mike_changeri,0 days 00:00:20.000000000,432.0,0.30303030303030304,795981647837589504
13:29:48,795981651344064512,13:29:28,7.959815638633718e+17,9.0,106126.0,104.0,52136185.0,MichaelCohen212,RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ,1596,2744,81532553,maryann421,0 days 00:00:20.000000000,432.0,0.5816326530612245,795981651344064512
13:29:51,795981661171314688,13:29:28,7.959815638633718e+17,10.0,106126.0,104.0,52136185.0,MichaelCohen212,RT @MichaelCohen212: 56th street voting station line stretching over 2 full city blocks. Hearing a lot of positive @realDonaldTrump chat… ,25,92,3904003706,Sarawojo1,0 days 00:00:23.000000000,375.65217391304344,0.2717391304347826,795981661171314688
