,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,17:25:27,796040952553099266,17:25:09,4,274133,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,69,302,21596831,clarey56,0 days 00:00:18.000000000,480.0,0.22847682119205295,21596831.0,0.008048111281043234,0.4,1.4,0.8,0.9,0.10030935716061676,0.14812070832967306,0.0
1,17:25:47,796041036820791296,17:25:09,10,274133,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,339,254,274607266,vlcurrie,0 days 00:00:38.000000000,227.36842105263162,1.3346456692913389,274607266.0,0.0027296301902785666,0.4,1.0,0.5,0.2,0.030068974042493608,0.06078011352084069,0.0
2,17:25:54,796041063995764736,17:25:09,13,274133,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,25,33,4863315076,labour_west,0 days 00:00:45.000000000,192.0,0.7575757575757576,4863315076.0,0.034358494229070516,1.4,1.5,1.8,1.7,0.36065190656573104,0.3184188561317807,0.0
3,17:26:03,796041104890077184,17:25:09,16,274132,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,1549,4921,250882048,chelsadler,0 days 00:00:54.000000000,160.0,0.31477342003657793,250882048.0,0.0238115685424356,1.4,1.5,1.5,0.9,0.10030935716061676,0.26734400306340506,0.0
4,17:26:13,796041146732527616,17:25:09,19,274133,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,307,581,264146026,martinatwo,0 days 00:01:04.000000000,135.0,0.5283993115318416,264146026.0,0.008048111281043234,1.6,1.9,0.7,1.3,0.10030935716061676,0.14812070832967306,0.0
5,17:26:19,796041169159548928,17:25:09,21,274133,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,2129,1193,815894881,ac_seventhree,0 days 00:01:10.000000000,123.42857142857142,1.7845766974015087,815894881.0,0.0021009963244625067,0.4,0.5,0.5,1.0,0.025471598156045747,0.041106740219567735,0.0
6,17:26:30,796041217838612481,17:25:09,22,274133,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,513,1050,835653654,Ecky_Thump_TV,0 days 00:01:21.000000000,106.66666666666669,0.4885714285714286,835653654.0,0.005213309669283597,0.3,1.2,1.9,0.7,0.09286695366967546,0.11116719108518804,0.0
7,17:26:39,796041256006717440,17:25:09,24,274133,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,98,380,22058614,G_in_London,0 days 00:01:30.000000000,96.0,0.2578947368421053,22058614.0,0.0024313661894161107,0.3,0.9,0.8,0.7,0.04178983547133819,0.05202936550695904,0.0
8,17:26:44,796041276814663681,17:25:09,25,274133,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,41,161,264516381,mazzashrew,0 days 00:01:35.000000000,90.94736842105264,0.2546583850931677,264516381.0,0.008048111281043234,0.6,0.8,1.3,0.6,0.08592399976334196,0.14812070832967306,0.0
9,17:27:10,796041386076368896,17:25:09,30,274132,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,100,339,66174381,davidmeek1975,0 days 00:02:01.000000000,71.40495867768595,0.2949852507374631,66174381.0,0.002571043998532308,0.5,0.6,1.5,1.4,0.04178983547133819,0.05624491210051878,0.0
10,17:27:18,796041418884136961,17:25:09,32,274132,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,29177,1199,32439211,LucyMPowell,0 days 00:02:09.000000000,66.97674418604649,24.33444537114261,32439211.0,0.004725361816828223,0.3,0.8,0.3,0.2,0.045343501437382056,0.10328573467123618,0.0
11,17:27:19,796041420670910467,17:25:09,33,274132,20098015,RT @davidschneider: Trump forced to keep his eye on his wife while voting. #ElectionDay https://t.co/drMcRo2pdV,84,201,794141743017054208,labour_zone,0 days 00:02:10.000000000,66.46153846153847,0.41791044776119396,7.941417430170542e+17,0.11693596663244113,4.0,2.7,3.5,3.4,0.7565854729457974,0.5361761477678701,1.0
