,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,13:20:25,795979286368911361,,,,,,,Are you ready to be proud American again?!? Are you ready to make government work for US?!? #TrumpPence16… https://t.co/Q8hFdSjI4C,44843,45917,336190254,DamiraMaricic,,,0.9766099701635559,336190254.0,0.04342086940555935,0.7,0.9,1.7,0.2,0.15685510336103622,0.3551862170861128,0.0
1,13:20:43,795979362675855360,13:20:25,1.0,44843.0,45917.0,336190254.0,DamiraMaricic,RT @DamiraMaricic: Are you ready to be proud American again?!? Are you ready to make government work for US?!? #TrumpPence16… ,3987219,5432,34717352,DavidKWilliams,0 days 00:00:18.000000000,480.0,734.0241163475699,34717352.0,0.003626193494014071,0.8,0.8,1.3,0.5,0.12588928944948308,0.0825396626774012,0.0
2,13:20:49,795979390135902208,13:20:25,2.0,44842.0,45917.0,336190254.0,DamiraMaricic,RT @DamiraMaricic: Are you ready to be proud American again?!? Are you ready to make government work for US?!? #TrumpPence16… ,29,431,2497380902,ToddGiisrd,0 days 00:00:24.000000000,360.0,0.06728538283062645,2497380902.0,,,,,,,,-1.0
3,13:20:59,795979429423955968,13:20:25,3.0,44842.0,45917.0,336190254.0,DamiraMaricic,RT @DamiraMaricic: Are you ready to be proud American again?!? Are you ready to make government work for US?!? #TrumpPence16… ,64,1008,2393437044,AimJake648,0 days 00:00:34.000000000,254.1176470588235,0.06349206349206349,2393437044.0,,,,,,,,-1.0
4,13:21:09,795979473313300480,13:20:25,4.0,44843.0,45917.0,336190254.0,DamiraMaricic,RT @DamiraMaricic: Are you ready to be proud American again?!? Are you ready to make government work for US?!? #TrumpPence16… ,29,390,1624904616,JamelTggwzi,0 days 00:00:44.000000000,196.3636363636364,0.07435897435897436,1624904616.0,,,,,,,,-1.0
5,13:21:18,795979510441066496,13:20:25,5.0,44842.0,45917.0,336190254.0,DamiraMaricic,RT @DamiraMaricic: Are you ready to be proud American again?!? Are you ready to make government work for US?!? #TrumpPence16… ,35,371,2476088233,BasbesuC,0 days 00:00:53.000000000,163.0188679245283,0.09433962264150944,2476088233.0,,,,,,,,-1.0
6,13:21:28,795979553063706629,13:20:25,6.0,44843.0,45917.0,336190254.0,DamiraMaricic,RT @DamiraMaricic: Are you ready to be proud American again?!? Are you ready to make government work for US?!? #TrumpPence16… ,14,394,1874447365,LanceRubyMsuci,0 days 00:01:03.000000000,137.14285714285714,0.03553299492385787,1874447365.0,,,,,,,,-1.0
7,13:21:39,795979599477805056,13:20:25,7.0,44842.0,45917.0,336190254.0,DamiraMaricic,RT @DamiraMaricic: Are you ready to be proud American again?!? Are you ready to make government work for US?!? #TrumpPence16… ,9,441,2477536646,LlehctimNkevi,0 days 00:01:14.000000000,116.75675675675673,0.020408163265306117,2477536646.0,,,,,,,,-1.0
8,13:21:49,795979639889989636,13:20:25,8.0,44843.0,45917.0,336190254.0,DamiraMaricic,RT @DamiraMaricic: Are you ready to be proud American again?!? Are you ready to make government work for US?!? #TrumpPence16… ,206,503,3461940501,uZshkaBirso,0 days 00:01:24.000000000,102.85714285714286,0.4095427435387674,3461940501.0,0.6366637042669882,4.5,2.8,3.2,4.6,0.9178878139616656,0.8669901931103381,1.0
9,13:21:58,795979678863368192,13:20:25,9.0,44842.0,45917.0,336190254.0,DamiraMaricic,RT @DamiraMaricic: Are you ready to be proud American again?!? Are you ready to make government work for US?!? #TrumpPence16… ,19,408,2476241982,TimothyRuse1ls4,0 days 00:01:33.000000000,92.90322580645163,0.046568627450980386,2476241982.0,,,,,,,,-1.0
