,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,17:30:05,796042119374835716,,,,,,,"Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",321756,284,18643437,PrisonPlanet,,,1132.943661971831,18643437.0,0.0015981714422475762,0.4,0.2,0.3,0.6,0.030068974042493608,0.021699646312393697,0.0
1,17:30:13,796042154166525952,17:30:05,1.0,321759.0,284.0,18643437.0,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",8399,183,759052119185895424,Ind3pendant,0 days 00:00:08.000000000,1080.0,45.89617486338798,7.590521191858954e+17,0.0043042404804791,0.9,0.5,1.5,1.9,0.14589765727494236,0.09590276214117437,0.0
2,17:30:18,796042175087710208,17:30:05,5.0,321759.0,284.0,18643437.0,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",600,965,127662446,Alt_Futura,0 days 00:00:13.000000000,664.6153846153845,0.6217616580310881,127662446.0,,,,,,,,-1.0
3,17:30:20,796042182423678976,17:30:05,6.0,321757.0,284.0,18643437.0,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",192,329,785491546900684800,Prissy1021,0 days 00:00:15.000000000,576.0,0.5835866261398176,7.854915469006848e+17,,,,,,,,-1.0
4,17:30:23,796042195061063680,17:30:05,14.0,321757.0,284.0,18643437.0,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",159,235,2320095973,samilligan43,0 days 00:00:18.000000000,480.0,0.6765957446808512,2320095973.0,,,,,,,,-1.0
5,17:30:27,796042212362612736,17:30:05,21.0,321758.0,284.0,18643437.0,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",109,106,787798834608865284,hasnopants,0 days 00:00:22.000000000,392.7272727272728,1.028301886792453,7.877988346088653e+17,0.611464313617347,1.5,0.8,2.7,3.4,0.8964140695210783,0.8572017689651149,1.0
6,17:30:30,796042224731467777,17:30:05,25.0,321761.0,284.0,18643437.0,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",784,778,35525602,cbarnella,0 days 00:00:25.000000000,345.6,1.0077120822622108,35525602.0,0.002307920823838437,1.1,0.6,0.8,0.9,0.032659909566836086,0.04811366570775446,0.0
7,17:30:31,796042229668163584,17:30:05,28.0,321762.0,284.0,18643437.0,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",5926,6499,4235632753,greatagain4,0 days 00:00:26.000000000,332.30769230769226,0.9118325896291736,4235632753.0,0.04861529098537897,0.8,2.1,0.8,1.2,0.22180647190550212,0.3742667881821624,0.0
8,17:30:34,796042242276335616,17:30:05,30.0,321759.0,284.0,18643437.0,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",510,744,3234067815,DaldorenGaming,0 days 00:00:29.000000000,297.93103448275866,0.6854838709677419,3234067815.0,0.002910297329738761,0.3,0.7,0.6,0.4,0.045343501437382056,0.06565556198004288,0.0
9,17:30:35,796042245795299328,17:30:05,31.0,321762.0,284.0,18643437.0,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",40,29,3021616385,TheGamerDolphin,0 days 00:00:30.000000000,288.0,1.3793103448275863,3021616385.0,,,,,,,,-1.0
