created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 17:30:05 +0000 2016,796042119374835716,,,,,,,,"Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",321756,284,18643437,PrisonPlanet
Tue Nov 08 17:30:13 +0000 2016,796042154166525952,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,1,321759,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",8399,183,759052119185895424,Ind3pendant
Tue Nov 08 17:30:18 +0000 2016,796042175087710208,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,5,321759,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",600,965,127662446,Alt_Futura
Tue Nov 08 17:30:20 +0000 2016,796042182423678976,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,6,321757,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",192,329,785491546900684800,Prissy1021
Tue Nov 08 17:30:23 +0000 2016,796042195061063680,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,14,321757,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",159,235,2320095973,samilligan43
Tue Nov 08 17:30:27 +0000 2016,796042212362612736,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,21,321758,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",109,106,787798834608865284,hasnopants
Tue Nov 08 17:30:30 +0000 2016,796042224731467777,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,25,321761,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",784,778,35525602,cbarnella
Tue Nov 08 17:30:31 +0000 2016,796042229668163584,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,28,321762,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",5926,6499,4235632753,greatagain4
Tue Nov 08 17:30:34 +0000 2016,796042242276335616,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,30,321759,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",510,744,3234067815,DaldorenGaming
Tue Nov 08 17:30:35 +0000 2016,796042245795299328,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,31,321762,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",40,29,3021616385,TheGamerDolphin
Tue Nov 08 17:30:39 +0000 2016,796042259254779906,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,32,321762,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",581,709,4586494518,StephsterStarrO
Tue Nov 08 17:30:39 +0000 2016,796042262119612416,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,34,321759,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",125,260,264799614,TorontoCroatian
Tue Nov 08 17:30:40 +0000 2016,796042266338959360,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,39,321761,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",76,15,239517776,David_M_K
Tue Nov 08 17:30:40 +0000 2016,796042266225709056,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,39,321761,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",324,329,3883205654,TuftyrRain
Tue Nov 08 17:30:41 +0000 2016,796042268767649792,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,42,321758,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",445,2687,735016795,BrandonKDashian
Tue Nov 08 17:30:42 +0000 2016,796042272622186496,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,43,321758,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",4784,2793,2919977303,psr_tweets
Tue Nov 08 17:30:44 +0000 2016,796042283418341376,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,44,321758,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",229,212,3050356892,CrusaderTrades
Tue Nov 08 17:30:47 +0000 2016,796042295304945664,Tue Nov 08 17:30:05 +0000 2016,796042119374835716,47,321758,284,18643437,PrisonPlanet,"RT @PrisonPlanet: Report: Voter Intimidation in Philly, Trump Observers Kicked Out - https://t.co/3ok9vmn25G #ElectionDay",48,67,2783367703,LoganHops
