created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 18:39:05 +0000 2016,796059484443607040,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,3,321939,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,150,502,247000146,Z00mieSam
Tue Nov 08 18:39:12 +0000 2016,796059513648361472,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,8,321941,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,19,48,789273946382303232,LordFenn
Tue Nov 08 18:39:14 +0000 2016,796059521194016768,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,12,321938,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,1164,681,574621059,Conspiracy_X
Tue Nov 08 18:39:14 +0000 2016,796059522473332737,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,13,321938,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,1176,1015,360727686,SenSlomkowski
Tue Nov 08 18:39:16 +0000 2016,796059530270535680,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,16,321938,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,549,705,2705070013,Jett_Johnson_
Tue Nov 08 18:39:18 +0000 2016,796059538554322944,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,20,321938,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,454,645,475171253,Paul_S118
Tue Nov 08 18:39:21 +0000 2016,796059551501926400,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,21,321941,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,207,184,742203829,DJCimmerian
Tue Nov 08 18:39:22 +0000 2016,796059552500383745,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,22,321938,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,438,599,752543790481629184,thewaryfox
Tue Nov 08 18:39:22 +0000 2016,796059552433209344,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,22,321938,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,111,89,241101807,PLPPEPPER
Tue Nov 08 18:39:24 +0000 2016,796059563569070081,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,28,321938,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,15637,20,2694154514,JeffTutorials
Tue Nov 08 18:39:24 +0000 2016,796059563804033024,Tue Nov 08 18:38:55 +0000 2016,796059442127273984,28,321938,285,18643437,PrisonPlanet,RT @PrisonPlanet: Reports of votes flipping from Trump to Clinton continue to pour in. #ElectionDay https://t.co/WDRfwCwVLD,46,301,1549619689,ClarenceVowels
