created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size
18:24:07,796055716431806464,18:24:00,3,4704347,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",1193,4467,2156474813,RealSolarRays,0 days 00:00:07.000000000,1234.2857142857142,0.2670696216700246
18:24:12,796055738141511680,18:24:00,9,4704347,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",318,436,19260289,dsalisb1,0 days 00:00:12.000000000,720.0,0.7293577981651376
18:24:13,796055742793023488,18:24:00,12,4704348,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",414,231,348615325,nuyorican_21,0 days 00:00:13.000000000,664.6153846153845,1.7922077922077921
18:24:14,796055747306000385,18:24:00,16,4704357,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",139,545,80986457,OrangeFlmingo,0 days 00:00:14.000000000,617.1428571428571,0.25504587155963304
18:24:14,796055747410857984,18:24:00,16,4704357,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",560,460,172748155,Fronterakid,0 days 00:00:14.000000000,617.1428571428571,1.2173913043478262
18:24:15,796055748170096640,18:24:00,17,4704348,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",767,1285,16591690,regularguy,0 days 00:00:15.000000000,576.0,0.5968871595330739
18:24:16,796055755271061505,18:24:00,24,4704348,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",1333,671,329620391,merylkenny,0 days 00:00:16.000000000,540.0,1.9865871833084947
18:24:18,796055763470925825,18:24:00,30,4704348,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",160,825,485878650,CAHetherington,0 days 00:00:18.000000000,480.0,0.19393939393939394
18:24:18,796055764376793089,18:24:00,31,4704357,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",182,314,50464698,AngelicaRose_,0 days 00:00:18.000000000,480.0,0.5796178343949044
18:24:19,796055768193765376,18:24:00,36,4704349,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",55,286,533532328,JamesDeanLeachI,0 days 00:00:19.000000000,454.7368421052632,0.19230769230769232
18:24:20,796055772052520961,18:24:00,40,4704349,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",234,469,4818596446,Notasaprocky1,0 days 00:00:20.000000000,432.0,0.4989339019189765
18:24:20,796055771691749376,18:24:00,38,4704349,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",123,399,65741881,sparnon,0 days 00:00:20.000000000,432.0,0.3082706766917293
18:24:20,796055771683422212,18:24:00,38,4704349,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",270,200,720523592,slucyyy,0 days 00:00:20.000000000,432.0,1.35
18:24:21,796055776196460544,18:24:00,43,4704349,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",239,381,778845157,ehartman1975,0 days 00:00:21.000000000,411.42857142857144,0.6272965879265092
18:24:21,796055777169600513,18:24:00,44,4704349,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",1771,2635,2255424079,a7_FIN_SWE,0 days 00:00:21.000000000,411.42857142857144,0.6721062618595826
18:24:23,796055785818058752,18:24:00,50,4704358,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",1034,1872,21918727,OfficialCLM,0 days 00:00:23.000000000,375.65217391304344,0.5523504273504274
18:24:24,796055788062130177,18:24:00,53,4704350,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",271,245,3255951123,JCNDC,0 days 00:00:24.000000000,360.0,1.1061224489795918
18:24:25,796055791652442112,18:24:00,61,4704350,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",1637,1335,143828372,jaybaltz,0 days 00:00:25.000000000,345.6,1.2262172284644195
18:24:25,796055793372168192,18:24:00,62,4704350,350,158414847,TheDailyShow,"RT @TheDailyShow: If you are experiencing voter intimidation, immediately call 1-866-OUR-VOTE. #ElectionDay https://t.co/DuS73bWX9U",371,2147,177595888,SamFeeleyPBP,0 days 00:00:25.000000000,345.6,0.1727992547741034
