created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size
13:36:56,795983443897225218,,,,,,,I hoped to cast a symbolic protest vote. But race too tight. Consequences too dire. Why I voted for @HillaryClinton. https://t.co/yg79sOaDfr,207629,605,19568591,ananavarro,,,343.1884297520661
13:37:09,795983499648008193,13:36:56,1.0,207629.0,605.0,19568591.0,ananavarro,RT @ananavarro: I hoped to cast a symbolic protest vote. But race too tight. Consequences too dire. Why I voted for @HillaryClinton. https:…,790,242,512076466,jpirrone28,0 days 00:00:13.000000000,664.6153846153845,3.2644628099173554
13:37:10,795983501942259712,13:36:56,2.0,207629.0,605.0,19568591.0,ananavarro,RT @ananavarro: I hoped to cast a symbolic protest vote. But race too tight. Consequences too dire. Why I voted for @HillaryClinton. https:…,2617,2818,4799702183,Tamaraw68415067,0 days 00:00:14.000000000,617.1428571428571,0.9286728176011355
13:37:15,795983523765227520,13:36:56,5.0,207630.0,605.0,19568591.0,ananavarro,RT @ananavarro: I hoped to cast a symbolic protest vote. But race too tight. Consequences too dire. Why I voted for @HillaryClinton. https:…,154,382,2177495026,idkaylen,0 days 00:00:19.000000000,454.7368421052632,0.4031413612565445
13:37:15,795983525044486144,13:36:56,6.0,207630.0,605.0,19568591.0,ananavarro,RT @ananavarro: I hoped to cast a symbolic protest vote. But race too tight. Consequences too dire. Why I voted for @HillaryClinton. https:…,16106,1429,136398319,ElaineCrowley,0 days 00:00:19.000000000,454.7368421052632,11.270818754373687
13:37:20,795983543566528512,13:36:56,7.0,207630.0,605.0,19568591.0,ananavarro,RT @ananavarro: I hoped to cast a symbolic protest vote. But race too tight. Consequences too dire. Why I voted for @HillaryClinton. https:…,14156,3956,619264288,KoolKev512,0 days 00:00:24.000000000,360.0,3.5783619817997976
13:37:20,795983545533681664,13:36:56,8.0,207630.0,605.0,19568591.0,ananavarro,RT @ananavarro: I hoped to cast a symbolic protest vote. But race too tight. Consequences too dire. Why I voted for @HillaryClinton. https:…,511,368,15870246,xaoc,0 days 00:00:24.000000000,360.0,1.388586956521739
13:37:23,795983556501569536,13:36:56,9.0,207629.0,605.0,19568591.0,ananavarro,RT @ananavarro: I hoped to cast a symbolic protest vote. But race too tight. Consequences too dire. Why I voted for @HillaryClinton. https:…,372,1288,146320806,SimonHowson,0 days 00:00:27.000000000,320.0,0.2888198757763975
13:37:25,795983565615939585,13:36:56,11.0,207630.0,605.0,19568591.0,ananavarro,RT @ananavarro: I hoped to cast a symbolic protest vote. But race too tight. Consequences too dire. Why I voted for @HillaryClinton. https:…,1121,962,46843086,heavenlycreatre,0 days 00:00:29.000000000,297.93103448275866,1.1652806652806653
13:37:25,795983567201386496,13:36:56,12.0,207630.0,605.0,19568591.0,ananavarro,RT @ananavarro: I hoped to cast a symbolic protest vote. But race too tight. Consequences too dire. Why I voted for @HillaryClinton. https:…,830,730,330033954,aimministries38,0 days 00:00:29.000000000,297.93103448275866,1.1369863013698631
