created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size
21:12:09,796098001680920576,21:11:55,4,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,125,81,787132640252010496,TeK_Shadowz,0 days 00:00:14.000000000,617.1428571428571,1.5432098765432098
21:12:10,796098005904621568,21:11:55,7,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,513,1732,2228307396,jaredthib,0 days 00:00:15.000000000,576.0,0.29618937644341803
21:12:11,796098012833583104,21:11:55,11,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,3005,4950,4240100074,NxTGamers_,0 days 00:00:16.000000000,540.0,0.6070707070707071
21:12:12,796098017740943361,21:11:55,16,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,52,140,746054471621484544,UkParadoxx,0 days 00:00:17.000000000,508.235294117647,0.37142857142857144
21:12:13,796098020047810560,21:11:55,17,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,23,62,759154706270851072,Fernand47059842,0 days 00:00:18.000000000,480.0,0.3709677419354839
21:12:18,796098042202124289,21:11:55,23,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,69,261,780964902659817472,carlosgrupillo,0 days 00:00:23.000000000,375.65217391304344,0.26436781609195403
21:12:19,796098047042351104,21:11:55,25,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,100109,55552,2638247079,TheDailyCraft,0 days 00:00:24.000000000,360.0,1.8020773329493087
21:12:20,796098050699759616,21:11:55,27,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,6,83,774995469860737025,ConnorFairclou4,0 days 00:00:25.000000000,345.6,0.07228915662650602
21:12:24,796098064436121600,21:11:55,33,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,28,157,766275101650223104,callofdutyGODxX,0 days 00:00:29.000000000,297.93103448275866,0.17834394904458598
21:12:24,796098067867009024,21:11:55,35,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,46,178,2864283080,FabianCalles8,0 days 00:00:29.000000000,297.93103448275866,0.25842696629213485
21:12:26,796098075806855168,21:11:55,37,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,29,197,779509000060764160,gabepro19,0 days 00:00:31.000000000,278.7096774193548,0.14720812182741116
21:12:28,796098081506951168,21:11:55,38,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,44,78,730063070278619136,tteggad_,0 days 00:00:33.000000000,261.8181818181818,0.5641025641025641
21:12:28,796098082337214464,21:11:55,38,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,18,52,775992054589509632,GamingNacks,0 days 00:00:33.000000000,261.8181818181818,0.34615384615384615
21:12:36,796098118215270401,21:11:55,42,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,307,581,1488845227,ajsimp99,0 days 00:00:41.000000000,210.7317073170732,0.5283993115318416
21:12:36,796098118630703104,21:11:55,43,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,48,162,1051363344,codywiley4,0 days 00:00:41.000000000,210.7317073170732,0.2962962962962963
21:12:43,796098147718152194,21:11:55,44,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,474,1715,3191074887,AidanChown,0 days 00:00:48.000000000,180.0,0.27638483965014576
21:12:58,796098210272047106,21:11:55,49,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,8885,199,366713994,PowerMizzoucom,0 days 00:01:03.000000000,137.14285714285714,44.64824120603015
21:13:00,796098215473008641,21:11:55,50,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,7,101,764555828129071104,TheRealItsJmr,0 days 00:01:05.000000000,132.92307692307693,0.06930693069306931
21:13:01,796098222817247232,21:11:55,52,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,151,166,4462575454,Wxrrior1,0 days 00:01:06.000000000,130.9090909090909,0.9096385542168675
21:13:05,796098240038993920,21:11:55,53,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,212,236,2483879437,Ibra232Com,0 days 00:01:10.000000000,123.42857142857142,0.8983050847457628
21:13:11,796098262319198208,21:11:55,56,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,783,1611,343065472,lacedhaz,0 days 00:01:16.000000000,113.6842105263158,0.4860335195530726
21:13:12,796098268539146240,21:11:55,58,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,58,169,322898914,jamestaberrobbi,0 days 00:01:17.000000000,112.20779220779221,0.3431952662721893
21:13:15,796098278614073344,21:11:55,60,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,202,563,765385869180145664,kathycxg,0 days 00:01:20.000000000,108.0,0.35879218472468916
21:13:19,796098298104999936,21:11:55,61,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,66,2,734954246572019712,MotivateGG,0 days 00:01:24.000000000,102.85714285714286,33.0
21:13:20,796098301640609792,21:11:55,62,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,135,491,1051579448,darkassassin961,0 days 00:01:25.000000000,101.64705882352942,0.27494908350305497
21:13:24,796098318690635777,21:11:55,67,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,7,7,778198407798202368,WWELiveComment,0 days 00:01:29.000000000,97.07865168539325,1.0
21:13:28,796098335941738496,21:11:55,69,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,45,4,4761040160,EnzymeCustom,0 days 00:01:33.000000000,92.90322580645162,11.25
21:13:30,796098344263225344,21:11:55,70,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,42,250,758319042222587904,OfficialAzyria,0 days 00:01:35.000000000,90.94736842105263,0.168
21:13:37,796098373606440960,21:11:55,73,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,4067,4996,713832622808412160,1truthtel,0 days 00:01:42.000000000,84.70588235294117,0.8140512409927942
21:13:39,796098379898093570,21:11:55,75,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,1501,1515,1923448716,iamZulqar,0 days 00:01:44.000000000,83.07692307692307,0.9907590759075907
21:13:39,796098383006093312,21:11:55,76,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,33,146,754691464399958017,MysticDapper,0 days 00:01:44.000000000,83.07692307692307,0.22602739726027396
21:13:45,796098407945400320,21:11:55,79,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,495,496,331053874,naheemahjpg,0 days 00:01:50.000000000,78.54545454545453,0.9979838709677419
21:13:50,796098425506975744,21:11:55,85,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,72,405,2741648226,JabryanJ,0 days 00:01:55.000000000,75.1304347826087,0.17777777777777778
21:13:50,796098427633500161,21:11:55,88,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,1083,1205,374050196,DaniGibson2,0 days 00:01:55.000000000,75.1304347826087,0.8987551867219917
21:13:58,796098462228086784,21:11:55,94,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,24,183,710976236592431105,EdhouseAylin,0 days 00:02:03.000000000,70.24390243902438,0.13114754098360656
21:13:59,796098466594324481,21:11:55,96,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,3,13,767699858669133826,Col3_844_,0 days 00:02:04.000000000,69.6774193548387,0.23076923076923078
21:14:09,796098508646322176,21:11:55,102,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,1669,732,2875436305,Nivvix,0 days 00:02:14.000000000,64.4776119402985,2.280054644808743
21:14:22,796098559665905665,21:11:55,108,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,78,238,277838921,ZCoop23,0 days 00:02:27.000000000,58.77551020408164,0.3277310924369748
21:14:27,796098583636430848,21:11:55,111,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,1,4,763115068854771712,_chocoheart_,0 days 00:02:32.000000000,56.8421052631579,0.25
21:14:31,796098601277673473,21:11:55,114,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,223,650,1646281842,eljuan623,0 days 00:02:36.000000000,55.384615384615394,0.34307692307692306
21:14:34,796098612543549440,21:11:55,117,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,9,124,3327376941,Granger01Jus,0 days 00:02:39.000000000,54.339622641509436,0.07258064516129033
21:14:45,796098659708534784,21:11:55,122,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,2095,2023,72661446,0franko0,0 days 00:02:50.000000000,50.82352941176471,1.0355907068709838
21:14:46,796098662757699589,21:11:55,123,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,416,455,1884714037,kamboi14,0 days 00:02:51.000000000,50.526315789473685,0.9142857142857143
21:14:46,796098663076470784,21:11:55,124,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,3,89,793987791168434176,Donnawescott2,0 days 00:02:51.000000000,50.526315789473685,0.033707865168539325
21:14:50,796098678071132160,21:11:55,126,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,58,80,4819582738,dnlmartillo,0 days 00:02:55.000000000,49.371428571428574,0.725
21:14:56,796098704793071616,21:11:55,130,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,1172,401,256450825,SamuelViCaj,0 days 00:03:01.000000000,47.73480662983426,2.9226932668329177
21:15:00,796098718822973440,21:11:55,133,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,144,598,214934724,TowDan,0 days 00:03:05.000000000,46.7027027027027,0.2408026755852843
21:15:01,796098724749512704,21:11:55,134,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,854,685,1047932376,ChloeBage_,0 days 00:03:06.000000000,46.45161290322581,1.2467153284671533
21:15:04,796098738796298244,21:11:55,136,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,39,22,701857417911541760,Hisroyalflynes,0 days 00:03:09.000000000,45.71428571428571,1.7727272727272727
21:15:08,796098755565092864,21:11:55,142,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,1,14,3076716591,hadrothefirst,0 days 00:03:13.000000000,44.766839378238345,0.07142857142857142
21:15:11,796098767850184705,21:11:55,146,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,2012,1976,1338568008,3Mckelvey,0 days 00:03:16.000000000,44.08163265306122,1.0182186234817814
21:15:16,796098788851060736,21:11:55,149,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,48,127,2750494505,celinekre,0 days 00:03:21.000000000,42.985074626865675,0.3779527559055118
21:15:17,796098793062199297,21:11:55,150,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,492,607,601954505,isi_rudloff,0 days 00:03:22.000000000,42.77227722772277,0.8105436573311368
21:15:19,796098801689919489,21:11:55,152,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,1595,2023,1482492516,acalvo01,0 days 00:03:24.000000000,42.35294117647059,0.7884330202669303
21:15:22,796098814511816704,21:11:55,155,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,47,144,741532795059765248,bailey_ayee,0 days 00:03:27.000000000,41.73913043478261,0.3263888888888889
21:15:24,796098823290503169,21:11:55,157,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,220,264,1442723838,OrtizEb,0 days 00:03:29.000000000,41.33971291866028,0.8333333333333334
21:15:34,796098863912407042,21:11:55,162,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,1043,281,75037568,Alex_Paev,0 days 00:03:39.000000000,39.45205479452055,3.711743772241993
21:15:35,796098869557915648,21:11:55,163,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,7,29,4033267697,Yeezy96Nasty,0 days 00:03:40.000000000,39.272727272727266,0.2413793103448276
21:15:40,796098890432909313,21:11:55,166,17587,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,72,287,1349644184,gabby_lomba,0 days 00:03:45.000000000,38.4,0.2508710801393728
