,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,21:12:09,796098001680920576,21:11:55,4,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,125,81,787132640252010496,TeK_Shadowz,0 days 00:00:14.000000000,617.1428571428571,1.5432098765432098,7.871326402520105e+17,0.0238115685424356,2.4,3.0,2.2,4.3,0.38055185706699796,0.26734400306340506,0.0
1,21:12:10,796098005904621568,21:11:55,7,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,513,1732,2228307396,jaredthib,0 days 00:00:15.000000000,576.0,0.29618937644341803,2228307396.0,0.011448498001345469,2.8,1.4,0.9,2.3,0.16847316644464133,0.18207903130928813,0.0
2,21:12:11,796098012833583104,21:11:55,11,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,3005,4950,4240100074,NxTGamers_,0 days 00:00:16.000000000,540.0,0.6070707070707071,4240100074.0,0.0043042404804791,0.5,0.5,1.0,1.3,0.10030935716061676,0.09590276214117437,0.0
3,21:12:12,796098017740943361,21:11:55,16,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,52,140,746054471621484544,UkParadoxx,0 days 00:00:17.000000000,508.235294117647,0.37142857142857133,7.460544716214845e+17,0.021041094138717437,4.0,3.0,2.2,1.8,0.5697317833219949,0.25152334764543,1.0
4,21:12:13,796098020047810560,21:11:55,17,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,23,62,759154706270851072,Fernand47059842,0 days 00:00:18.000000000,480.0,0.3709677419354839,7.591547062708511e+17,0.4458600035841122,2.9,2.4,4.3,4.4,0.7719542327261165,0.7855076010068447,1.0
5,21:12:18,796098042202124289,21:11:55,23,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,69,261,780964902659817472,carlosgrupillo,0 days 00:00:23.000000000,375.6521739130434,0.26436781609195403,7.809649026598175e+17,0.018599227273446532,3.7,0.6,0.8,3.9,0.13558257714003935,0.23633691139538374,0.0
6,21:12:19,796098047042351104,21:11:55,25,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,100109,55552,2638247079,TheDailyCraft,0 days 00:00:24.000000000,360.0,1.8020773329493087,2638247079.0,,,,,,,,-1.0
7,21:12:20,796098050699759616,21:11:55,27,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,6,83,774995469860737025,ConnorFairclou4,0 days 00:00:25.000000000,345.6,0.07228915662650602,7.74995469860737e+17,0.9420072835844814,4.5,4.6,4.6,3.0,0.9298669453061028,0.9726400642588404,1.0
8,21:12:24,796098064436121600,21:11:55,33,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,28,157,766275101650223104,callofdutyGODxX,0 days 00:00:29.000000000,297.93103448275866,0.17834394904458598,7.662751016502231e+17,0.09360841931572117,4.4,2.0,0.6,4.6,0.6698271269837389,0.4950575640080462,1.0
9,21:12:24,796098067867009024,21:11:55,35,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,46,178,2864283080,FabianCalles8,0 days 00:00:29.000000000,297.93103448275866,0.25842696629213485,2864283080.0,0.009037049400998034,3.6,1.1,2.2,3.8,0.4848645828256039,0.15881746424200632,0.0
10,21:12:26,796098075806855168,21:11:55,37,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,29,197,779509000060764160,gabepro19,0 days 00:00:31.000000000,278.7096774193548,0.14720812182741114,7.795090000607642e+17,0.9212479391644108,4.7,4.6,4.0,4.6,0.9632891569033074,0.9635539418518628,1.0
11,21:12:28,796098081506951168,21:11:55,38,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,44,78,730063070278619136,tteggad_,0 days 00:00:33.000000000,261.8181818181818,0.5641025641025641,7.30063070278619e+17,0.005213309669283597,3.3,1.2,1.1,2.2,0.16847316644464133,0.11116719108518804,0.0
12,21:12:28,796098082337214464,21:11:55,38,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,18,52,775992054589509632,GamingNacks,0 days 00:00:33.000000000,261.8181818181818,0.3461538461538461,7.759920545895096e+17,,,,,,,,-1.0
13,21:12:36,796098118215270401,21:11:55,42,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,307,581,1488845227,ajsimp99,0 days 00:00:41.000000000,210.7317073170732,0.5283993115318416,1488845227.0,0.0043042404804791,1.2,2.4,0.3,1.7,0.25265321740844954,0.09590276214117437,0.0
14,21:12:36,796098118630703104,21:11:55,43,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,48,162,1051363344,codywiley4,0 days 00:00:41.000000000,210.7317073170732,0.2962962962962963,1051363344.0,,,,,,,,-1.0
15,21:12:43,796098147718152194,21:11:55,44,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,474,1715,3191074887,AidanChown,0 days 00:00:48.000000000,180.0,0.27638483965014576,3191074887.0,0.034358494229070516,4.3,0.5,1.5,3.3,0.4635921906970231,0.3184188561317807,0.0
16,21:12:58,796098210272047106,21:11:55,49,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,8885,199,366713994,PowerMizzoucom,0 days 00:01:03.000000000,137.14285714285714,44.64824120603015,366713994.0,0.002571043998532308,0.7,0.8,1.7,0.7,0.08592399976334196,0.05624491210051878,0.0
17,21:13:00,796098215473008641,21:11:55,50,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,7,101,764555828129071104,TheRealItsJmr,0 days 00:01:05.000000000,132.9230769230769,0.06930693069306931,7.645558281290711e+17,0.0043042404804791,0.9,0.8,0.9,0.6,0.07343326191269152,0.09590276214117437,0.0
18,21:13:01,796098222817247232,21:11:55,52,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,151,166,4462575454,Wxrrior1,0 days 00:01:06.000000000,130.9090909090909,0.9096385542168676,4462575454.0,0.08385114734671234,1.5,2.3,2.2,2.5,0.28621206238390096,0.4744885412906753,0.0
19,21:13:05,796098240038993920,21:11:55,53,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,212,236,2483879437,Ibra232Com,0 days 00:01:10.000000000,123.42857142857142,0.8983050847457628,2483879437.0,0.04342086940555935,3.3,1.5,1.7,4.6,0.5697317833219949,0.3551862170861128,1.0
20,21:13:11,796098262319198208,21:11:55,56,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,783,1611,343065472,lacedhaz,0 days 00:01:16.000000000,113.68421052631581,0.4860335195530726,343065472.0,,,,,,,,-1.0
21,21:13:12,796098268539146240,21:11:55,58,17586,4470757879,RT @KudosM8: If Donald Trump wins this election I will literally give 3 people who retweet this tweet $100. #ElectionDay,58,169,322898914,jamestaberrobbi,0 days 00:01:17.000000000,112.20779220779221,0.3431952662721893,322898914.0,0.002571043998532308,3.8,1.6,1.9,2.6,0.038503444945083086,0.05624491210051878,0.0
