created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 13:14:11 +0000 2016,795977718278012928,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,355,58104,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",189,75,768600209056145409,alberta_neuleib
Tue Nov 08 13:14:13 +0000 2016,795977728361197568,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,356,58104,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",786,806,374826129,TheDilge
Tue Nov 08 13:14:15 +0000 2016,795977734308630529,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,357,58104,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",1521,1991,19076077,m_wood123
Tue Nov 08 13:14:19 +0000 2016,795977753371746304,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,358,58104,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",718,409,465046002,Peony459
Tue Nov 08 13:14:24 +0000 2016,795977774842449920,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,359,58104,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",48,141,3765276259,KarnesSharon
Tue Nov 08 13:14:27 +0000 2016,795977786657640448,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,360,58104,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",1564,927,1447529352,grannygethealth
Tue Nov 08 13:14:28 +0000 2016,795977789002420225,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,361,58104,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",1822,2524,3992370797,LynnStefie
Tue Nov 08 13:14:37 +0000 2016,795977830039515136,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,362,58105,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",64,150,3836971275,frothybrew19
Tue Nov 08 13:14:42 +0000 2016,795977847911383040,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,363,58105,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",1467,1419,312433697,robertaritzen
Tue Nov 08 13:14:48 +0000 2016,795977875560263680,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,364,58105,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",517,2,338453687,StockExchangeCo
Tue Nov 08 13:14:50 +0000 2016,795977884544434176,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,365,58105,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",236,103,4754073205,Russelltucker15
Tue Nov 08 13:14:51 +0000 2016,795977885253332995,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,366,58105,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",50,109,785845013326491648,LisaBraneff
Tue Nov 08 13:15:01 +0000 2016,795977930673246208,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,367,58106,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",2722,4999,709428021200084992,DerekC2016
Tue Nov 08 13:15:15 +0000 2016,795977987778867204,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,368,58106,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",293,47,878482088,todstertodd
Tue Nov 08 13:15:23 +0000 2016,795978021341687808,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,369,58106,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",53,208,705545842615169024,Astylezbeats
Tue Nov 08 13:15:31 +0000 2016,795978053671415809,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,370,58106,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",90,77,34605070,sisisis57
Tue Nov 08 13:15:31 +0000 2016,795978056783589376,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,371,58106,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",263,101,3885540314,mugged_liberal2
Tue Nov 08 13:15:33 +0000 2016,795978064400420864,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,372,58106,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",267,464,2651961805,rhook62
Tue Nov 08 13:15:35 +0000 2016,795978071774007296,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,373,58106,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",2974,2491,4718047119,DukeofEarlDD
Tue Nov 08 13:16:07 +0000 2016,795978207661006849,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,374,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",373,137,3668101515,1776tamara
Tue Nov 08 13:16:35 +0000 2016,795978321951674372,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,376,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",913,982,55113653,ashbeth34
Tue Nov 08 13:16:30 +0000 2016,795978303853174785,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,375,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",43,106,2319087260,turkal_katy
Tue Nov 08 13:16:39 +0000 2016,795978340205088768,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,377,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",2976,4142,286922738,stoyeneso
Tue Nov 08 13:16:45 +0000 2016,795978363257188354,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,378,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",218,156,712778286544326656,KamalaSimmons2
