user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score
7.060226077415424e+17,,,,,,,
1546333765.0,,,,,,,
786596529796739072,0.0043042404804791,1.0,2.2,3.4,1.1,0.08592399976334196,0.09590276214117437
40144113.0,,,,,,,
1064203465,0.01859922727344653,1.5,1.9,1.5,1.4,0.13558257714003935,0.23633691139538376
612797711,0.11693596663244112,2.7,1.4,2.1,2.5,0.32230602190830704,0.5361761477678701
2398047932,0.08385114734671234,0.8,2.3,0.7,1.6,0.46359219069702307,0.4744885412906753
2494013124,0.003940623559956331,1.0,1.0,2.8,0.8,0.14589765727494236,0.08899515596679244
3317945875,0.014565852401308765,2.2,0.7,1.4,1.0,0.23688377651035014,0.2079055732880228
2794734771,0.007183846426565749,2.8,0.5,1.5,1.1,0.12588928944948308,0.13802618960216584
2163905934,0.009037049400998034,2.2,1.3,1.7,1.1,0.08592399976334196,0.15881746424200632
764785538981330944,0.07519311407072778,4.2,2.7,2.6,4.4,0.7238002465135849,0.4540057291614072
732531251517612036,0.0027296301902785666,0.5,0.3,0.5,0.3,0.025471598156045747,0.06078011352084069
1400852821,0.003626193494014071,0.7,0.8,2.8,1.0,0.10827700665723966,0.0825396626774012
2526614171,0.006431292840898396,0.5,0.8,1.2,0.4,0.05780718298413593,0.1285158337598371
965446698,0.011448498001345467,0.3,0.8,1.7,0.7,0.04918384795249982,0.18207903130928815
327035063,0.003626193494014071,0.5,0.8,1.1,0.7,0.10030935716061677,0.0825396626774012
199713998,0.008048111281043234,2.3,0.5,4.0,1.8,0.19374947883382485,0.14812070832967303
700476328022245377,0.030450444848239933,3.3,1.6,1.3,2.4,0.5697317833219949,0.300816711527256
3538733835,0.021041094138717433,2.9,0.8,2.5,1.7,0.36065190656573104,0.25152334764543
2950103945.0,,,,,,,
3744319817,0.04861529098537897,2.2,2.4,2.4,0.7,0.5905129273413294,0.3742667881821624
3320545346,0.18030310025096605,0.3,1.2,1.0,0.2,0.6109757209767682,0.6164280626387617
1976997764.0,,,,,,,
262590538,0.003116817556886547,0.6,1.9,1.3,0.5,0.04178983547133819,0.07089257330076087
66525934,0.0043042404804791,0.3,2.2,0.4,0.4,0.06263387811083082,0.09590276214117437
2389809355,0.030450444848239933,0.7,0.3,1.0,2.3,0.36065190656573104,0.300816711527256
392407940,0.0021984408773070953,0.9,0.5,0.9,0.6,0.06783456974919343,0.04447883217419818
2741078417,0.08385114734671234,1.2,2.9,1.8,1.3,0.5274968237537414,0.4744885412906753
423571900,0.0033536770167744536,0.7,1.0,1.4,0.7,0.07343326191269153,0.07651310672792835
423571900,0.0033536770167744536,0.7,1.0,1.4,0.7,0.07343326191269153,0.07651310672792835
633873722,0.003626193494014071,3.0,0.7,1.4,4.3,0.07945465272791494,0.0825396626774012
2426914161,0.003626193494014071,3.0,0.8,1.3,3.6,0.13558257714003935,0.0825396626774012
1331615694,0.0021984408773070953,0.6,0.8,1.0,0.7,0.027677698437753848,0.04447883217419818
284314158,0.0019358455432931132,0.7,0.4,2.6,0.9,0.027677698437753848,0.03508264339315584
1006845901,0.0021009963244625067,0.6,0.8,0.5,0.8,0.03546593341354506,0.041106740219567735
4477731974,0.004725361816828223,1.5,2.2,1.9,1.3,0.09286695366967546,0.10328573467123618
3658978581,0.010164988287386762,0.6,3.6,0.7,0.6,0.14589765727494236,0.1701324265302999
965642208,0.0033536770167744536,0.8,0.6,1.0,0.6,0.06263387811083082,0.07651310672792835
4516237396.0,,,,,,,
45428374,0.003626193494014071,2.0,0.8,2.1,3.8,0.05333128056896264,0.0825396626774012
2970928643,0.007183846426565749,0.5,0.9,1.5,0.4,0.05333128056896264,0.13802618960216584
7.936803023673836e+17,,,,,,,
482323722,0.012907437350993261,2.0,0.8,0.7,2.5,0.05780718298413593,0.19466773728450495
73567177,0.011448498001345467,0.4,1.2,1.5,0.4,0.13558257714003935,0.18207903130928815
31633325,0.026940288992638697,1.0,0.9,3.3,1.3,0.12588928944948308,0.28378247513569405
3002000970,0.01859922727344653,2.9,1.2,1.2,0.7,0.3039573320934062,0.23633691139538376
56186229,0.007183846426565749,1.0,0.9,1.5,2.1,0.07945465272791494,0.13802618960216584
62338337,0.009037049400998034,3.7,0.9,2.1,4.3,0.23688377651035014,0.15881746424200632
790994939450499072,0.002571043998532308,1.9,0.6,1.8,2.0,0.03546593341354506,0.05624491210051878
382255869,0.010164988287386762,2.1,1.0,2.0,1.5,0.12588928944948308,0.1701324265302999
769308556357144578,0.38545888128841016,3.4,3.2,1.5,3.8,0.7565854729457974,0.7564524646655568
154108144,0.0043042404804791,1.7,0.7,2.2,3.4,0.09286695366967546,0.09590276214117437
55937825,0.003116817556886547,0.6,0.5,2.2,1.1,0.06263387811083082,0.07089257330076087
752752664962826240,0.0024313661894161103,2.0,0.8,3.2,2.7,0.07945465272791494,0.05202936550695904
2892408181,0.06055916271173367,2.1,1.5,2.8,1.2,0.19374947883382485,0.413569897933165
4251850093,0.005778300973814037,1.2,1.0,1.6,0.7,0.14589765727494236,0.11956986651967942
1116070057,0.0021009963244625067,1.6,0.5,1.7,0.7,0.038503444945083086,0.041106740219567735
733563797814661120,0.06055916271173367,4.0,2.8,2.3,3.6,0.5274968237537414,0.413569897933165
