created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 14:04:40 +0000 2016,795990424741617664,,,,,,,,"TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #voted #myvote2016",51127,50,39483303,EastwoodUSA
Tue Nov 08 14:04:50 +0000 2016,795990465334116352,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,1,51129,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",77,410,1705968937,JohnStutsman77
Tue Nov 08 14:04:51 +0000 2016,795990468102275073,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,3,51129,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",109,109,784738349567401984,Lorie60397909
Tue Nov 08 14:04:51 +0000 2016,795990469654224897,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,4,51129,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",169,240,4917476198,RyRod8807
Tue Nov 08 14:04:52 +0000 2016,795990472443494400,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,6,51129,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",56,130,260826814,vandeemum
Tue Nov 08 14:04:52 +0000 2016,795990473907245056,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,7,51129,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",72,225,466205596,saphil2108
Tue Nov 08 14:04:52 +0000 2016,795990474154721285,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,7,51129,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",918,800,27462910,247LovingLife
Tue Nov 08 14:04:53 +0000 2016,795990477799571456,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,9,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",216,223,402167290,ChristopherCl25
Tue Nov 08 14:04:53 +0000 2016,795990477925445632,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,9,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",26,66,743504601484230656,inkbadgers
Tue Nov 08 14:04:55 +0000 2016,795990487807197184,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,14,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",724,949,728981023,Bran_Cunha
Tue Nov 08 14:04:55 +0000 2016,795990488222470144,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,15,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",124,274,2435003450,Red2723
Tue Nov 08 14:04:56 +0000 2016,795990490319650816,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,16,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",45,229,526987089,Walker92Walker
Tue Nov 08 14:04:58 +0000 2016,795990499786100738,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,17,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",523,588,712987134584569856,ArchieBunker19
Tue Nov 08 14:04:59 +0000 2016,795990501602316288,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,19,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",144,140,350336467,DrGripMD
Tue Nov 08 14:04:59 +0000 2016,795990503909163008,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,20,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",623,59,3538733835,bobledford1961
Tue Nov 08 14:04:59 +0000 2016,795990504819355648,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,21,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",42,198,211053351,nanoflower68
Tue Nov 08 14:05:00 +0000 2016,795990508522840064,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,22,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",119,145,760417451708444672,babykins2016
Tue Nov 08 14:05:00 +0000 2016,795990509084876805,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,23,51130,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",43,67,756530959865044996,RatliffEllie
Tue Nov 08 14:05:01 +0000 2016,795990511890796544,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,24,51131,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",121,19,2853379369,Theclaw66
Tue Nov 08 14:05:01 +0000 2016,795990512092135424,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,24,51131,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",427,486,21784014,gothicreader
Tue Nov 08 14:05:01 +0000 2016,795990512205447169,Tue Nov 08 14:04:40 +0000 2016,795990424741617664,24,51131,50,39483303,EastwoodUSA,"RT @EastwoodUSA: TRUMP TRUMP TRUMP I can hear the Trump Army marching to the Ballot boxes from my ranch, sounds victorious! #ElectionDay #v…",30,63,840475064,harry___haller
