user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score
39483303.0,,,,,,,
1705968937,0.003940623559956331,0.7,1.3,0.5,0.6,0.04178983547133819,0.08899515596679244
784738349567401984,0.0033536770167744536,1.1,2.0,2.5,0.7,0.1807672693005155,0.07651310672792835
4917476198.0,,,,,,,
260826814,0.012907437350993261,0.9,1.5,2.5,2.4,0.1167953743919475,0.19466773728450495
466205596,0.0021984408773070953,0.9,0.6,1.7,1.9,0.05333128056896264,0.04447883217419818
27462910,0.10460347933351005,4.3,1.7,2.1,4.6,0.46359219069702307,0.5156433305312286
402167290,0.003940623559956331,1.3,0.7,1.2,0.9,0.045343501437382056,0.08899515596679244
7.435046014842307e+17,,,,,,,
728981023,0.002571043998532308,0.2,0.6,0.8,0.5,0.03546593341354506,0.05624491210051878
2435003450,0.0033536770167744536,1.0,0.7,2.0,1.3,0.038503444945083086,0.07651310672792835
526987089,0.010164988287386762,0.7,0.8,1.8,0.7,0.09286695366967546,0.1701324265302999
712987134584569856,0.009037049400998034,0.4,0.8,1.6,0.6,0.06263387811083082,0.15881746424200632
350336467.0,,,,,,,
3538733835,0.01859922727344653,2.9,0.8,2.5,1.7,0.380551857066998,0.23633691139538376
211053351,0.003116817556886547,0.8,1.0,1.4,0.5,0.05333128056896264,0.07089257330076087
760417451708444672,0.06747906081432216,3.5,2.8,3.1,1.4,0.5487020083865324,0.4336774335329319
7.56530959865045e+17,,,,,,,
2853379369.0,,,,,,,
21784014,0.0033536770167744536,2.0,0.6,0.9,0.6,0.05780718298413593,0.07651310672792835
840475064,0.004725361816828223,3.8,0.8,2.5,3.2,0.12588928944948308,0.10328573467123618
935397270,0.0019358455432931132,0.4,0.4,0.8,0.4,0.04178983547133819,0.03508264339315584
2259741061.0,,,,,,,
3640734136.0,,,,,,,
285507473.0,,,,,,,
776409663541800961,0.009037049400998034,3.8,1.9,0.7,2.9,0.32230602190830704,0.15881746424200632
2149107976.0,,,,,,,
791026747466719232,0.0033536770167744536,0.6,1.5,0.9,0.8,0.09286695366967546,0.07651310672792835
3153577853,0.007183846426565749,1.4,1.4,0.9,0.4,0.10827700665723966,0.13802618960216584
772081166572621824,0.010164988287386762,0.3,1.3,0.6,0.4,0.09286695366967546,0.1701324265302999
1927154545,0.0029102973297387607,0.3,0.7,0.5,0.2,0.06263387811083082,0.06565556198004287
7.070470452661903e+17,,,,,,,
7.293816837247017e+17,,,,,,,
552734553.0,,,,,,,
274304642,0.24446254495086733,4.6,3.1,4.4,4.3,0.8601677371481485,0.6729387518017023
2857767103,0.004725361816828223,1.8,0.8,1.1,0.7,0.10827700665723966,0.10328573467123618
3494008336,0.01859922727344653,1.8,1.1,2.7,1.7,0.15685510336103622,0.23633691139538376
784302968136880129,0.005213309669283597,2.2,0.8,1.1,0.9,0.10827700665723966,0.11116719108518804
3887166732,0.01645230483113907,1.3,1.6,3.5,0.5,0.09286695366967546,0.22179568769021463
41584867,0.005778300973814037,1.2,1.2,1.1,1.1,0.13558257714003935,0.11956986651967942
1006704806,0.010164988287386762,0.6,1.4,3.1,0.6,0.06263387811083082,0.1701324265302999
1596879030,0.004725361816828223,0.2,0.5,0.5,0.2,0.05333128056896264,0.10328573467123618
350334606,0.010164988287386762,0.6,1.2,3.0,0.6,0.12588928944948308,0.1701324265302999
3154200820,0.38545888128841016,4.0,1.7,3.0,3.8,0.7064204238004218,0.7564524646655568
211141949.0,,,,,,,
748157123830358017,0.0023079208238384373,1.0,0.6,0.5,1.0,0.08592399976334196,0.04811366570775446
7.012621643260928e+17,,,,,,,
776073524242898944,0.03435849422907052,3.1,0.6,3.1,3.4,0.14589765727494236,0.3184188561317807
7.894437649390264e+17,,,,,,,
610428514.0,,,,,,,
2275686743.0,,,,,,,
1012340964.0,,,,,,,
256218049,0.026940288992638697,3.9,2.4,2.5,3.9,0.2691022464970497,0.28378247513569405
2204153940,0.06747906081432216,4.5,1.9,2.2,4.6,0.7405291005715704,0.4336774335329319
731877450343456768,0.11693596663244112,3.9,1.9,2.1,4.1,0.380551857066998,0.5361761477678701
3575972834,0.0043042404804791,1.2,0.8,1.3,0.5,0.06263387811083082,0.09590276214117437
7.940174660452434e+17,,,,,,,
261300530,0.003626193494014071,0.7,0.5,1.0,0.7,0.04918384795249982,0.0825396626774012
7.507766575234089e+17,,,,,,,
704303044662439936,0.10460347933351005,2.6,1.4,1.3,2.1,0.23688377651035014,0.5156433305312286
125128693.0,,,,,,,
2869581248,0.003626193494014071,0.3,1.8,0.5,0.2,0.10030935716061677,0.0825396626774012
524597055,0.0033536770167744536,0.2,0.7,0.7,0.2,0.05780718298413593,0.07651310672792835
3050356892.0,,,,,,,
180810321,0.0023079208238384373,0.2,0.5,0.5,0.3,0.03546593341354506,0.04811366570775446
4458798496.0,,,,,,,
7.617162733277266e+17,,,,,,,
786206540487286784,0.5856427244085384,4.3,3.7,4.5,3.6,0.8701191997119831,0.8468202684509261
3372963095,0.0043042404804791,4.0,1.3,1.7,3.3,0.10827700665723966,0.09590276214117437
29302574,0.0033536770167744536,4.2,0.7,0.5,1.7,0.04918384795249982,0.07651310672792835
631632931,0.003116817556886547,0.8,0.6,1.8,1.9,0.07945465272791494,0.07089257330076087
1608500784,0.0033536770167744536,2.5,1.4,1.0,3.8,0.1807672693005155,0.07651310672792835
318772430,0.6852592634093605,4.7,2.5,3.3,4.4,0.9298669453061029,0.8848653406184375
3415617707,0.003626193494014071,1.0,0.5,0.8,0.5,0.06263387811083082,0.0825396626774012
737871390045548544,0.04342086940555935,3.8,2.3,2.4,4.2,0.6506901031179089,0.3551862170861128
3424777329.0,,,,,,,
368673187,0.01859922727344653,1.3,1.9,1.3,1.5,0.3412193545017134,0.23633691139538376
760172485660684288,0.011448498001345467,1.5,2.0,0.7,0.6,0.12588928944948308,0.18207903130928815
1221681152,0.011448498001345467,0.7,1.2,0.8,0.3,0.06783456974919343,0.18207903130928815
1281746299,0.0027296301902785666,0.7,0.8,0.7,1.0,0.05333128056896264,0.06078011352084069
7.361244065530102e+17,,,,,,,
3235648099.0,,,,,,,
7.782214905128141e+17,,,,,,,
793224540834762752,0.47530138941405353,3.2,3.0,1.5,4.0,0.8794616900661685,0.7990584410047699
182808067,0.0021984408773070953,0.4,0.7,0.6,0.5,0.03265990956683609,0.04447883217419818
7.572699379960996e+17,,,,,,,
4071024707,0.021041094138717433,3.5,2.9,3.4,3.2,0.380551857066998,0.25152334764543
15181901,0.005213309669283597,0.3,0.6,0.5,0.4,0.03546593341354506,0.11116719108518804
65363117,0.0023079208238384373,1.3,1.1,1.4,1.0,0.06263387811083082,0.04811366570775446
7.346820194316452e+17,,,,,,,
1284325429,0.04342086940555935,1.3,0.8,0.6,0.4,0.19374947883382485,0.3551862170861128
218377052,0.0021984408773070953,0.5,0.9,0.6,0.5,0.045343501437382056,0.04447883217419818
2555864189,0.007183846426565749,2.4,1.6,0.5,4.2,0.10827700665723966,0.13802618960216584
4740551610,0.0029102973297387607,2.7,0.4,1.7,0.4,0.038503444945083086,0.06565556198004287
902026446.0,,,,,,,
1403085170,0.004725361816828223,0.3,0.6,0.3,0.3,0.04918384795249982,0.10328573467123618
749700931478958080,0.07519311407072778,0.9,0.9,0.9,0.9,0.22180647190550215,0.4540057291614072
4827715518.0,,,,,,,
731545017051795456,0.0021984408773070953,4.5,0.9,3.4,4.4,0.06783456974919343,0.04447883217419818
32521090,0.03435849422907052,3.3,0.7,1.0,3.8,0.380551857066998,0.3184188561317807
7.889335808650445e+17,,,,,,,
4858488845,0.16230758351843008,3.9,2.6,2.2,2.8,0.6506901031179089,0.5967761711282766
1111972399,0.0033536770167744536,1.0,1.0,2.5,0.9,0.05780718298413593,0.07651310672792835
7.413934408569037e+17,,,,,,,
1067494286,0.009037049400998034,0.8,0.6,0.7,1.0,0.07945465272791494,0.15881746424200632
792385188978429952,0.014565852401308765,1.7,1.2,1.5,0.8,0.19374947883382485,0.2079055732880228
787353889804804096,0.007183846426565749,0.3,1.6,0.4,0.4,0.05780718298413593,0.13802618960216584
632024017.0,,,,,,,
774016030859468800,0.006431292840898396,2.1,1.0,2.2,3.2,0.19374947883382485,0.1285158337598371
16821773,0.009037049400998034,1.1,2.4,0.9,1.6,0.1807672693005155,0.15881746424200632
710126656321622016,0.021041094138717433,1.9,1.4,0.4,2.6,0.22180647190550215,0.25152334764543
1015630207,0.8599563872510622,1.5,1.2,0.8,1.1,0.8383531326036774,0.9416190049861709
714235834463981568,0.0029102973297387607,0.4,1.2,0.4,0.2,0.07343326191269153,0.06565556198004287
2596671277,0.03435849422907052,2.1,1.6,3.2,0.9,0.36065190656573104,0.3184188561317807
751552860303683584,0.22121616027906205,0.4,2.0,0.7,0.6,0.7405291005715704,0.6545596461071505
29050419,0.007183846426565749,0.8,0.8,0.6,0.6,0.04918384795249982,0.13802618960216584
7.389346466169487e+17,,,,,,,
4280482340.0,,,,,,,
699283964461244416,0.0033536770167744536,1.2,2.5,1.5,1.5,0.06783456974919343,0.07651310672792835
382000025.0,,,,,,,
855125208,0.0029102973297387607,1.1,1.4,1.0,2.3,0.10030935716061677,0.06565556198004287
744950188557615104,0.0029102973297387607,2.7,0.8,1.2,2.2,0.1167953743919475,0.06565556198004287
771642306239746048,0.008048111281043234,2.5,1.9,3.1,3.0,0.15685510336103622,0.14812070832967303
2214263155,0.012907437350993261,2.9,1.6,2.5,1.1,0.14589765727494236,0.19466773728450495
