created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 19:58:12 +0000 2016,796079395106652160,,,,,,,,Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t.co/qovFWC0iqe,2200,2490,450921524,ErickFernandez
Tue Nov 08 20:00:39 +0000 2016,796080011501445120,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,4,2201,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,392,1136,3020691,gkostolny
Tue Nov 08 20:01:55 +0000 2016,796080329500958720,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,11,2201,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,2699,1693,54655771,VeniceRiley
Tue Nov 08 20:02:06 +0000 2016,796080375265042432,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,13,2201,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,865,1274,2407663362,DawnDiezWillis
Tue Nov 08 20:02:37 +0000 2016,796080506244694016,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,14,2201,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,487,589,14574167,aline260
Tue Nov 08 20:03:02 +0000 2016,796080610603245568,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,20,2201,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,865,1274,2407663362,DawnDiezWillis
Tue Nov 08 20:03:13 +0000 2016,796080654056161280,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,21,2201,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,653,1503,239622350,jamesmurphypdx
Tue Nov 08 20:03:45 +0000 2016,796080791734390784,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,26,2200,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,16,69,2990022554,YandRtakeoff
Tue Nov 08 20:03:54 +0000 2016,796080828350627840,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,29,2200,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,150,484,29890099,cuzinvinny
Tue Nov 08 20:04:19 +0000 2016,796080933950672900,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,31,2200,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,325,565,58985343,Bex3713
Tue Nov 08 20:04:28 +0000 2016,796080971191898113,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,32,2200,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,914,1116,141975693,artfromtex
Tue Nov 08 20:04:40 +0000 2016,796081021825466369,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,33,2200,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,709,638,2792367378,bamster37
Tue Nov 08 20:04:59 +0000 2016,796081101299130373,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,35,2200,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,499,1815,25726800,northcoastblog
Tue Nov 08 20:05:39 +0000 2016,796081267137777664,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,38,2200,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,2220,348,231257304,Armunho
Tue Nov 08 20:06:16 +0000 2016,796081424713383936,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,44,2201,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,215,241,41738320,catikins9
Tue Nov 08 20:06:55 +0000 2016,796081585975984128,Tue Nov 08 19:58:12 +0000 2016,796079395106652160,46,2201,2490,450921524,ErickFernandez,RT @ErickFernandez: Nevada judge did not have time for Trump's lawsuit complaining that too many brown people voted. #ElectionDay https://t…,708,528,164948552,Uribe559
