user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score
713411957282455552,0.005213309669283597,1.2,0.6,2.1,1.6,0.10030935716061677,0.11116719108518804
2767657664.0,,,,,,,
371781500,0.011448498001345467,2.6,1.4,2.2,2.7,0.3412193545017134,0.18207903130928815
475099294,0.0033536770167744536,0.5,0.5,2.1,1.7,0.1167953743919475,0.07651310672792835
58641522.0,,,,,,,
16000837.0,,,,,,,
755972306627796993,0.011448498001345467,2.1,1.4,0.7,1.0,0.13558257714003935,0.18207903130928815
2544888626.0,,,,,,,
2496606679,0.010164988287386762,4.6,2.5,2.1,4.8,0.7719542327261165,0.1701324265302999
99110821,0.003626193494014071,1.5,0.6,1.5,0.5,0.03265990956683609,0.0825396626774012
2961260697.0,,,,,,,
2686109520,0.01859922727344653,1.2,1.2,1.5,1.1,0.3412193545017134,0.23633691139538376
329144723,0.005213309669283597,2.0,1.2,3.5,0.9,0.07945465272791494,0.11116719108518804
389686602,0.0024313661894161103,1.7,0.5,1.9,0.6,0.04178983547133819,0.05202936550695904
550481330,0.003626193494014071,0.7,1.1,1.2,0.3,0.04918384795249982,0.0825396626774012
2161484816.0,,,,,,,
702313144346017792,0.10460347933351005,3.5,2.3,1.9,4.5,0.5905129273413294,0.5156433305312286
31295465.0,,,,,,,
7.592378356941537e+17,,,,,,,
772228162122022912,0.47530138941405353,3.4,3.3,2.7,3.8,0.8138717339737572,0.7990584410047699
24226326.0,,,,,,,
498877915,0.003116817556886547,0.2,0.8,0.3,0.3,0.03546593341354506,0.07089257330076087
2429653077,0.011448498001345467,1.4,0.5,2.9,0.8,0.04918384795249982,0.18207903130928815
2887593005,0.026940288992638697,3.2,1.5,2.2,3.0,0.1167953743919475,0.28378247513569405
860584166,0.003940623559956331,2.6,1.3,2.2,1.4,0.05333128056896264,0.08899515596679244
315535652,0.005213309669283597,1.4,1.2,2.5,2.2,0.13558257714003935,0.11116719108518804
838147382,0.18030310025096605,3.8,2.9,2.2,3.5,0.6506901031179089,0.6164280626387617
37810522,0.10460347933351005,2.9,2.8,1.9,1.4,0.380551857066998,0.5156433305312286
62664213,0.0024313661894161103,0.2,0.4,0.7,0.2,0.045343501437382056,0.05202936550695904
40028472,0.026940288992638697,2.2,1.9,1.4,3.2,0.22180647190550215,0.28378247513569405
770785742834589696,0.008048111281043234,1.2,1.1,0.6,0.7,0.07343326191269153,0.14812070832967303
3106728217,0.011448498001345467,1.0,1.3,0.8,0.5,0.07343326191269153,0.18207903130928815
724281244293435393,0.14577620294303828,3.3,1.6,1.7,3.6,0.42151725890598224,0.5768086562548855
223322764,0.005213309669283597,0.2,1.0,0.7,0.3,0.08592399976334196,0.11116719108518804
789097133148282880,0.008048111281043234,1.6,0.8,1.9,2.4,0.12588928944948308,0.14812070832967303
706950767408771072,0.0027296301902785666,1.4,1.2,1.3,0.9,0.07343326191269153,0.06078011352084069
2822776393.0,,,,,,,
2457782186,0.004725361816828223,0.5,0.7,1.8,0.2,0.030068974042493608,0.10328573467123618
524825540,0.1998825988113924,3.8,3.2,3.5,3.9,0.7719542327261165,0.635706839522915
7.943019367408148e+17,,,,,,,
1244813546,0.5591583735107447,4.0,3.2,2.3,4.5,0.9040736566800007,0.8358285757752799
41277426,0.006431292840898396,0.5,0.8,1.5,0.5,0.06263387811083082,0.1285158337598371
758307367306100740,0.023811568542435598,1.0,1.9,1.1,3.2,0.42151725890598224,0.26734400306340506
2154028783.0,,,,,,,
2438971343,0.10460347933351005,4.6,2.9,4.6,3.6,0.826453203646374,0.5156433305312286
60219461,0.01859922727344653,1.2,2.1,1.4,0.9,0.13558257714003935,0.23633691139538376
18725571,0.012907437350993261,3.4,1.2,1.3,3.2,0.14589765727494236,0.19466773728450495
3309967506,0.3254134937439308,3.3,3.6,3.8,2.2,0.6506901031179089,0.7248402160410153
742588405,0.023811568542435598,3.3,1.9,4.0,4.1,0.6109757209767682,0.26734400306340506
4879756043,0.0020139366550120737,2.2,1.0,0.6,1.0,0.04178983547133819,0.037980136466376074
2796332422,0.007183846426565749,2.5,1.4,1.7,3.9,0.22180647190550215,0.13802618960216584
2299593711,0.003940623559956331,0.2,0.5,1.1,0.5,0.038503444945083086,0.08899515596679244
703772709499641856,0.004725361816828223,1.2,1.0,1.8,1.1,0.10827700665723966,0.10328573467123618
770003054808760320,0.07519311407072778,4.0,2.1,2.2,4.2,0.6698271269837389,0.4540057291614072
73155705,0.11693596663244112,2.0,1.9,1.9,1.9,0.5487020083865324,0.5361761477678701
23507249,0.0033536770167744536,0.8,1.5,2.2,0.7,0.08592399976334196,0.07651310672792835
365827419,0.003626193494014071,0.5,0.7,1.6,0.3,0.05333128056896264,0.0825396626774012
847817478,0.012907437350993261,1.7,2.5,1.9,2.6,0.380551857066998,0.19466773728450495
376504227,0.005778300973814037,1.7,1.3,1.1,1.7,0.1167953743919475,0.11956986651967942
559645321,0.07519311407072778,1.1,2.3,1.4,1.5,0.3412193545017134,0.4540057291614072
775879878407098368,0.08385114734671234,4.3,2.8,3.6,4.1,0.7064204238004218,0.4744885412906753
2822776393.0,,,,,,,
787311033669091328,0.006431292840898396,0.8,1.0,1.2,0.5,0.1167953743919475,0.1285158337598371
393048573,0.014565852401308765,0.6,2.0,0.8,0.4,0.16847316644464133,0.2079055732880228
79058305,0.18030310025096605,2.8,0.6,0.5,1.5,0.3412193545017134,0.6164280626387617
133055630.0,,,,,,,
3067008811,0.006431292840898396,0.6,1.3,0.5,0.5,0.04918384795249982,0.1285158337598371
4501795638,0.09360841931572118,4.3,3.1,3.4,4.5,0.5061919589474342,0.49505756400804624
130345533,0.007183846426565749,1.9,1.0,0.5,2.9,0.19374947883382485,0.13802618960216584
261736294,0.005778300973814037,0.3,0.6,0.4,0.3,0.10827700665723966,0.11956986651967942
723703628775735296,0.023811568542435598,2.2,1.4,3.8,1.7,0.1807672693005155,0.26734400306340506
3001595159,0.009037049400998034,2.0,1.7,0.7,0.6,0.14589765727494236,0.15881746424200632
2243530995.0,,,,,,,
47085809.0,,,,,,,
769941491657547776,0.010164988287386762,2.3,1.2,1.4,1.5,0.12588928944948308,0.1701324265302999
61206499,0.0043042404804791,0.6,1.2,1.0,0.3,0.05780718298413593,0.09590276214117437
430971306.0,,,,,,,
15070275.0,,,,,,,
1531238594,0.005213309669283597,0.5,0.9,0.9,0.3,0.04178983547133819,0.11116719108518804
2194548046,0.26968322684725654,4.1,2.9,3.3,3.7,0.8005982245473489,0.6908019160064479
2994965243.0,,,,,,,
3416505311,0.04861529098537897,0.9,1.1,2.6,1.1,0.25265321740844954,0.3742667881821624
4886213447,0.14577620294303828,4.5,1.9,2.8,4.2,0.826453203646374,0.5768086562548855
374284455,0.021041094138717433,1.3,1.6,2.1,1.1,0.25265321740844954,0.25152334764543
28401740,0.04342086940555935,2.5,1.4,1.0,1.7,0.40086139116347386,0.3551862170861128
727328316345208833,0.06747906081432216,2.5,0.8,1.9,3.4,0.6109757209767682,0.4336774335329319
265180424.0,,,,,,,
755169650292453376,0.004725361816828223,0.6,1.1,0.9,0.5,0.07343326191269153,0.10328573467123618
2841662404.0,,,,,,,
389597124,0.003940623559956331,1.4,0.7,1.2,1.3,0.045343501437382056,0.08899515596679244
3391661908,0.006431292840898396,1.3,0.8,3.0,1.1,0.07945465272791494,0.1285158337598371
433794417,0.005778300973814037,1.0,1.0,2.0,0.7,0.15685510336103622,0.11956986651967942
1600881572,0.07519311407072778,0.8,1.2,1.2,0.9,0.25265321740844954,0.4540057291614072
701441874033250305,0.030450444848239933,2.5,1.5,1.9,2.1,0.28621206238390096,0.300816711527256
4294596374.0,,,,,,,
3332206408.0,,,,,,,
753693608092561409,0.0033536770167744536,2.5,1.1,0.4,2.6,0.13558257714003935,0.07651310672792835
3293209278.0,,,,,,,
23251075,0.0029102973297387607,0.2,1.0,0.4,0.2,0.01983296694956421,0.06565556198004287
1726667976,0.021041094138717433,0.5,1.4,1.7,0.6,0.3039573320934062,0.25152334764543
2763007723,0.009037049400998034,2.2,1.4,0.5,1.8,0.19374947883382485,0.15881746424200632
533861025,0.05430460982015838,1.2,2.3,2.2,2.2,0.14589765727494236,0.393746460000491
551789919,0.014565852401308765,0.5,0.5,2.6,1.1,0.10030935716061677,0.2079055732880228
92370453,0.007183846426565749,0.9,1.4,1.0,0.9,0.22180647190550215,0.13802618960216584
393811802,0.038677030425236264,1.8,1.8,1.1,1.5,0.20742796687543463,0.33655519548719853
32412066.0,,,,,,,
7.620626349633946e+17,,,,,,,
2964300550,0.005778300973814037,0.7,2.3,1.2,0.5,0.08592399976334196,0.11956986651967942
44208886,0.003626193494014071,1.4,0.8,1.5,0.6,0.10030935716061677,0.0825396626774012
1497291451,0.4158259511579834,0.7,0.9,1.8,2.1,0.6310548366819692,0.7713044789889335
2335854721,0.0024313661894161103,0.4,1.0,0.6,0.5,0.05333128056896264,0.05202936550695904
588737569,0.004725361816828223,0.7,2.1,0.7,0.8,0.06783456974919343,0.10328573467123618
771164931764871168,0.03435849422907052,2.3,1.4,1.7,1.4,0.1807672693005155,0.3184188561317807
703423517962797057,0.012907437350993261,0.6,1.2,1.5,1.1,0.1807672693005155,0.19466773728450495
54065567,0.030450444848239933,0.2,0.7,0.8,0.2,0.25265321740844954,0.300816711527256
537602851,0.010164988287386762,0.4,1.1,0.8,0.9,0.10030935716061677,0.1701324265302999
2418009253,0.0021009963244625067,2.6,0.5,0.4,3.6,0.030068974042493608,0.041106740219567735
719904229343817728,0.003940623559956331,0.7,0.8,1.2,0.7,0.07945465272791494,0.08899515596679244
945010417,0.06747906081432216,0.6,2.1,1.3,1.0,0.06783456974919343,0.4336774335329319
7.363228683513774e+17,,,,,,,
2986104832,0.011448498001345467,1.5,1.5,1.0,0.9,0.14589765727494236,0.18207903130928815
4911342745,0.01859922727344653,2.3,1.9,1.1,2.7,0.1807672693005155,0.23633691139538376
708132667850563585,0.002571043998532308,1.8,1.5,0.5,2.0,0.05780718298413593,0.05624491210051878
2207787422,0.13065598435976788,2.5,1.8,1.5,2.9,0.4848645828256039,0.5565870373496533
3600539122.0,,,,,,,
769049801107341312,0.03435849422907052,4.3,1.0,2.1,4.3,0.3039573320934062,0.3184188561317807
3995662453,0.35515431108103784,0.7,1.6,2.9,0.4,0.46359219069702307,0.7409598586102422
7.533649553704428e+17,,,,,,,
3112061737,0.005213309669283597,1.5,1.3,0.8,1.0,0.12588928944948308,0.11116719108518804
3845461457,0.13065598435976788,2.9,1.9,2.4,3.6,0.5905129273413294,0.5565870373496533
2442203373,0.0043042404804791,2.1,0.8,0.9,3.1,0.06783456974919343,0.09590276214117437
3824719760,0.003626193494014071,0.7,0.6,1.9,1.7,0.13558257714003935,0.0825396626774012
7.016993933473997e+17,,,,,,,
782006895271940096,0.0027296301902785666,1.0,0.9,0.6,1.1,0.045343501437382056,0.06078011352084069
25427532,0.11693596663244112,2.4,2.4,2.5,2.6,0.32230602190830704,0.5361761477678701
758731158767083525,0.008048111281043234,2.2,2.3,2.2,1.3,0.13558257714003935,0.14812070832967303
31589379,0.011448498001345467,0.9,1.5,1.9,1.9,0.12588928944948308,0.18207903130928815
714985182315450368,0.18030310025096605,2.9,3.0,3.1,3.4,0.40086139116347386,0.6164280626387617
935145523,0.009037049400998034,1.7,2.8,4.6,2.4,0.28621206238390096,0.15881746424200632
1442055979,0.08385114734671234,4.0,2.0,3.8,3.7,0.46359219069702307,0.4744885412906753
111155425.0,,,,,,,
34523703,0.003116817556886547,0.6,1.1,0.3,2.8,0.06783456974919343,0.07089257330076087
772678230,0.0029102973297387607,0.6,1.3,1.1,0.5,0.07343326191269153,0.06565556198004287
3224693642.0,,,,,,,
785942977138917376,0.023811568542435598,0.3,1.9,0.6,0.5,0.10030935716061677,0.26734400306340506
28490807.0,,,,,,,
505617350,0.0024313661894161103,0.8,0.8,0.8,0.6,0.05333128056896264,0.05202936550695904
18609824.0,,,,,,,
767706562446131201,0.012907437350993261,1.2,1.1,1.0,2.1,0.07343326191269153,0.19466773728450495
790236292118446080,0.005778300973814037,1.1,0.7,0.8,0.7,0.1167953743919475,0.11956986651967942
2590239104.0,,,,,,,
3807368123,0.010164988287386762,0.3,0.6,0.3,0.4,0.05780718298413593,0.1701324265302999
34492708,0.008048111281043234,1.7,0.9,2.1,2.1,0.2691022464970497,0.14812070832967303
4774933922,0.023811568542435598,0.8,1.8,2.2,0.6,0.22180647190550215,0.26734400306340506
382299304,0.004725361816828223,1.9,0.6,0.9,2.3,0.06783456974919343,0.10328573467123618
587913152,0.24446254495086733,1.7,3.0,1.6,2.3,0.8138717339737572,0.6729387518017023
211363381,0.01645230483113907,2.6,1.6,2.4,2.2,0.15685510336103622,0.22179568769021463
7.652076221696164e+17,,,,,,,
105345807,0.06055916271173367,2.1,2.0,2.5,1.7,0.20742796687543463,0.413569897933165
915116917,0.014565852401308765,1.3,1.2,0.9,0.8,0.1807672693005155,0.2079055732880228
4837973643.0,,,,,,,
3689270355,0.07519311407072778,4.3,2.6,3.2,4.0,0.7405291005715704,0.4540057291614072
2421043189,0.007183846426565749,0.8,1.7,3.7,0.6,0.10827700665723966,0.13802618960216584
2407277082,0.0029102973297387607,1.0,1.0,1.0,1.5,0.07343326191269153,0.06565556198004287
1733057005,0.0043042404804791,1.0,0.8,1.6,1.3,0.05333128056896264,0.09590276214117437
750042359442780161,0.03435849422907052,0.6,1.3,0.6,1.7,0.12588928944948308,0.3184188561317807
256780164,0.021041094138717433,2.2,0.8,3.1,4.5,0.4848645828256039,0.25152334764543
46539376,0.0033536770167744536,0.6,0.9,0.7,0.9,0.05333128056896264,0.07651310672792835
235698522,0.11693596663244112,4.5,3.1,2.4,4.8,0.8005982245473489,0.5361761477678701
1143033450,0.010164988287386762,0.6,0.9,0.7,1.3,0.05333128056896264,0.1701324265302999
125359235,0.011448498001345467,0.5,1.9,0.7,0.7,0.15685510336103622,0.18207903130928815
2856154741,0.026940288992638697,2.6,0.9,2.0,2.0,0.22180647190550215,0.28378247513569405
236905553.0,,,,,,,
7.08053735071572e+17,,,,,,,
164885283,0.030450444848239933,1.5,1.7,1.4,1.7,0.1807672693005155,0.300816711527256
754498974321614852,0.026940288992638697,2.6,2.2,1.7,3.2,0.1807672693005155,0.28378247513569405
287434334,0.04342086940555935,2.1,1.8,1.9,1.7,0.42151725890598224,0.3551862170861128
612214031,0.004725361816828223,1.1,0.5,1.1,1.1,0.12588928944948308,0.10328573467123618
782748679094558721,0.04861529098537897,2.6,1.6,2.2,3.8,0.40086139116347386,0.3742667881821624
7.061894008295137e+17,,,,,,,
2461891892.0,,,,,,,
3355655206.0,,,,,,,
333848129,0.008048111281043234,1.5,1.7,0.4,1.9,0.1167953743919475,0.14812070832967303
300191570,0.008048111281043234,2.2,1.2,3.9,1.1,0.09286695366967546,0.14812070832967303
32785658,0.10460347933351005,1.2,2.2,0.8,0.4,0.22180647190550215,0.5156433305312286
20748745,0.0033536770167744536,0.3,0.8,0.3,0.4,0.04178983547133819,0.07651310672792835
1062697766,0.007183846426565749,1.1,1.2,1.7,1.1,0.09286695366967546,0.13802618960216584
63611153,0.38545888128841016,4.4,1.4,3.5,3.2,0.8495856011768973,0.7564524646655568
2725704808,0.22121616027906205,1.5,2.5,1.4,2.8,0.6884177623265628,0.6545596461071505
69625887,0.18030310025096605,4.5,3.3,2.8,2.6,0.46359219069702307,0.6164280626387617
7.948899096770191e+17,,,,,,,
4563504263,0.021041094138717433,3.6,2.2,1.3,3.9,0.28621206238390096,0.25152334764543
14426609,0.0024313661894161103,0.7,0.7,1.2,0.6,0.038503444945083086,0.05202936550695904
3266122592,0.03435849422907052,1.5,1.8,2.2,0.7,0.25265321740844954,0.3184188561317807
532198621,0.3254134937439308,3.8,2.0,3.8,3.0,0.8601677371481485,0.7248402160410153
23485328.0,,,,,,,
4898400250,0.16230758351843008,4.7,3.3,3.5,4.7,0.9178878139616656,0.5967761711282766
738969327655739393,0.026940288992638697,1.3,1.2,1.3,1.9,0.22180647190550215,0.28378247513569405
119199702,0.0027296301902785666,1.7,0.6,1.0,0.8,0.13558257714003935,0.06078011352084069
3148565408,0.012907437350993261,3.9,1.0,0.7,2.0,0.14589765727494236,0.19466773728450495
932493572,0.009037049400998034,0.3,1.7,0.5,0.4,0.10827700665723966,0.15881746424200632
2950628719,0.009037049400998034,0.5,1.7,0.8,0.8,0.10827700665723966,0.15881746424200632
1222417824,0.09360841931572118,3.9,2.8,3.5,2.1,0.4848645828256039,0.49505756400804624
449354070,0.021041094138717433,3.7,0.9,3.6,3.5,0.1167953743919475,0.25152334764543
326426930,0.002571043998532308,0.4,1.1,0.6,0.4,0.03546593341354506,0.05624491210051878
705887959,0.038677030425236264,4.8,4.6,4.1,4.8,0.7238002465135849,0.33655519548719853
21326535,0.009037049400998034,0.3,1.8,0.3,0.7,0.06783456974919343,0.15881746424200632
1534688612.0,,,,,,,
4879308394,0.16230758351843008,4.6,2.5,4.1,4.3,0.8138717339737572,0.5967761711282766
2717398585,0.04342086940555935,2.0,2.2,2.5,4.0,0.22180647190550215,0.3551862170861128
4879865781,0.24446254495086733,4.4,2.3,2.4,3.9,0.46359219069702307,0.6729387518017023
765323726699106305,0.007183846426565749,2.6,2.0,2.8,2.5,0.1807672693005155,0.13802618960216584
259115841,0.003626193494014071,0.5,1.5,0.8,0.8,0.23688377651035014,0.0825396626774012
793744861,0.006431292840898396,2.5,1.6,2.4,1.7,0.10030935716061677,0.1285158337598371
758313715695427585,0.002571043998532308,1.4,1.4,1.0,1.7,0.10030935716061677,0.05624491210051878
47600280,0.007183846426565749,0.6,1.2,0.8,0.6,0.05333128056896264,0.13802618960216584
901461290,0.006431292840898396,0.3,1.3,0.3,0.2,0.04178983547133819,0.1285158337598371
7.899780120664515e+17,,,,,,,
350650434,0.03435849422907052,1.2,1.9,1.2,0.3,0.32230602190830704,0.3184188561317807
315554093.0,,,,,,,
191638016,0.006431292840898396,0.6,1.4,1.1,0.8,0.14589765727494236,0.1285158337598371
1915427592.0,,,,,,,
2384319454,0.07519311407072778,4.5,4.6,4.6,4.6,0.6884177623265628,0.4540057291614072
2902986795,0.18030310025096605,2.1,2.5,0.8,1.8,0.42151725890598224,0.6164280626387617
49322952,0.08385114734671234,1.1,2.6,1.5,0.6,0.6506901031179089,0.4744885412906753
904104740.0,,,,,,,
16974310,0.007183846426565749,1.3,0.6,1.5,1.7,0.07945465272791494,0.13802618960216584
3290324645.0,,,,,,,
27020716,0.0023079208238384373,0.6,1.0,1.1,0.4,0.03265990956683609,0.04811366570775446
3355993282.0,,,,,,,
785999377831571456,0.007183846426565749,2.3,1.0,1.3,0.7,0.09286695366967546,0.13802618960216584
3050786738,0.0021984408773070953,0.4,0.5,1.5,0.4,0.023437100509770627,0.04447883217419818
711673498817728512,0.04342086940555935,2.9,2.0,1.7,3.0,0.4848645828256039,0.3551862170861128
1857607026,0.038677030425236264,1.5,3.3,2.5,2.2,0.1807672693005155,0.33655519548719853
3211657496,0.0029102973297387607,0.6,0.8,1.0,0.6,0.05780718298413593,0.06565556198004287
3214757596,0.014565852401308765,0.5,1.5,0.4,0.5,0.19374947883382485,0.2079055732880228
2149669508,0.0021009963244625067,0.7,0.4,0.3,0.5,0.023437100509770627,0.041106740219567735
58299611,0.812234050998792,4.8,3.6,4.8,4.7,0.9632891569033074,0.926458400140048
770334447233359873,0.009037049400998034,0.9,0.8,2.7,0.7,0.08592399976334196,0.15881746424200632
520469407.0,,,,,,,
1210093458,0.0019358455432931132,1.8,0.4,0.4,0.3,0.027677698437753848,0.03508264339315584
51623734,0.007183846426565749,0.7,1.4,1.9,0.5,0.07343326191269153,0.13802618960216584
480096802,0.007183846426565749,0.3,1.9,0.4,0.6,0.09286695366967546,0.13802618960216584
162520634,0.006431292840898396,3.4,1.4,0.8,4.4,0.5061919589474342,0.1285158337598371
59781077,0.13065598435976788,1.2,2.6,2.8,3.4,0.5905129273413294,0.5565870373496533
2321714232,0.0023079208238384373,0.5,0.2,0.8,0.5,0.023437100509770627,0.04811366570775446
3400632850,0.011448498001345467,1.8,0.8,3.3,1.3,0.25265321740844954,0.18207903130928815
3158792494,0.05430460982015838,4.2,2.6,3.5,4.5,0.9112229533096339,0.393746460000491
410468961,0.030450444848239933,2.7,2.2,0.8,2.8,0.15685510336103622,0.300816711527256
760776911698079744,0.014565852401308765,1.2,2.2,3.5,2.9,0.380551857066998,0.2079055732880228
1666567008,0.012907437350993261,0.2,1.9,1.0,0.7,0.15685510336103622,0.19466773728450495
3331772585.0,,,,,,,
4798179683,0.10460347933351005,4.3,3.5,1.3,4.2,0.7405291005715704,0.5156433305312286
29458052.0,,,,,,,
373789549.0,,,,,,,
2562585720,0.014565852401308765,1.4,1.4,0.8,1.0,0.12588928944948308,0.2079055732880228
2394623314,0.014565852401308765,0.6,1.6,1.3,1.5,0.06783456974919343,0.2079055732880228
4294538172,0.010164988287386762,1.7,1.9,3.1,1.3,0.1807672693005155,0.1701324265302999
4831733671,0.011448498001345467,0.9,0.6,2.9,1.5,0.25265321740844954,0.18207903130928815
742791807143170048,0.003116817556886547,1.3,0.8,1.0,1.6,0.10827700665723966,0.07089257330076087
1472543887,0.004725361816828223,1.8,1.4,0.9,0.8,0.10030935716061677,0.10328573467123618
1970347927,0.011448498001345467,0.9,0.5,2.8,1.3,0.1167953743919475,0.18207903130928815
105899273,0.05430460982015838,3.7,1.0,1.1,2.7,0.5274968237537414,0.393746460000491
935492646,0.012907437350993261,2.6,1.4,1.2,1.3,0.15685510336103622,0.19466773728450495
725491027595956225,0.021041094138717433,4.5,0.8,1.7,4.8,0.25265321740844954,0.25152334764543
785252087923748864,0.04342086940555935,4.1,2.2,1.7,3.0,0.25265321740844954,0.3551862170861128
388441407,0.01859922727344653,3.3,2.8,2.5,3.4,0.3039573320934062,0.23633691139538376
2964369323,0.01859922727344653,1.2,0.9,1.2,1.4,0.1807672693005155,0.23633691139538376
1145739655,0.04342086940555935,3.7,2.9,1.5,4.1,0.5487020083865324,0.3551862170861128
48576409.0,,,,,,,
757029854525157376,0.011448498001345467,1.8,1.8,1.3,0.9,0.19374947883382485,0.18207903130928815
740401579556212736,0.010164988287386762,1.3,1.0,2.6,3.9,0.16847316644464133,0.1701324265302999
2903263931.0,,,,,,,
974886008,0.006431292840898396,1.1,1.0,0.8,0.2,0.05780718298413593,0.1285158337598371
468655277,0.011448498001345467,1.8,1.6,2.1,3.5,0.1807672693005155,0.18207903130928815
89490661.0,,,,,,,
3276668192,0.003626193494014071,1.1,0.7,1.7,0.5,0.09286695366967546,0.0825396626774012
3031259110,0.003940623559956331,2.4,1.2,1.1,2.4,0.06783456974919343,0.08899515596679244
754797085862481920,0.014565852401308765,0.6,1.8,0.8,0.5,0.08592399976334196,0.2079055732880228
1279876754.0,,,,,,,
753354352551604228,0.010164988287386762,0.9,1.4,1.0,0.8,0.08592399976334196,0.1701324265302999
4583867542,0.005213309669283597,1.7,1.9,1.3,1.2,0.1807672693005155,0.11116719108518804
3968943563,0.004725361816828223,0.6,0.7,1.4,2.1,0.13558257714003935,0.10328573467123618
3134348914,0.26968322684725654,4.3,3.2,1.9,3.9,0.6310548366819692,0.6908019160064479
