created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 20:10:16 +0000 2016,796082430969073665,,,,,,,,"BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/pNqFd11txC",38362,821,4510755552,_Makada_
Tue Nov 08 20:10:24 +0000 2016,796082461969031168,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,1,38365,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",648,1286,21282485,ajnalight
Tue Nov 08 20:10:42 +0000 2016,796082541065334786,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,8,38362,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",489,231,4341946875,Raydel690325
Tue Nov 08 20:10:51 +0000 2016,796082577727700993,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,10,38362,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",47,229,779080368494305280,ABigg3387
Tue Nov 08 20:11:07 +0000 2016,796082645239099393,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,13,38365,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",2623,2430,223896073,LauraWilsonGal
Tue Nov 08 20:11:08 +0000 2016,796082650247266304,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,14,38362,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",60,154,774455040010518528,CrownSchumacher
Tue Nov 08 20:11:09 +0000 2016,796082652923174912,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,15,38362,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",242,88,741779779,njvagone
Tue Nov 08 20:11:09 +0000 2016,796082653770514432,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,15,38362,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",321,745,4396843065,manic2016
Tue Nov 08 20:11:40 +0000 2016,796082781365243904,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,23,38365,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",8858,9730,526463447,RobertWildiris
Tue Nov 08 20:11:45 +0000 2016,796082805314875394,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,24,38362,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",2906,4957,601238848,annmarie440
Tue Nov 08 20:12:12 +0000 2016,796082914928652288,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,30,38365,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",506,1215,764824774061109248,TerryPughe
Tue Nov 08 20:12:20 +0000 2016,796082952107073536,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,31,38362,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",733,1050,20390823,Kingfish7777
Tue Nov 08 20:12:35 +0000 2016,796083012035194880,Tue Nov 08 20:10:16 +0000 2016,796082430969073665,37,38365,821,4510755552,_Makada_,"RT @_Makada_: BREAKING VIDEO: Pennsylvania Voters Report Voting Machines Flipping Votes From Trump to Clinton #ElectionDay 

https://t.co/p…",8345,9176,706148599604731905,ralphshields313
