created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 18:14:56 +0000 2016,796053407014486016,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,4,51820,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",519,1216,117641761,db_ky
Tue Nov 08 18:14:59 +0000 2016,796053419790397441,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,9,51820,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",3742,3853,67792695,gigiljm
Tue Nov 08 18:15:07 +0000 2016,796053452552097792,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,12,51820,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",110,220,770473020347604992,CallingAstro424
Tue Nov 08 18:15:07 +0000 2016,796053452472381444,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,12,51820,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",345,508,625723904,whoisjohngalt58
Tue Nov 08 18:15:11 +0000 2016,796053469807443968,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,15,51820,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",846,178,703318052927094784,Milos51611
Tue Nov 08 18:15:12 +0000 2016,796053473825607680,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,16,51820,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",792,1870,751445536796913664,okiegrl87
Tue Nov 08 18:15:13 +0000 2016,796053477646540801,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,18,51820,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",43,110,3284381899,natack5
Tue Nov 08 18:15:14 +0000 2016,796053482633445376,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,19,51819,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",69,119,750725978645749761,herschel_matan
Tue Nov 08 18:15:19 +0000 2016,796053500148842496,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,21,51819,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",145,975,3074629950,davejscorona
Tue Nov 08 18:15:24 +0000 2016,796053522764746753,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,25,51820,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",236,1190,343405136,TGPickern
Tue Nov 08 18:15:29 +0000 2016,796053545783066625,Tue Nov 08 18:14:31 +0000 2016,796053302693822465,28,51820,4224729994,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted… ",72,296,3443356339,biggs_boss
