created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 18:05:34 +0000 2016,796051049597390849,,,,,,,,That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,31407,25160,1244408377,SheWhoVotes
Tue Nov 08 18:06:07 +0000 2016,796051187481059329,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,3,31407,25159,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,28,487,780591572928737280,MellisaGray3
Tue Nov 08 18:06:37 +0000 2016,796051310634209280,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,5,31407,25159,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,402,2580,734804380529135621,LisaAngela71
Tue Nov 08 18:06:47 +0000 2016,796051355748233216,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,7,31407,25159,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,230,204,774690375126568960,MaxSchnauzer2
Tue Nov 08 18:07:06 +0000 2016,796051434974416901,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,11,31407,25159,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,65,273,734393235502563333,jake_varness
Tue Nov 08 18:07:07 +0000 2016,796051440376643584,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,12,31407,25159,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,562,839,2508114499,cbbruuno
Tue Nov 08 18:07:10 +0000 2016,796051452099633153,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,13,31407,25160,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,192,249,371978070,JesusVZR
Tue Nov 08 18:07:35 +0000 2016,796051556902780928,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,17,31408,25159,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,128,498,222711845,thedirtypop
Tue Nov 08 18:07:40 +0000 2016,796051577924677632,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,19,31408,25159,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,192,174,3124379938,jayxcca
Tue Nov 08 18:07:42 +0000 2016,796051583171559424,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,20,31408,25160,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,123,323,1716622268,jen01phx
Tue Nov 08 18:08:14 +0000 2016,796051720040108032,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,26,31408,25160,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,553,2079,148422960,TaurusBone
Tue Nov 08 18:08:21 +0000 2016,796051749610156032,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,29,31408,25159,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,445,609,128931255,kolestar
Tue Nov 08 18:08:32 +0000 2016,796051795990564864,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,32,31408,25161,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,234,443,40166063,jedoeller
Tue Nov 08 18:08:36 +0000 2016,796051811476140032,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,34,31408,25161,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,1637,673,232447216,JuliaHart923
Tue Nov 08 18:08:36 +0000 2016,796051813430501376,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,35,31408,25162,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,688,599,2291615598,chchcheydavis
Tue Nov 08 18:08:38 +0000 2016,796051820854607872,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,36,31408,25161,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,262,186,286344074,meripereyra
Tue Nov 08 18:08:38 +0000 2016,796051820611301376,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,36,31408,25161,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,179,249,85175775,FerRiveri
Tue Nov 08 18:08:40 +0000 2016,796051826990673920,Tue Nov 08 18:05:34 +0000 2016,796051049597390849,38,31408,25162,1244408377,SheWhoVotes,RT @SheWhoVotes: That moment when you're pretty sure not even your wife would want to vote for you. #ElectionDay https://t.co/INaewG8wRR,166,166,764573320658296832,mercedesana88
