created_at,id,retweeted_status.created_at,Source,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,Target
17:42:40,796045283733868544,17:42:21,796045204763516928,3,22909,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",114,126,779875481113866240,EdmondDontez144,0 days 00:00:19.000000000,454.7368421052632,0.9047619047619048,796045283733868544
17:42:40,796045286913150977,17:42:21,796045204763516928,6,22909,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",67,51,757712564621041666,EndDemocracyNow,0 days 00:00:19.000000000,454.7368421052632,1.3137254901960784,796045286913150977
17:42:47,796045315845529600,17:42:21,796045204763516928,8,22908,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",109,115,782111499204657160,DeusExPurple,0 days 00:00:26.000000000,332.30769230769226,0.9478260869565217,796045315845529600
17:42:51,796045329720229890,17:42:21,796045204763516928,9,22910,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",110,279,758564817795817472,Hiker228,0 days 00:00:30.000000000,288.0,0.3942652329749104,796045329720229890
17:42:51,796045333146976256,17:42:21,796045204763516928,11,22910,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",301,77,502116444,rlewfilms,0 days 00:00:30.000000000,288.0,3.909090909090909,796045333146976256
17:43:16,796045437752864768,17:42:21,796045204763516928,17,22912,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",156,189,729777053092839424,Earthrain34,0 days 00:00:55.000000000,157.09090909090907,0.8253968253968254,796045437752864768
17:43:16,796045438059249665,17:42:21,796045204763516928,17,22910,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",295,89,4497975453,NathanHale76,0 days 00:00:55.000000000,157.09090909090907,3.3146067415730336,796045438059249665
17:43:22,796045463422169088,17:42:21,796045204763516928,22,22910,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",214,192,2642927008,Woodsprite99,0 days 00:01:01.000000000,141.63934426229508,1.1145833333333333,796045463422169088
17:43:26,796045479528239105,17:42:21,796045204763516928,23,22909,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",338,305,3411044242,MyNameIsSergius,0 days 00:01:05.000000000,132.92307692307693,1.1081967213114754,796045479528239105
17:43:34,796045512751333377,17:42:21,796045204763516928,26,22910,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",270,845,41612682,tloubee,0 days 00:01:13.000000000,118.35616438356165,0.31952662721893493,796045512751333377
17:43:39,796045534222057473,17:42:21,796045204763516928,28,22910,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",80,386,379392631,carod92,0 days 00:01:18.000000000,110.76923076923079,0.20725388601036268,796045534222057473
17:43:44,796045555046547456,17:42:21,796045204763516928,30,22912,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",472,1104,63542566,pcanon,0 days 00:01:23.000000000,104.09638554216868,0.427536231884058,796045555046547456
17:43:49,796045576487976960,17:42:21,796045204763516928,32,22910,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",68,91,43234399,01CavsFan,0 days 00:01:28.000000000,98.18181818181819,0.7472527472527473,796045576487976960
17:44:15,796045684797480962,17:42:21,796045204763516928,43,22911,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",6701,553,703662411421773824,at_maggiemac,0 days 00:01:54.000000000,75.78947368421052,12.11754068716094,796045684797480962
17:44:11,796045665730236416,17:42:21,796045204763516928,39,22911,340,794769772202393601,WDFx2EU8,"RT @WDFx2EU8: 🚨 BREAKING: WOW!!! At the last minute, Chris Matthews endorses #Trump!!! #ElectionDay  https://t.co/FjeNWIsACt",48,201,1112735490,psnelson300,0 days 00:01:50.000000000,78.54545454545453,0.23880597014925373,796045665730236416
