created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 18:03:00 +0000 2016,796050401392988162,,,,,,Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE1GdI,321854,285,18643437,PrisonPlanet
Tue Nov 08 18:03:08 +0000 2016,796050437875101696,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,1,321855,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,189,598,2329127948,adamsyouruncle
Tue Nov 08 18:03:09 +0000 2016,796050442039894016,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,3,321857,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,66,63,2832252374,TFJohnny275
Tue Nov 08 18:03:15 +0000 2016,796050466169913344,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,13,321855,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,111,241,4925562393,AlexDitt105
Tue Nov 08 18:03:16 +0000 2016,796050467914739717,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,15,321855,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,2121,654,2209504237,MisticaNiebla
Tue Nov 08 18:03:16 +0000 2016,796050470368411648,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,18,321855,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,148,98,916019262,jchs_17
Tue Nov 08 18:03:17 +0000 2016,796050475317624832,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,22,321855,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,283,691,2415685429,stevvid
Tue Nov 08 18:03:18 +0000 2016,796050478924791813,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,24,321855,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,430,196,4144384361,pa8600
Tue Nov 08 18:03:18 +0000 2016,796050479440654337,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,25,321855,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,231,114,267705113,kevindecicco
Tue Nov 08 18:03:19 +0000 2016,796050480799453185,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,26,321857,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,2343,3716,15034917,renfrowk
Tue Nov 08 18:03:21 +0000 2016,796050492354752512,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,30,321857,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,444,3763,1472673007,Dkboy187
Tue Nov 08 18:03:22 +0000 2016,796050496154804224,Tue Nov 08 18:03:00 +0000 2016,796050401392988162,32,321857,18643437,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,584,609,2806899458,xLady_Havocx
