,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,18:03:00,796050401392988162,,,,,Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE1GdI,321854,285,18643437,PrisonPlanet,,,1129.3122807017544,18643437.0,0.0015981714422475762,0.4,0.3,0.4,0.7,0.030068974042493608,0.021699646312393697,0.0
1,18:03:08,796050437875101696,18:03:00,1.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,189,598,2329127948,adamsyouruncle,0 days 00:00:08.000000000,1080.0,0.31605351170568563,2329127948.0,0.002910297329738761,1.1,0.9,1.1,0.4,0.06783456974919343,0.06565556198004288,0.0
2,18:03:09,796050442039894016,18:03:00,3.0,321857.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,66,63,2832252374,TFJohnny275,0 days 00:00:09.000000000,960.0,1.0476190476190477,2832252374.0,0.006431292840898396,2.7,1.0,0.9,1.9,0.15685510336103622,0.1285158337598371,0.0
3,18:03:15,796050466169913344,18:03:00,13.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,111,241,4925562393,AlexDitt105,0 days 00:00:15.000000000,576.0,0.4605809128630705,4925562393.0,0.002910297329738761,0.6,1.2,0.6,0.9,0.053331280568962636,0.06565556198004288,0.0
4,18:03:16,796050467914739717,18:03:00,15.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,2121,654,2209504237,MisticaNiebla,0 days 00:00:16.000000000,540.0,3.2431192660550465,2209504237.0,,,,,,,,-1.0
5,18:03:16,796050470368411648,18:03:00,18.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,148,98,916019262,jchs_17,0 days 00:00:16.000000000,540.0,1.5102040816326532,916019262.0,,,,,,,,-1.0
6,18:03:17,796050475317624832,18:03:00,22.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,283,691,2415685429,stevvid,0 days 00:00:17.000000000,508.235294117647,0.4095513748191028,2415685429.0,0.04342086940555935,3.9,1.7,1.7,3.3,0.13558257714003935,0.3551862170861128,0.0
7,18:03:18,796050478924791813,18:03:00,24.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,430,196,4144384361,pa8600,0 days 00:00:18.000000000,480.0,2.1938775510204085,4144384361.0,,,,,,,,-1.0
8,18:03:18,796050479440654337,18:03:00,25.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,231,114,267705113,kevindecicco,0 days 00:00:18.000000000,480.0,2.026315789473684,267705113.0,,,,,,,,-1.0
9,18:03:19,796050480799453185,18:03:00,26.0,321857.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,2343,3716,15034917,renfrowk,0 days 00:00:19.000000000,454.73684210526324,0.6305166846071044,15034917.0,,,,,,,,-1.0
10,18:03:21,796050492354752512,18:03:00,30.0,321857.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,444,3763,1472673007,Dkboy187,0 days 00:00:21.000000000,411.4285714285714,0.11799096465585968,1472673007.0,0.0238115685424356,0.7,1.2,1.8,2.0,0.15685510336103622,0.26734400306340506,0.0
11,18:03:22,796050496154804224,18:03:00,32.0,321857.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,584,609,2806899458,xLady_Havocx,0 days 00:00:22.000000000,392.7272727272728,0.9589490968801314,2806899458.0,0.0019358455432931128,0.3,0.4,0.3,0.6,0.025471598156045747,0.03508264339315584,0.0
12,18:03:24,796050503813697536,18:03:00,37.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,111,87,241101807,PLPPEPPER,0 days 00:00:24.000000000,360.0,1.2758620689655171,241101807.0,0.0027296301902785666,0.8,0.5,0.7,0.3,0.057807182984135924,0.06078011352084069,0.0
13,18:03:27,796050514161045505,18:03:00,39.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,15,35,1536979502,Ironstar_K5,0 days 00:00:27.000000000,320.0,0.42857142857142855,1536979502.0,0.4458600035841122,4.1,2.2,1.6,3.8,0.7719542327261165,0.7855076010068447,1.0
14,18:03:28,796050518355406848,18:03:00,40.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,7590,145,4785452834,eugenbus,0 days 00:00:28.000000000,308.57142857142856,52.3448275862069,4785452834.0,,,,,,,,-1.0
15,18:03:28,796050521266253827,18:03:00,42.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,146,110,36959190,HL1975,0 days 00:00:28.000000000,308.57142857142856,1.3272727272727274,36959190.0,0.0021009963244625067,0.6,1.0,1.9,0.8,0.032659909566836086,0.041106740219567735,0.0
16,18:03:28,796050521769574400,18:03:00,43.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,3092,2539,107209093,maryfloor,0 days 00:00:28.000000000,308.57142857142856,1.217802284363923,107209093.0,0.007183846426565749,0.2,0.6,0.7,0.2,0.10827700665723966,0.13802618960216584,0.0
17,18:03:30,796050529541468160,18:03:00,52.0,321857.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,3152,4883,299875937,MarkBecerraSr,0 days 00:00:30.000000000,288.0,0.6455048126151955,299875937.0,,,,,,,,-1.0
18,18:03:32,796050534625144832,18:03:00,54.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,22946,934,19989052,rhowardbrowne,0 days 00:00:32.000000000,270.0,24.56745182012848,19989052.0,0.008048111281043234,0.4,1.2,0.5,0.5,0.07945465272791494,0.14812070832967306,0.0
19,18:03:32,796050534927110145,18:03:00,54.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,19,42,750514734018007040,EffieAmbour,0 days 00:00:32.000000000,270.0,0.4523809523809524,7.50514734018007e+17,0.006431292840898396,0.7,0.6,1.9,1.1,0.1167953743919475,0.1285158337598371,0.0
20,18:03:34,796050543001014272,18:03:00,57.0,321857.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,76,15,239517776,David_M_K,0 days 00:00:34.000000000,254.1176470588235,5.066666666666666,239517776.0,,,,,,,,-1.0
21,18:03:34,796050545769324544,18:03:00,59.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,27,215,784437949874208768,karmaenthusiast,0 days 00:00:34.000000000,254.1176470588235,0.12558139534883722,7.844379498742088e+17,,,,,,,,-1.0
22,18:03:35,796050550060150784,18:03:00,61.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,281,111,845430516,WR8bbit,0 days 00:00:35.000000000,246.85714285714283,2.5315315315315314,845430516.0,,,,,,,,-1.0
23,18:03:36,796050554262790146,18:03:00,64.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,897,753,4613327727,AlfredKok1,0 days 00:00:36.000000000,240.0,1.1912350597609562,4613327727.0,0.0057783009738140365,0.4,0.4,0.4,0.2,0.06783456974919343,0.11956986651967942,0.0
24,18:03:36,796050554963316737,18:03:00,65.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,43,79,3663046221,mah8097012,0 days 00:00:36.000000000,240.0,0.5443037974683544,3663046221.0,0.002571043998532308,0.6,0.8,1.1,0.6,0.053331280568962636,0.05624491210051878,0.0
25,18:03:37,796050559056957440,18:03:00,67.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,54,111,225944590,IKnowFB,0 days 00:00:37.000000000,233.5135135135135,0.4864864864864865,225944590.0,0.0027296301902785666,0.4,0.7,0.6,0.4,0.032659909566836086,0.06078011352084069,0.0
26,18:03:38,796050563385262080,18:03:00,71.0,321857.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,267,1214,97405527,jennrepublican,0 days 00:00:38.000000000,227.36842105263162,0.2199341021416804,97405527.0,,,,,,,,-1.0
27,18:03:38,796050560583487488,18:03:00,68.0,321857.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,649,1190,759776503458508801,trumpamaniac,0 days 00:00:38.000000000,227.36842105263162,0.5453781512605042,7.597765034585088e+17,0.0238115685424356,0.7,2.3,1.9,1.6,0.1167953743919475,0.26734400306340506,0.0
28,18:03:39,796050564220076032,18:03:00,72.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,1162,681,574621059,Conspiracy_X,0 days 00:00:39.000000000,221.5384615384616,1.7063142437591776,574621059.0,,,,,,,,-1.0
29,18:03:40,796050570175979520,18:03:00,75.0,321855.0,18643437.0,RT @PrisonPlanet: Video: Machine Refuses to Allow Vote For Trump in Pennsylvania - https://t.co/p0RFvEdPDC #ElectionDay https://t.co/eNdxcE…,9347,7584,3051725225,stardust193,0 days 00:00:40.000000000,216.0,1.2324630801687764,3051725225.0,,,,,,,,-1.0
