created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size
15:37:23,796013755146665985,,,,,A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… https://t.co/GsKKWFdNtM,376029,4231,91882544,DineshDSouza,,,88.87473410541243
15:37:39,796013825694650369,15:37:23,1.0,376029.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,3862,10,3006375111,hotvideotweets,0 days 00:00:16.000000000,540.0,386.2
15:37:41,796013833278078976,15:37:23,2.0,376029.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,841,519,476488934,catpiasente,0 days 00:00:18.000000000,480.0,1.6204238921001928
15:37:45,796013850751418368,15:37:23,3.0,376029.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,1444,1950,779563097237303296,2braptuedbyJC77,0 days 00:00:22.000000000,392.72727272727275,0.7405128205128205
15:37:45,796013851066109956,15:37:23,3.0,376029.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,57,223,115223942,Kathleenstweet,0 days 00:00:22.000000000,392.72727272727275,0.2556053811659193
15:37:46,796013852408369152,15:37:23,5.0,376029.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,266,392,703535000927526913,pd1940,0 days 00:00:23.000000000,375.65217391304344,0.6785714285714286
15:37:48,796013859651756033,15:37:23,6.0,376030.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,99,178,350334606,Linda__Idaho,0 days 00:00:25.000000000,345.6,0.5561797752808989
15:37:50,796013870565486593,15:37:23,7.0,376030.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,37,253,2739002980,miket8925,0 days 00:00:27.000000000,320.0,0.14624505928853754
15:37:53,796013880841539584,15:37:23,8.0,376030.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,54,103,380052786,cmrdu,0 days 00:00:30.000000000,288.0,0.5242718446601942
15:37:53,796013881516838912,15:37:23,9.0,376030.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,120,145,760417451708444672,babykins2016,0 days 00:00:30.000000000,288.0,0.8275862068965517
15:37:56,796013893810352132,15:37:23,10.0,376030.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,25,59,489975608,dawnschutte5,0 days 00:00:33.000000000,261.8181818181818,0.423728813559322
15:37:58,796013903427813376,15:37:23,11.0,376030.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,592,180,712257987520372736,1proudamcitizen,0 days 00:00:35.000000000,246.85714285714283,3.2888888888888888
15:38:00,796013913812807680,15:37:23,12.0,376030.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,2363,399,128301595,CEJacksonLaw,0 days 00:00:37.000000000,233.5135135135135,5.9223057644110275
15:38:01,796013915771518976,15:37:23,13.0,376030.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,94,357,1345585368,2blrose,0 days 00:00:38.000000000,227.3684210526316,0.26330532212885155
15:38:20,796013997325688832,15:37:23,14.0,376031.0,91882544.0,RT @DineshDSouza: A window into her soul: watch for SHOCKING details on how @HillaryClinton got off a child rapist. @KathyShelton_… ,1661,1372,195738913,4everconstant,0 days 00:00:57.000000000,151.57894736842104,1.2106413994169096
