created_at,id,retweeted_status.created_at,Source,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,Target
12:47:09,795970917616812032,12:46:52,7.959708439480238e+17,1.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",88,68,754805752083124224,Donnasm80781187,0 days 00:00:17.000000000,508.235294117647,1.2941176470588236,795970917616812032
12:47:12,795970927997685760,12:46:52,7.959708439480238e+17,2.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",223,80,48335572,JingoWrex,0 days 00:00:20.000000000,432.0,2.7875,795970927997685760
12:47:14,795970937170657280,12:46:52,7.959708439480238e+17,3.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",150,94,784199785431654400,JackAndMissyC,0 days 00:00:22.000000000,392.72727272727275,1.5957446808510638,795970937170657280
12:47:25,795970984956268544,12:46:52,7.959708439480238e+17,4.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",873,1220,110226860,raymondlipford,0 days 00:00:33.000000000,261.8181818181818,0.7155737704918033,795970984956268544
12:47:41,795971051662413824,12:46:52,7.959708439480238e+17,5.0,24722.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",1353,1324,3700443204,Latinos4TrumpUS,0 days 00:00:49.000000000,176.32653061224488,1.0219033232628398,795971051662413824
12:47:56,795971111402016768,12:46:52,7.959708439480238e+17,6.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",418,743,128057998,TrumpAllOverHer,0 days 00:01:04.000000000,135.0,0.5625841184387618,795971111402016768
12:48:01,795971133824757761,12:46:52,7.959708439480238e+17,7.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",63804,2333,26089178,RepublicanGOP,0 days 00:01:09.000000000,125.21739130434783,27.348478354050577,795971133824757761
12:48:05,795971153063976965,12:46:52,7.959708439480238e+17,8.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",371,56,1710569406,Catalyst_317,0 days 00:01:13.000000000,118.35616438356165,6.625,795971153063976965
12:48:06,795971156453031936,12:46:52,7.959708439480238e+17,9.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",831,1757,107114546,DAVESLOCK,0 days 00:01:14.000000000,116.75675675675674,0.47296528173022195,795971156453031936
12:48:11,795971177730686977,12:46:52,7.959708439480238e+17,10.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",170,710,4645922963,macleod1462,0 days 00:01:19.000000000,109.36708860759492,0.23943661971830985,795971177730686977
12:48:17,795971202728738816,12:46:52,7.959708439480238e+17,11.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",641,1193,1428230688,SpencerHills2,0 days 00:01:25.000000000,101.64705882352942,0.537300922045264,795971202728738816
12:48:42,795971305229156352,12:46:52,7.959708439480238e+17,12.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",1546,601,2331065239,roblesnadjuntas,0 days 00:01:50.000000000,78.54545454545453,2.572379367720466,795971305229156352
12:48:51,795971346031411200,12:46:52,7.959708439480238e+17,13.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",313,659,81885880,Move_Fwd,0 days 00:01:59.000000000,72.60504201680672,0.47496206373292865,795971346031411200
12:48:59,795971378990215168,12:46:52,7.959708439480238e+17,14.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",11030,5822,394260665,TweetingYarnie,0 days 00:02:07.000000000,68.03149606299213,1.8945379594641016,795971378990215168
12:49:06,795971408413229056,12:46:52,7.959708439480238e+17,15.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",6589,1107,3677775437,lulujoy6101,0 days 00:02:14.000000000,64.4776119402985,5.952122854561879,795971408413229056
12:49:14,795971440990363649,12:46:52,7.959708439480238e+17,16.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",369,8,239098890,Walkmaster1,0 days 00:02:22.000000000,60.84507042253521,46.125,795971440990363649
12:49:18,795971457406877696,12:46:52,7.959708439480238e+17,17.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",727,1669,4572003196,garrett_runyan,0 days 00:02:26.000000000,59.178082191780824,0.4355901737567406,795971457406877696
12:49:23,795971476583251969,12:46:52,7.959708439480238e+17,18.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",2583,4995,2461538374,MyRkl2849,0 days 00:02:31.000000000,57.21854304635762,0.5171171171171172,795971476583251969
12:49:23,795971478726541312,12:46:52,7.959708439480238e+17,19.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",1045,1332,3909312929,Inthemainewoods,0 days 00:02:31.000000000,57.21854304635762,0.7845345345345346,795971478726541312
12:49:27,795971496279764992,12:46:52,7.959708439480238e+17,20.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",368,63,2205300219,deplorabletexas,0 days 00:02:35.000000000,55.74193548387096,5.841269841269841,795971496279764992
12:49:34,795971526445203456,12:46:52,7.959708439480238e+17,21.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",609,819,747198762041348096,MalphasPolitikz,0 days 00:02:42.000000000,53.333333333333336,0.7435897435897436,795971526445203456
12:49:41,795971554765139968,12:46:52,7.959708439480238e+17,22.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",9000,9902,217575068,rockynickydog,0 days 00:02:49.000000000,51.12426035502959,0.9089072914562715,795971554765139968
12:49:46,795971575719821312,12:46:52,7.959708439480238e+17,23.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",147,196,27933342,tomknipp2,0 days 00:02:54.000000000,49.6551724137931,0.75,795971575719821312
12:49:47,795971578588753920,12:46:52,7.959708439480238e+17,24.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",7440,7204,23039757,tcarmistead,0 days 00:02:55.000000000,49.371428571428574,1.0327595780122154,795971578588753920
12:49:49,795971587380023297,12:46:52,7.959708439480238e+17,25.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",5165,5680,2383812842,JacobCoplenas,0 days 00:02:57.000000000,48.813559322033896,0.909330985915493,795971587380023297
12:50:03,795971647421419520,12:46:52,7.959708439480238e+17,26.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",6,22,2895362447,sonnywish,0 days 00:03:11.000000000,45.23560209424083,0.2727272727272727,795971647421419520
12:50:06,795971657353412608,12:46:52,7.959708439480238e+17,27.0,24723.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",11952,12686,2585988889,amadmavworld,0 days 00:03:14.000000000,44.5360824742268,0.9421409427715592,795971657353412608
12:50:06,795971657353535488,12:46:52,7.959708439480238e+17,27.0,24724.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",3253,3023,771651304393322496,neverhillary72,0 days 00:03:14.000000000,44.5360824742268,1.0760833608997684,795971657353535488
12:50:07,795971662613278720,12:46:52,7.959708439480238e+17,29.0,24725.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",1427,1773,2363136938,markoly6,0 days 00:03:15.000000000,44.30769230769231,0.8048505358150028,795971662613278720
12:50:15,795971695962157056,12:46:52,7.959708439480238e+17,30.0,24725.0,1779.0,133371829.0,kinni00,"RT @kinni00: I just voted &amp; it felt AMAZING to vote for @realDonaldTrump 
Today's the day the American people take our country b… ",1027,822,88765862,78izzie,0 days 00:03:23.000000000,42.5615763546798,1.2493917274939172,795971695962157056
