,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,12:09:29,795961436279336960,,,,,,,444148,304,213478296,UzoAduba,,,1461.0131578947367,213478296.0,0.0016427961109141275,0.2,0.5,0.3,0.3,0.0215615093045025,0.023518771605329596,0.0
1,12:09:42,795961490088017921,12:09:29,1.0,444148.0,304.0,213478296.0,UzoAduba,2167,265,292578092,besideyouCory,0 days 00:00:13.000000000,664.6153846153845,8.177358490566037,292578092.0,0.0021984408773070953,0.7,0.5,0.6,0.8,0.032659909566836086,0.04447883217419818,0.0
2,12:09:44,795961500326330368,12:09:29,2.0,444148.0,304.0,213478296.0,UzoAduba,163,157,380717686,harvestmere,0 days 00:00:15.000000000,576.0,1.038216560509554,380717686.0,,,,,,,,-1.0
3,12:09:47,795961511860649984,12:09:29,3.0,444148.0,304.0,213478296.0,UzoAduba,916,1835,111690962,ManveerLochab,0 days 00:00:18.000000000,480.0,0.4991825613079019,111690962.0,0.0033536770167744536,1.2,1.0,1.9,3.1,0.053331280568962636,0.07651310672792835,0.0
4,12:09:49,795961520127700992,12:09:29,4.0,444148.0,304.0,213478296.0,UzoAduba,804,2104,118073571,RanveerLochab,0 days 00:00:20.000000000,432.0,0.3821292775665399,118073571.0,0.003940623559956331,1.8,0.7,1.5,3.4,0.04918384795249982,0.08899515596679244,0.0
5,12:10:02,795961573810601986,12:09:29,5.0,444148.0,304.0,213478296.0,UzoAduba,343,544,355214111,MariFreitasReal,0 days 00:00:33.000000000,261.8181818181818,0.6305147058823529,355214111.0,0.0019358455432931128,2.2,0.5,0.4,1.1,0.04178983547133819,0.03508264339315584,0.0
6,12:10:06,795961591879634945,12:09:29,7.0,444148.0,304.0,213478296.0,UzoAduba,69,79,166787694,mrplease49,0 days 00:00:37.000000000,233.5135135135135,0.8734177215189873,166787694.0,0.0033536770167744536,0.7,1.1,1.4,0.5,0.07945465272791494,0.07651310672792835,0.0
7,12:10:06,795961594014371840,12:09:29,8.0,444145.0,304.0,213478296.0,UzoAduba,652,1191,2413548252,thearcherMC1R,0 days 00:00:37.000000000,233.5135135135135,0.5474391267842149,2413548252.0,0.006431292840898396,1.4,1.0,0.6,0.6,0.12588928944948308,0.1285158337598371,0.0
8,12:10:13,795961621478785025,12:09:29,9.0,444148.0,304.0,213478296.0,UzoAduba,683,165,2377701134,MiniChikou,0 days 00:00:44.000000000,196.3636363636364,4.13939393939394,2377701134.0,0.002307920823838437,0.2,0.5,1.1,0.3,0.057807182984135924,0.04811366570775446,0.0
9,12:10:19,795961647965831168,12:09:29,10.0,444148.0,304.0,213478296.0,UzoAduba,1033,975,55133289,Merlange,0 days 00:00:50.000000000,172.8,1.0594871794871794,55133289.0,0.009037049400998034,0.9,1.0,1.3,0.9,0.16847316644464133,0.15881746424200632,0.0
10,12:10:22,795961658904432640,12:09:29,11.0,444145.0,304.0,213478296.0,UzoAduba,3925,5001,3435480864,theriseofgomez,0 days 00:00:53.000000000,163.0188679245283,0.7848430313937212,3435480864.0,,,,,,,,-1.0
11,12:10:22,795961659680587777,12:09:29,11.0,444148.0,304.0,213478296.0,UzoAduba,2065,1318,31810201,RoDRiGoGM,0 days 00:00:53.000000000,163.0188679245283,1.5667678300455234,31810201.0,0.003116817556886547,2.2,0.5,0.9,1.5,0.04178983547133819,0.07089257330076087,0.0
12,12:10:30,795961690949095424,12:09:29,13.0,444148.0,304.0,213478296.0,UzoAduba,882,688,2197053676,urbanxgypsy,0 days 00:01:01.000000000,141.63934426229508,1.2819767441860466,2197053676.0,,,,,,,,-1.0
13,12:10:32,795961700163997696,12:09:29,14.0,444148.0,304.0,213478296.0,UzoAduba,495,449,736256374104031232,GOLDADVICES,0 days 00:01:03.000000000,137.14285714285714,1.1024498886414251,7.362563741040312e+17,0.002910297329738761,0.2,0.3,0.4,0.3,0.053331280568962636,0.06565556198004288,0.0
14,12:10:33,795961705369128960,12:09:29,15.0,444148.0,304.0,213478296.0,UzoAduba,316,296,38270795,llisone,0 days 00:01:04.000000000,135.0,1.0675675675675675,38270795.0,0.0019358455432931128,0.3,0.3,0.4,0.4,0.027677698437753848,0.03508264339315584,0.0
15,12:10:40,795961734464999426,12:09:29,16.0,444148.0,304.0,213478296.0,UzoAduba,51165,1159,214622133,iSmashFizzle,0 days 00:01:11.000000000,121.69014084507042,44.145815358067296,214622133.0,0.0021984408773070953,0.2,0.4,0.3,0.2,0.025471598156045747,0.04447883217419818,0.0
16,12:10:42,795961744241922048,12:09:29,18.0,444148.0,304.0,213478296.0,UzoAduba,395,421,52352587,ArranNZ,0 days 00:01:13.000000000,118.35616438356165,0.9382422802850356,52352587.0,0.0021984408773070953,0.3,0.8,0.5,0.3,0.0215615093045025,0.04447883217419818,0.0
17,12:10:50,795961776147988480,12:09:29,19.0,444148.0,304.0,213478296.0,UzoAduba,561,480,144204787,lghunt14,0 days 00:01:21.000000000,106.66666666666669,1.16875,144204787.0,0.002910297329738761,0.6,0.4,0.4,0.4,0.038503444945083086,0.06565556198004288,0.0
18,12:11:02,795961828530589696,12:09:29,20.0,444148.0,304.0,213478296.0,UzoAduba,441,367,219137328,jesimullins,0 days 00:01:33.000000000,92.90322580645163,1.2016348773841965,219137328.0,0.0027296301902785666,0.4,0.6,0.6,0.3,0.038503444945083086,0.06078011352084069,0.0
19,12:11:03,795961832448081920,12:09:29,21.0,444148.0,304.0,213478296.0,UzoAduba,393,215,1337874181,katemcmillin13,0 days 00:01:34.000000000,91.91489361702128,1.827906976744186,1337874181.0,0.0019358455432931128,0.5,0.3,0.4,0.4,0.032659909566836086,0.03508264339315584,0.0
20,12:11:04,795961834713055233,12:09:29,22.0,444148.0,304.0,213478296.0,UzoAduba,228,267,365487447,FeliciaRenee19,0 days 00:01:35.000000000,90.94736842105264,0.8539325842696629,365487447.0,0.002571043998532308,0.6,0.6,1.1,1.1,0.030068974042493608,0.05624491210051878,0.0
21,12:11:05,795961838303346689,12:09:29,23.0,444148.0,304.0,213478296.0,UzoAduba,595,487,104696833,WillKrisanda,0 days 00:01:36.000000000,90.0,1.2217659137577002,104696833.0,0.002307920823838437,0.4,1.0,0.6,1.0,0.045343501437382056,0.04811366570775446,0.0
22,12:11:03,795961832448081920,12:09:29,21.0,444148.0,304.0,213478296.0,UzoAduba,393,215,1337874181,katemcmillin13,0 days 00:01:34.000000000,91.91489361702128,1.827906976744186,1337874181.0,0.0019358455432931128,0.5,0.3,0.4,0.4,0.032659909566836086,0.03508264339315584,0.0
23,12:11:08,795961853922910209,12:09:29,24.0,444148.0,304.0,213478296.0,UzoAduba,13935,964,62502942,erinruberry,0 days 00:01:39.000000000,87.27272727272728,14.455394190871367,62502942.0,0.0027296301902785666,0.2,1.0,0.3,0.2,0.032659909566836086,0.06078011352084069,0.0
24,12:11:10,795961862605144064,12:09:29,25.0,444148.0,304.0,213478296.0,UzoAduba,607,1770,302628587,PriyankaMantha,0 days 00:01:41.000000000,85.54455445544555,0.34293785310734465,302628587.0,0.003116817556886547,0.4,0.5,2.3,0.4,0.025471598156045747,0.07089257330076087,0.0
25,12:11:21,795961905936474112,12:09:29,26.0,444148.0,304.0,213478296.0,UzoAduba,685,506,1126806278,kyn_metcalf,0 days 00:01:52.000000000,77.14285714285714,1.3537549407114624,1126806278.0,0.003940623559956331,0.5,1.9,0.5,1.4,0.08592399976334196,0.08899515596679244,0.0
26,12:11:22,795961911540060160,12:09:29,27.0,444148.0,304.0,213478296.0,UzoAduba,285,264,20438563,PriscilaGfm,0 days 00:01:53.000000000,76.46017699115046,1.0795454545454546,20438563.0,0.01290743735099326,3.7,4.6,4.6,3.5,0.38055185706699796,0.19466773728450493,0.0
27,12:11:25,795961924315938816,12:09:29,28.0,444148.0,304.0,213478296.0,UzoAduba,1409,2502,19867477,shreec,0 days 00:01:56.000000000,74.48275862068967,0.5631494804156675,19867477.0,0.009037049400998034,0.5,1.4,1.5,1.1,0.08592399976334196,0.15881746424200632,0.0
28,12:11:27,795961930431270912,12:09:29,29.0,444148.0,304.0,213478296.0,UzoAduba,1092,2291,336221131,Aquinas18,0 days 00:01:58.000000000,73.22033898305084,0.4766477520733304,336221131.0,0.010164988287386762,0.8,1.2,1.4,1.3,0.16847316644464133,0.1701324265302999,0.0
29,12:11:35,795961965847855104,12:09:29,30.0,444145.0,304.0,213478296.0,UzoAduba,901,787,450181943,TheReddestRose,0 days 00:02:06.000000000,68.57142857142857,1.144853875476493,450181943.0,0.002910297329738761,0.3,0.8,0.3,0.2,0.035465933413545064,0.06565556198004288,0.0
30,12:11:37,795961972491685888,12:09:29,31.0,444148.0,304.0,213478296.0,UzoAduba,20207,2058,15676413,hels,0 days 00:02:08.000000000,67.5,9.818756073858117,15676413.0,0.0021009963244625067,0.2,0.5,0.8,0.2,0.025471598156045747,0.041106740219567735,0.0
31,12:11:46,795962009946877956,12:09:29,32.0,444148.0,304.0,213478296.0,UzoAduba,269,757,14895039,megmarcus,0 days 00:02:17.000000000,63.065693430656935,0.3553500660501981,14895039.0,0.003626193494014071,1.2,0.8,0.8,1.5,0.10030935716061676,0.0825396626774012,0.0
32,12:11:46,795962011326836737,12:09:29,33.0,444148.0,304.0,213478296.0,UzoAduba,451,886,17090710,blivi,0 days 00:02:17.000000000,63.065693430656935,0.5090293453724605,17090710.0,0.0043042404804791,0.9,0.5,0.8,0.3,0.053331280568962636,0.09590276214117437,0.0
33,12:11:50,795962028292734977,12:09:29,34.0,444148.0,304.0,213478296.0,UzoAduba,14,19,754875241285971968,nadnerb19,0 days 00:02:21.000000000,61.276595744680854,0.7368421052631579,7.54875241285972e+17,,,,,,,,-1.0
34,12:11:57,795962058986704897,12:09:29,35.0,444148.0,304.0,213478296.0,UzoAduba,10183,1035,28632611,LesbianLounge,0 days 00:02:28.000000000,58.378378378378365,9.83864734299517,28632611.0,0.003626193494014071,0.4,0.8,0.6,0.2,0.032659909566836086,0.0825396626774012,0.0
35,12:12:27,795962184782278656,12:09:29,36.0,444148.0,304.0,213478296.0,UzoAduba,118,201,4352899163,aviks_,0 days 00:02:58.000000000,48.53932584269663,0.5870646766169154,4352899163.0,0.0027296301902785666,0.6,0.6,1.7,0.6,0.035465933413545064,0.06078011352084069,0.0
36,12:12:36,795962219615895552,12:09:29,37.0,444148.0,304.0,213478296.0,UzoAduba,274,368,2871157858,c_wjack,0 days 00:03:07.000000000,46.20320855614973,0.7445652173913043,2871157858.0,0.003940623559956331,0.6,0.7,0.5,0.3,0.053331280568962636,0.08899515596679244,0.0
37,12:12:40,795962237374500865,12:09:29,38.0,444145.0,304.0,213478296.0,UzoAduba,7624,1011,44326160,shihoe,0 days 00:03:11.000000000,45.235602094240825,7.541048466864492,44326160.0,0.002910297329738761,0.5,0.4,0.3,0.7,0.030068974042493608,0.06565556198004288,0.0
38,12:12:41,795962243229818881,12:09:29,39.0,444148.0,304.0,213478296.0,UzoAduba,846,2161,345561708,crjsoul42,0 days 00:03:12.000000000,45.0,0.3914854234150856,345561708.0,,,,,,,,-1.0
39,12:12:42,795962245389881348,12:09:29,40.0,444148.0,304.0,213478296.0,UzoAduba,501,567,318622408,ainemagu,0 days 00:03:13.000000000,44.766839378238345,0.8835978835978836,318622408.0,0.0021984408773070953,0.2,0.6,0.3,0.2,0.025471598156045747,0.04447883217419818,0.0
40,12:12:43,795962249433272320,12:09:29,41.0,444148.0,304.0,213478296.0,UzoAduba,401,313,22187469,niknak_11,0 days 00:03:14.000000000,44.5360824742268,1.2811501597444093,22187469.0,0.0018655051726169808,0.7,0.4,0.3,1.3,0.023437100509770627,0.032398754737074244,0.0
41,12:13:08,795962355330842624,12:09:29,43.0,444145.0,304.0,213478296.0,UzoAduba,26552,25167,421417889,EDGARDOGARCIASA,0 days 00:03:39.000000000,39.45205479452054,1.0550323836770374,421417889.0,0.08385114734671234,4.0,2.3,1.5,4.5,0.7064204238004218,0.4744885412906753,0.0
42,12:13:16,795962388214267904,12:09:29,44.0,444145.0,304.0,213478296.0,UzoAduba,387,497,2834457902,angellbot,0 days 00:03:47.000000000,38.06167400881057,0.7786720321931591,2834457902.0,,,,,,,,-1.0
43,12:13:16,795962390441558016,12:09:29,45.0,444148.0,304.0,213478296.0,UzoAduba,320,1248,64052656,brytonaltemose,0 days 00:03:47.000000000,38.06167400881057,0.2564102564102564,64052656.0,0.009037049400998034,0.3,0.8,2.2,0.5,0.1167953743919475,0.15881746424200632,0.0
44,12:13:24,795962421500407808,12:09:29,46.0,444148.0,304.0,213478296.0,UzoAduba,554,599,2466551444,Rayshay7,0 days 00:03:55.000000000,36.76595744680851,0.9248747913188649,2466551444.0,0.08385114734671234,4.8,3.2,4.6,4.8,0.7565854729457974,0.4744885412906753,1.0
45,12:13:27,795962436939612160,12:09:29,47.0,444148.0,304.0,213478296.0,UzoAduba,362,391,41700934,brie_robles,0 days 00:03:58.000000000,36.30252100840336,0.9258312020460358,41700934.0,,,,,,,,-1.0
46,12:13:36,795962473098649601,12:09:29,48.0,444148.0,304.0,213478296.0,UzoAduba,309,613,1519966387,Yankizayties,0 days 00:04:07.000000000,34.97975708502024,0.5040783034257749,1519966387.0,0.006431292840898396,2.5,0.9,2.6,3.1,0.25265321740844954,0.1285158337598371,0.0
47,12:13:40,795962488462409728,12:09:29,49.0,444148.0,304.0,213478296.0,UzoAduba,424,1389,1873255454,trash_zamo,0 days 00:04:11.000000000,34.42231075697211,0.3052555795536357,1873255454.0,,,,,,,,-1.0
48,12:13:48,795962524164358144,12:09:29,52.0,444148.0,304.0,213478296.0,UzoAduba,257,468,415539465,HayleyJoyIrving,0 days 00:04:19.000000000,33.359073359073356,0.5491452991452992,415539465.0,0.002307920823838437,0.4,0.6,2.2,0.2,0.045343501437382056,0.04811366570775446,0.0
49,12:14:01,795962579361431554,12:09:29,53.0,444148.0,304.0,213478296.0,UzoAduba,193,604,910070492,tony_mt386502,0 days 00:04:32.000000000,31.764705882352942,0.3195364238410596,910070492.0,0.004725361816828223,2.5,1.3,1.2,3.1,0.13558257714003935,0.10328573467123618,0.0
50,12:14:15,795962637142097920,12:09:29,54.0,444148.0,304.0,213478296.0,UzoAduba,307,476,242714567,kate_johnsen,0 days 00:04:46.000000000,30.20979020979021,0.6449579831932774,242714567.0,0.07519311407072778,0.5,2.6,0.9,1.2,0.14589765727494236,0.4540057291614072,0.0
51,12:14:22,795962665155829760,12:09:29,55.0,444149.0,304.0,213478296.0,UzoAduba,18,146,161781880,alcedinos,0 days 00:04:53.000000000,29.488054607508534,0.1232876712328767,161781880.0,0.06747906081432216,0.8,1.9,0.6,0.4,0.3412193545017134,0.4336774335329319,0.0
52,12:14:24,795962675247411200,12:09:29,56.0,444149.0,304.0,213478296.0,UzoAduba,640,765,198211268,crombee,0 days 00:04:55.000000000,29.288135593220336,0.8366013071895425,198211268.0,0.0021984408773070953,0.4,0.8,0.4,0.3,0.030068974042493608,0.04447883217419818,0.0
53,12:14:54,795962801776984064,12:09:29,57.0,444150.0,304.0,213478296.0,UzoAduba,3816,2089,21765882,HithaPalepu,0 days 00:05:25.000000000,26.58461538461539,1.826711345141216,21765882.0,0.002307920823838437,0.3,0.5,0.7,0.4,0.04178983547133819,0.04811366570775446,0.0
54,12:15:01,795962829480296448,12:09:29,58.0,444150.0,304.0,213478296.0,UzoAduba,541,396,124851528,JnLcGrmn,0 days 00:05:32.000000000,26.024096385542173,1.366161616161616,124851528.0,0.0017440333583248885,0.3,0.3,0.9,0.3,0.018240414977142547,0.02761404294226076,0.0
55,12:15:19,795962904554024961,12:09:29,59.0,444147.0,304.0,213478296.0,UzoAduba,179,251,199231400,amybrticevich,0 days 00:05:50.000000000,24.685714285714287,0.7131474103585658,199231400.0,,,,,,,,-1.0
56,12:15:33,795962962737557504,12:09:29,60.0,444150.0,304.0,213478296.0,UzoAduba,1298,2093,118125355,Soy_Christo_,0 days 00:06:04.000000000,23.736263736263734,0.6201624462494028,118125355.0,,,,,,,,-1.0
57,12:15:46,795963020321189888,12:09:29,61.0,444150.0,304.0,213478296.0,UzoAduba,153,540,769674173685702656,CreoleBeautyLyn,0 days 00:06:17.000000000,22.917771883289127,0.2833333333333333,7.696741736857025e+17,0.011448498001345469,0.5,0.6,2.0,0.6,0.045343501437382056,0.18207903130928813,0.0
58,12:15:50,795963036997664769,12:09:29,62.0,444150.0,304.0,213478296.0,UzoAduba,350,269,55401122,jimb00zle,0 days 00:06:21.000000000,22.67716535433071,1.3011152416356877,55401122.0,0.0043042404804791,1.1,1.3,0.4,1.1,0.035465933413545064,0.09590276214117437,0.0
59,12:15:51,795963039279415297,12:09:29,63.0,444150.0,304.0,213478296.0,UzoAduba,504,434,386965574,RebeccaKopec,0 days 00:06:22.000000000,22.617801047120413,1.1612903225806452,386965574.0,0.0021009963244625067,0.6,0.4,0.9,0.5,0.023437100509770627,0.041106740219567735,0.0
60,12:15:58,795963069763555330,12:09:29,64.0,444150.0,304.0,213478296.0,UzoAduba,918,1051,2510593826,Cophineeighteen,0 days 00:06:29.000000000,22.210796915167094,0.873453853472883,2510593826.0,0.0019358455432931128,4.2,1.3,1.2,3.8,0.07343326191269152,0.03508264339315584,0.0
61,12:16:02,795963087161585664,12:09:29,65.0,444150.0,304.0,213478296.0,UzoAduba,323,152,232387918,bukola8,0 days 00:06:33.000000000,21.984732824427482,2.125,232387918.0,0.0020139366550120733,0.8,0.4,1.2,2.6,0.01983296694956421,0.03798013646637608,0.0
62,12:16:10,795963117377384448,12:09:29,66.0,444150.0,304.0,213478296.0,UzoAduba,609,95,17009387,majesdane,0 days 00:06:41.000000000,21.546134663341647,6.410526315789473,17009387.0,0.0057783009738140365,0.4,0.9,2.2,0.6,0.045343501437382056,0.11956986651967942,0.0
63,12:16:12,795963126118223872,12:09:29,67.0,444150.0,304.0,213478296.0,UzoAduba,278,625,16504768,mcterzakis,0 days 00:06:43.000000000,21.439205955334987,0.4448,16504768.0,0.003940623559956331,0.3,0.9,0.9,0.2,0.04178983547133819,0.08899515596679244,0.0
64,12:16:26,795963187078299649,12:09:29,69.0,444150.0,304.0,213478296.0,UzoAduba,314,264,506054009,Shrimedianet,0 days 00:06:57.000000000,20.719424460431657,1.1893939393939394,506054009.0,0.0024313661894161107,0.5,0.6,1.1,0.2,0.038503444945083086,0.05202936550695904,0.0
65,12:17:02,795963338798698496,12:09:29,71.0,444147.0,304.0,213478296.0,UzoAduba,330,473,606329210,rrbartholomew,0 days 00:07:33.000000000,19.072847682119207,0.6976744186046512,606329210.0,,,,,,,,-1.0
66,12:17:05,795963347669778433,12:09:29,72.0,444150.0,304.0,213478296.0,UzoAduba,394,284,43469972,pandashep,0 days 00:07:36.000000000,18.94736842105263,1.3873239436619718,43469972.0,0.006431292840898396,0.4,0.9,1.8,0.3,0.023437100509770627,0.1285158337598371,0.0
67,12:17:08,795963362307874817,12:09:29,73.0,444150.0,304.0,213478296.0,UzoAduba,9579,8292,38596749,souldancing,0 days 00:07:39.000000000,18.823529411764703,1.1552098408104197,38596749.0,0.0057783009738140365,0.3,0.8,0.4,0.3,0.023437100509770627,0.11956986651967942,0.0
68,12:17:13,795963384386752512,12:09:29,75.0,444150.0,304.0,213478296.0,UzoAduba,352,338,620458070,MunecaSasha,0 days 00:07:44.000000000,18.620689655172416,1.0414201183431953,620458070.0,0.002571043998532308,2.1,0.8,3.8,0.3,0.035465933413545064,0.05624491210051878,0.0
69,12:17:25,795963433585934336,12:09:29,76.0,444149.0,304.0,213478296.0,UzoAduba,640,451,2589318132,YaadMekI,0 days 00:07:56.000000000,18.15126050420168,1.419068736141907,2589318132.0,0.0027296301902785666,0.3,0.5,1.3,0.3,0.035465933413545064,0.06078011352084069,0.0
70,12:17:29,795963451315290112,12:09:29,77.0,444149.0,304.0,213478296.0,UzoAduba,360,813,336107401,philips_mommy,0 days 00:08:00.000000000,18.0,0.4428044280442805,336107401.0,0.0024313661894161107,0.3,0.5,1.2,0.7,0.030068974042493608,0.05202936550695904,0.0
71,12:17:45,795963516905750528,12:09:29,78.0,444149.0,304.0,213478296.0,UzoAduba,1661,867,1093187414,KevinAllred,0 days 00:08:16.000000000,17.419354838709676,1.9158016147635524,1093187414.0,0.002571043998532308,0.4,0.5,0.3,0.3,0.035465933413545064,0.05624491210051878,0.0
72,12:18:30,795963704357650432,12:09:29,79.0,444149.0,304.0,213478296.0,UzoAduba,1875,208,2569844741,pamcurtis4210,0 days 00:09:01.000000000,15.970425138632162,9.014423076923077,2569844741.0,0.002571043998532308,0.8,0.6,1.4,1.0,0.09286695366967546,0.05624491210051878,0.0
73,12:18:48,795963780920393728,12:09:29,80.0,444149.0,304.0,213478296.0,UzoAduba,865,510,541712460,ChicSheri,0 days 00:09:19.000000000,15.456171735241506,1.696078431372549,541712460.0,0.0018018679035892227,0.3,0.3,0.8,0.2,0.025471598156045747,0.02991382335142128,0.0
74,12:19:13,795963884670767105,12:09:29,81.0,444149.0,304.0,213478296.0,UzoAduba,255,270,23731640,seekatiedraw,0 days 00:09:44.000000000,14.794520547945206,0.9444444444444444,23731640.0,,,,,,,,-1.0
75,12:19:14,795963890198867968,12:09:29,82.0,444149.0,304.0,213478296.0,UzoAduba,1454,1875,339064402,bromleyonfilm,0 days 00:09:45.000000000,14.769230769230768,0.7754666666666666,339064402.0,0.003116817556886547,1.6,0.7,0.7,2.0,0.08592399976334196,0.07089257330076087,0.0
76,12:19:27,795963945228136448,12:09:29,83.0,444149.0,304.0,213478296.0,UzoAduba,90,489,44286869,bionicmama74,0 days 00:09:58.000000000,14.448160535117056,0.1840490797546012,44286869.0,0.004725361816828223,2.2,1.9,0.7,0.5,0.19374947883382485,0.10328573467123618,0.0
77,12:19:42,795964009900077056,12:09:29,84.0,444149.0,304.0,213478296.0,UzoAduba,470,1370,20645046,nickmjimenez,0 days 00:10:13.000000000,14.094616639477975,0.34306569343065696,20645046.0,0.003940623559956331,2.0,0.8,1.1,2.1,0.06783456974919343,0.08899515596679244,0.0
78,12:19:51,795964047158083584,12:09:29,85.0,444149.0,304.0,213478296.0,UzoAduba,690,770,1447852164,avawtsn,0 days 00:10:22.000000000,13.890675241157556,0.8961038961038961,1447852164.0,0.003116817556886547,0.2,0.6,0.8,0.3,0.030068974042493608,0.07089257330076087,0.0
79,12:19:53,795964055945093120,12:09:29,86.0,444149.0,304.0,213478296.0,UzoAduba,641,1312,400946816,BreanneShaye,0 days 00:10:24.000000000,13.846153846153848,0.4885670731707317,400946816.0,,,,,,,,-1.0
80,12:19:57,795964070050537472,12:09:29,87.0,444149.0,304.0,213478296.0,UzoAduba,1422,1467,87221163,alixnjohn,0 days 00:10:28.000000000,13.757961783439491,0.9693251533742332,87221163.0,,,,,,,,-1.0
81,12:20:03,795964097980403717,12:09:29,88.0,444149.0,304.0,213478296.0,UzoAduba,2078,1959,3507624377,RoboRaspi,0 days 00:10:34.000000000,13.627760252365933,1.0607452782031648,3507624377.0,,,,,,,,-1.0
82,12:20:03,795964097909129216,12:09:29,88.0,444149.0,304.0,213478296.0,UzoAduba,613,1360,72033161,remi_marie24,0 days 00:10:34.000000000,13.627760252365933,0.4507352941176471,72033161.0,0.002571043998532308,1.0,0.4,0.6,1.1,0.035465933413545064,0.05624491210051878,0.0
83,12:20:04,795964099918254081,12:09:29,90.0,444149.0,304.0,213478296.0,UzoAduba,182,1245,1576722427,HarryBoschGal,0 days 00:10:35.000000000,13.606299212598426,0.1461847389558233,1576722427.0,0.0057783009738140365,1.0,0.8,0.6,0.5,0.053331280568962636,0.11956986651967942,0.0
84,12:20:10,795964126707281921,12:09:29,91.0,444149.0,304.0,213478296.0,UzoAduba,110,246,717088488378798080,JRODakaMadMax,0 days 00:10:41.000000000,13.478939157566302,0.4471544715447153,7.170884883787981e+17,0.007183846426565749,4.2,0.5,3.0,4.1,0.12588928944948308,0.13802618960216584,0.0
85,12:20:17,795964156713304064,12:09:29,92.0,444149.0,304.0,213478296.0,UzoAduba,440,1144,447243440,MattWeinstein10,0 days 00:10:48.000000000,13.333333333333336,0.38461538461538464,447243440.0,0.003626193494014071,0.9,0.8,0.9,0.7,0.045343501437382056,0.0825396626774012,0.0
86,12:20:20,795964169401012224,12:09:29,93.0,444149.0,304.0,213478296.0,UzoAduba,44,177,2971242130,gioviannac,0 days 00:10:51.000000000,13.27188940092166,0.2485875706214689,2971242130.0,0.003626193494014071,0.2,0.7,1.0,0.2,0.06783456974919343,0.0825396626774012,0.0
87,12:20:45,795964274141237248,12:09:29,94.0,444149.0,304.0,213478296.0,UzoAduba,3784,756,2156327224,tenderlytommo,0 days 00:11:16.000000000,12.781065088757398,5.005291005291006,2156327224.0,0.0043042404804791,4.3,1.6,1.3,3.6,0.4424514814204212,0.09590276214117437,0.0
88,12:21:21,795964424515452928,12:09:29,95.0,444149.0,304.0,213478296.0,UzoAduba,11730,6444,865108772,laurenmooney99,0 days 00:11:52.000000000,12.134831460674155,1.8202979515828681,865108772.0,0.0020139366550120733,0.3,0.3,0.3,1.1,0.035465933413545064,0.03798013646637608,0.0
89,12:21:22,795964428671995904,12:09:29,96.0,444149.0,304.0,213478296.0,UzoAduba,160,618,709192566629998592,_thisisfine_,0 days 00:11:53.000000000,12.11781206171108,0.2588996763754045,7.091925666299986e+17,0.7739048284466749,0.7,0.8,0.6,0.7,0.6310548366819692,0.9144161859602664,0.0
90,12:21:23,795964432727887872,12:09:29,97.0,444149.0,304.0,213478296.0,UzoAduba,416,709,1095291438,AllisonEpstein2,0 days 00:11:54.000000000,12.100840336134455,0.5867418899858956,1095291438.0,0.0024313661894161107,0.4,1.1,0.5,0.4,0.030068974042493608,0.05202936550695904,0.0
91,12:21:23,795964432581033985,12:09:29,97.0,444149.0,304.0,213478296.0,UzoAduba,83,301,1611727249,MegGarman25,0 days 00:11:54.000000000,12.100840336134455,0.2757475083056478,1611727249.0,0.0033536770167744536,0.5,0.8,0.4,0.3,0.057807182984135924,0.07651310672792835,0.0
92,12:21:47,795964530459365376,12:09:29,99.0,444149.0,304.0,213478296.0,UzoAduba,286,413,50740931,sallycookson,0 days 00:12:18.000000000,11.707317073170733,0.6924939467312349,50740931.0,0.002910297329738761,0.3,0.7,0.9,0.3,0.04178983547133819,0.06565556198004288,0.0
93,12:21:58,795964578324762624,12:09:29,100.0,444149.0,304.0,213478296.0,UzoAduba,1947,1952,67726840,bruhpreacha,0 days 00:12:29.000000000,11.535380507343126,0.997438524590164,67726840.0,0.0027296301902785666,0.3,0.6,0.3,0.2,0.01983296694956421,0.06078011352084069,0.0
94,12:22:04,795964602911703040,12:09:29,101.0,444149.0,304.0,213478296.0,UzoAduba,1541,1438,317551644,drewbie_g,0 days 00:12:35.000000000,11.443708609271527,1.071627260083449,317551644.0,0.003626193494014071,0.3,0.7,0.7,0.3,0.04178983547133819,0.0825396626774012,0.0
95,12:22:07,795964615930871808,12:09:29,102.0,444149.0,304.0,213478296.0,UzoAduba,129,145,75436558,CastleSosa,0 days 00:12:38.000000000,11.398416886543536,0.8896551724137931,75436558.0,0.0018018679035892227,0.3,0.4,3.0,0.5,0.023437100509770627,0.02991382335142128,0.0
96,12:22:07,795964617424011264,12:09:29,102.0,444149.0,304.0,213478296.0,UzoAduba,661,489,269243178,Audrey_Sprenger,0 days 00:12:38.000000000,11.398416886543536,1.3517382413087935,269243178.0,0.003940623559956331,0.9,0.9,1.2,0.6,0.07343326191269152,0.08899515596679244,0.0
