created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 21:48:09 +0000 2016,796107064317804544,,,,,,"Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionDay",118301,9934,328878936,JaredWyand
Tue Nov 08 21:48:16 +0000 2016,796107093384298497,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,1,118301,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",863,2011,2323179422,NoctRTW
Tue Nov 08 21:48:16 +0000 2016,796107093677744128,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,1,118299,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",49,147,3443856619,FlaviousMc
Tue Nov 08 21:48:22 +0000 2016,796107118797529088,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,3,118301,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",4604,3824,245885182,KnucklDraginSam
Tue Nov 08 21:48:27 +0000 2016,796107140582830080,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,7,118301,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",221,368,31610197,saladbarbeef
Tue Nov 08 21:48:33 +0000 2016,796107165354360832,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,11,118301,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",505,1022,428224490,VSmiley1944
Tue Nov 08 21:48:35 +0000 2016,796107173348704257,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,13,118301,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",450,459,841550880,AMuller65
Tue Nov 08 21:48:42 +0000 2016,796107203736285184,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,18,118299,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",326,327,2265056095,crystal20562765
Tue Nov 08 21:48:43 +0000 2016,796107203900035072,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,18,118301,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",143,163,760931331127779328,hokewjh87
Tue Nov 08 21:48:55 +0000 2016,796107254156005376,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,25,118299,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",78,154,29835084,sammarazzi
Tue Nov 08 21:48:55 +0000 2016,796107257289342976,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,27,118301,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",444,623,2677167336,stealthtrades
Tue Nov 08 21:49:01 +0000 2016,796107282350280704,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,30,118300,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",32,66,59744136,NFL_TV
Tue Nov 08 21:49:08 +0000 2016,796107312830312448,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,34,118300,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",713,1519,2581320411,gregmwells
Tue Nov 08 21:49:11 +0000 2016,796107325316571136,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,36,118298,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",438,737,1246949840,JNAyz22
Tue Nov 08 21:49:14 +0000 2016,796107337371152385,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,38,118300,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",344,325,272093380,F1fanincarolina
Tue Nov 08 21:49:20 +0000 2016,796107362079834112,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,43,118300,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",99,163,702318051585187840,Kjslom5
Tue Nov 08 21:49:21 +0000 2016,796107366760583168,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,44,118300,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",11,127,795707692937609217,theOGCleveland
Tue Nov 08 21:49:26 +0000 2016,796107384280195073,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,49,118300,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",170,121,725873063628312576,RJMA03
Tue Nov 08 21:49:27 +0000 2016,796107389367963648,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,50,118300,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",139,106,14512842,AbanAbbas
Tue Nov 08 21:49:29 +0000 2016,796107399841120256,Tue Nov 08 21:48:09 +0000 2016,796107064317804544,52,118300,328878936,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD…",65,37,773611653686554624,blacknyte7
