created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 21:06:23 +0000 2016,796096554146865153,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,2,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,152,20,780807602489794560,Chicago_Land_
Tue Nov 08 21:06:29 +0000 2016,796096579161694210,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,10,322216,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,112,90,4925082960,BrexitUK
Tue Nov 08 21:06:32 +0000 2016,796096591249735680,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,16,322216,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,2843,88,1008951163,dale_je
Tue Nov 08 21:06:32 +0000 2016,796096591958605824,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,17,322216,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,325,339,29901477,loveablekiki
Tue Nov 08 21:06:35 +0000 2016,796096603480276992,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,23,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,2,15,794603746911256576,Jinasagara
Tue Nov 08 21:06:36 +0000 2016,796096608270249985,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,26,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,412,173,752157722464878593,GolfFoxYank
Tue Nov 08 21:06:38 +0000 2016,796096616469905408,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,29,322217,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,1013,1943,2983991113,LindaRockers
Tue Nov 08 21:06:40 +0000 2016,796096624787263488,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,34,322217,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,1789,3124,2347115762,ZenSund
Tue Nov 08 21:06:40 +0000 2016,796096624653123586,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,34,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,210,101,106881237,spencedanny
Tue Nov 08 21:06:40 +0000 2016,796096624929992704,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,34,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,157,96,219494355,xboxbuckeye
Tue Nov 08 21:06:40 +0000 2016,796096625579917313,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,36,322217,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,169,118,99110821,cdesai21
Tue Nov 08 21:06:41 +0000 2016,796096629677891588,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,41,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,4565,4999,4262087414,kay_spire
Tue Nov 08 21:06:40 +0000 2016,796096623273279490,Tue Nov 08 21:06:15 +0000 2016,796096518528892929,33,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,47,33,3314267340,MikeLightwalker
