created_at,id,retweeted_status.created_at,Source,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,Target
21:06:29,796096579161694210,21:06:15,796096518528892929,10,322216,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,112,90,4925082960,BrexitUK,0 days 00:00:14.000000000,617.1428571428571,1.2444444444444445,796096579161694210
21:06:32,796096591249735680,21:06:15,796096518528892929,16,322216,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,2843,88,1008951163,dale_je,0 days 00:00:17.000000000,508.235294117647,32.30681818181818,796096591249735680
21:06:32,796096591958605824,21:06:15,796096518528892929,17,322216,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,325,339,29901477,loveablekiki,0 days 00:00:17.000000000,508.235294117647,0.9587020648967551,796096591958605824
21:06:35,796096603480276992,21:06:15,796096518528892929,23,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,2,15,794603746911256576,Jinasagara,0 days 00:00:20.000000000,432.0,0.13333333333333333,796096603480276992
21:06:36,796096608270249985,21:06:15,796096518528892929,26,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,412,173,752157722464878593,GolfFoxYank,0 days 00:00:21.000000000,411.42857142857144,2.3815028901734103,796096608270249985
21:06:38,796096616469905408,21:06:15,796096518528892929,29,322217,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,1013,1943,2983991113,LindaRockers,0 days 00:00:23.000000000,375.65217391304344,0.521358723623263,796096616469905408
21:06:40,796096624787263488,21:06:15,796096518528892929,34,322217,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,1789,3124,2347115762,ZenSund,0 days 00:00:25.000000000,345.6,0.572663252240717,796096624787263488
21:06:40,796096624653123586,21:06:15,796096518528892929,34,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,210,101,106881237,spencedanny,0 days 00:00:25.000000000,345.6,2.0792079207920793,796096624653123586
21:06:40,796096624929992704,21:06:15,796096518528892929,34,322215,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,157,96,219494355,xboxbuckeye,0 days 00:00:25.000000000,345.6,1.6354166666666667,796096624929992704
21:06:40,796096625579917313,21:06:15,796096518528892929,36,322217,18643437,RT @PrisonPlanet: Voter Fraud Caught on Tape in Philadelphia - https://t.co/1h2z7Jgv4R #ElectionDay https://t.co/C0NVY8Me5H,169,118,99110821,cdesai21,0 days 00:00:25.000000000,345.6,1.4322033898305084,796096625579917313
