,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
0,20:30:17,796087469418672128,20:30:05,3,227383,22,729676086632656900,TeamTrump,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… ",145,110,36959190,HL1975,0 days 00:00:12.000000000,720.0,1.318181818181818,36959190.0,0.002307920823838437,0.6,1.2,1.6,0.7,0.032659909566836086,0.04811366570775446,0.0
1,20:30:28,796087511730765824,20:30:05,9,227383,22,729676086632656900,TeamTrump,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… ",2560,4945,4707467188,rightroadnow,0 days 00:00:23.000000000,375.6521739130434,0.5176946410515673,4707467188.0,0.021041094138717437,3.0,1.5,3.8,1.3,0.3412193545017134,0.25152334764543,0.0
2,20:30:30,796087523659292673,20:30:05,10,227384,22,729676086632656900,TeamTrump,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… ",1953,2272,4724671282,logof781,0 days 00:00:25.000000000,345.6,0.8595950704225352,4724671282.0,0.0238115685424356,0.7,1.4,3.6,0.6,0.2368837765103501,0.26734400306340506,0.0
3,20:30:33,796087536049332226,20:30:05,14,227383,22,729676086632656900,TeamTrump,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… ",50,119,781588515821875202,la_londinese,0 days 00:00:28.000000000,308.57142857142856,0.4201680672268908,7.815885158218752e+17,0.003116817556886547,3.8,0.8,1.5,2.9,0.07343326191269152,0.07089257330076087,0.0
4,20:30:35,796087544848883712,20:30:05,17,227384,22,729676086632656900,TeamTrump,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… ",55,110,783230568083226624,DeplorableRicky,0 days 00:00:30.000000000,288.0,0.5,7.832305680832266e+17,0.010164988287386762,0.5,1.6,2.2,0.7,0.16847316644464133,0.1701324265302999,0.0
5,20:30:37,796087552268636160,20:30:05,18,227384,22,729676086632656900,TeamTrump,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… ",196,36,753668889712570369,greentacos4me,0 days 00:00:32.000000000,270.0,5.4444444444444455,7.536688897125702e+17,0.006431292840898396,3.4,1.9,1.7,3.3,0.1807672693005155,0.1285158337598371,0.0
6,20:30:39,796087561290534912,20:30:05,21,227384,22,729676086632656900,TeamTrump,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… ",71,91,316068886,shellybrackett,0 days 00:00:34.000000000,254.1176470588235,0.7802197802197802,316068886.0,0.011448498001345469,2.9,1.2,1.5,1.9,0.16847316644464133,0.18207903130928813,0.0
7,20:30:52,796087615363555328,20:30:05,27,227387,22,729676086632656900,TeamTrump,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… ",206,185,742203829,DJCimmerian,0 days 00:00:47.000000000,183.82978723404256,1.1135135135135137,742203829.0,,,,,,,,-1.0
8,20:30:56,796087632937684992,20:30:05,30,227387,22,729676086632656900,TeamTrump,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… ",14,46,780626889916321792,cjijajtj,0 days 00:00:51.000000000,169.41176470588238,0.3043478260869565,7.806268899163219e+17,0.01290743735099326,1.6,1.9,3.7,1.5,0.1807672693005155,0.19466773728450493,0.0
9,20:31:04,796087666139951105,20:30:05,35,227386,22,729676086632656900,TeamTrump,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… ",70,71,790325839,DeborahGerhardt,0 days 00:00:59.000000000,146.44067796610167,0.9859154929577464,790325839.0,0.05430460982015838,2.9,2.8,2.1,3.4,0.36065190656573104,0.393746460000491,0.0
