created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size
17:28:10,796041637407444993,17:27:57,1,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,256,505,607669449,cpie63,0 days 00:00:13.000000000,664.6153846153845,0.5069306930693069
17:28:30,796041720563724289,17:27:57,8,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,40,39,19183483,brendadward,0 days 00:00:33.000000000,261.8181818181818,1.0256410256410255
17:28:35,796041742017589248,17:27:57,11,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,383,363,97983023,defnii,0 days 00:00:38.000000000,227.3684210526316,1.0550964187327823
17:28:35,796041742130749441,17:27:57,11,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,22,64,755617384887623680,LibertasCampana,0 days 00:00:38.000000000,227.3684210526316,0.34375
17:28:38,796041755653238784,17:27:57,15,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,251,744,3308167423,AandyZeus,0 days 00:00:41.000000000,210.7317073170732,0.33736559139784944
17:28:48,796041797159960576,17:27:57,20,93100,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,759,792,520063574,marjonnat,0 days 00:00:51.000000000,169.41176470588235,0.9583333333333334
17:28:49,796041798120599552,17:27:57,21,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,41,145,793758968094961664,RogersVick,0 days 00:00:52.000000000,166.15384615384613,0.2827586206896552
17:29:00,796041846417920000,17:27:57,26,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,570,905,751482508798103553,MadridMagical,0 days 00:01:03.000000000,137.14285714285714,0.6298342541436464
17:29:08,796041881071194112,17:27:57,28,93100,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,243,1022,341233344,BrianScott18,0 days 00:01:11.000000000,121.69014084507042,0.23776908023483365
17:29:12,796041898079244288,17:27:57,30,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,216,151,3910256217,Demoocunts,0 days 00:01:15.000000000,115.2,1.4304635761589404
17:29:13,796041902336475136,17:27:57,31,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,44,44,28360276,nola650,0 days 00:01:16.000000000,113.6842105263158,1.0
17:29:16,796041914130829312,17:27:57,33,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,130,195,767849934347526144,Terilee39,0 days 00:01:19.000000000,109.36708860759492,0.6666666666666666
17:29:22,796041936410972164,17:27:57,34,93102,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,207,60,729745131918626817,DaveDmart30959,0 days 00:01:25.000000000,101.64705882352942,3.45
17:29:22,796041940257021952,17:27:57,35,93100,710990834972233728,RT @Always_Trump: MORE evidence of PA votes being switched to Hillary. YOU DONT SEE IT HAPPENING THE OTHER WAY AROUND! #MyVote2016… ,161,238,788083800697823232,Tinawheatley53,0 days 00:01:25.000000000,101.64705882352942,0.6764705882352942
