created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size
19:04:35,796065901569155073,18:57:14,5,123835,3280889948,RT @nwiajk: #BREAKING: Voters In Pa. Report Ballots Defaulting To Clinton - #ElectionDay,13,372,2410003346,MiizzLicVii,0 days 00:07:21.000000000,19.591836734693878,0.03494623655913978
19:06:08,796066291576668161,18:57:14,6,123834,3280889948,RT @nwiajk: #BREAKING: Voters In Pa. Report Ballots Defaulting To Clinton - #ElectionDay,46,268,702447160693014529,MatthewBronwYT,0 days 00:08:54.000000000,16.179775280898877,0.17164179104477612
19:15:58,796068766497067009,18:57:14,12,123834,3280889948,RT @nwiajk: #BREAKING: Voters In Pa. Report Ballots Defaulting To Clinton - #ElectionDay,14,431,2341020554,MlEddieDiaz,0 days 00:18:44.000000000,7.686832740213523,0.03248259860788863
19:20:48,796069979787554817,18:57:14,15,123834,3280889948,RT @nwiajk: #BREAKING: Voters In Pa. Report Ballots Defaulting To Clinton - #ElectionDay,20,520,3257027953,1unoapzkma,0 days 00:23:34.000000000,6.110325318246111,0.038461538461538464
19:27:53,796071765239861248,18:57:14,20,123833,3280889948,RT @nwiajk: #BREAKING: Voters In Pa. Report Ballots Defaulting To Clinton - #ElectionDay,174,1094,2395852272,Sfeptonstars,0 days 00:30:39.000000000,4.698205546492659,0.1590493601462523
19:29:22,796072138214178817,18:57:14,21,123833,3280889948,RT @nwiajk: #BREAKING: Voters In Pa. Report Ballots Defaulting To Clinton - #ElectionDay,31,1122,2409216499,ESC_TimReddock,0 days 00:32:08.000000000,4.481327800829876,0.027629233511586453
19:32:08,796072831586955264,18:57:14,23,123833,3280889948,RT @nwiajk: #BREAKING: Voters In Pa. Report Ballots Defaulting To Clinton - #ElectionDay,37,140,2720181090,TronsJese,0 days 00:34:54.000000000,4.126074498567336,0.2642857142857143
19:34:54,796073530861326337,18:57:14,25,123832,3280889948,RT @nwiajk: #BREAKING: Voters In Pa. Report Ballots Defaulting To Clinton - #ElectionDay,28,552,2194068691,danbrisxgg,0 days 00:37:40.000000000,3.8230088495575223,0.050724637681159424
19:36:13,796073862249271296,18:57:14,26,123831,3280889948,RT @nwiajk: #BREAKING: Voters In Pa. Report Ballots Defaulting To Clinton - #ElectionDay,15,439,2551163977,We_ArCT_eC,0 days 00:38:59.000000000,3.6938862761864044,0.03416856492027335
19:38:21,796074398797197316,18:57:14,28,123831,3280889948,RT @nwiajk: #BREAKING: Voters In Pa. Report Ballots Defaulting To Clinton - #ElectionDay,9,0,756345872242315268,laenjaggead421,0 days 00:41:07.000000000,3.502229428455614,inf
