created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.id,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Column1,Weight,Weight2,size,user_id,cap,content_score,display_score,friend_score,network_score,sentiment_score,english_score,universal_score,bot_english
13:54:37,795987896176099329,,,,,A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voted #myvote2016,51080,50,39483303,EastwoodUSA,,,#VALUE!,,1021.6,39483303,,,,,,,,,-1
13:54:48,795987940744773633,13:54:37,1,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,152,173,757220239453061120,DeplorableElite,0 days 00:00:11.000000000,0.0001273,18086.9105440,785.4545455,0.878612717,757220239453061120,0.006431293,2.4,,1.2,1.1,1.7,0.168473166,0.128515834,0
13:54:49,795987943299182593,13:54:37,2,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,19,50,860665718,jbnnonfly,0 days 00:00:12.000000000,0.0001389,16579.7639355,720,0.38,860665718,0.006431293,1.1,,1.3,1.9,1.8,0.073433262,0.128515834,0
13:54:50,795987949561188352,13:54:37,3,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,188,237,36106531,jrsmits,0 days 00:00:13.000000000,0.0001505,15304.4860356,664.6153846,0.793248945,36106531,,,,,,,,,-1
13:54:51,795987953784881152,13:54:37,5,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,43,179,783494805221441536,mark_alley68,0 days 00:00:14.000000000,0.0001620,14211.3906925,617.1428571,0.240223464,783494805221441536,0.116935967,2.5,,2.8,1.6,2,0.221806472,0.536176148,0
13:54:51,795987952023326720,13:54:37,4,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,550,1364,779570065012318208,AnthonyMo1990,0 days 00:00:14.000000000,0.0001620,14211.3906925,617.1428571,0.403225806,779570065012318208,,,,,,,,,-1
13:54:52,795987957802999812,13:54:37,7,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,219,401,2555807096,byny124,0 days 00:00:15.000000000,0.0001736,13264.0413949,576,0.546134663,2555807096,0.003940624,2.2,,0.9,2.2,3.3,0.062633878,0.088995156,0
13:54:52,795987955819151361,13:54:37,6,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,144,110,89015115,DjDeala,0 days 00:00:15.000000000,0.0001736,13264.0413949,576,1.309090909,89015115,,,,,,,,,-1
13:54:53,795987961221414916,13:54:37,8,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,88,238,751249410412126208,28594Jeep,0 days 00:00:16.000000000,0.0001852,12435.1107592,540,0.369747899,751249410412126208,,,,,,,,,-1
13:54:53,795987963536502784,13:54:37,9,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,2490,4552,754593649376186368,RocyJ7399,0 days 00:00:16.000000000,0.0001852,12435.1107592,540,0.547012302,754593649376186368,0.004725362,0.7,,0.7,2.3,0.4,0.180767269,0.103285735,0
13:54:54,795987966418034688,13:54:37,10,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,150,217,218377052,Auxranch,0 days 00:00:17.000000000,0.0001968,11703.7013745,508.2352941,0.69124424,218377052,0.002571044,0.6,,0.8,1,0.7,0.041789835,0.056244912,0
13:54:54,795987967261245441,13:54:37,11,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,601,633,1868692944,steelman14711,0 days 00:00:17.000000000,0.0001968,11703.7013745,508.2352941,0.949447077,1868692944,0.162307584,4,,2.5,3.4,4.5,0.87946169,0.596776171,1
13:54:55,795987972210442240,13:54:37,14,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,59,150,3761468116,ThePerezShow101,0 days 00:00:18.000000000,0.0002083,11053.5596989,480,0.393333333,3761468116,,,,,,,,,-1
13:54:55,795987970419556352,13:54:37,13,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,260,519,776072966345854976,DeplorableTexan,0 days 00:00:18.000000000,0.0002083,11053.5596989,480,0.500963391,776072966345854976,0.475301389,2.9,,1.7,1.1,2,0.740529101,0.799058441,1
13:54:55,795987969857482753,13:54:37,12,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,802,196,1365560414,M_Leone2,0 days 00:00:18.000000000,0.0002083,11053.5596989,480,4.091836735,1365560414,,,,,,,,,-1
13:54:57,795987977151410176,13:54:37,16,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,74,749,1690914043,UCFmum1,0 days 00:00:20.000000000,0.0002315,9948.3188499,432,0.098798398,1690914043,0.026940289,3.1,,2.7,1.2,2.9,0.252653217,0.283782475,0
13:54:57,795987980112498688,13:54:37,18,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,852,1356,773881713843904512,Chas4Trump,0 days 00:00:20.000000000,0.0002315,9948.3188499,432,0.628318584,773881713843904512,0.012907437,4.5,,1.5,1.9,4,0.135582577,0.194667737,0
13:54:57,795987980041224193,13:54:37,18,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,129,163,751552860303683584,superyayadize,0 days 00:00:20.000000000,0.0002315,9948.3188499,432,0.791411043,751552860303683584,0.22121616,1,,2.3,0.6,0.3,0.463592191,0.654559646,0
13:54:57,795987979055546368,13:54:37,17,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,251,284,2933564586,hollytcollins,0 days 00:00:20.000000000,0.0002315,9948.3188499,432,0.883802817,2933564586,0.003116818,1.1,,0.8,0.7,1.7,0.085924,0.070892573,0
13:54:58,795987981790285824,13:54:37,20,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,463,889,319839440,AndyAshby1,0 days 00:00:21.000000000,0.0002431,9474.6441999,411.4285714,0.520809899,319839440,0.034358494,3.3,,1.9,4.1,2.8,0.421517259,0.318418856,0
13:54:59,795987986638835712,13:54:37,21,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,217,223,402167290,ChristopherCl25,0 days 00:00:22.000000000,0.0002546,9044.0308816,392.7272727,0.97309417,402167290,0.003626193,1.2,,1.1,2.2,0.8,0.085924,0.082539663,0
13:55:00,795987991206445056,13:54:37,22,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,289,502,41819861,odleybodley,0 days 00:00:23.000000000,0.0002662,8650.8621995,375.6521739,0.575697211,41819861,0.021041094,2.2,,1,1.5,1,0.100309357,0.251523348,0
13:55:00,795987992091435008,13:54:37,22,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,74,62,711832202649034753,scoobymamadooby,0 days 00:00:23.000000000,0.0002662,8650.8621995,375.6521739,1.193548387,711832202649034753,,,,,,,,,-1
13:55:01,795987996986077189,13:54:37,26,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,55,102,529832847,EricBKauffman,0 days 00:00:24.000000000,0.0002778,8290.4575740,360,0.539215686,529832847,0.009037049,3.4,,2.1,3.3,4.3,0.252653217,0.158817464,0
13:55:01,795987995534835712,13:54:37,25,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,121,19,2853379369,Theclaw66,0 days 00:00:24.000000000,0.0002778,8290.4575740,360,6.368421053,2853379369,,,,,,,,,-1
13:55:02,795988000094220288,13:54:37,27,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,1812,739,3279690919,wakeuppeopleSOS,0 days 00:00:25.000000000,0.0002894,7958.8853184,345.6,2.451962111,3279690919,0.007183846,2.5,,1.7,2.9,1.6,0.100309357,0.13802619,0
13:55:04,795988007945900034,13:54:37,29,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,47,245,3182041184,davisheatherg,0 days 00:00:27.000000000,0.0003125,7369.4235302,320,0.191836735,3182041184,0.003116818,1.6,,0.8,2.8,3,0.108277007,0.070892573,0
13:55:04,795988006939271168,13:54:37,28,51080,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,28,109,531477359,rangertx08008,0 days 00:00:27.000000000,0.0003125,7369.4235302,320,0.256880734,531477359,0.011448498,2.5,,0.8,3,2.4,0.269102246,0.182079031,0
13:55:07,795988019471851520,13:54:37,31,51079,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,11,12,784302968136880129,mikeaker88,0 days 00:00:30.000000000,0.0003472,6632.5962938,288,0.916666667,784302968136880129,0.00521331,2.2,,0.8,1.1,0.9,0.116795374,0.111167191,0
13:55:08,795988023699734528,13:54:37,34,51079,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,84,229,1467850530,DD8328,0 days 00:00:31.000000000,0.0003588,6418.6787087,278.7096774,0.366812227,1467850530,0.018599227,0.7,,1.4,2,1.5,0.085924,0.236336911,0
13:55:08,795988023662022656,13:54:37,34,51079,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,108,237,785504344238096385,oleoacreswv,0 days 00:00:31.000000000,0.0003588,6418.6787087,278.7096774,0.455696203,785504344238096385,0.009037049,0.6,,1.6,0.8,0.7,0.073433262,0.158817464,0
13:55:08,795988022667845632,13:54:37,32,51079,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,95,178,350334606,Linda__Idaho,0 days 00:00:31.000000000,0.0003588,6418.6787087,278.7096774,0.533707865,350334606,0.021041094,3.3,,1.1,2.3,2.6,0.286212062,0.251523348,0
13:55:09,795988030234435584,13:54:37,37,51079,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,54,145,382000025,raw_1982,0 days 00:00:32.000000000,0.0003704,6218.1309726,270,0.372413793,382000025,,,,,,,,,-1
13:55:09,795988027445248000,13:54:37,36,51079,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,3022,4650,4884052625,JStoddardYoung1,0 days 00:00:32.000000000,0.0003704,6218.1309726,270,0.649892473,4884052625,0.009037049,1.4,,1.2,1.3,0.7,0.180767269,0.158817464,0
13:55:10,795988032663027712,13:54:37,38,51079,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,17,145,2204153940,eoffranch,0 days 00:00:33.000000000,0.0003819,6029.7376446,261.8181818,0.117241379,2204153940,0.05430461,4.3,,1.8,2.4,4.2,0.723800247,0.39374646,1
13:55:11,795988038790696960,13:54:37,40,51079,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,251,435,276585326,nocbc,0 days 00:00:34.000000000,0.0003935,5852.4262769,254.1176471,0.577011494,276585326,,,,,,,,,-1
13:55:11,795988035766808576,13:54:37,39,51079,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,1078,1099,2859834039,all3els,0 days 00:00:34.000000000,0.0003935,5852.4262769,254.1176471,0.98089172,2859834039,0.003626193,0.7,,0.4,1,0.6,0.062633878,0.082539663,0
13:55:14,795988051830960129,13:54:37,42,51079,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,363,833,709125840,pam_nicholsmpz1,0 days 00:00:37.000000000,0.0004282,5377.9985627,233.5135135,0.43577431,709125840,0.030450445,4.4,,2.3,4.2,4.3,0.380551857,0.300816712,0
13:55:16,795988057623265280,13:54:37,44,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,44,59,770449922395078657,GustavVader1,0 days 00:00:39.000000000,0.0004514,5102.2627966,221.5384615,0.745762712,770449922395078657,,,,,,,,,-1
13:55:16,795988059963559936,13:54:37,45,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,153,173,4502524513,bekalu2u,0 days 00:00:39.000000000,0.0004514,5102.2627966,221.5384615,0.884393064,4502524513,0.003940624,3,,0.7,0.4,2.6,0.035465933,0.088995156,0
13:55:17,795988062144634880,13:54:37,46,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,68,125,760546878110838784,jmac6094,0 days 00:00:40.000000000,0.0004630,4974.7350046,216,0.544,760546878110838784,0.008048111,0.7,,0.8,1.1,0.5,0.06783457,0.148120708,0
13:55:17,795988062014754816,13:54:37,46,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,363,438,574374558,allen_nanci,0 days 00:00:40.000000000,0.0004630,4974.7350046,216,0.828767123,574374558,0.199882599,3,,2.1,2.5,3.6,0.771954233,0.63570684,1
13:55:18,795988067580420097,13:54:37,48,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,1656,3393,2456117977,OxcartUav,0 days 00:00:41.000000000,0.0004745,4853.4280804,210.7317073,0.48806366,2456117977,0.007183846,0.7,,1.2,2,0.3,0.180767269,0.13802619,0
13:55:19,795988070940213248,13:54:37,49,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,218,252,437996973,Dan4VA,0 days 00:00:42.000000000,0.0004861,4737.8976763,205.7142857,0.865079365,437996973,0.002910297,0.7,,1,0.8,0.3,0.053331281,0.065655562,0
13:55:20,795988074551451650,13:54:37,50,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,10,64,789991492282621953,StryderSR,0 days 00:00:43.000000000,0.0004977,4627.7407793,200.9302326,0.15625,789991492282621953,0.385458881,3.8,,3,2.8,4.1,0.756585473,0.756452465,1
13:55:20,795988074366763008,13:54:37,50,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,66,155,14628108,bearspear,0 days 00:00:43.000000000,0.0004977,4627.7407793,200.9302326,0.425806452,14628108,0.002307921,0.7,,0.8,0.5,0.5,0.027677698,0.048113666,0
13:55:22,795988081971232768,13:54:37,52,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,113,106,787798834608865284,hasnopants,0 days 00:00:45.000000000,0.0005208,4422.1145712,192,1.066037736,787798834608865284,0.611464314,1.5,,0.8,2.8,3.4,0.89641407,0.857201769,1
13:55:23,795988085867692032,13:54:37,53,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,8,61,1152600211,mwekow100,0 days 00:00:46.000000000,0.0005324,4326.0066694,187.826087,0.131147541,1152600211,0.00521331,0.6,,1.2,1.5,1.1,0.053331281,0.111167191,0
13:55:23,795988089143435265,13:54:37,56,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,40,195,785336611592699905,Travdine1,0 days 00:00:46.000000000,0.0005324,4326.0066694,187.826087,0.205128205,785336611592699905,0.012907437,3.5,,0.9,2.5,4.7,0.421517259,0.194667737,0
13:55:23,795988089340563456,13:54:37,56,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,181,282,177092966,SNWeidick,0 days 00:00:46.000000000,0.0005324,4326.0066694,187.826087,0.641843972,177092966,0.130655984,1.2,,3,1.5,1.3,0.380551857,0.556587037,0
13:55:23,795988086706597889,13:54:37,54,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,2394,2400,704303044662439936,GiordanSergio,0 days 00:00:46.000000000,0.0005324,4326.0066694,187.826087,0.9975,704303044662439936,0.104603479,3.8,,1.5,1.1,1.9,0.360651907,0.515643331,0
13:55:23,795988087037947905,13:54:37,55,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,65,44,790351474584907776,TeeKay32600,0 days 00:00:46.000000000,0.0005324,4326.0066694,187.826087,1.477272727,790351474584907776,,,,,,,,,-1
13:55:24,795988092947755008,13:54:37,58,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,48,81,761360576031420416,Noralaughlin2,0 days 00:00:47.000000000,0.0005440,4233.9884655,183.8297872,0.592592593,761360576031420416,0.014565852,3.3,,1.8,1.5,1.2,0.360651907,0.207905573,0
13:55:25,795988096387006464,13:54:37,60,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,58,91,482528806,asomorph,0 days 00:00:48.000000000,0.0005556,4145.8043534,180,0.637362637,482528806,0.003116818,0.8,,1.1,1.9,0.5,0.085924,0.070892573,0
13:55:26,795988098861662208,13:54:37,61,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,59,368,741201901501489152,y_PenDraig,0 days 00:00:49.000000000,0.0005671,4061.2195926,176.3265306,0.160326087,741201901501489152,0.011448498,3.1,,2.3,1.4,2.7,0.400861391,0.182079031,0
13:55:26,795988099079827456,13:54:37,61,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,91,56,2229229510,carolgdillon,0 days 00:00:49.000000000,0.0005671,4061.2195926,176.3265306,1.625,2229229510,0.244462545,4,,3.1,1.5,3.8,0.650690103,0.672938752,1
13:55:27,795988105618747392,13:54:37,63,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,123,98,1669033376,r_r59r,0 days 00:00:50.000000000,0.0005787,3980.0182222,172.8,1.255102041,1669033376,0.002013937,1.1,,0.8,0.8,0.5,0.045343501,0.037980136,0
13:55:28,795988109624229888,13:54:37,64,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,1824,5000,27987027,RoseLeo,0 days 00:00:51.000000000,0.0005903,3902.0012192,169.4117647,0.3648,27987027,0.003353677,0.2,,0.7,0.5,0.6,0.03265991,0.076513107,0
13:55:29,795988111339745280,13:54:37,65,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,58,144,518931890,FlockhoundJeff,0 days 00:00:52.000000000,0.0006019,3826.9848701,166.1538462,0.402777778,518931890,0.003353677,1.6,,1.8,0.6,0.8,0.049183848,0.076513107,0
13:55:29,795988111893348352,13:54:37,65,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,88,161,3028665913,GiveMeTheV,0 days 00:00:52.000000000,0.0006019,3826.9848701,166.1538462,0.546583851,3028665913,0.009037049,1.7,,1.4,2.6,1.1,0.125889289,0.158817464,0
13:55:29,795988114590363648,13:54:37,67,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,189,140,4523716517,AlbertoSardo3,0 days 00:00:52.000000000,0.0006019,3826.9848701,166.1538462,1.35,4523716517,0.026940289,0.6,,1.6,1.7,0.3,0.303957332,0.283782475,0
13:55:31,795988120797925376,13:54:37,69,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,197,720,742823285382090752,grodgeo,0 days 00:00:54.000000000,0.0006250,3685.2873214,160,0.273611111,742823285382090752,,,,,,,,,-1
13:55:31,795988119552229376,13:54:37,68,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,124,397,171516677,sel0619,0 days 00:00:54.000000000,0.0006250,3685.2873214,160,0.312342569,171516677,0.014565852,0.4,,1.4,0.6,0.2,0.135582577,0.207905573,0
13:55:32,795988125185114112,13:54:37,70,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,4,34,792043086209622016,JKelela2011,0 days 00:00:55.000000000,0.0006366,3618.3030256,157.0909091,0.117647059,792043086209622016,0.004725362,1.5,,1.6,1.1,0.6,0.116795374,0.103285735,0
13:55:33,795988130134458368,13:54:37,74,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,24,60,793868302716133381,seeker1791,0 days 00:00:56.000000000,0.0006481,3553.7110260,154.2857143,0.4,793868302716133381,0.002431366,0.6,,1,1,0.4,0.057807183,0.052029366,0
13:55:33,795988128410505216,13:54:37,72,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,80,133,3053302480,TheReloadingTec,0 days 00:00:56.000000000,0.0006481,3553.7110260,154.2857143,0.601503759,3053302480,0.007183846,0.8,,0.9,1.4,0.7,0.092866954,0.13802619,0
13:55:33,795988127852662784,13:54:37,71,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,763,924,773464651,LindaJoh11,0 days 00:00:56.000000000,0.0006481,3553.7110260,154.2857143,0.825757576,773464651,,,,,,,,,-1
13:55:33,795988128330842112,13:54:37,72,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,853,472,266489668,SOS_EUROPE_SOS,0 days 00:00:56.000000000,0.0006481,3553.7110260,154.2857143,1.80720339,266489668,,,,,,,,,-1
13:55:33,795988131606593536,13:54:37,75,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,682,261,263431193,Benzztech,0 days 00:00:56.000000000,0.0006481,3553.7110260,154.2857143,2.61302682,263431193,0.003353677,0.6,,0.9,0.5,1,0.062633878,0.076513107,0
13:55:34,795988134282592258,13:54:37,76,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,11,30,791094754461319168,JLD_SC,0 days 00:00:57.000000000,0.0006597,3491.3854122,151.5789474,0.366666667,791094754461319168,0.008048111,1.2,,1.4,2.2,0.6,0.100309357,0.148120708,0
13:55:35,795988138212659200,13:54:37,77,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,59,158,531552644,SusanaCanabal,0 days 00:00:58.000000000,0.0006713,3431.2089575,148.9655172,0.373417722,531552644,,,,,,,,,-1
13:55:36,795988140628398081,13:54:37,78,51077,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,31,82,224059152,mamagrizzly99,0 days 00:00:59.000000000,0.0006829,3373.0723825,146.440678,0.37804878,224059152,0.010164988,4.6,,1.1,1.1,3.4,0.145897657,0.170132427,0
13:55:37,795988147326873600,13:54:37,79,51077,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,378,1145,952761871,RandallRiecke,0 days 00:01:00.000000000,0.0006944,3316.8736933,144,0.330131004,952761871,,,,,,,,,-1
13:55:38,795988149088309248,13:54:37,80,51077,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,43,81,794686375178092544,TellaCrosby,0 days 00:01:01.000000000,0.0007060,3262.5175839,141.6393443,0.530864198,794686375178092544,,,,,,,,,-1
13:55:38,795988149679902720,13:54:37,80,51077,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,3201,2379,21368516,704Livin,0 days 00:01:01.000000000,0.0007060,3262.5175839,141.6393443,1.345523329,21368516,0.009037049,2,,0.8,1.3,1,0.100309357,0.158817464,0
13:55:39,795988154822103041,13:54:37,83,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,67,175,3408187257,lily_paxton,0 days 00:01:02.000000000,0.0007176,3209.9148974,139.3548387,0.382857143,3408187257,0.008048111,2.4,,0.9,1.1,0.5,0.085924,0.148120708,0
13:55:39,795988153932845056,13:54:37,82,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,322,516,3407979981,bakadesusenpai1,0 days 00:01:02.000000000,0.0007176,3209.9148974,139.3548387,0.624031008,3407979981,,,,,,,,,-1
13:55:39,795988155413372928,13:54:37,84,51078,39483303,RT @EastwoodUSA: A letter signed by over 200 countries plead for America not to vote Hillary as they want peace not war... #ElectionDay #voâ€¦,1591,1374,65410315,patsyrn63,0 days 00:01:02.000000000,0.0007176,3209.9148974,139.3548387,1.157933042,65410315,0.021041094,0.8,,1.2,2.1,0.7,0.085924,0.251523348,0
